,target,output,question
244,bathroom,Answer: The apple are in the kitchen.,Where is the apple? 
245,hallway,Answer: The milk is in the hallway.,Where is the milk? 
246,garden,Answer: The milk is in the barn.,Where is the milk? 
247,garden,Answer: The milk is in the refrigerator.,Where is the milk? 
248,garden,Answer: The football is in the garden.,Where is the football? 
249,garden,Answer: The football is in the garden.,Where is the football? 
250,bathroom,Answer: The apple are in the dining room.,Where is the apple? 
251,hallway,Answer: The apple are in the kitchen.,Where is the apple? 
252,hallway,Answer: The apple are in the kitchen.,Where is the apple? 
253,hallway,Answer: The apple are in the kitchen.,Where is the apple? 
254,hallway,Answer: The apple are in the hallway.,Where is the apple? 
255,bathroom,Answer: The milk is in the fridge.,Where is the milk? 
256,kitchen,Answer: The apple are in the kitchen.,Where is the apple? 
257,hallway,Answer: The apple are in the sitting room.,Where is the apple? 
258,hallway,Answer: The apple are in the kitchen.,Where is the apple? 
259,hallway,Answer: The apple are in the kitchen.,Where is the apple? 
260,garden,Answer: The football is in the kitchen.,Where is the football? 
261,garden,Answer: The football is in the possession of Sandra. After Macloud and Croyden,Where is the football? 
262,garden,Answer: The football is in the possession of Sandra.,Where is the football? 
263,bathroom,Answer: The apple are in the bathroom.,Where is the apple? 
264,hallway,Answer: The apple are in the bathroom. Daniel journeyed to the bathroom to get the,Where is the apple? 
265,garden,Answer: The apple are in the kitchen.,Where is the apple? 
266,garden,Answer: The apple are in the kitchen.,Where is the apple? 
267,bathroom,Answer: The apple are in the bathroom.,Where is the apple? 
268,bathroom,Answer: The apple are in the balcony.,Where is the apple? 
269,garden,Answer: The apple are in the kitchen.,Where is the apple? 
270,kitchen,Answer: The football is in the bedroom.,Where is the football? 
271,office,Answer: The apple are in the kitchen.,Where is the apple? 
272,office,Answer: The apple are in the kitchen.,Where is the apple? 
273,kitchen,Answer: The football is in the kitchen.,Where is the football? 
274,office,Answer: The apple are in the kitchen.,Where is the apple? 
275,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
276,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
277,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
278,kitchen,Answer: The apple are in the kitchen.,Where is the apple? 
279,kitchen,Answer: The apple are in the kitchen.,Where is the apple? 
280,bathroom,"Answer: The football is in the passage, but it is not explicitly stated. The passage mentions that",Where is the football? 
281,bathroom,Answer: The football is in the bedroom.,Where is the football? 
282,office,Answer: The milk is in the kitchen.,Where is the milk? 
283,office,Answer: The milk is in the office.,Where is the milk? 
284,office,Answer: The milk is in the kitchen.,Where is the milk? 
285,bedroom,Answer: The football is in the bedroom. Sandra grabbed the football there.,Where is the football? 
286,bedroom,Answer: The football is in the bedroom.,Where is the football? 
287,bedroom,"Answer: The football is in the possession of Sandra. When the group visits Helstone,",Where is the football? 
288,bedroom,Answer: The football is in the bedroom.,Where is the football? 
289,bedroom,Answer: The football is in the bedroom.,Where is the football? 
290,office,Answer: The apple are in the hallway.,Where is the apple? 
291,office,Answer: The apple are in the kitchen.,Where is the apple? 
292,office,Answer: The apple are in the kitchen.,Where is the apple? 
293,office,Answer: The apple are in the kitchen.,Where is the apple? 
294,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
295,hallway,Answer: The milk is in the refrigerator.,Where is the milk? 
296,hallway,Answer: The football is in the hallway.,Where is the football? 
297,hallway,Answer: The milk is in the bathroom.,Where is the milk? 
298,bathroom,Answer: The apple are in the kitchen.,Where is the apple? 
299,bathroom,Answer: The apple are in the kitchen.,Where is the apple? 
300,bedroom,Answer: The football is in the hallway.,Where is the football? 
301,bedroom,Answer: The football is in the hallway.,Where is the football? 
302,office,Answer: The football is in the hallway. Sandra moved to the hallway.,Where is the football? 
303,bedroom,Answer: The football is in the hallway.,Where is the football? 
304,bedroom,Answer: The football is in the bedroom.,Where is the football? 
305,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
306,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
307,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
308,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
309,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
310,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
311,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
312,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
313,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
314,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
315,bathroom,Answer: The football is on the couch next to David and Margaret. David and Margaret are sitting,Where is the football? 
316,bathroom,"Answer: The football is in the possession of Daniel. According to the text, Daniel ""moved",Where is the football? 
317,bathroom,Answer: The football is in the bathroom.,Where is the football? 
318,office,Answer: The milk is in the kitchen.,Where is the milk? 
319,kitchen,Answer: The football is in the kitchen.,Where is the football? 
320,bathroom,Answer: The football is in the kitchen.,Where is the football? 
321,bathroom,Answer: The football is in the bedroom.,Where is the football? 
322,bathroom,"Answer: The football is in the possession of Daniel, who is mentioned in the diary entry.",Where is the football? 
323,bathroom,Answer: The football is in the balcony.,Where is the football? 
324,bathroom,Answer: The football is in the hallway.,Where is the football? 
325,bathroom,Answer: The apple are in the garden.,Where is the apple? 
326,bathroom,Answer: The apple are in the garden.,Where is the apple? 
327,garden,Answer: The football is in the possession of Daniel Wayland. After dropping the item in the,Where is the football? 
328,garden,Answer: The football is in the bedroom. Berrie had been planning to ride home with her,Where is the football? 
329,garden,Answer: The football is in the bedroom.,Where is the football? 
330,garden,Answer: The football is in the office.,Where is the football? 
331,bathroom,Answer: The apple are in the kitchen.,Where is the apple? 
332,bathroom,Answer: The apple are in the kitchen.,Where is the apple? 
333,hallway,"Answer: The football is in the possession of Mary, one of the female characters. According to the",Where is the football? 
334,hallway,Answer: The football is in the bedroom.,Where is the football? 
335,hallway,Answer: The football is in the hands of Sandra.,Where is the football? 
336,hallway,Answer: The football is in the hallway.,Where is the football? 
337,hallway,Answer: The football is in the hallway.,Where is the football? 
338,hallway,Answer: The football is in the hallway.,Where is the football? 
339,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
340,garden,Answer: The milk is in the kitchen.,Where is the milk? 
341,garden,Answer: The milk is in the garden.,Where is the milk? 
342,hallway,Answer: The football is in the kitchen.,Where is the football? 
343,hallway,Answer: The football is in the kitchen.,Where is the football? 
344,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
345,garden,Answer: The football is in the garden.,Where is the football? 
346,garden,Answer: The football is in the garden.,Where is the football? 
347,garden,Answer: The apple are in the kitchen.,Where is the apple? 
348,garden,Answer: The apple are in the garden.,Where is the apple? 
349,garden,Answer: The apple are in the kitchen.,Where is the apple? 
350,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
351,office,Answer: The milk is in the kitchen.,Where is the milk? 
352,office,Answer: The milk is in the kitchen.,Where is the milk? 
353,office,Answer: Sandra left the milk there.,Where is the milk? 
354,kitchen,Answer: The football is in the kitchen.,Where is the football? 
355,hallway,Answer: The football is in the hallway.,Where is the football? 
356,hallway,Answer: The football is in the hallway.,Where is the football? 
357,office,Answer: The milk is in the hallway.,Where is the milk? 
358,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
359,hallway,Answer: The milk is discarded.,Where is the milk? 
360,bedroom,Answer: The football is in the bedroom.,Where is the football? 
361,bedroom,Answer: The football is in the bedroom.,Where is the football? 
362,bedroom,Answer: Sandra travelled to the bedroom.,Where is the apple? 
363,bedroom,Answer: The apple are in the kitchen.,Where is the apple? 
364,bedroom,Answer: The football is in the bedroom.,Where is the football? 
365,kitchen,Answer: The Brownies saw an apple lying on the ground as they looked out from the wooded,Where is the apple? 
366,kitchen,Answer: The apple are in the first location.,Where is the apple? 
367,garden,Answer: The milk is in the kitchen.,Where is the milk? 
368,bedroom,Answer: The apple are in the balcony.,Where is the apple? 
369,bedroom,Answer: The apple are in the hallway.,Where is the apple? 
370,kitchen,Answer: The football is in Landewednack church. Sandra took the football there.,Where is the football? 
371,kitchen,Answer: The apple are in the kitchen.,Where is the apple? 
372,kitchen,Answer: The apple are in the kitchen.,Where is the apple? 
373,kitchen,Answer: The apple are in the kitchen.,Where is the apple? 
374,hallway,Answer: The milk is in the hallway.,Where is the milk? 
375,kitchen,Answer: The milk is left at the door by John.,Where is the milk? 
376,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
377,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
378,office,Answer: The apple are in the kitchen.,Where is the apple? 
379,office,Answer: The apple are in the kitchen.,Where is the apple? 
380,bathroom,Answer: The football is in the possession of Sandra. When Harry's friend Daniel testified,Where is the football? 
381,bathroom,Answer: The football is in the kitchen.,Where is the football? 
382,bathroom,"Answer: The football is in the possession of Sandra, one of the young girls who was r",Where is the football? 
383,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
384,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
385,bathroom,"Answer: The milk is in the context. The phrase ""as it was stated"" refers to information",Where is the milk? 
386,bathroom,Answer: The football is in the bathroom.,Where is the football? 
387,bathroom,Answer: The football is in the bathroom.,Where is the football? 
388,hallway,Answer: The apple are in the kitchen.,Where is the apple? 
389,hallway,Answer: The apple are in the kitchen.,Where is the apple? 
390,hallway,Answer: The milk is in the fridge.,Where is the milk? 
391,garden,Answer: The milk is in the fridge.,Where is the milk? 
392,garden,Answer: The milk is in the fridge.,Where is the milk? 
393,garden,Answer: The milk is in the kitchen.,Where is the milk? 
394,kitchen,Answer: The football is in the kitchen.,Where is the football? 
395,bedroom,Answer: The apple are in the kitchen.,Where is the apple? 
396,bedroom,Answer: The apple are in the kitchen.,Where is the apple? 
397,bedroom,Answer: The apple are in the parlor.,Where is the apple? 
398,garden,Answer: The football is in the kitchen.,Where is the football? 
399,garden,Answer: The football is in the office.,Where is the football? 
400,bathroom,Answer: The milk is in the refrigerator.,Where is the milk? 
401,bathroom,Answer: The milk is in the fridge.,Where is the milk? 
402,garden,Answer: The football is in the hallway. Sandra discarded the football and then toward the,Where is the football? 
403,garden,Answer: The football is in the possession of Sandra. When Stephen Brice and Virginia Carvel,Where is the football? 
404,garden,Answer: The football is in the garden. Sandra grabbed the football there.,Where is the football? 
405,hallway,Answer: The football is in the bathroom.,Where is the football? 
406,bathroom,Answer: The football is in the kitchen.,Where is the football? 
407,bathroom,"Answer: The football is in the possession of Anna Richards. According to the text, Anna """,Where is the football? 
408,bathroom,Answer: The football is in the first location. When a person got an item in the first location,Where is the football? 
409,bathroom,Answer: The football is in the bedroom.,Where is the football? 
410,garden,Answer: The milk is in the bathroom.,Where is the milk? 
411,garden,Answer: The milk is in the fridge.,Where is the milk? 
412,bedroom,Answer: The apple are in the kitchen.,Where is the apple? 
413,bedroom,Answer: The apple are in the garden.,Where is the apple? 
414,bedroom,Answer: The apple are in the Thessaly Citizens' Club meeting. When Horace,Where is the apple? 
415,bedroom,"Answer: The football is in the possession of Sandra, a Dakota Indian woman. According to",Where is the football? 
416,bedroom,Answer: The football is in the balcony.,Where is the football? 
417,hallway,Answer: The apple are in the hallway.,Where is the apple? 
418,hallway,Answer: The apple are in the hallway.,Where is the apple? 
419,office,Answer: The football is in the bedroom.,Where is the football? 
420,kitchen,Answer: The apple are in the garden.,Where is the apple? 
421,kitchen,"Answer: The apple are in the first location, the kitchen.",Where is the apple? 
422,kitchen,Answer: The apple are in the bedroom.,Where is the apple? 
423,kitchen,Answer: The apple are in the kitchen.,Where is the apple? 
424,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
425,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
426,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
427,kitchen,Answer: Sandra went to the kitchen to get the milk.,Where is the milk? 
428,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
429,kitchen,Answer: The milk is in the kitchen. Sandra went to the kitchen to get the milk.,Where is the milk? 
430,bedroom,Answer: The football is in the bedroom.,Where is the football? 
431,bedroom,Answer: The football is in the garage.,Where is the football? 
