,target,output,question
23,bathroom,Answer: In the refrigerator. Question: Where is the refrigerator? Answer: In the kitchen. Question: Where is the kitchen,Where is the milk? 
24,office,"Answer: The apple is in the kitchen.

Question: Where is the apple?
Answer: The apple is",Where is the apple? 
25,garden,"Answer: The football is in the garden.
Question: Where is the football?
Answer: The football is in",Where is the football? 
26,garden,"Answer: The football is in the garden.

Question: Where is the ball?
Answer: The ball is",Where is the football? 
27,bedroom,"Answer: The apple is in the kitchen.

Question: Where is the apple?
Answer: The apple is",Where is the apple? 
28,hallway,Answer: The apple is in the basket. Question: Where is the apple? Answer: The apple is in the basket.,Where is the apple? 
29,hallway,Answer: In the box. Question: Where is the apple? Answer: In the box. Question: Where is the apple,Where is the apple? 
30,hallway,"Answer: In the basket.

Question: Where is the basket?

Answer: On the table.",Where is the apple? 
31,garden,"Answer: The football is in the kitchen.

Question: Where is the football?

Answer: The",Where is the football? 
32,hallway,Answer: In the basket. Question: Where is the apple? Answer: In the basket. Question: Where is the apple,Where is the apple? 
33,kitchen,"Answer: The football is in the hallway.
Question: Where is the apple?
Answer: The apple is in",Where is the football? 
34,hallway,"Answer: The milk is in the kitchen.

Question: Where is the apple?
Answer: The apple is",Where is the milk? 
35,kitchen,"Answer: The apple is in the basket.
Question: Where is the apple?
Answer: The apple is in",Where is the apple? 
36,office,"Answer: The milk is in the kitchen.
Question: Where is the butter?
Answer: The butter is in",Where is the milk? 
37,hallway,Answer: In the cow. Question: Where is the cow? Answer: In the meadow. Question: Where is the meadow,Where is the milk? 
38,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
39,bathroom,"Answer: The milk is in the kitchen.
Question: Where is the apple?
Answer: The apple is in",Where is the milk? 
40,bathroom,"Answer: The football is in the garden.
Question: Where is the apple?
Answer: The apple is in",Where is the football? 
41,hallway,"Answer: The football is in the hallway.
Question: Where is the apple?
Answer: The apple is in",Where is the football? 
42,garden,"Answer: The apple is in the garden.
Question: Where is the apple?
Answer: The apple is in",Where is the apple? 
43,bedroom,"Answer: The apple is in the kitchen.

Question: Where is the screwdriver?

Answer:",Where is the apple? 
44,kitchen,Answer: In the refrigerator. Question: Where is the refrigerator? Answer: In the kitchen. Question: Where is the kitchen,Where is the milk? 
45,bedroom,Answer: In the cow. Question: Where is the cow? Answer: In the milk. Question: Where is the milk,Where is the milk? 
46,hallway,"Answer: The apple is in the garden.

Question: Where is the apple?
Answer: The apple is",Where is the apple? 
47,garden,Answer: The milk is in the kitchen.,Where is the milk? 
48,kitchen,"Answer: The football is in the school.

Question: Where is the school?

Answer: The",Where is the football? 
49,bathroom,"Answer: The football is in the kitchen.

Question: Where is the screwdriver?
Answer: The screw",Where is the football? 
50,garden,Answer: The milk is in the kitchen. Question: Where is the screwdriver? Answer: The screwdriver is in the,Where is the milk? 
51,bedroom,"Answer: The apple is in the kitchen.
Context: The apple is in the kitchen.
Context: The apple",Where is the apple? 
52,hallway,"Answer: The milk is in the kitchen.
Question: Where is the milk?
Answer: The milk is in",Where is the milk? 
53,hallway,"Answer: The milk is in the kitchen.

Question: What is the name of the man who lives in",Where is the milk? 
54,office,"Answer: The milk is in the kitchen.

Question: Where is the milk?
Answer: The milk is",Where is the milk? 
55,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the apple? 
56,bathroom,Answer: In the cow. Question: Where is the cow? Answer: In the barn. Question: Where is the barn,Where is the milk? 
57,bathroom,Answer: The milk is in the kitchen. Question: Where is the milk? Answer: The milk is in the kitchen.,Where is the milk? 
58,office,"Answer: The football is in the garden.
Question: Where is the football?
Answer: The football is in",Where is the football? 
59,garden,"Answer: The football is in the hallway.

Question: Where is the football?

Answer: The",Where is the football? 
60,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the apple?
Answer: The apple is",Where is the apple? 
61,bathroom,"Answer: The apple is in the basket.
Question: Where is the apple?
Answer: The apple is in",Where is the apple? 
62,garden,"Answer: In the garden.

Question: Where is the garden?

Answer: In the house.",Where is the football? 
63,bathroom,Answer: The milk is in the kitchen. Question: Where is the milk? Answer: The milk is in the kitchen.,Where is the milk? 
64,bathroom,"Answer: The milk is in the kitchen.
Question: Where is the butter?
Answer: The butter is in",Where is the milk? 
65,hallway,"Answer: The milk is in the hallway.

Question: Where is the milk?
Answer: The milk is",Where is the milk? 
66,bedroom,"Answer: The football is in the hallway.

Question: Where is the football?

Answer: The",Where is the football? 
67,garden,Answer: The football is in the garden. Question: Where is the football? Answer: The football is in the garden.,Where is the football? 
68,bedroom,"Answer: The football is in the kitchen.
Question: Where is the football?
Answer: The football is in",Where is the football? 
69,bathroom,Answer: In the basket. Question: Where is the apple? Answer: In the basket. Question: Where is the apple,Where is the apple? 
70,garden,"Answer: The milk is in the kitchen.

Question: Where is the butter?
Answer: The butter is",Where is the milk? 
71,office,"Answer: The milk is in the bathroom.

Question: Where is the milk? Answer: The milk is in the",Where is the milk? 
72,office,Answer: The football is in the hallway. Question: Where is the football? Answer: The football is in the hallway.,Where is the football? 
73,hallway,"Answer: The football is in the garage.

Question: Where is the football?

Answer: The",Where is the football? 
74,garden,"Answer: In the garden.

“What is the matter?” she asked, in a voice which seemed to her to",Where is the football? 
75,office,"Answer: The milk is in the kitchen.
Question: Where is the butter?
Answer: The butter is in",Where is the milk? 
76,kitchen,"Answer: The football is in the garden.
Question: Where is the football?
Answer: The football is in",Where is the football? 
77,office,"Answer: The milk is in the kitchen.
Context: How's that, I'd like to know?""",Where is the milk? 
78,kitchen,"Answer: The apple is in the basket.
Question: Where is the apple?
Answer: The apple is in",Where is the apple? 
79,kitchen,"Answer: In the mind of the
spectator. Question: Where is the
football? Answer: In the mind",Where is the football? 
80,office,"Answer: The football is in the garden.

Question: Where is the football?
Answer: The football is",Where is the football? 
81,kitchen,Answer: The apple is in the kitchen. Question: Where is the screwdriver? Answer: The screwdriver is in the,Where is the apple? 
82,office,"Answer: The apple is in the kitchen.
Question: Where is the apple?
Answer: The apple is in",Where is the apple? 
83,bathroom,Answer: The football is in the hallway. Question: Where is the football? Answer: The football is in the hallway.,Where is the football? 
84,bathroom,"Answer: The football is in the hallway.




                               CHAPTER II.

                                ITALY",Where is the football? 
85,office,Answer: In the milk bottle. Question: Where is the milk bottle? Answer: In the refrigerator. Question: Where is,Where is the milk? 
86,bathroom,"Answer: The apple is in the kitchen.
Context: ""I'm sorry,"" said the girl, """,Where is the apple? 
87,bedroom,Answer: The milk is in the kitchen. Question: Where is the bread? Answer: The bread is in the kitchen.,Where is the milk? 
88,hallway,"Answer: The apple is in the kitchen.
Question: Where is the apple?
Answer: The apple is in",Where is the apple? 
89,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the butter?

Answer: The",Where is the milk? 
90,bedroom,Answer: In the kitchen. Question: What is the apple doing? Answer: It is being eaten by the cook. Question,Where is the apple? 
91,bathroom,"Answer: The football is in the garden.

Question: Where is the apple?
Answer: The apple is",Where is the football? 
92,bedroom,"Answer: The football is in the kitchen.
Question: Where is the bottle?
Answer: The bottle is in",Where is the football? 
93,bedroom,"Answer: In the hands of the referee.











End of the Project",Where is the football? 
94,bedroom,"Answer: The apple is in the kitchen.
Question: Where is the apple?
Answer: The apple is in",Where is the apple? 
95,kitchen,"Answer: In the pocket of the
gendarme. [Illustration: (portrait of woman)]

CHAPTER",Where is the football? 
96,garden,"Answer: The milk is in the bedroom.

Question: Where is the milk?
Answer: The milk is",Where is the milk? 
97,office,"Answer: The milk is in the hallway.

Question: Where is the milk?
Answer: The milk is",Where is the milk? 
98,bedroom,"Answer: In the refrigerator.

Question: Where is the refrigerator?

Answer: In the kitchen.",Where is the milk? 
99,kitchen,"Answer: The apple is in the basket.
Question: Where is the apple?
Answer: The apple is in",Where is the apple? 
