,target,output,result,question
76,bedroom, bathroom,0.0,What is the hallway east of?
77,bathroom, bathroom,1.0,What is north of the office?
78,kitchen, bathroom,0.0,What is east of the garden?
79,hallway, office,0.0,What is the kitchen south of?
80,garden,,0.0,What is west of the office?
81,office, kitchen,0.0,What is the bedroom west of?
82,kitchen,106,0.0,What is the hallway south of?
83,garden, east,0.0,What is the office west of?
84,bathroom, bathroom,1.0,What is north of the hallway?
85,office, office,1.0,What is west of the garden?
86,office, office,1.0,What is west of the garden?
87,garden, garden,1.0,What is east of the bathroom?
88,bathroom, bathroom,1.0,What is north of the office?
89,kitchen, kitchen,1.0,What is the bedroom west of?
90,office, office,1.0,What is the bathroom south of?
91,office, office,1.0,What is east of the bedroom?
92,bedroom, hallway,0.0,What is south of the office?
93,bathroom, bedroom,0.0,What is the garden west of?
94,garden,1,0.0,What is the bedroom west of?
95,hallway,1,0.0,What is north of the garden?
96,bedroom, bedroom,1.0,What is the kitchen west of?
97,kitchen,55 to 60°,0.0,What is west of the bedroom?
98,bathroom, bedroom,0.0,What is the kitchen north of?
99,garden, bedroom,0.0,What is the office north of?
100,bedroom, bedroom,1.0,What is east of the hallway?
101,kitchen, kitchen,1.0,What is south of the hallway?
102,bedroom, bathroom,0.0,What is the office west of?
103,bathroom,1,0.0,What is the kitchen north of?
104,hallway,1,0.0,What is west of the bedroom?
105,bedroom, The garden,0.0,What is west of the kitchen?
106,office,1,0.0,What is the kitchen south of?
107,bathroom, bedroom,0.0,What is west of the garden?
108,bedroom, bedroom,1.0,What is the bathroom south of?
109,bathroom, The garden,0.0,What is the kitchen west of?
110,garden, The bathroom,0.0,What is the hallway west of?
111,hallway,1,0.0,What is the kitchen south of?
112,office, office,1.0,What is south of the bathroom?
113,hallway, east,0.0,What is the office west of?
114,bedroom, bedroom,1.0,What is the kitchen north of?
115,office, hallway,0.0,What is the garden east of?
116,bedroom,1,0.0,What is the hallway south of?
117,bedroom,1,0.0,What is the garden west of?
118,hallway, hallway,1.0,What is north of the office?
119,office,12-pounder,0.0,What is west of the hallway?
120,bedroom,101),0.0,What is the bathroom north of?
121,kitchen, kitchen,1.0,What is the hallway north of?
122,office, office,1.0,What is east of the bathroom?
123,bathroom, bathroom,1.0,What is north of the hallway?
124,bathroom, hallway,0.0,What is the bedroom north of?
125,kitchen, office,0.0,What is west of the garden?
126,bathroom,1,0.0,What is north of the kitchen?
127,hallway, hallway,1.0,What is the bedroom east of?
128,garden, kitchen,0.0,What is the bedroom south of?
129,hallway, hallway,1.0,What is east of the bathroom?
130,garden, hallway,0.0,What is the bedroom east of?
131,kitchen, bedroom,0.0,What is south of the bathroom?
132,kitchen, bedroom,0.0,What is east of the garden?
133,bathroom,,0.0,What is the hallway east of?
134,office,1,0.0,What is the hallway east of?
135,kitchen, kitchen,1.0,What is the garden east of?
136,bathroom,1,0.0,What is the bedroom south of?
137,hallway, bedroom,0.0,What is the garden east of?
138,kitchen, the garden,0.0,What is south of the hallway?
139,hallway, bedroom,0.0,What is west of the kitchen?
140,kitchen, kitchen,1.0,What is north of the garden?
141,office, office,1.0,What is the kitchen west of?
142,bathroom,1,0.0,What is the kitchen north of?
143,bathroom,1,0.0,What is east of the kitchen?
144,bathroom,1,0.0,What is east of the garden?
145,kitchen, garden,0.0,What is the office south of?
146,hallway, bedroom,0.0,What is the kitchen north of?
147,hallway, kitchen,0.0,What is the bedroom west of?
148,bathroom, the bedroom,0.0,What is the office west of?
149,hallway, hallway,1.0,What is the office south of?
150,bathroom, bathroom,1.0,What is north of the hallway?
151,garden, The hallway,0.0,What is the bathroom east of?
152,kitchen,"1,463",0.0,What is the bathroom east of?
153,hallway,"112 Fifth Avenue, N.",0.0,What is south of the kitchen?
154,hallway,1,0.0,What is south of the office?
155,garden,3,0.0,What is the bedroom west of?
156,office,1,0.0,What is south of the bedroom?
157,bathroom,3,0.0,What is north of the garden?
158,garden, office,0.0,What is the bedroom east of?
159,bedroom,,0.0,What is south of the kitchen?
160,hallway,1,0.0,What is the office south of?
161,bathroom, bathroom,1.0,What is north of the garden?
162,hallway, hallway,1.0,What is east of the bathroom?
163,hallway, hallway,1.0,What is the office east of?
164,bathroom, garden,0.0,What is the office west of?
165,kitchen,1,0.0,What is west of the bedroom?
166,office, office,1.0,What is north of the hallway?
167,garden, bathroom,0.0,What is the office north of?
168,kitchen, the kitchen,1.0,What is west of the hallway?
169,bedroom, bedroom,1.0,What is the garden south of?
170,hallway,1,0.0,What is the bedroom north of?
171,bathroom, bedroom,0.0,What is the hallway west of?
172,kitchen, office,0.0,What is north of the garden?
173,hallway, garden,0.0,What is the bathroom north of?
174,bathroom, hallway,0.0,What is south of the office?
175,office, office,1.0,What is east of the bathroom?
176,hallway, kitchen,0.0,What is the bedroom west of?
177,hallway, kitchen,0.0,What is the office south of?
178,kitchen, kitchen,1.0,What is south of the office?
179,bathroom,1,0.0,What is the garden south of?
180,hallway, kitchen,0.0,What is the bedroom north of?
181,bathroom, bathroom,1.0,What is east of the hallway?
182,bedroom, bathroom,0.0,What is the hallway west of?
183,bathroom, bathroom,1.0,What is south of the garden?
184,bedroom, the garden,0.0,What is the office west of?
185,bathroom,1,0.0,What is west of the bedroom?
186,garden,755 9·4,0.0,What is the office west of?
187,garden,706 4·9,0.0,What is south of the bedroom?
188,kitchen, kitchen,1.0,What is south of the office?
189,hallway, hallway,1.0,What is east of the bathroom?
190,bathroom, bedroom,0.0,What is the kitchen east of?
191,bathroom, bedroom,0.0,What is the office east of?
192,bedroom, hallway,0.0,What is the office south of?
193,office,1,0.0,What is the kitchen south of?
194,bedroom, bedroom,1.0,What is east of the garden?
195,office, office,1.0,What is east of the bathroom?
196,kitchen, kitchen,1.0,What is north of the hallway?
197,office,,0.0,What is the kitchen south of?
198,garden, garden,1.0,What is south of the hallway?
199,kitchen, office,0.0,What is the bathroom south of?
200,bedroom, The garden,0.0,What is the hallway south of?
201,hallway, hallway,1.0,What is east of the garden?
202,office, office,1.0,What is the bathroom north of?
203,kitchen, kitchen,1.0,What is west of the hallway?
204,office, garden,0.0,What is the bathroom east of?
205,garden,12,0.0,What is the bedroom east of?
206,garden, hallway,0.0,What is the office north of?
207,garden, garden,1.0,What is the office north of?
208,garden, garden,1.0,What is south of the office?
209,bathroom, garden,0.0,What is south of the kitchen?
210,office,"21st March, 1683.",0.0,What is south of the bedroom?
211,kitchen, hallway,0.0,What is the office east of?
212,office, office,1.0,What is west of the bedroom?
213,hallway,1,0.0,What is the bedroom south of?
214,hallway, The bathroom,0.0,What is the kitchen south of?
215,bedroom, bathroom,0.0,What is west of the hallway?
216,bedroom, garden,0.0,What is west of the office?
217,hallway, hallway,1.0,What is east of the bathroom?
218,office, bedroom,0.0,What is the garden south of?
219,hallway, hallway,1.0,What is east of the office?
220,office, office,1.0,What is south of the bedroom?
221,kitchen,1,0.0,What is west of the bedroom?
222,kitchen, bedroom,0.0,What is west of the garden?
223,bedroom, hallway,0.0,What is the bathroom west of?
224,kitchen, the garden,0.0,What is the office west of?
225,hallway, kitchen,0.0,What is the garden east of?
226,hallway,1,0.0,What is north of the kitchen?
227,kitchen, south,0.0,What is the garden north of?
228,hallway, the kitchen,0.0,What is the garden north of?
229,kitchen,1,0.0,What is west of the bedroom?
230,garden, garden,1.0,What is north of the hallway?
231,garden,,0.0,What is the hallway west of?
232,hallway, office,0.0,What is the bathroom east of?
233,bedroom, bedroom,1.0,What is the kitchen south of?
234,bathroom, bathroom,1.0,What is the office west of?
235,kitchen, kitchen,1.0,What is east of the bedroom?
236,office, office,1.0,What is east of the bedroom?
237,bathroom, bathroom,1.0,What is east of the kitchen?
238,bedroom,1,0.0,What is west of the kitchen?
239,office,24,0.0,What is the kitchen north of?
240,garden,1,0.0,What is north of the bedroom?
241,bathroom, hallway,0.0,What is east of the kitchen?
242,office,33,0.0,What is north of the garden?
243,bedroom, bathroom,0.0,What is the hallway south of?
244,office,11,0.0,What is the kitchen west of?
245,garden,1,0.0,What is south of the bedroom?
246,garden,1.,0.0,What is west of the office?
247,kitchen, west,0.0,What is the garden north of?
248,office,1,0.0,What is west of the kitchen?
249,bedroom,3,0.0,What is the hallway west of?
250,office,1,0.0,What is south of the bathroom?
251,kitchen, The garden,0.0,What is west of the bedroom?
252,office, office,1.0,What is the hallway north of?
253,bedroom, hallway,0.0,What is east of the hallway?
254,office, office,1.0,What is south of the bathroom?
255,hallway,233,0.0,What is the bedroom north of?
256,bathroom, bedroom,0.0,What is the garden east of?
257,kitchen, hallway,0.0,What is the bathroom north of?
258,kitchen, kitchen,1.0,What is west of the bedroom?
259,garden, office,0.0,What is the hallway east of?
260,kitchen,1,0.0,What is south of the garden?
261,hallway,1,0.0,What is the bedroom east of?
262,garden,1,0.0,What is west of the office?
263,office, office,1.0,What is north of the kitchen?
264,garden,1,0.0,What is the office north of?
265,kitchen, kitchen,1.0,What is north of the office?
266,garden, hallway,0.0,What is south of the bedroom?
267,hallway,13822,0.0,What is the garden north of?
268,garden, kitchen,0.0,What is the bedroom east of?
269,bedroom,61,0.0,What is west of the hallway?
270,bathroom, bathroom,1.0,What is east of the hallway?
271,kitchen,1,0.0,What is the bedroom south of?
272,hallway, hallway,1.0,What is east of the garden?
273,kitchen,1,0.0,What is the hallway south of?
274,office, kitchen,0.0,What is the bathroom east of?
275,bedroom,1,0.0,What is the garden south of?
276,bathroom, garden,0.0,What is the kitchen west of?
277,bathroom, bathroom,1.0,What is east of the garden?
278,bedroom, hallway,0.0,What is south of the bathroom?
279,office, office,1.0,What is the bedroom west of?
280,hallway, hallway,1.0,What is north of the garden?
281,hallway, hallway,1.0,What is west of the office?
282,hallway, hallway,1.0,What is east of the bathroom?
283,kitchen, The garden,0.0,What is west of the bedroom?
284,garden, The garden,1.0,What is north of the office?
285,garden, The garden,1.0,What is the hallway south of?
286,hallway, bedroom,0.0,What is the garden east of?
287,bathroom,1,0.0,What is east of the bedroom?
288,garden, the garden,1.0,What is east of the office?
289,office, bedroom,0.0,What is the garden west of?
290,garden, garden,1.0,What is east of the bathroom?
291,garden, kitchen,0.0,What is the bedroom west of?
292,garden, The garden,1.0,What is west of the kitchen?
293,office,22,0.0,What is west of the bathroom?
294,bathroom,22138,0.0,What is south of the bedroom?
295,bathroom,73,0.0,What is south of the bedroom?
296,bathroom, hallway,0.0,What is the kitchen south of?
297,office, office,1.0,What is east of the kitchen?
298,hallway, hallway,1.0,What is north of the kitchen?
299,kitchen, office,0.0,What is the bathroom east of?
300,hallway, hallway,1.0,What is west of the bathroom?
301,office, office,1.0,What is south of the hallway?
302,bathroom, kitchen,0.0,What is the hallway west of?
303,bedroom, hallway,0.0,What is east of the bathroom?
304,garden, bathroom,0.0,What is the office south of?
305,bedroom, bedroom,1.0,What is east of the office?
306,bedroom, bedroom,1.0,What is north of the hallway?
307,garden, east,0.0,What is the office east of?
308,kitchen,1,0.0,What is the hallway west of?
309,garden, hallway,0.0,What is west of the bathroom?
310,garden, bedroom,0.0,What is the kitchen west of?
311,bedroom,1,0.0,What is the office west of?
312,bathroom, bathroom,1.0,What is east of the garden?
313,bathroom, bathroom,1.0,What is east of the kitchen?
314,kitchen, bedroom,0.0,What is the garden north of?
315,kitchen, kitchen,1.0,What is west of the hallway?
316,office, office,1.0,What is east of the garden?
317,office, The hallway is west of the kitchen.,0.0,What is the hallway west of?
318,bedroom, office,0.0,What is east of the garden?
319,hallway,1,0.0,What is the garden east of?
320,bedroom, bedroom,1.0,What is the office west of?
321,hallway, hallway,1.0,What is the bathroom west of?
322,bathroom,1,0.0,What is the bedroom north of?
323,garden, office,0.0,What is the bedroom east of?
324,bathroom, bedroom,0.0,What is the garden west of?
325,hallway, hallway,1.0,What is south of the garden?
326,hallway, hallway,1.0,What is south of the office?
327,kitchen, bedroom,0.0,What is the garden east of?
328,bathroom, bedroom,0.0,What is the garden west of?
329,office, the hallway,0.0,What is the bathroom west of?
330,hallway, hallway,1.0,What is west of the garden?
331,bathroom,1,0.0,What is south of the hallway?
332,hallway,1,0.0,What is the bedroom east of?
333,kitchen, The garden,0.0,What is the bedroom south of?
334,kitchen,1,0.0,What is the garden south of?
335,bathroom, bathroom,1.0,What is west of the office?
336,garden, The garden,1.0,What is south of the bathroom?
337,bathroom, bedroom,0.0,What is west of the garden?
338,bathroom, hallway,0.0,What is north of the office?
339,garden,5,0.0,What is east of the office?
340,bathroom, bedroom,0.0,What is west of the kitchen?
341,office,1,0.0,What is the garden south of?
342,hallway, hallway,1.0,What is west of the bedroom?
343,bedroom, bedroom,1.0,What is south of the hallway?
344,garden,1,0.0,What is the hallway east of?
345,hallway,27,0.0,What is north of the kitchen?
346,garden, garden,1.0,What is west of the office?
347,bathroom,1,0.0,What is the office west of?
348,bathroom, bedroom,0.0,What is the garden north of?
349,garden, north,0.0,What is the office south of?
350,garden, kitchen,0.0,What is the hallway north of?
351,hallway,1,0.0,What is the kitchen west of?
352,bathroom, bathroom,1.0,What is north of the hallway?
353,bedroom, bedroom,1.0,What is the kitchen north of?
354,bathroom,1,0.0,What is the kitchen south of?
355,bedroom, bedroom,1.0,What is north of the office?
356,hallway, hallway,1.0,What is east of the bathroom?
357,kitchen, kitchen,1.0,What is south of the hallway?
358,hallway, hallway,1.0,What is west of the office?
359,bedroom, south,0.0,What is the office north of?
360,kitchen, office,0.0,What is north of the garden?
361,hallway, bedroom,0.0,What is the garden east of?
362,bathroom, The hallway,0.0,What is the kitchen west of?
363,garden, the kitchen,0.0,What is the hallway east of?
364,bedroom,1,0.0,What is south of the office?
365,bathroom, hallway,0.0,What is the office west of?
366,hallway, hallway,1.0,What is east of the bedroom?
367,garden, The garden is west of the bedroom.,1.0,What is west of the bedroom?
368,kitchen,5th,0.0,What is the bathroom west of?
369,bathroom,1,0.0,What is north of the bedroom?
370,bathroom, bedroom,0.0,What is the garden south of?
371,bathroom, The garden,0.0,What is the hallway west of?
372,office, bathroom,0.0,What is the hallway east of?
373,office, office,1.0,What is east of the kitchen?
374,bathroom,1.,0.0,What is north of the kitchen?
375,office, office,1.0,What is west of the bathroom?
376,kitchen, kitchen,1.0,What is the office west of?
377,garden,1,0.0,What is south of the bedroom?
378,garden, hallway,0.0,What is north of the kitchen?
379,office,,0.0,What is the bedroom south of?
380,kitchen,1,0.0,What is the office north of?
381,hallway, office,0.0,What is the bedroom west of?
382,bathroom, bathroom,1.0,What is west of the office?
383,bedroom, bathroom,0.0,What is the garden south of?
384,office, office,1.0,What is north of the bathroom?
385,bedroom, bedroom,1.0,What is east of the garden?
386,bathroom, bedroom,0.0,What is the kitchen east of?
387,bedroom,1,0.0,What is the garden south of?
388,bedroom,1,0.0,What is the office south of?
389,hallway, hallway,1.0,What is south of the bedroom?
390,kitchen, garden,0.0,What is the hallway north of?
391,bathroom, bedroom,0.0,What is north of the garden?
392,kitchen,3rd street,0.0,What is west of the garden?
393,garden, garden,1.0,What is south of the hallway?
394,bedroom, bathroom,0.0,What is the office east of?
395,bathroom, hallway,0.0,What is the garden south of?
396,bedroom,1,0.0,What is the office west of?
397,bedroom, bedroom,1.0,What is west of the bathroom?
398,kitchen, hallway,0.0,What is west of the office?
399,hallway, hallway,1.0,What is north of the garden?
400,office, office,1.0,What is south of the bathroom?
401,garden, The garden,1.0,What is west of the office?
402,hallway, hallway,1.0,What is the bedroom east of?
403,bathroom, garden,0.0,What is the office west of?
404,bedroom, bedroom,1.0,What is north of the garden?
405,hallway,1,0.0,What is the bedroom north of?
406,bathroom, bathroom,1.0,What is west of the hallway?
407,bedroom, bedroom,1.0,What is the bathroom east of?
408,bedroom, east,0.0,What is the office east of?
409,garden, The garden,1.0,What is south of the bathroom?
410,bathroom, bathroom,1.0,What is north of the office?
411,hallway, hallway,1.0,What is north of the kitchen?
412,office, kitchen,0.0,What is the bathroom south of?
413,bathroom,1,0.0,What is the bedroom north of?
414,kitchen,1,0.0,What is the bathroom west of?
415,garden,1,0.0,What is the hallway north of?
416,hallway, hallway,1.0,What is south of the bathroom?
417,bathroom, kitchen,0.0,What is the hallway north of?
418,hallway, hallway,1.0,What is the office south of?
419,office,1,0.0,What is the hallway east of?
420,kitchen, office,0.0,What is east of the bathroom?
421,hallway, hallway,1.0,What is north of the office?
422,kitchen, office,0.0,What is the bedroom west of?
423,office,7:00 P,0.0,What is the garden west of?
424,garden,1,0.0,What is the kitchen east of?
425,office,1,0.0,What is the bedroom south of?
426,bathroom, kitchen,0.0,What is the hallway south of?
427,office, office,1.0,What is north of the bathroom?
428,hallway,,0.0,What is the garden north of?
429,bedroom,1,0.0,What is the kitchen east of?
430,kitchen, kitchen,1.0,What is east of the bedroom?
431,bedroom, bedroom,1.0,What is south of the bathroom?
432,kitchen, The office,0.0,What is the hallway south of?
433,kitchen, The garden,0.0,What is west of the office?
434,garden, garden,1.0,What is north of the kitchen?
435,bathroom,1,0.0,What is the bedroom south of?
436,garden, The garden,1.0,What is west of the kitchen?
437,bathroom, hallway,0.0,What is the bedroom east of?
438,bedroom, kitchen,0.0,What is the bathroom west of?
439,garden, the garden,1.0,What is the office south of?
440,bathroom, bedroom,0.0,What is the kitchen east of?
441,kitchen, kitchen,1.0,What is the hallway east of?
442,bedroom, hallway,0.0,What is south of the office?
443,bedroom, office,0.0,What is the garden south of?
444,bathroom, bathroom,1.0,What is south of the office?
445,bedroom,,0.0,What is east of the bathroom?
446,office, bedroom,0.0,What is the kitchen east of?
447,bathroom, The garden,0.0,What is the kitchen south of?
448,garden, garden,1.0,What is west of the hallway?
449,garden, garden,1.0,What is the bathroom south of?
450,hallway, hallway,1.0,What is north of the office?
451,hallway, hallway,1.0,What is south of the bathroom?
452,office, office,1.0,What is south of the bedroom?
453,garden, garden,1.0,What is east of the hallway?
454,bedroom, north,0.0,What is the office south of?
455,kitchen, office,0.0,What is west of the hallway?
456,kitchen,1,0.0,What is south of the garden?
457,bedroom, bedroom,1.0,What is east of the hallway?
458,bedroom,1,0.0,What is south of the kitchen?
459,kitchen, office,0.0,What is the hallway west of?
460,bedroom, bedroom,1.0,What is west of the hallway?
461,kitchen, bedroom,0.0,What is the garden west of?
462,hallway, hallway,1.0,What is east of the bathroom?
463,office, bedroom,0.0,What is west of the garden?
464,garden, The garden,1.0,What is west of the bathroom?
465,office,1,0.0,What is the garden north of?
466,garden, garden,1.0,What is west of the office?
467,office, hallway,0.0,What is the bedroom east of?
468,kitchen,1,0.0,What is south of the bedroom?
469,hallway,1,0.0,What is the bathroom north of?
470,bedroom, hallway,0.0,What is west of the kitchen?
471,office, office,1.0,What is west of the garden?
472,bathroom, bathroom,1.0,What is east of the hallway?
473,bathroom, bedroom,0.0,What is the garden west of?
474,bedroom, kitchen,0.0,What is east of the office?
475,hallway, hallway,1.0,What is the office west of?
476,bathroom,1,0.0,What is the bedroom south of?
477,kitchen, hallway,0.0,What is west of the bathroom?
478,office,1,0.0,What is the garden north of?
479,kitchen, hallway,0.0,What is north of the garden?
480,bedroom, The hallway is south of the kitchen. The bedroom is north of the kitchen. What is the,1.0,What is west of the kitchen?
481,bathroom, bathroom,1.0,What is south of the hallway?
482,hallway, hallway,1.0,What is north of the kitchen?
483,garden, The garden,1.0,What is north of the office?
484,bedroom, The hallway,0.0,What is the kitchen east of?
485,garden, garden,1.0,What is east of the hallway?
486,bedroom, bedroom,1.0,What is south of the hallway?
487,hallway, hallway,1.0,What is east of the kitchen?
488,bathroom, kitchen,0.0,What is the office south of?
489,hallway,1,0.0,What is the bedroom south of?
490,hallway, hallway,1.0,What is north of the bathroom?
491,garden,8vo,0.0,What is east of the bathroom?
492,garden,35,0.0,What is south of the kitchen?
493,office, office,1.0,What is south of the garden?
494,bedroom, hallway,0.0,What is the office west of?
495,hallway, hallway,1.0,What is north of the bedroom?
496,office, office,1.0,What is north of the bedroom?
497,bedroom,1,0.0,What is the office north of?
498,kitchen,1,0.0,What is the office east of?
499,hallway, bedroom,0.0,What is the bathroom south of?
500,garden, garden,1.0,What is east of the hallway?
501,office, office,1.0,What is east of the kitchen?
502,bedroom, bedroom,1.0,What is north of the garden?
503,hallway, bedroom,0.0,What is the bathroom east of?
504,bedroom,1,0.0,What is the hallway west of?
505,garden, The garden,1.0,What is west of the bathroom?
506,bedroom, bedroom,1.0,What is north of the office?
507,bedroom,1,0.0,What is the hallway north of?
508,bathroom, kitchen,0.0,What is the garden north of?
509,office, bathroom,0.0,What is the hallway east of?
510,kitchen,1,0.0,What is south of the bedroom?
511,hallway,233.,0.0,What is the office east of?
512,hallway,33,0.0,What is the garden north of?
513,garden, bedroom,0.0,What is north of the office?
514,garden,1,0.0,What is the hallway north of?
515,bathroom, kitchen,0.0,What is the office north of?
516,garden, The garden,1.0,What is west of the hallway?
517,office, kitchen,0.0,What is the bathroom south of?
518,office, office,1.0,What is north of the hallway?
519,hallway, hallway,1.0,What is east of the bathroom?
520,bathroom,1,0.0,What is south of the bedroom?
521,hallway, hallway,1.0,What is west of the bathroom?
522,kitchen,1,0.0,What is the bedroom south of?
523,garden,1,0.0,What is west of the bedroom?
524,garden, kitchen,0.0,What is the office north of?
525,garden, The garden,1.0,What is north of the bathroom?
526,office, office,1.0,What is south of the garden?
527,bathroom, bedroom,0.0,What is west of the garden?
528,garden, hallway,0.0,What is the bedroom east of?
529,hallway, hallway,1.0,What is south of the office?
530,kitchen,1,0.0,What is the garden south of?
531,hallway,1,0.0,What is west of the bedroom?
532,office, kitchen,0.0,What is the bedroom west of?
533,kitchen, kitchen,1.0,What is the garden east of?
534,garden,1,0.0,What is the bedroom south of?
535,kitchen, the kitchen,1.0,What is the hallway east of?
536,garden, kitchen,0.0,What is the hallway east of?
537,bedroom, hallway,0.0,What is the garden south of?
538,bedroom, bedroom,1.0,What is east of the garden?
539,kitchen,1,0.0,What is the hallway west of?
540,hallway, hallway,1.0,What is the bedroom east of?
541,hallway, hallway,1.0,What is the bathroom south of?
542,garden,,0.0,What is north of the kitchen?
543,garden, bedroom,0.0,What is east of the kitchen?
544,office, The garden,0.0,What is the bathroom north of?
545,hallway, hallway,1.0,What is the office east of?
546,hallway, office,0.0,What is the bedroom east of?
547,office, office,1.0,What is north of the hallway?
548,bedroom, bedroom,1.0,What is west of the kitchen?
549,hallway, hallway,1.0,What is south of the bathroom?
550,office, office,1.0,What is east of the hallway?
551,bathroom, bedroom,0.0,What is the hallway east of?
552,hallway, hallway,1.0,What is north of the bedroom?
553,bedroom,1,0.0,What is the garden south of?
554,office, office,1.0,What is south of the bedroom?
555,bathroom,1,0.0,What is east of the garden?
556,kitchen, office,0.0,What is west of the garden?
557,bathroom,1,0.0,What is the bedroom east of?
558,garden, office,0.0,What is the bathroom south of?
559,kitchen, bedroom,0.0,What is the garden west of?
560,bedroom, bedroom,1.0,What is the kitchen south of?
561,kitchen,1,0.0,What is east of the office?
562,hallway, hallway,1.0,What is west of the bathroom?
563,hallway,1,0.0,What is the garden west of?
564,bedroom, The garden,0.0,What is the kitchen west of?
565,kitchen,3rd story,0.0,What is the office west of?
566,bathroom,1,0.0,What is the bedroom west of?
567,bathroom, bathroom,1.0,What is west of the hallway?
568,bedroom, hallway,0.0,What is north of the garden?
569,kitchen, hallway,0.0,What is south of the bathroom?
570,kitchen, west,0.0,What is the office east of?
571,bathroom, bathroom,1.0,What is north of the office?
572,hallway, hallway,1.0,What is north of the office?
573,bedroom, bedroom,1.0,What is west of the garden?
574,office, office,1.0,What is the kitchen west of?
575,bathroom, The garden,0.0,What is the bedroom west of?
576,office, kitchen,0.0,What is the bathroom south of?
577,hallway,1,0.0,What is north of the bathroom?
578,garden,1,0.0,What is the kitchen south of?
579,kitchen, office,0.0,What is the hallway south of?
580,office,1,0.0,What is the bedroom west of?
581,hallway, hallway,1.0,What is the garden east of?
582,kitchen, office,0.0,What is the bedroom south of?
583,office, kitchen,0.0,What is the hallway west of?
584,hallway, garden,0.0,What is the bedroom north of?
585,garden, garden,1.0,What is west of the bedroom?
586,hallway, hallway,1.0,What is south of the office?
587,kitchen, office,0.0,What is south of the garden?
588,office, The office,1.0,What is the bedroom east of?
589,office, office,1.0,What is south of the kitchen?
590,bathroom,1,0.0,What is the kitchen west of?
