,target,output,result,question
32,office, Before the garden the milk was in the bedroom.,0.0,Where was the milk before the garden? 
33,bedroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the milk before the garden? 
34,hallway, Before the bedroom the football was in the garden.,0.0,Where was the football before the bedroom? 
35,hallway, Before the bathroom the apple was in the bedroom.,0.0,Where was the apple before the bathroom? 
36,office, Before the bathroom the milk was in the kitchen.,0.0,Where was the milk before the bathroom? 
37,garden, Before the bedroom the football was in the garden.,1.0,Where was the football before the bedroom? 
38,office, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the milk before the kitchen? 
39,garden, Before the bedroom the milk was in the kitchen.,0.0,Where was the milk before the bedroom? 
40,hallway, Before the bathroom the football was in the garden.,0.0,Where was the football before the bathroom? 
41,kitchen, Before the bedroom the apple was in the bathroom.,0.0,Where was the apple before the bedroom? 
42,garden, Before the office the apple was in the kitchen.,0.0,Where was the apple before the office? 
43,bedroom, Before the garden the apple was in the bedroom.,1.0,Where was the apple before the garden? 
44,kitchen, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the bedroom? 
45,garden, Before the bathroom the apple was in the kitchen.,0.0,Where was the apple before the bathroom? 
46,office, Before the bedroom the football was in the garden.,0.0,Where was the football before the bedroom? 
47,office, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the football before the garden? 
48,bathroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the kitchen? 
49,bathroom, Before the office the football was in the bedroom.,0.0,Where was the football before the office? 
50,bedroom, Before the kitchen the football was in the garden.,0.0,Where was the football before the kitchen? 
51,bedroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the football before the kitchen? 
52,garden, Before the bedroom the milk was in the garden.,1.0,Where was the milk before the bedroom? 
53,bathroom, Before the hallway the milk was in the hallway.,0.0,Where was the milk before the hallway? 
54,garden, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the office? 
55,garden, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the football before the kitchen? 
56,office, Before the hallway the milk was in the hallway.,0.0,Where was the milk before the hallway? 
57,bathroom, Before the office the milk was in the bedroom.,0.0,Where was the milk before the office? 
58,bedroom, Before the office the football was in the garden.,0.0,Where was the football before the office? 
59,garden, Before the office the milk was in the bedroom.,0.0,Where was the milk before the office? 
60,garden, Before the office the milk was in the basement.,0.0,Where was the milk before the office? 
61,garden, Before the hallway the milk was in the kitchen.,0.0,Where was the milk before the hallway? 
62,hallway, Before the kitchen the football was in the garden.,0.0,Where was the football before the kitchen? 
63,bathroom, Before the hallway the apple was in the bedroom.,0.0,Where was the apple before the hallway? 
64,bathroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the milk before the kitchen? 
65,bathroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the milk before the kitchen? 
66,office, Before the garden the milk was in the kitchen.,0.0,Where was the milk before the garden? 
67,hallway, Before the bedroom the milk was in the kitchen.,0.0,Where was the milk before the bedroom? 
68,kitchen, Before the bedroom the milk was in the garden.,0.0,Where was the milk before the bedroom? 
69,kitchen, Before the office the milk was in the bedroom.,0.0,Where was the milk before the office? 
70,garden, Before the bathroom the milk was in the kitchen.,0.0,Where was the milk before the bathroom? 
71,bedroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the milk before the kitchen? 
72,hallway, Before the office the apple was in the garden.,0.0,Where was the apple before the office? 
73,office, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the milk before the kitchen? 
74,bedroom, Before the bedroom the milk was in the kitchen.,1.0,Where was the milk before the garden? 
75,bedroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the bathroom? 
76,bathroom, Before the hallway the apple was in the living-room.,0.0,Where was the apple before the hallway? 
77,bedroom, Before the kitchen the milk was in the bedroom.,1.0,Where was the milk before the kitchen? 
78,bathroom, Before the hallway the apple was in the living-room.,0.0,Where was the apple before the hallway? 
79,kitchen, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the bathroom? 
80,garden, Before the bedroom the apple was in the bathroom.,0.0,Where was the apple before the bedroom? 
81,office, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the garden? 
82,kitchen, Before the garden the apple was in the bedroom.,0.0,Where was the apple before the garden? 
83,hallway, Before the bedroom the apple was in the garden.,0.0,Where was the apple before the bedroom? 
84,garden, Before the hallway the milk was in the garden.,1.0,Where was the milk before the hallway? 
85,kitchen, Before the bedroom the milk was in the garden.,0.0,Where was the milk before the bedroom? 
86,bedroom, Before the hallway the milk was in the kitchen.,0.0,Where was the milk before the hallway? 
87,garden, Before the bathroom the football was in the garden.,1.0,Where was the football before the bathroom? 
88,garden, Before the hallway the football was in the garden.,1.0,Where was the football before the hallway? 
89,bathroom, Before the garden the football was in the bedroom.,0.0,Where was the football before the garden? 
90,office, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the bathroom? 
91,kitchen, Before the office the apple was in the bedroom.,0.0,Where was the apple before the office? 
92,bathroom, Before the office the football was in the garden.,0.0,Where was the football before the office? 
93,garden, Before the kitchen the milk was in the early milking.,0.0,Where was the milk before the kitchen? 
94,office, Before the hallway the football was in the bedroom.,0.0,Where was the football before the hallway? 
95,bathroom, Before the kitchen the apple was in the bedroom.,0.0,Where was the apple before the kitchen? 
96,office, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the kitchen? 
97,bedroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the bathroom? 
98,garden, Before the hallway the football was in the garden.,1.0,Where was the football before the hallway? 
99,bathroom, Before the garden the football was in the bedroom.,0.0,Where was the football before the garden? 
