,target,output,result,question
56,kitchen, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the milk before the bathroom? 
57,bathroom, Before the garden the apple was in the bedroom.,0.0,Where was the apple before the garden? 
58,office, Before the kitchen the milk was in the basement.,0.0,Where was the milk before the kitchen? 
59,hallway, Before the bathroom the football was in the garden.,0.0,Where was the football before the bathroom? 
60,bedroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the bathroom? 
61,office, Before the hallway the football was in the bedroom.,0.0,Where was the football before the hallway? 
62,garden, Before the hallway the milk was in the kitchen.,0.0,Where was the milk before the hallway? 
63,bathroom, Before the office the football was in the garden.,0.0,Where was the football before the office? 
64,bathroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the kitchen? 
65,bathroom, Before the hallway the milk was in the kitchen.,0.0,Where was the milk before the hallway? 
66,garden, Before the office the milk was in the bedroom.,0.0,Where was the milk before the office? 
67,bathroom, Before the hallway the football was in the garden.,0.0,Where was the football before the hallway? 
68,hallway, Before the kitchen the milk was in the bedroom.,0.0,Where was the milk before the kitchen? 
69,office, Before the garden the milk was in the bedroom.,0.0,Where was the milk before the garden? 
70,bathroom, Before the hallway the football was in the garden.,0.0,Where was the football before the hallway? 
71,kitchen, Before the office the milk was in the bedroom.,0.0,Where was the milk before the office? 
72,garden, Before the bedroom the football was in the garden.,1.0,Where was the football before the bedroom? 
73,hallway, Before the bedroom the football was in the garden.,0.0,Where was the football before the bedroom? 
74,bedroom, Before the garden the milk was in the bedroom.,1.0,Where was the milk before the garden? 
75,hallway, Before the kitchen the milk was in the basement.,0.0,Where was the milk before the kitchen? 
76,bathroom, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the football before the kitchen? 
77,office, Before the garden the football was in the kitchen.,0.0,Where was the football before the garden? 
78,bathroom, Before the bedroom the milk was in the garden.,0.0,Where was the milk before the bedroom? 
79,kitchen, Before the office the milk was in the basement.,0.0,Where was the milk before the office? 
80,office, Before the bathroom the milk was in the kitchen.,0.0,Where was the milk before the bathroom? 
81,office, Before the bathroom the milk was in the basement.,0.0,Where was the milk before the bathroom? 
82,hallway, Before the bedroom the milk was in the kitchen.,0.0,Where was the milk before the bedroom? 
83,office, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the garden? 
84,garden, Before the bedroom the milk was in the basement.,0.0,Where was the milk before the bedroom? 
85,bedroom, Before the office the milk was in the door.,0.0,Where was the milk before the office? 
86,bedroom, Before the office the football was in the garden.,0.0,Where was the football before the office? 
87,hallway, Before the office the milk was in the basement.,0.0,Where was the milk before the office? 
88,garden, Before the hallway the football was in the front door.,0.0,Where was the football before the hallway? 
89,bathroom, Before the office the milk was in the basement.,0.0,Where was the milk before the office? 
90,office, Before the kitchen the milk was in the bedroom.,0.0,Where was the milk before the kitchen? 
91,kitchen, Before the office the milk was in the house.,0.0,Where was the milk before the office? 
92,bathroom, Before the kitchen the milk was in the basement.,0.0,Where was the milk before the kitchen? 
93,bedroom, Before the bathroom the football was in the garden.,0.0,Where was the football before the bathroom? 
94,kitchen, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the milk before the garden? 
95,office, Before the hallway the football was in the bedroom.,0.0,Where was the football before the hallway? 
96,office, Before the bathroom the milk was in the bedroom.,0.0,Where was the milk before the bathroom? 
97,garden, Before the hallway the football was in the garden.,1.0,Where was the football before the hallway? 
98,garden, Before the bedroom the football was in the garden.,1.0,Where was the football before the bedroom? 
99,garden, Before the $location_1$ the $item$ was in the $location_2$.,0.0,Where was the apple before the kitchen? 
