,target,output,result,question
160,garden, The apple is on the ground.,0.0,Where is the apple? 
161,garden," Paul's, at Rome, before the fire.",0.0,Where is the apple? 
162,garden, The apple is not in the room.,0.0,Where is the apple? 
163,garden, Daniel picked up the apple there.,0.0,Where is the apple? 
164,bedroom," I dropped it.

""Where is the football?"" asked Fred.

""Where is the football?""",0.0,Where is the football? 
165,garden," There is _only one position_ of the feet in the
Boston--the 4th",0.0,Where is the football? 
166,garden," John asked.

I don't know, Daniel replied.

John went to the garden and found the",1.0,Where is the football? 
167,hallway, The apple is in the garden.,0.0,Where is the apple? 
168,hallway, The apple is in the orchard.,0.0,Where is the apple? 
169,office, The football is at the place where Daniel discarded it.,0.0,Where is the football? 
170,bedroom, The apple is in the kitchen.,0.0,Where is the apple? 
171,bathroom, The apple is in the bowl.,0.0,Where is the apple? 
172,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
173,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
174,bathroom, I don't know.,0.0,Where is the apple? 
175,kitchen, I'll get it for you.,0.0,Where is the milk? 
176,hallway, Mary has it.,0.0,Where is the apple? 
177,kitchen," *       *       *       *       *

[Illustration: ""I'VE GOT",0.0,Where is the apple? 
178,office, Mary got the milk there.,0.0,Where is the milk? 
179,office, Mary got the milk there.,0.0,Where is the milk? 
180,garden, I have not seen it.  I have not heard it.  I have not smelt,0.0,Where is the milk? 
181,garden, The milk is in the fridge.,0.0,Where is the milk? 
182,garden, John went to the kitchen.,0.0,Where is the milk? 
183,kitchen, John ate the apple.,0.0,Where is the apple? 
184,kitchen, The apple is on the ground.,0.0,Where is the apple? 
185,office, Mary took the apple there.,0.0,Where is the apple? 
186,office, The apple is on the table.,0.0,Where is the apple? 
187,kitchen, I think it's there.,0.0,Where is the milk? 
188,office, It's on the table.,0.0,Where is the apple? 
189,kitchen, Where is the milk?,0.0,Where is the milk? 
190,garden, The apple is in Ireland.,0.0,Where is the apple? 
191,garden, Daniel grabbed the apple there.,0.0,Where is the apple? 
192,garden, The apple is on the table.,0.0,Where is the apple? 
193,bedroom, Daniel put the milk there.,0.0,Where is the milk? 
194,bedroom, The milk is in the bedroom.,1.0,Where is the milk? 
195,bathroom, The apple is on the table.,0.0,Where is the apple? 
196,bathroom, John discarded the apple.,0.0,Where is the apple? 
197,garden, The milk is there.,0.0,Where is the milk? 
198,kitchen, The milk is there.,0.0,Where is the milk? 
199,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
200,office, The milk is in the kitchen.,0.0,Where is the milk? 
201,office, In the kitchen.,0.0,Where is the milk? 
202,hallway, The milk is at the store.,0.0,Where is the milk? 
203,garden, Mary put down the milk.,0.0,Where is the milk? 
204,garden, The milk is there.,0.0,Where is the milk? 
205,office, Mary got the milk there.,0.0,Where is the milk? 
206,office, The milk is in the kitchen.,0.0,Where is the milk? 
207,garden, The apple is in the garden.,1.0,Where is the apple? 
208,bathroom, John dropped the milk there.,0.0,Where is the milk? 
209,bathroom, The milk is at the store.,0.0,Where is the milk? 
210,kitchen, Mary dropped the football.,0.0,Where is the football? 
211,kitchen, Mary dropped the football.,0.0,Where is the football? 
212,kitchen, Mary got the football there.,0.0,Where is the football? 
213,kitchen, Mary picked up the milk there.,0.0,Where is the milk? 
214,garden, The football is there.,0.0,Where is the football? 
215,office, The apple is there.,0.0,Where is the apple? 
216,office, The apple is on the table.,0.0,Where is the apple? 
217,office, The apple is there.,0.0,Where is the apple? 
218,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
219,bathroom, The milk is in the bathroom.,1.0,Where is the milk? 
220,office, John picked it up there.,0.0,Where is the apple? 
221,office, The apple is on the table.,0.0,Where is the apple? 
222,office, John discarded the apple.,0.0,Where is the apple? 
223,bedroom, The milk is in the office.,0.0,Where is the milk? 
224,bedroom, The apple is on the table.,0.0,Where is the apple? 
225,bedroom, The apple is on the table.,0.0,Where is the apple? 
226,kitchen, The apple is in the garden.,0.0,Where is the apple? 
227,garden, Mary left the football.,0.0,Where is the football? 
228,bathroom, The milk is there.,0.0,Where is the milk? 
229,garden, Mary left the football.,0.0,Where is the football? 
230,bathroom, The football is in the garden.,0.0,Where is the football? 
231,bathroom," The ""sport"" was soon stopped, however, by a passerby, who administered a reb",0.0,Where is the football? 
232,bathroom, I don't know.,0.0,Where is the football? 
233,garden, The apple is in the garden.,1.0,Where is the apple? 
234,bathroom, There.,0.0,Where is the football? 
235,bedroom, The apple is in the house.,0.0,Where is the apple? 
236,bedroom, The apple is near the west window.,0.0,Where is the apple? 
237,kitchen," Mary asked.

Sandra picked up the football and gave it to Mary.

Sandra picked up",0.0,Where is the football? 
238,office, The apple is on the table.,0.0,Where is the apple? 
239,garden, John dropped the milk.,0.0,Where is the milk? 
240,hallway, There.,0.0,Where is the apple? 
241,hallway, There.,0.0,Where is the apple? 
242,kitchen, The apple is there.,0.0,Where is the apple? 
243,bathroom, The apple is there.,0.0,Where is the apple? 
244,bathroom, Mary put the apple there.,0.0,Where is the apple? 
245,hallway, Mary went back to the bathroom.,0.0,Where is the milk? 
246,garden, Mary got the milk there.,0.0,Where is the milk? 
247,garden, Daniel got the milk there.,0.0,Where is the milk? 
248,garden, There.,0.0,Where is the football? 
249,garden, I don't know.  I lost it.,0.0,Where is the football? 
250,bathroom," I ate it, Sir!  I ate it, Sir!  I ate it, Sir!",0.0,Where is the apple? 
251,hallway, I don't see it.,0.0,Where is the apple? 
252,hallway, The apple is in the bedroom.,0.0,Where is the apple? 
253,hallway, Daniel left the apple.,0.0,Where is the apple? 
254,hallway, The apple is on the table.,0.0,Where is the apple? 
255,bathroom, The milk is in the fridge.,0.0,Where is the milk? 
256,kitchen, Mary took the apple from the garden.,0.0,Where is the apple? 
257,hallway, The apple is in the garden.,0.0,Where is the apple? 
258,hallway, Sandra got the apple there.,0.0,Where is the apple? 
259,hallway, The apple is in the garden.,0.0,Where is the apple? 
260,garden, I put it down there.,0.0,Where is the football? 
261,garden, I put it down.,0.0,Where is the football? 
262,garden, I put it down.,0.0,Where is the football? 
263,bathroom, John left the apple there.,0.0,Where is the apple? 
264,hallway, The apple is there.,0.0,Where is the apple? 
265,garden, The apple is on the ground.,0.0,Where is the apple? 
266,garden, The apple is there.,0.0,Where is the apple? 
267,bathroom, Daniel took the apple there.,0.0,Where is the apple? 
268,bathroom, The apple is there.,0.0,Where is the apple? 
269,garden, The apple is there.,0.0,Where is the apple? 
270,kitchen, John put it down.,0.0,Where is the football? 
271,office, The apple is on the table.,0.0,Where is the apple? 
272,office, There.,0.0,Where is the apple? 
273,kitchen, Mary left the football.,0.0,Where is the football? 
274,office, The apple is on the table.,0.0,Where is the apple? 
275,hallway, Sandra took the milk there.,0.0,Where is the milk? 
276,hallway, Sandra took the milk there.,0.0,Where is the milk? 
277,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
278,kitchen, The apple is on the table.,0.0,Where is the apple? 
279,kitchen, The apple is in the bedroom.,0.0,Where is the apple? 
280,bathroom, John went back to the garden.,0.0,Where is the football? 
281,bathroom, Frank took the football there.,0.0,Where is the football? 
282,office, The milk is on the floor.,0.0,Where is the milk? 
283,office, Daniel asked.,0.0,Where is the milk? 
284,office, Daniel grabbed the milk there.,0.0,Where is the milk? 
285,bedroom, Daniel went to the garden.,0.0,Where is the football? 
286,bedroom, I don't know.,0.0,Where is the football? 
287,bedroom, Sandra dropped the football.,0.0,Where is the football? 
288,bedroom, The football is there.,0.0,Where is the football? 
289,bedroom, The football is there.,0.0,Where is the football? 
290,office, The apple is on the table.,0.0,Where is the apple? 
291,office, The apple is there.,0.0,Where is the apple? 
292,office, The apple is there.,0.0,Where is the apple? 
293,office, The apple is on the table.,0.0,Where is the apple? 
294,bedroom, John put it down.,0.0,Where is the milk? 
295,hallway, Mary went back to the kitchen.,0.0,Where is the milk? 
296,hallway, The football is there.,0.0,Where is the football? 
297,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
298,bathroom, The apple is on the table.,0.0,Where is the apple? 
299,bathroom, Mary put down the apple.,0.0,Where is the apple? 
300,bedroom, The football is there.,0.0,Where is the football? 
301,bedroom, John took the football there.,0.0,Where is the football? 
302,office, The football is in the office.,1.0,Where is the football? 
303,bedroom, Mary took the football there.,0.0,Where is the football? 
304,bedroom, The football is there.,0.0,Where is the football? 
305,bathroom, Mary grabbed the milk there.,0.0,Where is the milk? 
306,bathroom, The milk is on the table.,0.0,Where is the milk? 
307,bathroom, Mary grabbed the milk there.,0.0,Where is the milk? 
308,bathroom, Mary left the milk.,0.0,Where is the milk? 
309,bathroom, Mary left the milk.,0.0,Where is the milk? 
310,kitchen," The milk is in the kitchen.

Where is the apple?  The apple is in the kitchen",1.0,Where is the milk? 
311,kitchen, A.,0.0,Where is the milk? 
312,kitchen, Mary dropped the milk.,0.0,Where is the milk? 
313,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
314,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
315,bathroom, Daniel has the football.,0.0,Where is the football? 
316,bathroom, Daniel left the football.,0.0,Where is the football? 
317,bathroom, Daniel left the football.,0.0,Where is the football? 
318,office, The milk is in the kitchen.,0.0,Where is the milk? 
319,kitchen, Mary has the football.,0.0,Where is the football? 
320,bathroom, Mary journeyed to the garden.,0.0,Where is the football? 
321,bathroom, The football is in the garden.,0.0,Where is the football? 
322,bathroom, The football is there.,0.0,Where is the football? 
323,bathroom, The football is there.,0.0,Where is the football? 
324,bathroom, The football is there.,0.0,Where is the football? 
325,bathroom, Mary grabbed the apple there.,0.0,Where is the apple? 
326,bathroom, The apple is in the tree.,0.0,Where is the apple? 
327,garden, Daniel took the football there.,0.0,Where is the football? 
328,garden, I don't know.,0.0,Where is the football? 
329,garden," He was rather glad of the decision to send him there, for it promised absorbing sport.",0.0,Where is the football? 
330,garden, Mary moved the football there.,0.0,Where is the football? 
331,bathroom, The apple is on the table.,0.0,Where is the apple? 
332,bathroom, John put it down.,0.0,Where is the apple? 
333,hallway, Mary moved to the hallway.,1.0,Where is the football? 
334,hallway, Mary put it there.,0.0,Where is the football? 
335,hallway, The football is on the table.,0.0,Where is the football? 
336,hallway, I saw it there.,0.0,Where is the football? 
337,hallway, The football is in the garden.,0.0,Where is the football? 
338,hallway, The football is there.,0.0,Where is the football? 
339,bedroom, The milk is on the table.,0.0,Where is the milk? 
340,garden, The milk is there.,0.0,Where is the milk? 
341,garden, The milk is in the garden.,1.0,Where is the milk? 
342,hallway, The football is there.,0.0,Where is the football? 
343,hallway, The football is there.,0.0,Where is the football? 
344,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
345,garden, Mary had the football there.,0.0,Where is the football? 
346,garden, The football is there.,0.0,Where is the football? 
347,garden, The apple is in the kitchen.,0.0,Where is the apple? 
348,garden, Mary has the football.,0.0,Where is the apple? 
349,garden, The apple is in the garden.,1.0,Where is the apple? 
350,bedroom, Sandra got the milk there.,0.0,Where is the milk? 
351,office, A.,0.0,Where is the milk? 
352,office, It is “M”.,0.0,Where is the milk? 
353,office, The milk is in the glass.,0.0,Where is the milk? 
354,kitchen, Mary put down the football.,0.0,Where is the football? 
355,hallway, John moved the football to the garden.,0.0,Where is the football? 
356,hallway, John moved to the garden.,0.0,Where is the football? 
357,office, The milk is in the office.,1.0,Where is the milk? 
358,hallway," I want some milk.

MAURICE

_Looking at the screen, where his mother is",0.0,Where is the milk? 
359,hallway," I don't know.  I'll look for it.

Maurice

_Sitting at",0.0,Where is the milk? 
360,bedroom," John?

John?

John?

John?

John?

John?

John?

John?

John?

John",0.0,Where is the football? 
361,bedroom, The football is in the garden.,0.0,Where is the football? 
362,bedroom, Mary moved to the garden.,0.0,Where is the apple? 
363,bedroom, The apple is in the garden.,0.0,Where is the apple? 
364,bedroom, The football is in John's chest.,0.0,Where is the football? 
365,kitchen, John travelled to the hallway.,0.0,Where is the apple? 
366,kitchen, It's on the ground.,0.0,Where is the apple? 
367,garden, The milk is in the fridge.,0.0,Where is the milk? 
368,bedroom, The apple is on the table.,0.0,Where is the apple? 
369,bedroom, The apple is there.,0.0,Where is the apple? 
370,kitchen, In the church.,0.0,Where is the football? 
371,kitchen, There.,0.0,Where is the apple? 
372,kitchen," There is the serpent.""",0.0,Where is the apple? 
373,kitchen, The apple is on the table.,0.0,Where is the apple? 
374,hallway," Daniel asked.

""Where is the milk?"" Mary asked.

""Where is the milk?"" Benny",0.0,Where is the milk? 
375,kitchen, John left the milk there.,0.0,Where is the milk? 
376,kitchen, John left the milk there.,0.0,Where is the milk? 
377,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
378,office," The apple is on the ground, near the fort.",0.0,Where is the apple? 
379,office, John dropped the apple there.,0.0,Where is the apple? 
380,bathroom, Sandra grabbed the football there.,0.0,Where is the football? 
381,bathroom, The football is there.,0.0,Where is the football? 
382,bathroom, The football is there.,0.0,Where is the football? 
383,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
384,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
385,bathroom, Sandra left the milk there.,0.0,Where is the milk? 
386,bathroom, The football is there.,0.0,Where is the football? 
387,bathroom, John discarded the football.,0.0,Where is the football? 
388,hallway, The apple is on the ground.,0.0,Where is the apple? 
389,hallway, The apple is in the bedroom.,0.0,Where is the apple? 
390,hallway, There.,0.0,Where is the milk? 
391,garden, The milk is in the kitchen.,0.0,Where is the milk? 
392,garden," Sandra dropped the milk there.

Where is the milk?  Sandra dropped the milk there.",0.0,Where is the milk? 
393,garden, Sandra dropped the milk there.,0.0,Where is the milk? 
394,kitchen, Mary took the football there.,0.0,Where is the football? 
395,bedroom, John has it.,0.0,Where is the apple? 
396,bedroom, John ate it.,0.0,Where is the apple? 
397,bedroom, John took the apple.,0.0,Where is the apple? 
398,garden, John left the football.,0.0,Where is the football? 
399,garden, John left the football there.,0.0,Where is the football? 
400,bathroom, There,0.0,Where is the milk? 
401,bathroom, There.,0.0,Where is the milk? 
402,garden, Underneath the tiers of seats.,0.0,Where is the football? 
403,garden," the time for the Prince to act.  He
stepped forward and, with a bow",0.0,Where is the football? 
404,garden, The football is there.,0.0,Where is the football? 
405,hallway, The football is at the park.,0.0,Where is the football? 
406,bathroom, The football is there.,0.0,Where is the football? 
407,bathroom, The football is at the park.,0.0,Where is the football? 
408,bathroom, The football is at the park.,0.0,Where is the football? 
409,bathroom, The football is there.,0.0,Where is the football? 
410,garden, The milk is there.,0.0,Where is the milk? 
411,garden, The milk is there.,0.0,Where is the milk? 
412,bedroom, The apple is in the hands of Dr. Daniel.,0.0,Where is the apple? 
413,bedroom, The apple is there.,0.0,Where is the apple? 
414,bedroom, The apple is there.,0.0,Where is the apple? 
415,bedroom, I don't know.  I didn't see it.,0.0,Where is the football? 
416,bedroom, It is in the office.,0.0,Where is the football? 
417,hallway, B.,0.0,Where is the apple? 
418,hallway, Mary put down the apple.,0.0,Where is the apple? 
419,office, A.,0.0,Where is the football? 
420,kitchen, The apple is on the table.,0.0,Where is the apple? 
421,kitchen, John put down the apple.,0.0,Where is the apple? 
422,kitchen, The apple is there.,0.0,Where is the apple? 
423,kitchen, The apple is there.,0.0,Where is the apple? 
424,kitchen, There.,0.0,Where is the milk? 
425,bathroom, Sandra left the milk.,0.0,Where is the milk? 
426,bathroom, There.,0.0,Where is the milk? 
427,kitchen, It is at the tavern.,0.0,Where is the milk? 
428,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
429,kitchen, The milk is there.,0.0,Where is the milk? 
430,bedroom, Mary took the football there.,0.0,Where is the football? 
431,bedroom, In the coach.,0.0,Where is the football? 
432,office, I ate it.,0.0,Where is the apple? 
433,hallway, The apple is on the table.,0.0,Where is the apple? 
434,bedroom, The apple is on the mantel.,0.0,Where is the apple? 
435,kitchen, There.,0.0,Where is the apple? 
436,kitchen, Sandra took the football there.,0.0,Where is the football? 
437,kitchen, Sandra put down the football.,0.0,Where is the football? 
438,hallway, The milk is there.,0.0,Where is the milk? 
439,hallway, Mary took the milk there.,0.0,Where is the milk? 
440,bathroom, Sandra put it down there.,0.0,Where is the milk? 
441,hallway, The milk is at the Land's End.,0.0,Where is the milk? 
442,hallway, There.,0.0,Where is the milk? 
443,garden, There is the apple.,0.0,Where is the apple? 
444,garden, The apple is on the table.,0.0,Where is the apple? 
445,hallway, I don't know.  I don't see it.  I don't see it anywhere,0.0,Where is the football? 
446,hallway, Daniel put down the football there.,0.0,Where is the football? 
447,hallway, The football is there.,0.0,Where is the football? 
448,bathroom, Daniel dropped the milk.,0.0,Where is the milk? 
449,kitchen, The apple is in the kitchen.,1.0,Where is the apple? 
450,garden, The milk is there.,0.0,Where is the milk? 
451,hallway, It is in the garden.,0.0,Where is the football? 
452,hallway, Mary discarded the football.,0.0,Where is the football? 
453,garden, John discarded the milk.,0.0,Where is the milk? 
454,garden, The milk is there.,0.0,Where is the milk? 
455,bedroom," Daniel asked.

I don't know, I said.

I'll get it, he said.

",0.0,Where is the milk? 
456,bedroom, The milk is at the maternal fountain.,0.0,Where is the milk? 
457,hallway, The milk is there.,0.0,Where is the milk? 
458,office, The milk is in the bowl.,0.0,Where is the milk? 
459,office, The milk is in the bedroom.,0.0,Where is the milk? 
460,bathroom, Daniel ate the apple.,0.0,Where is the apple? 
461,bathroom, The apple is on the table.,0.0,Where is the apple? 
462,bathroom, Mary left the football there.,0.0,Where is the football? 
463,bedroom, Mary left the football there.,0.0,Where is the football? 
464,hallway, The milk is at the store.,0.0,Where is the milk? 
465,garden, Mary left the milk there.,0.0,Where is the milk? 
466,garden, The milk is in the fridge.,0.0,Where is the milk? 
467,hallway, Daniel dropped the football.,0.0,Where is the football? 
468,hallway, Daniel dropped the football.,0.0,Where is the football? 
469,hallway," Daniel dropped the football.

He
was during that time the guest of his friend Mr. Mason",0.0,Where is the football? 
470,garden, Sandra grabbed the football there.,0.0,Where is the football? 
471,garden, Mary went back to the bathroom.,0.0,Where is the football? 
472,garden, The football is in the living room.,0.0,Where is the football? 
473,garden, Sandra put it down.,0.0,Where is the milk? 
474,garden, The milk is in the kitchen.,0.0,Where is the milk? 
475,hallway, The football is on the table.,0.0,Where is the football? 
476,hallway, Mary discarded the football.,0.0,Where is the football? 
477,hallway, Mary discarded it.,0.0,Where is the football? 
478,hallway, Mary grabbed the football there.,0.0,Where is the football? 
479,kitchen, Mary grabbed the milk there.,0.0,Where is the milk? 
480,office, Mary picked up the football there.,0.0,Where is the football? 
481,office, The football is in the middle of the field.,0.0,Where is the football? 
482,kitchen, Mary put down the football there.,0.0,Where is the football? 
483,kitchen, There,0.0,Where is the apple? 
484,kitchen, The apple is there.,0.0,Where is the apple? 
485,bedroom, The apple is in the kitchen.,0.0,Where is the apple? 
