,target,output,result,question
75,office, John is in the bathroom.,0.0,Where is John? 
76,hallway," I have not seen her since she went to the
hallway.",1.0,Where is Mary? 
77,office, John is at the office.,1.0,Where is John? 
78,office, I don't know.  I'm not sure.  I'm not sure where she is,0.0,Where is Sandra? 
79,bathroom, John is in the bathroom.,1.0,Where is John? 
80,hallway, John is in the hallway.,1.0,Where is John? 
81,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
82,hallway," Where is the money?  Where is the
money?  Where is the money?  Where",0.0,Where is Daniel? 
83,bathroom," I thought he was with you.

He was, but he went to the bathroom.  I don",1.0,Where is Daniel? 
84,bathroom, John is in the bathroom.,1.0,Where is John? 
85,bathroom," I don't know.  I haven't seen him for a week.

I have been in the",0.0,Where is Daniel? 
86,garden," John Franklin, the man who had been so kind to him, was dead.",0.0,Where is John? 
87,bedroom, John is in the bedroom.,1.0,Where is John? 
88,office, Where is Mary?  Where is Mary?  Where is Mary?  Where is Mary? ,0.0,Where is Mary? 
89,garden," I want to see her.

JEANNE

She is in the garden.

MAURICE

",1.0,Where is Sandra? 
90,office, John is in the bedroom.,0.0,Where is John? 
91,bedroom, Daniel is in the bathroom.,0.0,Where is Daniel? 
92,hallway, John is in the hallway.,1.0,Where is John? 
93,kitchen, Where is Daniel?  Where is Daniel?  Where is Daniel?  Where is Daniel?,0.0,Where is Daniel? 
94,bedroom,"1. In the bedroom
2. In the kitchen
3. In the living room",1.0,Where is Daniel? 
95,hallway, Sandra moved to the hallway.,1.0,Where is Sandra? 
96,garden, I'm going back to Braila to do surgery.,0.0,Where is Sandra? 
97,bedroom," John is in the kitchen.

Where is John?  John is in the bedroom.",1.0,Where is John? 
98,office, John is in the office.,1.0,Where is John? 
99,garden, She's at the bar.,0.0,Where is Sandra? 
