,target,output,result,question
36,office, Daniel put down the milk.,0.0,Where is the milk? 
37,hallway, John grabbed the milk there.,0.0,Where is the milk? 
38,bathroom, Mary left the milk.,0.0,Where is the milk? 
39,bathroom, Mary left the milk.,0.0,Where is the milk? 
40,bathroom, The football is at the tree.,0.0,Where is the football? 
41,hallway, Sandra grabbed the football there.,0.0,Where is the football? 
42,garden, The apple is in the writing desk.,0.0,Where is the apple? 
43,bedroom," There is an old tree opposite Cook's office at Jerusalem in Toppet, belonging to an",0.0,Where is the apple? 
44,kitchen, The milk is in the fridge.,0.0,Where is the milk? 
45,bedroom, Mary grabbed the milk there.,0.0,Where is the milk? 
46,hallway, Mary dropped it.,0.0,Where is the apple? 
47,garden, Sandra got the milk there.,0.0,Where is the milk? 
48,kitchen, Mary took the football there.,0.0,Where is the football? 
49,bathroom, The football is in the court-yard.,0.0,Where is the football? 
50,garden, He eats his bread and milk very well now.,0.0,Where is the milk? 
51,bedroom, The apple is there.,0.0,Where is the apple? 
52,hallway, Mary took the milk there.,0.0,Where is the milk? 
53,hallway, Sandra discarded the milk.,0.0,Where is the milk? 
54,office," asked the farmer.

In the house, said the milkmaid.

The farmer went into the house",0.0,Where is the milk? 
55,kitchen, There.,0.0,Where is the apple? 
56,bathroom, John dropped the milk.,0.0,Where is the milk? 
57,bathroom," John dropped the milk.

Where is the football?  Mary grabbed the football there.",0.0,Where is the milk? 
58,office, John put it down.,0.0,Where is the football? 
59,garden, There.,0.0,Where is the football? 
60,kitchen, John picked up the apple there.,0.0,Where is the apple? 
61,bathroom, There,0.0,Where is the apple? 
62,garden," There we would swing, run, jump and
exercise in several healthy games, common in our",0.0,Where is the football? 
63,bathroom, John left the milk.,0.0,Where is the milk? 
64,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
65,hallway," It is at the location referred to by ""there"".",0.0,Where is the milk? 
66,bedroom, John left the football.,0.0,Where is the football? 
67,garden, The football is there.,0.0,Where is the football? 
68,bedroom, John left the football.,0.0,Where is the football? 
69,bathroom, The apple is on the table.,0.0,Where is the apple? 
70,garden, There is the milk.,0.0,Where is the milk? 
71,office, The milk is there.,0.0,Where is the milk? 
72,office, Daniel left the football.,0.0,Where is the football? 
73,hallway, It's on the table.,0.0,Where is the football? 
74,garden, Daniel left the football.,0.0,Where is the football? 
75,office, Daniel got the milk there.,0.0,Where is the milk? 
76,kitchen, I think it's in the closet.,0.0,Where is the football? 
77,office, Daniel grabbed the milk there.,0.0,Where is the milk? 
78,kitchen, Daniel left the apple there.,0.0,Where is the apple? 
79,kitchen, There.,0.0,Where is the football? 
80,office, Daniel dropped the football.,0.0,Where is the football? 
81,kitchen, The apple is on the table.,0.0,Where is the apple? 
82,office, Place.,0.0,Where is the apple? 
83,bathroom, There.,0.0,Where is the football? 
84,bathroom, The football is there.,0.0,Where is the football? 
85,office, I bought it at the supermarket.,0.0,Where is the milk? 
86,bathroom, It is on the table.,0.0,Where is the apple? 
87,bedroom, The milk is at the farm.,0.0,Where is the milk? 
88,hallway, I have it here.,0.0,Where is the apple? 
89,bedroom, Mary went to the kitchen.,0.0,Where is the milk? 
90,bedroom, The apple is there.,0.0,Where is the apple? 
91,bathroom, The football is there.,0.0,Where is the football? 
92,bedroom, The football is in the church in Matera.,0.0,Where is the football? 
93,bedroom, The football is there.,0.0,Where is the football? 
94,bedroom, The apple is at Clagny.,0.0,Where is the apple? 
95,kitchen, There.,0.0,Where is the football? 
96,garden, Where is the milk?,0.0,Where is the milk? 
97,office, The milk is there.,0.0,Where is the milk? 
98,bedroom, The milk is there.,0.0,Where is the milk? 
99,kitchen, There.,0.0,Where is the apple? 
