,target,output,result,question
199,Mary, Mary,1.0,Who gave the milk? 
200,milk, milk,1.0,What did Jeff give to Bill? 
201,milk, milk,1.0,What did Jeff give to Bill? 
202,milk, milk,1.0,What did Jeff give to Bill? 
203,Mary, Mary,1.0,Who gave the football? 
204,Fred, Fred,1.0,Who did Mary give the football to? 
205,Fred, Mary,0.0,Who received the football? 
206,Fred, Fred,1.0,Who did Mary give the football to? 
207,Jeff, Jeff,1.0,Who did Fred give the football to? 
208,Fred, Mary,0.0,Who gave the football to Jeff? 
209,Jeff, Mary,0.0,Who gave the football to Fred? 
210,Fred, Fred,1.0,Who gave the milk to Jeff? 
211,Fred, Fred,1.0,Who gave the milk? 
212,Jeff, Jeff,1.0,Who gave the milk to Fred? 
213,Jeff, Jeff,1.0,Who gave the milk to Fred? 
214,Fred, Jeff,0.0,Who gave the milk? 
215,Fred, Mary,0.0,Who gave the apple to Mary? 
216,Mary, Mary,1.0,Who received the apple? 
217,Bill, Bill,1.0,Who received the apple? 
218,Mary, Mary,1.0,Who did Fred give the milk to? 
219,Mary, Mary,1.0,Who gave the apple? 
220,Bill, Bill,1.0,Who gave the apple to Mary? 
221,Bill, Bill,1.0,Who gave the apple to Mary? 
222,Mary, Mary,1.0,Who gave the apple to Bill? 
223,Bill, Mary,0.0,Who did Mary give the apple to? 
224,apple, apple,1.0,What did Bill give to Mary? 
225,football, the football,1.0,What did Jeff give to Fred? 
226,Jeff, Jeff,1.0,Who gave the football to Fred? 
227,football, football,1.0,What did Jeff give to Fred? 
228,football, football,1.0,What did Jeff give to Fred? 
229,football, the football,1.0,What did Jeff give to Fred? 
230,apple, apple,1.0,What did Fred give to Bill? 
231,Bill, Bill,1.0,Who did Fred give the apple to? 
232,Fred, Fred,1.0,Who gave the apple to Bill? 
233,Fred,1,0.0,Who gave the apple to Bill? 
234,Fred,1,0.0,Who gave the apple? 
235,Bill, Bill,1.0,Who gave the football to Mary? 
236,Bill, Mary,0.0,Who gave the football? 
237,football, the football,1.0,What did Bill give to Mary? 
238,Bill, Bill,1.0,Who gave the football to Mary? 
239,Bill, Jeff,0.0,Who gave the football? 
240,Fred, Fred,1.0,Who gave the football to Bill? 
241,Fred,1,0.0,Who gave the football? 
242,Fred, Fred,1.0,Who gave the football to Bill? 
243,Bill, Jeff,0.0,Who gave the football to Fred? 
244,football,1,0.0,What did Bill give to Fred? 
245,football, football,1.0,What did Jeff give to Mary? 
246,Mary, Jeff,0.0,Who gave the football? 
247,Mary, Jeff,0.0,Who gave the football? 
248,Bill, Mary,0.0,Who gave the apple? 
249,Mary, Mary,1.0,Who gave the apple to Bill? 
250,apple, apple,1.0,What did Mary give to Fred? 
251,Fred, Mary,0.0,Who received the apple? 
252,Mary, Mary,1.0,Who gave the apple? 
253,Jeff, Mary,0.0,Who received the apple? 
254,apple,1,0.0,What did Fred give to Jeff? 
255,Fred, Fred,1.0,Who received the milk? 
256,Jeff, Jeff,1.0,Who gave the milk to Fred? 
257,Jeff, Jeff,1.0,Who gave the milk? 
258,football, the football,1.0,What did Bill give to Mary? 
259,Mary, Mary,1.0,Who did Fred give the milk to? 
260,Jeff, Jeff,1.0,Who gave the apple to Mary? 
261,Fred, Jeff,0.0,Who gave the apple to Mary? 
262,Mary, Mary,1.0,Who gave the apple? 
263,apple, apple,1.0,What did Mary give to Bill? 
264,apple, apple,1.0,What did Mary give to Bill? 
265,football, the apple,0.0,What did Fred give to Bill? 
266,Fred, Jeff,0.0,Who gave the football? 
267,Fred, Jeff,0.0,Who gave the football to Bill? 
268,Mary, Mary,1.0,Who did Bill give the football to? 
269,Mary, Mary,1.0,Who gave the football? 
270,Mary, Mary,1.0,Who received the apple? 
271,Mary, Jeff,0.0,Who gave the apple? 
272,apple, the apple,1.0,What did Mary give to Jeff? 
273,Bill, Jeff,0.0,Who gave the apple to Jeff? 
274,apple, the apple,1.0,What did Jeff give to Fred? 
275,Mary, Jeff,0.0,Who received the football? 
276,Mary, Jeff,0.0,Who received the football? 
277,football, the football,1.0,What did Mary give to Jeff? 
278,Mary, Mary,1.0,Who did Jeff give the football to? 
279,Mary,1,0.0,Who received the football? 
280,Fred, Mary,0.0,Who gave the apple? 
281,apple, apple,1.0,What did Mary give to Fred? 
282,Fred, Fred,1.0,Who gave the apple to Mary? 
283,Fred, Fred,1.0,Who received the apple? 
284,apple, apple,1.0,What did Fred give to Mary? 
285,Fred, Bill,0.0,Who gave the apple? 
286,Fred, Fred,1.0,Who gave the apple to Bill? 
287,Fred, Fred,1.0,Who gave the apple to Bill? 
288,apple, apple,1.0,What did Fred give to Bill? 
289,Bill, Bill,1.0,Who gave the apple to Mary? 
290,Mary, Mary,1.0,Who gave the milk to Bill? 
291,Bill, Mary,0.0,Who gave the milk? 
292,Mary, Mary,1.0,Who gave the milk to Bill? 
293,Bill, Bill,1.0,Who did Mary give the milk to? 
294,apple, apple,1.0,What did Jeff give to Fred? 
295,milk, milk,1.0,What did Mary give to Jeff? 
296,Mary, Mary,1.0,Who gave the milk? 
297,milk, milk,1.0,What did Mary give to Jeff? 
298,milk, milk,1.0,What did Mary give to Jeff? 
299,Bill, Mary,0.0,Who gave the milk to Jeff? 
300,football, football,1.0,What did Mary give to Fred? 
301,Fred, Fred,1.0,Who did Mary give the football to? 
302,Mary, Mary,1.0,Who gave the football to Fred? 
303,Mary, Bill,0.0,Who did Fred give the apple to? 
304,Fred, Mary,0.0,Who gave the apple to Mary? 
305,Jeff, Jeff,1.0,Who gave the apple to Mary? 
306,Mary, Mary,1.0,Who did Jeff give the apple to? 
307,milk, milk,1.0,What did Mary give to Fred? 
308,Fred, Fred,1.0,Who did Mary give the milk to? 
309,Fred, Mary,0.0,Who received the milk? 
310,Mary, Mary,1.0,Who gave the football to Bill? 
311,Bill, Mary,0.0,Who gave the football? 
312,football,1,0.0,What did Bill give to Mary? 
313,apple,1,0.0,What did Bill give to Mary? 
314,Bill, Fred,0.0,Who did Jeff give the football to? 
315,milk, milk,1.0,What did Jeff give to Bill? 
316,Bill, Bill,1.0,Who received the milk? 
317,milk, milk,1.0,What did Jeff give to Bill? 
318,apple, apple,1.0,What did Fred give to Mary? 
319,Fred, Fred,1.0,Who did Mary give the apple to? 
320,Mary, Mary,1.0,Who gave the apple? 
321,apple, apple,1.0,What did Mary give to Bill? 
322,Mary, Mary,1.0,Who did Jeff give the football to? 
323,Mary, Mary,1.0,Who received the football? 
324,Mary, Jeff,0.0,Who received the football? 
325,Bill, Bill,1.0,Who gave the football to Mary? 
326,Bill, Mary,0.0,Who gave the football? 
327,Jeff, Jeff,1.0,Who received the apple? 
328,apple, the football,0.0,What did Bill give to Jeff? 
329,apple, milk,0.0,What did Bill give to Jeff? 
330,apple, apple,1.0,What did Fred give to Mary? 
331,apple, apple,1.0,What did Fred give to Mary? 
332,Fred, Mary,0.0,Who gave the apple? 
333,Bill, Mary,0.0,Who received the apple? 
334,apple, apple,1.0,What did Mary give to Bill? 
335,Mary, Mary,1.0,Who gave the apple? 
336,apple, apple,1.0,What did Mary give to Fred? 
337,apple, apple,1.0,What did Fred give to Mary? 
338,apple, apple,1.0,What did Fred give to Mary? 
339,Mary, Mary,1.0,Who did Fred give the apple to? 
340,apple, apple,1.0,What did Fred give to Bill? 
341,Bill, Fred,0.0,Who gave the apple to Fred? 
342,Bill, Fred,0.0,Who received the apple? 
343,apple, apple,1.0,What did Fred give to Bill? 
344,apple, apple,1.0,What did Fred give to Bill? 
345,milk, milk,1.0,What did Mary give to Jeff? 
346,Mary, Mary,1.0,Who gave the milk to Jeff? 
347,Jeff, Mary,0.0,Who gave the milk? 
348,Fred, Jeff,0.0,Who received the milk? 
349,Jeff, Jeff,1.0,Who gave the milk to Fred? 
350,Jeff, Jeff,1.0,Who gave the milk? 
351,Mary, Mary,1.0,Who gave the milk to Bill? 
352,milk, milk,1.0,What did Bill give to Jeff? 
353,Bill, Jeff,0.0,Who received the milk? 
354,milk, milk,1.0,What did Jeff give to Bill? 
355,Bill, Bill,1.0,Who gave the milk? 
356,Bill, Bill,1.0,Who gave the milk to Fred? 
357,Bill, Bill,1.0,Who gave the milk to Fred? 
358,apple, the milk,0.0,What did Jeff give to Fred? 
359,Fred, Fred,1.0,Who did Jeff give the apple to? 
360,Mary, Mary,1.0,Who received the apple? 
361,Bill, Bill,1.0,Who did Mary give the apple to? 
362,apple, the apple,1.0,What did Mary give to Bill? 
363,Mary, Mary,1.0,Who did Bill give the apple to? 
364,Bill, Bill,1.0,Who received the apple? 
365,Jeff, Jeff,1.0,Who received the apple? 
366,Jeff,1,0.0,Who gave the apple? 
367,Bill, Bill,1.0,Who received the football? 
368,Bill, Bill,1.0,Who received the football? 
369,Bill, Jeff,0.0,Who did Mary give the football to? 
370,Fred, Fred,1.0,Who did Mary give the football to? 
371,Mary, Mary,1.0,Who gave the football to Fred? 
372,Fred, Mary,0.0,Who gave the football to Mary? 
373,Jeff, Mary handed the football to Fred.,0.0,Who did Mary give the football to? 
374,football, football,1.0,What did Mary give to Jeff? 
375,Fred, Fred,1.0,Who received the apple? 
376,Fred, Fred,1.0,Who gave the apple? 
377,Bill, Fred,0.0,Who gave the apple? 
378,apple, apple,1.0,What did Fred give to Bill? 
379,Fred, Fred,1.0,Who did Bill give the apple to? 
380,milk, milk,1.0,What did Mary give to Bill? 
381,Bill, Mary,0.0,Who gave the milk? 
382,milk, milk,1.0,What did Mary give to Fred? 
383,milk,1,0.0,What did Fred give to Mary? 
384,milk, milk,1.0,What did Fred give to Mary? 
385,football, football,1.0,What did Bill give to Mary? 
386,Mary, Mary,1.0,Who did Bill give the football to? 
387,football, the apple,0.0,What did Fred give to Mary? 
388,Fred, Fred,1.0,Who did Mary give the football to? 
389,Mary, Mary,1.0,Who gave the football? 
390,Fred, Jeff,0.0,Who gave the apple? 
391,apple, the apple,1.0,What did Fred give to Jeff? 
392,Fred, Jeff,0.0,Who received the apple? 
393,Fred, Fred,1.0,Who received the apple? 
394,Jeff,1,0.0,Who gave the apple to Fred? 
395,Mary, Mary,1.0,Who gave the apple? 
396,Bill, Bill,1.0,Who did Mary give the apple to? 
397,Fred, Mary,0.0,Who gave the apple to Bill? 
398,Fred, Mary,0.0,Who did Bill give the apple to? 
399,Fred, Bill,0.0,Who received the apple? 
400,Mary, Mary,1.0,Who gave the football to Fred? 
401,Fred, Fred,1.0,Who did Mary give the football to? 
402,Fred, Fred,1.0,Who did Mary give the football to? 
403,Fred, Jeff,0.0,Who gave the apple to Jeff? 
404,apple, the apple,1.0,What did Fred give to Jeff? 
405,apple, apple,1.0,What did Fred give to Bill? 
406,Fred, Fred,1.0,Who gave the apple? 
407,Fred, Fred,1.0,Who received the apple? 
408,Fred,2,0.0,Who gave the apple to Jeff? 
409,apple, apple,1.0,What did Fred give to Jeff? 
410,milk, milk,1.0,What did Bill give to Jeff? 
411,Jeff, Jeff,1.0,Who gave the milk to Bill? 
412,milk, milk,1.0,What did Jeff give to Bill? 
413,milk, milk,1.0,What did Jeff give to Bill? 
414,Jeff, Jeff,1.0,Who gave the milk to Mary? 
415,milk, milk,1.0,What did Fred give to Jeff? 
416,milk, milk,1.0,What did Jeff give to Fred? 
417,Fred, Jeff,0.0,Who received the milk? 
418,Jeff,1,0.0,Who did Fred give the milk to? 
419,Jeff, Jeff,1.0,Who gave the milk to Fred? 
420,Fred, Mary,0.0,Who gave the football? 
421,Fred, Mary,0.0,Who received the football? 
422,football, the football,1.0,What did Mary give to Fred? 
423,football, the apple,0.0,What did Mary give to Fred? 
424,Fred, Mary,0.0,Who gave the football to Mary? 
425,apple, apple,1.0,What did Fred give to Bill? 
426,Fred, Bill,0.0,Who received the apple? 
427,apple, apple,1.0,What did Fred give to Mary? 
428,Fred, Mary,0.0,Who received the apple? 
429,Mary,1,0.0,Who gave the apple? 
430,Jeff, Bill,0.0,Who did Fred give the apple to? 
431,apple, apple,1.0,What did Fred give to Jeff? 
432,Fred,1,0.0,Who gave the apple to Jeff? 
433,Jeff, Fred,0.0,Who received the apple? 
434,Mary, Mary,1.0,Who received the football? 
435,apple, the apple,1.0,What did Bill give to Mary? 
436,Mary, Mary,1.0,Who did Bill give the apple to? 
437,Fred, Mary,0.0,Who gave the apple? 
438,Fred, Fred,1.0,Who received the apple? 
439,Mary, Mary,1.0,Who gave the apple to Fred? 
440,apple, apple,1.0,What did Mary give to Bill? 
441,Mary, Mary,1.0,Who did Bill give the apple to? 
442,apple, apple,1.0,What did Bill give to Mary? 
443,Mary, Mary,1.0,Who gave the apple? 
444,Mary, Mary,1.0,Who gave the apple? 
445,apple, apple,1.0,What did Mary give to Fred? 
446,Fred, Fred,1.0,Who did Mary give the apple to? 
447,milk, milk,1.0,What did Mary give to Bill? 
448,Bill, Mary,0.0,Who received the milk? 
449,milk, milk,1.0,What did Bill give to Mary? 
450,Mary, Mary,1.0,Who gave the apple to Bill? 
451,apple, apple,1.0,What did Mary give to Bill? 
452,Bill, Mary,0.0,Who gave the apple to Fred? 
453,Fred, Mary,0.0,Who gave the apple to Bill? 
454,Bill, Bill,1.0,Who received the apple? 
455,Fred, Fred,1.0,Who did Mary give the milk to? 
456,Mary, Mary,1.0,Who gave the milk? 
457,Fred, Fred,1.0,Who did Mary give the milk to? 
458,Mary, Mary,1.0,Who gave the milk? 
459,milk, milk,1.0,What did Fred give to Jeff? 
460,Mary, Mary,1.0,Who gave the milk? 
461,milk, milk,1.0,What did Mary give to Bill? 
462,Bill, Bill,1.0,Who did Jeff give the football to? 
463,football, football,1.0,What did Jeff give to Bill? 
464,football, football,1.0,What did Jeff give to Bill? 
465,Bill, Bill,1.0,Who did Fred give the apple to? 
466,Bill, Bill,1.0,Who gave the apple to Fred? 
467,apple, apple,1.0,What did Bill give to Fred? 
468,Bill, Bill,1.0,Who gave the apple to Fred? 
469,Jeff, Bill,0.0,Who gave the apple to Fred? 
470,Fred, Mary,0.0,Who gave the apple? 
471,apple, apple,1.0,What did Fred give to Mary? 
472,Mary, Fred,0.0,Who received the apple? 
473,Mary, Mary,1.0,Who gave the apple? 
474,apple, apple,1.0,What did Mary give to Bill? 
475,apple, apple,1.0,What did Mary give to Fred? 
476,apple, apple,1.0,What did Fred give to Bill? 
477,Fred, Mary,0.0,Who gave the apple to Bill? 
478,Bill, Mary,0.0,Who gave the apple to Fred? 
479,Fred, Fred,1.0,Who gave the apple to Bill? 
480,Fred, Mary,0.0,Who gave the apple? 
481,Fred, Fred,1.0,Who gave the apple? 
482,apple, apple,1.0,What did Fred give to Bill? 
483,Bill,1,0.0,Who gave the apple? 
484,Bill, Fred,0.0,Who gave the apple to Mary? 
485,Bill, Bill,1.0,Who did Fred give the apple to? 
486,apple, apple,1.0,What did Fred give to Bill? 
487,Bill, Fred,0.0,Who gave the apple? 
488,Bill, Fred,0.0,Who gave the apple to Mary? 
489,Bill, Bill,1.0,Who gave the apple? 
490,Bill, Bill,1.0,Who gave the apple to Mary? 
491,Mary, Mary,1.0,Who received the apple? 
492,milk, milk,1.0,What did Jeff give to Fred? 
493,milk, milk,1.0,What did Fred give to Jeff? 
494,Fred, Jeff,0.0,Who gave the milk to Jeff? 
495,Jeff, Jeff,1.0,Who did Fred give the football to? 
496,football, the apple,0.0,What did Fred give to Jeff? 
497,Fred, Jeff,0.0,Who received the football? 
498,football, the football,1.0,What did Jeff give to Fred? 
499,Mary, Bill,0.0,Who received the milk? 
500,Fred, Fred,1.0,Who received the football? 
501,Jeff, Jeff,1.0,Who gave the football? 
502,football, football,1.0,What did Fred give to Jeff? 
503,Fred, Jeff,0.0,Who gave the football? 
504,football, football,1.0,What did Fred give to Mary? 
505,Fred, Fred,1.0,Who received the football? 
506,Bill, Bill,1.0,Who gave the football to Fred? 
507,Bill, Fred,0.0,Who received the football? 
508,Bill, Fred,0.0,Who received the football? 
509,Bill, Bill,1.0,Who did Fred give the football to? 
510,Fred, Fred,1.0,Who received the milk? 
511,Jeff, Jeff,1.0,Who received the milk? 
512,milk, milk,1.0,What did Jeff give to Fred? 
513,milk, milk,1.0,What did Jeff give to Fred? 
514,Fred, Fred,1.0,Who gave the apple to Bill? 
515,Bill, Bill,1.0,Who gave the apple to Mary? 
516,Fred, Mary,0.0,Who gave the apple? 
517,Fred, Mary,0.0,Who gave the apple to Mary? 
518,Mary, Mary,1.0,Who received the apple? 
519,apple, apple,1.0,What did Fred give to Mary? 
520,apple, the apple,1.0,What did Mary give to Fred? 
521,Mary, Mary,1.0,Who gave the apple? 
522,Fred, Fred,1.0,Who did Mary give the milk to? 
523,milk, milk,1.0,What did Mary give to Fred? 
524,Mary, Mary,1.0,Who gave the milk to Fred? 
525,milk, milk,1.0,What did Mary give to Fred? 
526,Mary, Mary,1.0,Who received the milk? 
527,Mary, Mary,1.0,Who received the milk? 
528,Mary, Mary,1.0,Who received the milk? 
529,Jeff, Jeff,1.0,Who gave the football to Mary? 
530,Bill, Bill,1.0,Who gave the apple to Mary? 
531,apple, apple,1.0,What did Bill give to Mary? 
532,Mary, Bill,0.0,Who received the apple? 
533,apple, milk,0.0,What did Bill give to Mary? 
534,Fred, Bill,0.0,Who did Mary give the football to? 
535,milk, milk,1.0,What did Fred give to Bill? 
536,Bill, Bill,1.0,Who did Fred give the milk to? 
537,Bill, Bill,1.0,Who did Fred give the milk to? 
538,Mary, Mary,1.0,Who did Bill give the milk to? 
539,Mary, Mary,1.0,Who did Bill give the milk to? 
540,Jeff, Jeff,1.0,Who received the apple? 
541,Jeff, Jeff,1.0,Who received the apple? 
542,apple, milk,0.0,What did Bill give to Jeff? 
543,apple, apple,1.0,What did Bill give to Mary? 
544,Mary,1,0.0,Who did Bill give the apple to? 
