,target,output,result,question
85,garden, Sandra travelled to the garden.,1.0,Where is Sandra? 
86,garden, She is in the garden.,1.0,Where is Mary? 
87,hallway, John is in the hallway.,1.0,Where is John? 
88,kitchen, Sandra travelled to the garden.,0.0,Where is Sandra? 
89,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
90,bathroom," I asked.

In the bathroom, she said.

I went back to the bathroom.

Sandra moved",1.0,Where is Sandra? 
91,bathroom, John is in the stable.,0.0,Where is John? 
92,hallway, Sandra is in the kitchen.,0.0,Where is Sandra? 
93,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
94,bathroom, Sandra is in the hallway.,0.0,Where is Sandra? 
95,kitchen, John is in the kitchen.,1.0,Where is John? 
96,kitchen, Daniel went to the kitchen.,1.0,Where is Sandra? 
97,kitchen, Mary is in the bedroom.,0.0,Where is Mary? 
98,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
99,bedroom, The bedroom.,1.0,Where is Mary? 
100,bedroom,1,0.0,Where is Mary? 
101,bathroom,1,0.0,Where is Sandra? 
102,office, Mary is in the garden.,0.0,Where is Mary? 
103,garden, Daniel is in the hallway.,0.0,Where is Daniel? 
104,garden, Daniel is in the hallway.,0.0,Where is Daniel? 
105,hallway, Mary is in the hallway.,1.0,Where is Mary? 
106,bedroom," I have not seen him since he left the house this morning.

I have not seen him since he",0.0,Where is Daniel? 
107,bathroom," Daniel is in the bathroom.

Where is Daniel now?  Daniel is now in the bedroom.",1.0,Where is Daniel? 
108,office, Daniel is in the kitchen.,0.0,Where is Daniel? 
109,bedroom, John is in the kitchen.,0.0,Where is John? 
110,bathroom, Daniel is in the office.,0.0,Where is Daniel? 
111,bathroom, Daniel is in the office.,0.0,Where is Daniel? 
112,kitchen, John is in the bedroom.,0.0,Where is John? 
113,hallway, John is in the bedroom.,0.0,Where is John? 
114,kitchen," I don't know.  I
haven't seen her since she went to the kitchen.

""",1.0,Where is Mary? 
115,garden, Sandra is in the garden.,1.0,Where is Sandra? 
116,office," I have not seen him since yesterday morning.""

""John, you are a great deal too young to",0.0,Where is John? 
117,kitchen, Mary's gone to the kitchen.  Where is the kitchen?  In the house.  Where,1.0,Where is Mary? 
118,bathroom, Daniel went to the bathroom.,1.0,Where is Daniel? 
119,office, Daniel travelled to the bathroom.,0.0,Where is Daniel? 
120,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
121,bathroom, Miss W.,0.0,Where is Mary? 
122,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
123,hallway, Daniel is in the bedroom.,0.0,Where is Daniel? 
124,bedroom,"1. Bedroom
2. Bathroom
3. Kitchen",1.0,Where is Mary? 
125,office, John moved to the kitchen.,0.0,Where is Sandra? 
126,garden,1,0.0,Where is John? 
127,garden, Daniel moved to the kitchen.,0.0,Where is Daniel? 
128,garden,1,0.0,Where is Sandra? 
129,bathroom, In the office.,0.0,Where is Sandra? 
130,garden, In the garden.,1.0,Where is Sandra? 
131,hallway," I saw her go to the hall.

(_Goes to window._) I see her now.",0.0,Where is Mary? 
132,bathroom," I thought she was with you.

WHITWELL.

She was, but she's gone to",0.0,Where is Sandra? 
133,garden, Sandra is in the garden.,1.0,Where is Sandra? 
134,kitchen, John is in the bedroom.,0.0,Where is John? 
135,bathroom," I want her to see
        The way I love my wife.

I'll tell you what I",0.0,Where is Sandra? 
136,office, Daniel?,0.0,Where is Sandra? 
137,kitchen, I thought he was in the kitchen.,1.0,Where is John? 
138,bathroom, Sandra is in the bedroom.,0.0,Where is Sandra? 
139,bathroom, John is in the kitchen.,0.0,Where is John? 
140,office, She is at the office.,1.0,Where is Mary? 
141,hallway, Mary is in the hallway.,1.0,Where is Mary? 
142,hallway, Mary travelled to the office.,0.0,Where is Mary? 
143,office, She's in the office.,1.0,Where is Sandra? 
144,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
145,kitchen, She is in the kitchen.,1.0,Where is Sandra? 
146,kitchen, Daniel is in the kitchen.,1.0,Where is Sandra? 
147,kitchen, Daniel is in the bedroom.,0.0,Where is Daniel? 
148,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
149,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
150,garden,"1 10"" N.; Longitude, 5 deg.",0.0,Where is Daniel? 
151,garden, Daniel asked.,0.0,Where is Sandra? 
152,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
153,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
154,bedroom, Mary travelled to the bedroom.,1.0,Where is John? 
155,bathroom, Mary moved to the bathroom.,1.0,Where is Mary? 
156,garden, Daniel is in the bedroom.,0.0,Where is Daniel? 
157,bedroom, John is in the bedroom.,1.0,Where is John? 
158,office, John is in the bedroom.,0.0,Where is John? 
159,hallway, Mary went back to the office.,0.0,Where is Mary? 
160,bedroom, Daniel moved to the bedroom.,1.0,Where is Daniel? 
161,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
162,bedroom, The clergyman is in the kitchen.,0.0,Where is Mary? 
163,garden, Mary is in the garden.,1.0,Where is Mary? 
164,bathroom, Daniel is in the bedroom.,0.0,Where is Daniel? 
165,garden, Sandra went back to the garden.,1.0,Where is Sandra? 
166,garden, She is in the garden.,1.0,Where is Sandra? 
167,garden, Daniel is in the garden.,1.0,Where is Daniel? 
168,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
169,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
170,office, Daniel is in the office.,1.0,Where is Daniel? 
171,office," I don’t know.  He’s gone to the office.

Maurice

_Sobbing",1.0,Where is Daniel? 
172,garden," DOCTOR

_To Jeanne._

Where is John?

JEANNE

He is in the",0.0,Where is John? 
173,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
174,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
175,office, Sandra went to the office.,1.0,Where is Sandra? 
176,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
177,bedroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
178,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
179,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
180,hallway, Mary is at the office.,0.0,Where is Mary? 
181,hallway, Mary is in the office.,0.0,Where is Mary? 
182,hallway, Daniel journeyed to the hallway.,1.0,Where is Daniel? 
183,hallway, Mary is in the office.,0.0,Where is Mary? 
184,bedroom, Sandra went to the bedroom.,1.0,Where is Sandra? 
185,bathroom, John went to the bathroom.,1.0,Where is John? 
186,office," I have not seen him since he left the house this morning.""

Jose looked up.

""He is in",0.0,Where is Daniel? 
187,garden, Mary is in the garden.,1.0,Where is Mary? 
188,kitchen,1,0.0,Where is Sandra? 
189,office, Sandra is in the office.,1.0,Where is Sandra? 
190,hallway, Mary went back to the hallway.,1.0,Where is Mary? 
191,kitchen," Croyden moved to the kitchen.

He had been in the office, he knew, when",1.0,Where is Sandra? 
192,garden, Sandra journeyed to the kitchen.,0.0,Where is Sandra? 
193,hallway," Mary went back to the hallway.

Where is Sandra?",1.0,Where is Sandra? 
194,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
195,garden, Mary is in the garden.,1.0,Where is Mary? 
196,office, John is at the office.,1.0,Where is John? 
197,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
198,bathroom, Mary is in the garden.,0.0,Where is Mary? 
199,bedroom, John is in the bathroom.,0.0,Where is John? 
200,hallway, Mary is in the hallway.,1.0,Where is Mary? 
201,office, John is in the office.,1.0,Where is John? 
202,office," John asked.

He is in the office, Tracy replied.

John moved to the office.

He",1.0,Where is Daniel? 
203,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
204,hallway, Sandra is in the bedroom.,0.0,Where is Sandra? 
205,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
206,kitchen," The wide and sunny
fields belong not to her domain.

Katish, or _cah",0.0,Where is Mary? 
207,hallway, The garden,0.0,Where is Sandra? 
208,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
209,hallway," Jennie asked.

""See here, Jennie,"" he replied.

He was thinking of his last",0.0,Where is John? 
210,bathroom, John was in the bathroom.,1.0,Where is John? 
211,bedroom, John is in the bathroom.,0.0,Where is John? 
212,hallway, Daniel is in the fifth chapter of the Book of Daniel.,0.0,Where is Daniel? 
213,bedroom, I don't know.,0.0,Where is Mary? 
214,bathroom, She moved to the bathroom.,1.0,Where is Sandra? 
215,bedroom, She is in the bedroom.,1.0,Where is Mary? 
216,bathroom, John is in the bathroom.,1.0,Where is John? 
217,hallway, John is in the bathroom.,0.0,Where is John? 
218,hallway, She is in the hallway.,1.0,Where is Sandra? 
219,bathroom, John is in the bathroom.,1.0,Where is John? 
220,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
221,hallway, Daniel went back to the hallway.,1.0,Where is Daniel? 
222,kitchen, Daniel went back to the hallway.,0.0,Where is Daniel? 
223,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
224,bedroom, John is in the kitchen.,0.0,Where is John? 
225,office, Daniel:  I don't know.  He was here a second ago.,0.0,Where is John? 
226,hallway, He is in the hallway.,1.0,Where is Daniel? 
227,garden,1,0.0,Where is Sandra? 
228,bathroom, John is in the bathroom.,1.0,Where is John? 
229,bathroom, John is in the bathroom.,1.0,Where is John? 
230,office, Daniel is in the office.,1.0,Where is Daniel? 
231,garden, Mary is in the house.,0.0,Where is Mary? 
232,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
233,office, Daniel moved to the hallway.,0.0,Where is Daniel? 
234,hallway," John, where are you?

_Barce._ (_aside._)
 I'll find him, I",0.0,Where is John? 
235,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
236,bedroom," I have not seen her since I came home.  I have not been to the
    house",0.0,Where is Mary? 
237,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
238,bedroom, Daniel is in the hallway.,0.0,Where is Daniel? 
239,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
240,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
241,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
242,garden, Mary is in the kitchen.,0.0,Where is Mary? 
243,garden, Mary is in the kitchen.,0.0,Where is Mary? 
244,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
245,kitchen, John is in the kitchen.,1.0,Where is John? 
246,garden,"1. Garden
2. Kitchen",1.0,Where is Sandra? 
247,garden, Sandra is in the garden.,1.0,Where is Sandra? 
248,garden, Daniel,0.0,Where is Sandra? 
249,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
250,bedroom," And where is Donogh, King Brian’s worthy son?

[1]
    And where are",0.0,Where is Daniel? 
251,office, She is in the office.,1.0,Where is Mary? 
252,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
253,bathroom, John went to the bedroom.,0.0,Where is Daniel? 
254,bedroom, John went to the bedroom.,1.0,Where is John? 
255,bedroom, John journeyed to the bedroom.,1.0,Where is John? 
256,office, She's in the garden.,0.0,Where is Sandra? 
257,office," Muriel asked.

She's in the garden, an' she's got a big ol",0.0,Where is Sandra? 
258,kitchen, Mary is in the garden.,0.0,Where is Mary? 
259,garden, Mary is in the kitchen.,0.0,Where is Mary? 
260,garden, Sandra moved to the garden.,1.0,Where is Sandra? 
261,office,"1. Mary went back to the bedroom.
2. Mary travelled to the office.
3. Mary",1.0,Where is Mary? 
262,hallway,1,0.0,Where is Sandra? 
263,office, John journeyed to the office.,1.0,Where is John? 
264,office, John is in the garden.,0.0,Where is John? 
265,bathroom, John?,0.0,Where is Sandra? 
266,garden," I have found her, sir.

 _At._                 Oh, joy!

 _Bar._  Where",0.0,Where is Sandra? 
267,bedroom, Daniel moved to the kitchen.,0.0,Where is Sandra? 
268,bathroom, John is in the bathroom.,1.0,Where is John? 
269,bedroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
270,kitchen," ""I don't know,"" said John.  ""He went to the kitchen.""",1.0,Where is Daniel? 
271,office, Daniel went to the office.,1.0,Where is Sandra? 
272,office," Daniel asked.

Sandra is in the kitchen, Adrienne replied.

Sandra is in the",0.0,Where is Sandra? 
273,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
274,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
275,office, Daniel?,0.0,Where is Sandra? 
276,kitchen, Daniel moved to the kitchen.,1.0,Where is Daniel? 
277,hallway, Mary moved to the garden.,0.0,Where is Mary? 
278,office, John is in the office.,1.0,Where is John? 
279,bathroom, John is in the bathroom.,1.0,Where is John? 
280,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
281,garden, Daniel is in the garden.,1.0,Where is Daniel? 
282,office, Sandra is in the office.,1.0,Where is Sandra? 
283,office, Sandra is in the office.,1.0,Where is Sandra? 
284,garden, John is in the garden.,1.0,Where is John? 
285,office, John is at the office.,1.0,Where is John? 
286,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
287,office, He is at the office.,1.0,Where is John? 
288,garden,"2

Where is Sandra?  Daniel's house",0.0,Where is Daniel? 
289,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
290,kitchen," I want to see her.""

""Mary is in the drawing-room, sir.""

""Then I'll",0.0,Where is Mary? 
291,kitchen, John is in the kitchen.,1.0,Where is John? 
292,bedroom, John is in the bedroom.,1.0,Where is John? 
293,kitchen, Mary went to the garden.,0.0,Where is Mary? 
294,kitchen, John is in the kitchen.,1.0,Where is John? 
295,garden, She's gone to the garden.,1.0,Where is Sandra? 
296,garden, Daniel is in the garden.,1.0,Where is Daniel? 
297,hallway, John is in the hallway.,1.0,Where is John? 
298,hallway, Mary is in the bathroom.,0.0,Where is Mary? 
299,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
300,bathroom, Mary?  I don't know.  I haven't seen her since she went to the,0.0,Where is Mary? 
301,bathroom, I don't know.  She went to the bathroom.,1.0,Where is Mary? 
302,bathroom, In the bathroom.,1.0,Where is Mary? 
303,office, John is in the garden.,0.0,Where is John? 
304,hallway, Mary is in the hallway.,1.0,Where is Mary? 
305,garden, Daniel is in the garden.,1.0,Where is Daniel? 
306,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
307,office, Daniel is in the garden.,0.0,Where is Daniel? 
308,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
309,kitchen," John is in the kitchen.

Where is Daniel?  Daniel is in the garden.

Where is",1.0,Where is John? 
310,garden, Daniel journeyed to the garden.,1.0,Where is Daniel? 
311,garden, Daniel:  Peter:  Peter:  Peter:  Peter:  Peter:  Peter,0.0,Where is Sandra? 
312,office, Daniel journeyed to the office.,1.0,Where is Daniel? 
313,bedroom, Sandra is in the hallway.,0.0,Where is Sandra? 
314,garden, John is in the garden.,1.0,Where is John? 
315,office,"8 Walker Street, Oct. 31, 7:30 p.m.",0.0,Where is Mary? 
316,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
317,office, Sandra went back to the hallway.,0.0,Where is Mary? 
318,office, Mary went back to the office.,1.0,Where is Mary? 
319,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
320,garden, John is in the garden.,1.0,Where is John? 
321,kitchen, Sandra is in the garden.,0.0,Where is Sandra? 
322,kitchen,1,0.0,Where is Sandra? 
323,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
324,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
325,bathroom," Daniel asked.

She
was playing with her dog, but ceased the moment she observed Conings",0.0,Where is Sandra? 
326,bedroom, John is in the bedroom.,1.0,Where is John? 
327,garden,1,0.0,Where is Sandra? 
328,garden, Sandra moved to the bathroom.,0.0,Where is Sandra? 
329,bedroom," I haven't seen him since this morning.

FRANÇOIS

He's probably in",0.0,Where is Daniel? 
330,kitchen," Jeanne, I want to talk to you.

JEANNE

I don't know.

",0.0,Where is Sandra? 
331,office, John is in the kitchen.,0.0,Where is John? 
332,kitchen, She's in the kitchen.,1.0,Where is Sandra? 
333,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
334,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
335,office, John journeyed to the office.,1.0,Where is John? 
336,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
337,office, Daniel is in the hallway.,0.0,Where is Sandra? 
338,hallway, Sandra is in the office.,0.0,Where is Sandra? 
339,hallway, Sandra is in the office.,0.0,Where is Sandra? 
340,hallway, Mary is in the bathroom.,0.0,Where is Mary? 
341,garden, Mary is in the bathroom.,0.0,Where is Mary? 
342,office," I have not seen him for a week.

""Where is Daniel?"" asked Sam.

""Where is",0.0,Where is Daniel? 
343,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
344,garden, Sandra is in the kitchen.,0.0,Where is Sandra? 
345,office," She is gone
      To the office, and I must cry.""

The clergyman had been called",1.0,Where is Mary? 
346,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
347,hallway, Mary went to the garden.,0.0,Where is John? 
348,kitchen, Mary is in the office.,0.0,Where is Mary? 
349,kitchen, John is in the kitchen.,1.0,Where is John? 
350,bedroom, She's in the bedroom.,1.0,Where is Sandra? 
351,garden," John is in London.

When did Anna come to England?  Anna came to England on September",0.0,Where is John? 
352,garden, Sandra is in the bedroom.,0.0,Where is Sandra? 
353,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
354,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
355,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
356,office, The city of Ur is in southern Iraq.,0.0,Where is John? 
357,hallway, Mary is in the hallway.,1.0,Where is Mary? 
358,garden, Mary is in the garden.,1.0,Where is Mary? 
359,hallway, Mary is in the garden.,0.0,Where is Mary? 
360,garden, Daniel is in the garden.,1.0,Where is Daniel? 
361,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
362,garden, Mary is in the garden.,1.0,Where is Mary? 
363,garden," John George Lambton, the first Earl of Durham, was a wealthy and powerful Whig noble",0.0,Where is John? 
364,garden, Daniel is in the garden.,1.0,Where is Daniel? 
365,garden," Jimmieboy looked at him in surprise.  ""I am
not Jimmieboy,""",0.0,Where is Sandra? 
366,garden, She is in the garden.,1.0,Where is Sandra? 
367,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
368,hallway, Mary is in the bedroom.,0.0,Where is Mary? 
369,hallway, Daniel went to the kitchen.,0.0,Where is Daniel? 
370,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
371,hallway," I know not, sir.

I know not, sir.

I know not, sir.

I know",0.0,Where is Daniel? 
372,garden," Where is my sister?

_Barce._ (_to Publius._)  She is gone to the",0.0,Where is Mary? 
373,garden," Peter asked, as he ran on beside her.

_Reg._ What brings thee here, my child",0.0,Where is Mary? 
374,office, Mary moved to the office.,1.0,Where is Mary? 
375,bedroom, Mary is in the kitchen.,0.0,Where is Mary? 
376,kitchen," Pauline asked.

She's in the garden,"" Josie replied.

Pauline moved to the",0.0,Where is Sandra? 
377,bathroom,"1. Garden
2. Bathroom
3. Kitchen",1.0,Where is Sandra? 
378,bathroom, Daniel moved to the office.,0.0,Where is Sandra? 
379,bedroom,"1. bedroom
2. office
3. garden",1.0,Where is John? 
380,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
381,bedroom," John is at an alehouse in Shoe Lane, talking about country business with John Williams.",0.0,Where is John? 
382,bedroom, Mary is in the bathroom.,0.0,Where is Mary? 
383,office, Daniel went back to the office.,1.0,Where is Sandra? 
384,office, Mary is in the office.,1.0,Where is Mary? 
385,kitchen, Daniel?,0.0,Where is Sandra? 
386,office, I have not seen her since she went to the garden.,0.0,Where is Mary? 
387,office, John is at the office.,1.0,Where is John? 
388,office, I don't know.  She went to the garden.,0.0,Where is Mary? 
389,kitchen,1,0.0,Where is Sandra? 
390,kitchen," She is in the
hearts of the faithful, and in the hands of the priests.

",0.0,Where is Mary? 
391,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
392,bathroom," I thought she was
here.

LUCIENNE

She's in the bathroom.

",1.0,Where is Mary? 
393,bedroom,"1. in the bathroom
2. in the bedroom
3. in the kitchen",1.0,Where is Mary? 
394,office," Sandra is in the hallway.

Where is Susie Daggett?  Susie Daggett is",0.0,Where is Sandra? 
395,office, Daniel is in the office.,1.0,Where is Daniel? 
396,bedroom, Daniel is in the office.,0.0,Where is Daniel? 
397,office, Daniel is in the office.,1.0,Where is Daniel? 
398,bathroom, In the bathroom,1.0,Where is Sandra? 
399,garden, She is in the garden.,1.0,Where is Sandra? 
400,bedroom," Where is the Consul?  Where is Manlius?

_Reg._ (_coming forward._)
 Where",0.0,Where is John? 
401,garden, John moved to the bathroom.,0.0,Where is John? 
402,bedroom, He is in the bedroom.,1.0,Where is John? 
403,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
404,office, Sandra is in the bathroom.,0.0,Where is Sandra? 
405,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
406,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
407,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
408,garden, Mary is in the garden.,1.0,Where is Mary? 
409,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
410,bedroom, John went to the bedroom.,1.0,Where is John? 
411,garden, Sandra is in the garden.,1.0,Where is Sandra? 
412,bathroom,"13, where see Reimar’s Note).

(63) Barbour, Bruce, i.",0.0,Where is Sandra? 
413,hallway, Daniel is in the bathroom.,0.0,Where is Daniel? 
414,office, Sandra is in the office.,1.0,Where is Sandra? 
415,bedroom,2nd Division preparing in Odessa.,0.0,Where is Daniel? 
416,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
417,kitchen, John is in the garden.,0.0,Where is John? 
418,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
419,bathroom,1,0.0,Where is Sandra? 
420,hallway, Mary?,0.0,Where is Sandra? 
421,hallway, Sandra is in the kitchen.,0.0,Where is Sandra? 
422,bathroom, Sandra is in the office.,0.0,Where is Sandra? 
423,hallway," Heibig in _Magazin für
    Litteratur des In- und Aus",0.0,Where is Daniel? 
424,bedroom, Mary is in the kitchen.,0.0,Where is Mary? 
425,kitchen, John is in the kitchen.,1.0,Where is John? 
426,kitchen, His glance fell always first upon J.,0.0,Where is John? 
427,office, John is in the kitchen.,0.0,Where is John? 
428,bedroom, She's in the bedroom.,1.0,Where is Sandra? 
429,bedroom, Sandra moved to the bathroom.,0.0,Where is Sandra? 
430,office," I want to see him."" ""He is in the office, madam,"" replied the
house",1.0,Where is John? 
