,target,output,result,question
34,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
35,office, Mary is in the bedroom.,0.0,Where is Mary? 
36,bathroom, Mary is in the office.,0.0,Where is Mary? 
37,garden, The office,0.0,Where is Mary? 
38,kitchen, She is in the hallway.,0.0,Where is Sandra? 
39,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
40,bathroom, She is in the office.,0.0,Where is Sandra? 
41,garden, Daniel is in the garden.,1.0,Where is Daniel? 
42,bathroom, She is in the office.,0.0,Where is Sandra? 
43,hallway, Daniel moved to the garden.,0.0,Where is Daniel? 
44,garden, Daniel is in the garden.,1.0,Where is Daniel? 
45,kitchen," I have not seen her since
breakfast.""

""Then you are not going to marry him?""

",0.0,Where is Mary? 
46,hallway, Daniel journeyed to the hallway.,1.0,Where is Daniel? 
47,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
48,office, John is in the office.,1.0,Where is John? 
49,bedroom, John moved to the bedroom.,1.0,Where is John? 
50,bedroom," John journeyed to the kitchen.

John journeyed to the parlor.

John journeyed to",0.0,Where is John? 
51,office, John is in the bedroom.,0.0,Where is John? 
52,garden, John is in the garden.,1.0,Where is John? 
53,garden, John is in the garden.,1.0,Where is John? 
54,kitchen, He's in the garden.,0.0,Where is Daniel? 
55,bedroom," Edmond, I am going to find another place.",0.0,Where is Mary? 
56,kitchen, Mary is in the bedroom.,0.0,Where is Mary? 
57,hallway, Mary is in the kitchen.,0.0,Where is Mary? 
58,garden, Daniel is in the garden.,1.0,Where is Daniel? 
59,hallway, Sandra is in the kitchen.,0.0,Where is Sandra? 
60,hallway, She's in the hallway.,1.0,Where is Sandra? 
61,office, Daniel is in the office.,1.0,Where is Daniel? 
62,bathroom, Sandra is in the hallway.,0.0,Where is Sandra? 
63,garden, Daniel is in the bedroom.,0.0,Where is Daniel? 
64,garden, Daniel is in the bedroom.,0.0,Where is Daniel? 
65,kitchen, John is in the kitchen.,1.0,Where is John? 
66,kitchen, Where is John?  Where is John?  Where is John?  Where is John? ,0.0,Where is John? 
67,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
68,office, Daniel is in the office.,1.0,Where is Daniel? 
69,office, Where is the gun?  Where is the gun?  Where is the gun?  Where is,0.0,Where is Daniel? 
70,garden," Where is the
doctor?  Where is the
police?  Where is the
amb",0.0,Where is Mary? 
71,hallway,1. In the bedroom.,0.0,Where is Sandra? 
72,garden, Mary travelled to the kitchen.,0.0,Where is Mary? 
73,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
74,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
75,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
76,kitchen," I want to see him.

WHITWELL.

He's gone to the kitchen.

JANE",1.0,Where is John? 
77,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
78,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
79,office, Daniel is in the office.,1.0,Where is Daniel? 
80,garden," John was gone,
    And James was left alone alone;
    And he, with his heart",0.0,Where is John? 
81,bathroom, He is in the bathroom.,1.0,Where is John? 
82,bedroom," I thought she was in the kitchen.

I'm sorry, I don't know.

I'll",0.0,Where is Sandra? 
83,garden," Her address was a little suburb named Belmont, just outside the city.",0.0,Where is Mary? 
84,office, He is in the garden.,0.0,Where is Daniel? 
85,garden, She's in the garden.,1.0,Where is Sandra? 
86,garden, Mary is in the garden.,1.0,Where is Mary? 
87,hallway, John is in the hallway.,1.0,Where is John? 
88,kitchen, Sandra is in the garden.,0.0,Where is Sandra? 
89,kitchen, Daniel went to the kitchen.,1.0,Where is Daniel? 
90,bathroom," Jennie was, there must Vesta be. ""Where have you been keeping her all this time",0.0,Where is Sandra? 
91,bathroom, John is in the bathroom.,1.0,Where is John? 
92,hallway, Sandra moved to the bedroom.,0.0,Where is Sandra? 
93,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
94,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
95,kitchen, John is in the kitchen.,1.0,Where is John? 
96,kitchen, She is in the kitchen.,1.0,Where is Sandra? 
97,kitchen, In my room--top of the house.,0.0,Where is Mary? 
98,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
99,bedroom,"216 Rue de Bellechase, Fauborg St Germaine.""",0.0,Where is Mary? 
100,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
101,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
102,office, Mary is in the bedroom.,0.0,Where is Mary? 
103,garden, Daniel was in the bathroom.,0.0,Where is Daniel? 
104,garden, Daniel is in the hallway.,0.0,Where is Daniel? 
105,hallway, Mary is in the hallway.,1.0,Where is Mary? 
106,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
107,bathroom, Daniel is in the bedroom.,0.0,Where is Daniel? 
108,office, Daniel is in the office.,1.0,Where is Daniel? 
109,bedroom, John is in the bedroom.,1.0,Where is John? 
110,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
111,bathroom," D.

Where is Daniel?",0.0,Where is Daniel? 
112,kitchen,250,0.0,Where is John? 
113,hallway, John is in the hallway.,1.0,Where is John? 
114,kitchen, Mary moved to the kitchen.,1.0,Where is Mary? 
115,garden," ""She's in the garden, I think.

I'll go and
see if I can",1.0,Where is Sandra? 
116,office, John is in South America.,0.0,Where is John? 
117,kitchen," Mary is in the kitchen.

The first of these is the most important, and
the one",1.0,Where is Mary? 
118,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
119,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
120,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
121,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
122,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
123,hallway, Daniel is in the bedroom.,0.0,Where is Daniel? 
124,bedroom, She is in the kitchen.,0.0,Where is Mary? 
125,office, John moved to the kitchen.,0.0,Where is Sandra? 
126,garden, John is in the kitchen.,0.0,Where is John? 
127,garden, Daniel is in the garden.,1.0,Where is Daniel? 
128,garden, She is in the kitchen.,0.0,Where is Sandra? 
129,bathroom, In the office.,0.0,Where is Sandra? 
130,garden, The garden.,1.0,Where is Sandra? 
131,hallway, Mary journeyed to the hallway.,1.0,Where is Mary? 
132,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
133,garden, She's in the garden.,1.0,Where is Sandra? 
134,kitchen, John is in the kitchen.,1.0,Where is John? 
135,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
136,office, I thought she was in the bathroom.,0.0,Where is Sandra? 
137,kitchen, John is in the kitchen.,1.0,Where is John? 
138,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
139,bathroom, John is in the kitchen.,0.0,Where is John? 
140,office, Mary is at the office.,1.0,Where is Mary? 
141,hallway," Mary is in the office.

Where did Mary go?  Mary went to the hallway.

Where",1.0,Where is Mary? 
142,hallway, Mary is in the hallway.,1.0,Where is Mary? 
143,office, Sandra is in the office.,1.0,Where is Sandra? 
144,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
145,kitchen, I thought she was in the kitchen.,1.0,Where is Sandra? 
146,kitchen," Her address was a little suburb named Belmont, just outside the city.",0.0,Where is Sandra? 
147,kitchen, Daniel is in the bedroom.,0.0,Where is Daniel? 
148,kitchen," I have been looking for her everywhere.

Where is she?  I have been looking for her",0.0,Where is Sandra? 
149,kitchen, Daniel is in the bedroom.,0.0,Where is Daniel? 
150,garden,1,0.0,Where is Daniel? 
151,garden, Daniel went back to the garden.,1.0,Where is Sandra? 
152,bathroom, I don't know.  I haven't seen him for a long time.  I hope he,0.0,Where is Daniel? 
153,office, Daniel is in the office.,1.0,Where is Daniel? 
154,bedroom, John is in the office.,0.0,Where is John? 
155,bathroom, She is in the bathroom.,1.0,Where is Mary? 
156,garden, Daniel is in the garden.,1.0,Where is Daniel? 
157,bedroom, John is in the bedroom.,1.0,Where is John? 
158,office, John is in the bathroom.,0.0,Where is John? 
159,hallway, Mary is in the bathroom.,0.0,Where is Mary? 
160,bedroom, Daniel moved to the bedroom.,1.0,Where is Daniel? 
161,bedroom," I thought he was
here.

I'll go and see if I can find him.

I'll",0.0,Where is Daniel? 
162,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
163,garden, Mary is in the garden.,1.0,Where is Mary? 
164,bathroom, Daniel is in the bedroom.,0.0,Where is Daniel? 
165,garden, Sandra went back to the garden.,1.0,Where is Sandra? 
166,garden, Sam and Mary went to the office.,0.0,Where is Sandra? 
167,garden, Daniel is in the garden.,1.0,Where is Daniel? 
168,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
169,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
170,office," I have not seen him since he went to the kitchen.

I have not seen him since he went",0.0,Where is Daniel? 
171,office, Daniel is in the kitchen.,0.0,Where is Daniel? 
172,garden, John is in the garden.,1.0,Where is John? 
173,bathroom, Mary?  Daniel?,0.0,Where is Sandra? 
174,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
175,office, She is in the kitchen.,0.0,Where is Sandra? 
176,kitchen," Sandra went to the kitchen. Then raising himself up, and assuming the dignity of his rank in",1.0,Where is Sandra? 
177,bedroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
178,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
179,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
180,hallway, Mary was in the hallway.,1.0,Where is Mary? 
181,hallway, Mary is in the little town of Badillo.,0.0,Where is Mary? 
182,hallway," Cousin Cæsar had
not seen him since the day of the battle.

He had
",0.0,Where is Daniel? 
183,hallway, Mary is in the office.,0.0,Where is Mary? 
184,bedroom," I thought she was in the bedroom.

JANE.

She was, but she's gone now",1.0,Where is Sandra? 
185,bathroom, John is in the bathroom.,1.0,Where is John? 
186,office, Daniel is in the office.,1.0,Where is Daniel? 
187,garden, Mary went back to the kitchen.,0.0,Where is Mary? 
188,kitchen, Where is Hellena?  Where is Daniel?  Where is Billings?  Where is Mari,0.0,Where is Sandra? 
189,office, Sandra journeyed to the bathroom.,0.0,Where is Sandra? 
190,hallway," Mary Hicks came home from Boston sick last September, and she's been here at my house ever",0.0,Where is Mary? 
191,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
192,garden,"1. garden
2. hallway
3. kitchen",1.0,Where is Sandra? 
193,hallway, the garden,0.0,Where is Sandra? 
194,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
195,garden, Mary is at the house of her friend.,0.0,Where is Mary? 
196,office, John is at the office.,1.0,Where is John? 
197,kitchen," I thought he was with you.""

""He is in the kitchen,"" said the other man.

""Then",1.0,Where is Daniel? 
198,bathroom,"1. Mary went to the bathroom.
2. Mary went back to the bedroom.
3. Mary",1.0,Where is Mary? 
199,bedroom, John is in the bathroom.,0.0,Where is John? 
200,hallway, Mary moved to the hallway.,1.0,Where is Mary? 
201,office, John is in the office.,1.0,Where is John? 
202,office, Daniel is in the office.,1.0,Where is Daniel? 
203,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
204,hallway," Daniel: I don't know. She went to the bedroom.

Daniel: I don't know",0.0,Where is Sandra? 
205,bathroom, She is out somewhere.,0.0,Where is Sandra? 
206,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
207,hallway, Sandra travelled to the garden.,0.0,Where is Sandra? 
208,bathroom," Daniel, come here!

LÉON

_With a smile._

He's in the bathroom",1.0,Where is Daniel? 
209,hallway, Where is Pierre?  Where is John?  Where is Pierre?  Where is John? ,0.0,Where is John? 
210,bathroom, John moved to the bathroom.,1.0,Where is John? 
211,bedroom, John is in the bathroom.,0.0,Where is John? 
212,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
213,bedroom, Mary is in heaven.,0.0,Where is Mary? 
214,bathroom, Sandra is in the garden.,0.0,Where is Sandra? 
215,bedroom," Mary is a maritime village of the province of Temsa, founded by the Sultan Mohammed in ",0.0,Where is Mary? 
216,bathroom, John is in the bathroom.,1.0,Where is John? 
217,hallway, John is in the bathroom.,0.0,Where is John? 
218,hallway, Sandra moved to the hallway.,1.0,Where is Sandra? 
219,bathroom, John is in the bathroom.,1.0,Where is John? 
220,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
221,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
222,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
223,hallway, Daniel went to the bedroom.,0.0,Where is Sandra? 
224,bedroom, The kitchen.,0.0,Where is John? 
225,office, Where is the music?  Where is the music?  Where is the music?  Where is,0.0,Where is John? 
226,hallway, Daniel traveled to the hallway.,1.0,Where is Daniel? 
227,garden," Carmen asked.

I don't know, Daniel said.  She went to the garden.

Carm",1.0,Where is Sandra? 
228,bathroom, John is in the bathroom.,1.0,Where is John? 
229,bathroom, John is in the bathroom.,1.0,Where is John? 
230,office, Daniel is in the landing-place just east of that cliff.,0.0,Where is Daniel? 
231,garden," Mary is sick and can't come to-day.

We had a good time and
learned a",0.0,Where is Mary? 
232,hallway, Daniel is in the office.,0.0,Where is Daniel? 
233,office, Daniel is in the office.,1.0,Where is Daniel? 
234,hallway, Daniel moved to the hallway.,1.0,Where is John? 
235,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
236,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
237,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
238,bedroom, Daniel is in the garden.,0.0,Where is Daniel? 
239,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
240,hallway," asked Gabriel, looking round.

""Where is Daniel?"" asked Gabriel, looking round.

""Where is",0.0,Where is Daniel? 
241,kitchen, Mary moved to the kitchen.,1.0,Where is Mary? 
242,garden, Mary is in the kitchen.,0.0,Where is Mary? 
243,garden, Mary is in the kitchen.,0.0,Where is Mary? 
244,kitchen,"1. In the office.
2. In the garden.
3. In the hallway.
4.",0.0,Where is Mary? 
245,kitchen, John is in the kitchen.,1.0,Where is John? 
246,garden, Sandra moved to the kitchen.,0.0,Where is Sandra? 
247,garden, Sandra is in the garden.,1.0,Where is Sandra? 
248,garden, Sandra is in the garden.,1.0,Where is Sandra? 
249,garden, Daniel is in the garden.,1.0,Where is Daniel? 
250,bedroom," Daniel, you are wanted at the front.""",0.0,Where is Daniel? 
251,office," I want to see her.

I have been
thinking of you, and I have come to see",0.0,Where is Mary? 
252,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
253,bathroom, Daniel is in the bedroom.,0.0,Where is Daniel? 
254,bedroom, John is in the bedroom.,1.0,Where is John? 
255,bedroom, John journeyed to the bedroom.,1.0,Where is John? 
256,office,1. 2. 3. 4. 5. 6. 7.,0.0,Where is Sandra? 
257,office, I don't know.  She went to the office.  I thought she was coming back here,1.0,Where is Sandra? 
258,kitchen," Mary is in the garden.

Where did Mary go?  Mary went back to the bedroom.

",0.0,Where is Mary? 
259,garden, Mary is in the kitchen.,0.0,Where is Mary? 
260,garden," I don't know.  She went to the garden.

I don't know.  She",1.0,Where is Sandra? 
261,office, She is in the office.,1.0,Where is Mary? 
262,hallway, Sandra moved to the garden.,0.0,Where is Sandra? 
263,office, John is in the office.,1.0,Where is John? 
264,office, John is in the garden.,0.0,Where is John? 
265,bathroom," I asked.

She was in her off
Balaklava.

I was in her off
Bal",0.0,Where is Sandra? 
266,garden," Daniel?  I'm so sorry, but I don't see them anywhere.

""Where are",0.0,Where is Sandra? 
267,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
268,bathroom,3.,0.0,Where is John? 
269,bedroom, Pierre is in the garden.,0.0,Where is Daniel? 
270,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
271,office, She is at the office.,1.0,Where is Sandra? 
272,office, Sandra is at the office.,1.0,Where is Sandra? 
273,kitchen, Daniel moved to the kitchen.,1.0,Where is Daniel? 
274,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
275,office, Daniel moved to the kitchen.,0.0,Where is Sandra? 
276,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
277,hallway, Mary moved to the garden.,0.0,Where is Mary? 
278,office, John is in the bedroom.,0.0,Where is John? 
279,bathroom, Daniel asked.,0.0,Where is John? 
280,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
281,garden, Daniel moved to the bedroom.,0.0,Where is Daniel? 
282,office, Daniel moved to the bedroom.,0.0,Where is Sandra? 
283,office, She is in the office.,1.0,Where is Sandra? 
284,garden, John journeyed to the garden.,1.0,Where is John? 
285,office," He is a very learned person, formerly a Fellow of St. John's College, Oxford,",0.0,Where is John? 
286,bathroom, Where is the bathroom?,1.0,Where is Sandra? 
287,office," I want to see him.

I want to see him.

I want to see him.

I want",0.0,Where is John? 
288,garden, Daniel is in the garden.,1.0,Where is Daniel? 
289,bathroom, Sandra is in the bedroom.,0.0,Where is Sandra? 
290,kitchen, She is in the kitchen.,1.0,Where is Mary? 
291,kitchen, John is in the kitchen.,1.0,Where is John? 
292,bedroom," I don't know.  I haven't seen him since he left
the house.

He was",0.0,Where is John? 
293,kitchen, Mary went to the garden.,0.0,Where is Mary? 
294,kitchen, The kitchen.,1.0,Where is John? 
295,garden, She is in the garden.,1.0,Where is Sandra? 
296,garden, Daniel is in the garden.,1.0,Where is Daniel? 
297,hallway, He is in the hallway.,1.0,Where is John? 
298,hallway, Mary is in the garden.,0.0,Where is Mary? 
299,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
300,bathroom," Mary, where are you?  Mary, where are you?  Mary, where are you",0.0,Where is Mary? 
301,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
302,bathroom," John asked.

""Where have you--"" She glanced at
Moira's face and then",0.0,Where is Mary? 
303,office, John is in the garden.,0.0,Where is John? 
304,hallway, Mary is in the hallway.,1.0,Where is Mary? 
305,garden, Daniel is in the garden.,1.0,Where is Daniel? 
306,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
307,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
308,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
309,kitchen, Daniel moved to the kitchen.,1.0,Where is John? 
310,garden, Daniel is in the garden.,1.0,Where is Daniel? 
311,garden, Daniel is in the office.,0.0,Where is Sandra? 
312,office," Daniel, where are you?  I have need of you.

I am here, my lord",0.0,Where is Daniel? 
313,bedroom," I do not know her name as yet,
although she knows mine.

""_Carramba!",0.0,Where is Sandra? 
314,garden, John is in the bedroom.,0.0,Where is John? 
315,office," John, I am sure, is in the garden.  I will go and see if I",0.0,Where is Mary? 
316,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
317,office, Mary is in the kitchen.,0.0,Where is Mary? 
318,office," I have not seen her since she went to the office.

I have not seen her since she went",1.0,Where is Mary? 
319,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
320,garden, John is in the garden.,1.0,Where is John? 
321,kitchen, She is in the garden.,0.0,Where is Sandra? 
322,kitchen, Daniel: I don't know.,0.0,Where is Sandra? 
323,garden, Daniel moved to the kitchen.,0.0,Where is Daniel? 
324,garden, Daniel is in the garden.,1.0,Where is Daniel? 
325,bathroom, Daniel:,0.0,Where is Sandra? 
326,bedroom,"261 Broadway, New York.",0.0,Where is John? 
327,garden, Sandra moved to the bathroom.,0.0,Where is Sandra? 
328,garden, Sandra is in the bathroom.,0.0,Where is Sandra? 
329,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
330,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
331,office, John is in the kitchen.,0.0,Where is John? 
332,kitchen, Sandra went to the kitchen.,1.0,Where is Sandra? 
333,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
334,bedroom, Daniel is in the lions' den.,0.0,Where is Daniel? 
335,office, John is in the office.,1.0,Where is John? 
336,hallway, I have not seen him since he left the house this morning.  I have been waiting for him,0.0,Where is Daniel? 
337,office," Sandra, where are you?  I've been looking all over for you.""

""Here I",0.0,Where is Sandra? 
338,hallway, Sandra is in the garden.,0.0,Where is Sandra? 
339,hallway, Sandra is in the office.,0.0,Where is Sandra? 
340,hallway, Mary is in the bathroom.,0.0,Where is Mary? 
341,garden, Mary is in the bathroom.,0.0,Where is Mary? 
342,office,2,0.0,Where is Daniel? 
343,kitchen, Daniel travelled to the office.,0.0,Where is Sandra? 
344,garden, Sandra is in the garden.,1.0,Where is Sandra? 
345,office,1.  In the house.  2.  In the garden.  3.,0.0,Where is Mary? 
346,hallway," I have not seen him since he left the
house this morning.

""Padre Diego, I",0.0,Where is Daniel? 
347,hallway," I want to see him.""

""John is in the
hallway, Jose.  He is",1.0,Where is John? 
348,kitchen,"1. In the garden.
2. In the office.
3. In the kitchen.",1.0,Where is Mary? 
349,kitchen, John is in the hallway.,0.0,Where is John? 
350,bedroom,"1st Lt. James B. Samuels, Springfield, Ill., 1st Lt. John",0.0,Where is Sandra? 
351,garden,1,0.0,Where is John? 
352,garden, Sandra is in the kitchen.,0.0,Where is Sandra? 
353,bedroom, In the bedroom.,1.0,Where is Sandra? 
354,bedroom,"1. Bedroom
2. Kitchen
3. Garden",1.0,Where is Sandra? 
355,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
356,office, John moved to the office.,1.0,Where is John? 
357,hallway, Mary is in the hallway.,1.0,Where is Mary? 
358,garden, She is in the garden.,1.0,Where is Mary? 
359,hallway, Mary is in the garden.,0.0,Where is Mary? 
360,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
361,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
362,garden, Where is Mary?  Where is Mary?  Where is Mary?  Where is Mary? ,0.0,Where is Mary? 
363,garden, Where is John?  Where is John?  Where is John?  Where is John? ,0.0,Where is John? 
364,garden, Daniel is in the garden.,1.0,Where is Daniel? 
365,garden, She is in the garden.,1.0,Where is Sandra? 
366,garden,1,0.0,Where is Sandra? 
367,hallway, Daniel went to the kitchen.,0.0,Where is Daniel? 
368,hallway, Mary is in the bedroom.,0.0,Where is Mary? 
369,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
370,hallway, Daniel was in the hallway.,1.0,Where is Daniel? 
371,hallway, Daniel is in the office.,0.0,Where is Daniel? 
372,garden," Mary is in the garden.

Where is Joseph?  Joseph is in the garden.

Where is",1.0,Where is Mary? 
373,garden, She is in the garden.,1.0,Where is Mary? 
374,office, In the office.,1.0,Where is Mary? 
375,bedroom,,0.0,Where is Mary? 
376,kitchen," I want to see her.

   "" LITTLE AGNES.

I am not going to be a",0.0,Where is Sandra? 
377,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
378,bathroom, The kitchen.,0.0,Where is Sandra? 
379,bedroom, John is in the bedroom.,1.0,Where is John? 
380,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
381,bedroom, The bedroom,1.0,Where is John? 
382,bedroom,"1.  in the bathroom
2.  in the bedroom",1.0,Where is Mary? 
383,office, Sandra is in the hallway.,0.0,Where is Sandra? 
384,office, Mary is in the bathroom.,0.0,Where is Mary? 
385,kitchen, Daniel?  Clark?,0.0,Where is Sandra? 
386,office, Mary is in the garden.,0.0,Where is Mary? 
387,office, John is in the office.,1.0,Where is John? 
388,office, Mary is in the garden.,0.0,Where is Mary? 
389,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
390,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
391,hallway,1. In the garden. 2. In the hallway.,1.0,Where is Daniel? 
392,bathroom, John asked.,0.0,Where is Mary? 
393,bedroom,1,0.0,Where is Mary? 
394,office, Sandra is in the hallway.,0.0,Where is Sandra? 
395,office, Daniel went back to the kitchen.,0.0,Where is Daniel? 
396,bedroom, Daniel is in the office.,0.0,Where is Daniel? 
397,office, Daniel is in the office.,1.0,Where is Daniel? 
398,bathroom, Daniel travelled to the office.,0.0,Where is Sandra? 
399,garden, Sandra is in the garden.,1.0,Where is Sandra? 
400,bedroom, John is in the bedroom.,1.0,Where is John? 
401,garden, John is in London.,0.0,Where is John? 
402,bedroom,1,0.0,Where is John? 
403,kitchen, She is in the garden.,0.0,Where is Sandra? 
404,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
405,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
406,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
407,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
408,garden, She went to the garden.,1.0,Where is Mary? 
409,kitchen, The bathroom,0.0,Where is Sandra? 
410,bedroom, John went to the bedroom.,1.0,Where is John? 
411,garden," Daniel asked.

""Where is the bathroom?""  Daniel asked.

""Where is the bathroom?""",0.0,Where is Sandra? 
412,bathroom, Daniel asked.,0.0,Where is Sandra? 
413,hallway, Daniel is in the bedroom.,0.0,Where is Daniel? 
414,office, Sandra is in the bathroom.,0.0,Where is Sandra? 
415,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
416,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
417,kitchen, John is in the garden.,0.0,Where is John? 
418,hallway, Sandra journeyed to the bathroom.,0.0,Where is Sandra? 
419,bathroom, The bathroom,1.0,Where is Sandra? 
420,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
421,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
