,target,output,result,question
57,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
58,office, The football is in the yard.,0.0,Where is the football? 
59,garden, The football is in the rear of the Rameseum at Thebes.,0.0,Where is the football? 
60,kitchen, The apple is in the kitchen.,1.0,Where is the apple? 
61,bathroom, The apple is in the orchard.,0.0,Where is the apple? 
62,garden, The football is in the first location.,0.0,Where is the football? 
63,bathroom, The milk is in the basement.,0.0,Where is the milk? 
64,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
65,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
66,bedroom, The football is in the United States.,0.0,Where is the football? 
67,garden, The football is in the field.,0.0,Where is the football? 
68,bedroom, The football is in the field.,0.0,Where is the football? 
69,bathroom, The apple is in the ground.,0.0,Where is the apple? 
70,garden, The milk is in the fridge.,0.0,Where is the milk? 
71,office, The milk is in the pail.,0.0,Where is the milk? 
72,office, The football is in the northeast corner.,0.0,Where is the football? 
73,hallway, The football is in the city.,0.0,Where is the football? 
74,garden, The football is in the field.,0.0,Where is the football? 
75,office, Milk is in the barn.,0.0,Where is the milk? 
76,kitchen, The football is there.,0.0,Where is the football? 
77,office, The milk is in the kitchen.,0.0,Where is the milk? 
78,kitchen, The apple is in the kitchen.,1.0,Where is the apple? 
79,kitchen, The football is in the local teams.,0.0,Where is the football? 
80,office, The football is in Pleasant Street.,0.0,Where is the football? 
81,kitchen, The apple is in the kitchen.,1.0,Where is the apple? 
82,office, The apple is in the south-east corner.,0.0,Where is the apple? 
83,bathroom, The football is in the backyard.,0.0,Where is the football? 
84,bathroom, The football is in the garbage.,0.0,Where is the football? 
85,office, The milk is in the kitchen.,0.0,Where is the milk? 
86,bathroom, The apple is in Washington.,0.0,Where is the apple? 
87,bedroom, The milk is in the pail.,0.0,Where is the milk? 
88,hallway, The apple is in the wagon box.,0.0,Where is the apple? 
89,bedroom, The milk is in the writing desk.,0.0,Where is the milk? 
90,bedroom, The apple is in the kitchen.,0.0,Where is the apple? 
91,bathroom, The football is in the bedroom.,0.0,Where is the football? 
92,bedroom, The football is in Bordentown.,0.0,Where is the football? 
93,bedroom, The football is in the there.,0.0,Where is the football? 
94,bedroom, The apple is in the there.,0.0,Where is the apple? 
95,kitchen, The football is in Moorefields.,0.0,Where is the football? 
96,garden, The milk is in the kitchen.,0.0,Where is the milk? 
97,office, The milk is in the kitchen.,0.0,Where is the milk? 
98,bedroom, The milk is in the fridge.,0.0,Where is the milk? 
99,kitchen, The apple is in the tree.,0.0,Where is the apple? 
