,target,output,result,question
122,bedroom," he?"" ""He's in the bedroom,"" Pauline answered. ""He went,"" John answered,",1.0,Where is Daniel? 
123,hallway, John went to the office.,0.0,Where is Daniel? 
124,bedroom, Mary journeyed to the bedroom.,1.0,Where is Mary? 
125,office, She is at the office.,1.0,Where is Sandra? 
126,garden, John journeyed to the garden.,1.0,Where is John? 
127,garden, Daniel is in the garden.,1.0,Where is Daniel? 
128,garden, Sandra is in the kitchen.,0.0,Where is Sandra? 
129,bathroom, John went to the office.,0.0,Where is Sandra? 
130,garden, Sandra is in the garden.,1.0,Where is Sandra? 
131,hallway, Mary journeyed to the hallway.,1.0,Where is Mary? 
132,bathroom," I have not seen her since she went to the bathroom.

Sandra went back to the office",1.0,Where is Sandra? 
133,garden, Sandra is in the garden.,1.0,Where is Sandra? 
134,kitchen, John is in the bedroom.,0.0,Where is John? 
135,bathroom, Daniel is in the kitchen.,0.0,Where is Sandra? 
136,office,"1. Sandra travelled to the office.
2. Sandra travelled to the bathroom.",1.0,Where is Sandra? 
137,kitchen, Daniel moved to the kitchen.,1.0,Where is John? 
138,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
139,bathroom, The kitchen.,0.0,Where is John? 
140,office, Mary is at the office.,1.0,Where is Mary? 
141,hallway, Mary went to the office.,0.0,Where is Mary? 
142,hallway, Mary is in the office.,0.0,Where is Mary? 
143,office, Sandra is in the office.,1.0,Where is Sandra? 
144,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
145,kitchen, Daniel went to the bedroom.,0.0,Where is Sandra? 
146,kitchen, Daniel,0.0,Where is Sandra? 
147,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
148,kitchen, Daniel went to the kitchen.,1.0,Where is Sandra? 
149,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
150,garden, Daniel is in the garden.,1.0,Where is Daniel? 
151,garden, Sandra moved to the garden.,1.0,Where is Sandra? 
152,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
153,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
154,bedroom, John is in the office.,0.0,Where is John? 
155,bathroom, Daniel asked.,0.0,Where is Mary? 
156,garden,"1. Daniel journeyed to the bedroom.
2. Daniel went to the garden.",1.0,Where is Daniel? 
157,bedroom, John is in the bedroom.,1.0,Where is John? 
158,office," John is in the bedroom.

What does John do?  John goes to the bedroom.",0.0,Where is John? 
159,hallway, Mary is in the hallway.,1.0,Where is Mary? 
160,bedroom," Jimmy asked.

""Daniel is in the bedroom,"" Alfred replied.

""Then I'll go to the",1.0,Where is Daniel? 
161,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
162,bedroom, Mary is in the bathroom.,0.0,Where is Mary? 
163,garden, Mary is in the garden.,1.0,Where is Mary? 
164,bathroom, Daniel is in the bedroom.,0.0,Where is Daniel? 
165,garden," Sandra had, however, no further information to impart.

""Very well, Susan, I shall",0.0,Where is Sandra? 
166,garden," She's in the garden.

Where is Mary?  She's in the hallway.",1.0,Where is Sandra? 
167,garden, Daniel travelled to the garden.,1.0,Where is Daniel? 
168,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
169,bedroom, Mary moved to the bedroom.,1.0,Where is Mary? 
170,office," I want to see him.""

""Paul, I've a
feeling that there is something--",0.0,Where is Daniel? 
171,office, Daniel was in the kitchen.,0.0,Where is Daniel? 
172,garden, John is in the garden.,1.0,Where is John? 
173,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
174,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
175,office, She is in the office.,1.0,Where is Sandra? 
176,kitchen, Sandra went to the office.,0.0,Where is Sandra? 
177,bedroom, Sandra is in the office.,0.0,Where is Sandra? 
178,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
179,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
180,hallway, Mary went back to the hallway.,1.0,Where is Mary? 
181,hallway, Mary is at the office.,0.0,Where is Mary? 
182,hallway, Daniel is in the office.,0.0,Where is Daniel? 
183,hallway, Mary is in the office.,0.0,Where is Mary? 
184,bedroom, In the bedroom.,1.0,Where is Sandra? 
185,bathroom, John is in the bathroom.,1.0,Where is John? 
186,office, John went to the bathroom.,0.0,Where is Daniel? 
187,garden, Mary is in the kitchen.,0.0,Where is Mary? 
188,kitchen, she's in the kitchen.,1.0,Where is Sandra? 
189,office, Sandra is in the office.,1.0,Where is Sandra? 
190,hallway," She asked herself.

She was about to ask her father when she saw Mary
coming out of",0.0,Where is Mary? 
191,kitchen, Mary wondered.,0.0,Where is Sandra? 
192,garden, Sandra is in the hallway.,0.0,Where is Sandra? 
193,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
194,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
195,garden," She is in the garden, and she is not alone.

[Illustration: MADEMOISE",1.0,Where is Mary? 
196,office, John is in the office.,1.0,Where is John? 
197,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
198,bathroom, Mary is in the garden.,0.0,Where is Mary? 
199,bedroom, John is in the bathroom.,0.0,Where is John? 
200,hallway," I want to see her.

[_Enter Mary._]

SHEBA.

[_To Mary._]",0.0,Where is Mary? 
201,office," [_She goes out through the Library._

[_The door of the Library opens, and Blore comes",0.0,Where is John? 
202,office, Daniel moved to the bedroom.,0.0,Where is Daniel? 
203,bedroom, She is in the bedroom.,1.0,Where is Sandra? 
204,hallway, Sandra is in the bedroom.,0.0,Where is Sandra? 
205,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
206,kitchen," Mamina, do you think our people are already in Antwerp?",0.0,Where is Mary? 
207,hallway, Where is Pierre?,0.0,Where is Sandra? 
208,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
209,hallway, John is in the hallway.,1.0,Where is John? 
210,bathroom, John is in the bathroom.,1.0,Where is John? 
211,bedroom,1,0.0,Where is John? 
212,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
213,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
214,bathroom, Sandra is in the garden.,0.0,Where is Sandra? 
215,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
216,bathroom," John is in the hallway.

Where is Mary?  Mary is in the bedroom.

Where is",0.0,Where is John? 
217,hallway, John is in the bathroom.,0.0,Where is John? 
218,hallway, She is in the hallway.,1.0,Where is Sandra? 
219,bathroom, John is in the bathroom.,1.0,Where is John? 
220,bathroom," asked Tom, looking round.

""Here, sir,"" said Mary, coming out of the
b",0.0,Where is Mary? 
221,hallway, Daniel went back to the hallway.,1.0,Where is Daniel? 
222,kitchen, Daniel went to the kitchen.,1.0,Where is Daniel? 
223,hallway, Sandra is in the office.,0.0,Where is Sandra? 
224,bedroom, John is in the kitchen.,0.0,Where is John? 
225,office, He is in the office.,1.0,Where is John? 
226,hallway, Daniel moved to the hallway.,1.0,Where is Daniel? 
227,garden, Sandra is in the garden.,1.0,Where is Sandra? 
228,bathroom, The bathroom,1.0,Where is John? 
229,bathroom,1. John moved to the office. 2. John travelled to the kitchen. 3.,0.0,Where is John? 
230,office," Daniel, I want you to meet my friend, Mr.",0.0,Where is Daniel? 
231,garden, She is in the garden.,1.0,Where is Mary? 
232,hallway, Daniel is in the office.,0.0,Where is Daniel? 
233,office, Daniel is in the office.,1.0,Where is Daniel? 
234,hallway, John is in the kitchen.,0.0,Where is John? 
235,bedroom, In the bedroom.,1.0,Where is Mary? 
236,bedroom, The bedroom,1.0,Where is Mary? 
237,bedroom," Daniel asked.

In the bedroom, Sandra replied.

Where is Sandra?  Daniel asked.

In",1.0,Where is Mary? 
238,bedroom, Daniel is in the garden.,0.0,Where is Daniel? 
239,office, Sandra is in the office.,1.0,Where is Sandra? 
240,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
241,kitchen, John went to the kitchen.,1.0,Where is Mary? 
242,garden, Mary is in the kitchen.,0.0,Where is Mary? 
243,garden, Mary is in the kitchen.,0.0,Where is Mary? 
244,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
245,kitchen, I don't know.  He's gone to the kitchen.  I'll go and look,1.0,Where is John? 
246,garden, Daniel is in the kitchen.,0.0,Where is Sandra? 
247,garden, In the garden,1.0,Where is Sandra? 
248,garden, Daniel went to the bathroom.,0.0,Where is Sandra? 
249,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
250,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
251,office," I want to see her.

""Where is Mary?  I want to see her.""

""Where",0.0,Where is Mary? 
252,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
253,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
254,bedroom, John is in the bedroom.,1.0,Where is John? 
255,bedroom, John is in the bedroom.,1.0,Where is John? 
256,office,"1. Sandra travelled to the office.
2. Sandra moved to the garden.",1.0,Where is Sandra? 
257,office, She is in the garden.,0.0,Where is Sandra? 
258,kitchen,"1. the garden
2. the bedroom
3. the kitchen",1.0,Where is Mary? 
259,garden, Mary is in the garden.,1.0,Where is Mary? 
260,garden," Sandra moved to the garden.

Mary went back to the bedroom.

But Rita calls after,
""No",1.0,Where is Sandra? 
261,office, Mary is in the bedroom.,0.0,Where is Mary? 
262,hallway, the garden.,0.0,Where is Sandra? 
263,office, John is in the garden.,0.0,Where is John? 
264,office, John is in the garden.,0.0,Where is John? 
265,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
266,garden, Daniel moved to the kitchen.,0.0,Where is Sandra? 
267,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
268,bathroom, John is in the garden.,0.0,Where is John? 
269,bedroom, Daniel is in the bathroom.,0.0,Where is Daniel? 
270,kitchen, John went to the bathroom.,0.0,Where is Daniel? 
271,office, John?  Jerry?  Daniel?  Jessie?,0.0,Where is Sandra? 
272,office, Daniel?  John?,0.0,Where is Sandra? 
273,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
274,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
275,office," Daniel?  Where is the office?  Where is the kitchen?

II.

The ghosts of",1.0,Where is Sandra? 
276,kitchen," Daniel is in the kitchen.

Where is Sandra?  Sandra is in the office.

Where is",1.0,Where is Daniel? 
277,hallway, Mary is in the garden.,0.0,Where is Mary? 
278,office, John is in the office.,1.0,Where is John? 
279,bathroom, John is in the bedroom.,0.0,Where is John? 
280,bathroom, Sandra is in the office.,0.0,Where is Sandra? 
281,garden, Daniel is in the garden.,1.0,Where is Daniel? 
282,office, Sandra is in the office.,1.0,Where is Sandra? 
283,office, Sandra is in the office.,1.0,Where is Sandra? 
284,garden, John is in the garden.,1.0,Where is John? 
285,office, John went back to the office.,1.0,Where is John? 
286,bathroom, Sandra is in the bedroom.,0.0,Where is Sandra? 
287,office, John went back to the office.,1.0,Where is John? 
288,garden, Daniel is in the bedroom.,0.0,Where is Daniel? 
289,bathroom, The bedroom,0.0,Where is Sandra? 
290,kitchen, John?,0.0,Where is Mary? 
291,kitchen, John travelled to the kitchen.,1.0,Where is John? 
292,bedroom, John travelled to the bedroom.,1.0,Where is John? 
293,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
294,kitchen, John is in the kitchen.,1.0,Where is John? 
295,garden, Daniel is in the garden.,1.0,Where is Sandra? 
296,garden, Daniel is in the garden.,1.0,Where is Daniel? 
297,hallway, John is in the hallway.,1.0,Where is John? 
298,hallway, Mary is in the hallway.,1.0,Where is Mary? 
299,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
300,bathroom, In the bathroom,1.0,Where is Mary? 
301,bathroom, Mary journeyed to the bathroom.,1.0,Where is Mary? 
302,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
303,office, John is in the garden.,0.0,Where is John? 
304,hallway, Mary is in the hallway.,1.0,Where is Mary? 
305,garden, Daniel is in the garden.,1.0,Where is Daniel? 
306,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
307,office, Daniel is in the garden.,0.0,Where is Daniel? 
308,office, Daniel is in the garden.,0.0,Where is Daniel? 
309,kitchen, John is in the garden.,0.0,Where is John? 
310,garden, Daniel journeyed to the garden.,1.0,Where is Daniel? 
311,garden, Daniel journeyed to the garden.,1.0,Where is Sandra? 
312,office, Daniel journeyed to the garden.,0.0,Where is Daniel? 
313,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
314,garden, John is in the garden.,1.0,Where is John? 
315,office, Mary is at the office.,1.0,Where is Mary? 
316,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
317,office, Mary is in the office.,1.0,Where is Mary? 
318,office, She is in the kitchen.,0.0,Where is Mary? 
319,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
320,garden, John is in the garden.,1.0,Where is John? 
321,kitchen, Sandra went to the bathroom.,0.0,Where is Sandra? 
322,kitchen, Sandra moved to the garden.,0.0,Where is Sandra? 
323,garden, Daniel is in the garden.,1.0,Where is Daniel? 
324,garden, Daniel is in the garden.,1.0,Where is Daniel? 
325,bathroom, Daniel?,0.0,Where is Sandra? 
326,bedroom, John is in the bedroom.,1.0,Where is John? 
327,garden," Daniel travelled to the bedroom.

Where is Sandra?",0.0,Where is Sandra? 
328,garden, Sandra is in the garden.,1.0,Where is Sandra? 
329,bedroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
330,kitchen, Daniel journeyed to the hallway.,0.0,Where is Sandra? 
331,office, John is in the kitchen.,0.0,Where is John? 
332,kitchen, She is in the kitchen.,1.0,Where is Sandra? 
333,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
334,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
335,office, Where is John?  Where is John?  Where is John?  Where is John? ,0.0,Where is John? 
336,hallway, Daniel's in the hallway.  I'll go get him.  [_He goes out._,1.0,Where is Daniel? 
337,office," She's in the office.

Where is Daniel?  He's in the hallway.

Where is",1.0,Where is Sandra? 
338,hallway, Sandra is in the office.,0.0,Where is Sandra? 
339,hallway, Sandra is in the kitchen.,0.0,Where is Sandra? 
340,hallway,11.,0.0,Where is Mary? 
341,garden, Mary is in the garden.,1.0,Where is Mary? 
342,office, Daniel is in the office.,1.0,Where is Daniel? 
343,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
344,garden, Sandra is in the kitchen.,0.0,Where is Sandra? 
345,office, Mary went back to the office.,1.0,Where is Mary? 
346,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
347,hallway, John is in the garden.,0.0,Where is John? 
348,kitchen, She is in the garden.,0.0,Where is Mary? 
349,kitchen, John is in the kitchen.,1.0,Where is John? 
350,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
351,garden, John is in the garden.,1.0,Where is John? 
352,garden, Sandra is in the bedroom.,0.0,Where is Sandra? 
353,bedroom," I thought she was in the garden.

DARBEY.

She was, but she's gone",0.0,Where is Sandra? 
354,bedroom, Noah: She's in the bedroom.,1.0,Where is Sandra? 
355,bathroom, She's in the bathroom.,1.0,Where is Sandra? 
356,office, John is in the office.,1.0,Where is John? 
357,hallway, Mary journeyed to the office.,0.0,Where is Mary? 
358,garden, John went to the bedroom.,0.0,Where is Mary? 
359,hallway, Mary is in the garden.,0.0,Where is Mary? 
360,garden, Daniel is in the garden.,1.0,Where is Daniel? 
361,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
362,garden," Daniel asked.

She's in the bathroom, Jerry replied.

Daniel went back to the bathroom.

",0.0,Where is Mary? 
363,garden, John is in the garden.,1.0,Where is John? 
364,garden, Daniel is in the garden.,1.0,Where is Daniel? 
365,garden," I want to see her.""",0.0,Where is Sandra? 
366,garden, Sandra is in the garden.,1.0,Where is Sandra? 
367,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
368,hallway, Mary moved to the bedroom.,0.0,Where is Mary? 
369,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
370,hallway, Daniel is in the office.,0.0,Where is Daniel? 
371,hallway, Daniel is in the office.,0.0,Where is Daniel? 
372,garden," Sandra asked.

In the garden, I think.  I'll go get her.  The",1.0,Where is Mary? 
373,garden, Mary is in the garden.,1.0,Where is Mary? 
374,office, Mary went to the office.,1.0,Where is Mary? 
375,bedroom, The bedroom,1.0,Where is Mary? 
376,kitchen,1,0.0,Where is Sandra? 
377,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
378,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
379,bedroom, John is in the bedroom.,1.0,Where is John? 
380,bathroom, She is in the bathroom.,1.0,Where is Mary? 
381,bedroom, John is in the bedroom.,1.0,Where is John? 
382,bedroom, Mary is in the bathroom.,0.0,Where is Mary? 
383,office, Sandra is in the hallway.,0.0,Where is Sandra? 
384,office, John moved to the garden.,0.0,Where is Mary? 
385,kitchen, Daniel?  Jimmieboy?  Fruit?  Sprite?,0.0,Where is Sandra? 
386,office, Mary is in the garden.,0.0,Where is Mary? 
387,office, John is in the office.,1.0,Where is John? 
388,office, Mary is in the garden.,0.0,Where is Mary? 
389,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
390,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
391,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
392,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
393,bedroom, Mary is in the bathroom.,0.0,Where is Mary? 
394,office, Sandra is in the hallway.,0.0,Where is Sandra? 
395,office, Daniel is in the kitchen.,0.0,Where is Daniel? 
396,bedroom, Daniel is in the office.,0.0,Where is Daniel? 
397,office, Daniel is in the office.,1.0,Where is Daniel? 
398,bathroom," She went to the bathroom.

Where is Daniel?  He moved to the office.

Where did",1.0,Where is Sandra? 
399,garden, Daniel went to the office.,0.0,Where is Sandra? 
400,bedroom," [ _Looking at his watch._ ]  He's late.

[_THE DEAN looks at",0.0,Where is John? 
401,garden, John is in the bedroom.,0.0,Where is John? 
402,bedroom, John is in the bedroom.,1.0,Where is John? 
403,kitchen,"1. garden
2. bathroom
3. kitchen
4. office",1.0,Where is Sandra? 
404,office, Sandra is in the bathroom.,0.0,Where is Sandra? 
405,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
406,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
407,bedroom, Daniel journeyed to the office.,0.0,Where is Sandra? 
408,garden, Mary is in the garden.,1.0,Where is Mary? 
409,kitchen, The bathroom,0.0,Where is Sandra? 
410,bedroom, John is in the bedroom.,1.0,Where is John? 
411,garden, Daniel?  John?,0.0,Where is Sandra? 
412,bathroom, Sandra is in the garden.,0.0,Where is Sandra? 
413,hallway, Daniel is in the bathroom.,0.0,Where is Daniel? 
414,office, Sandra is in the garden.,0.0,Where is Sandra? 
415,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
416,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
417,kitchen, John is in the garden.,0.0,Where is John? 
418,hallway, Daniel journeyed to the bedroom.,0.0,Where is Sandra? 
419,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
420,hallway, Sandra went back to the hallway.,1.0,Where is Sandra? 
421,hallway," I've been looking for her everywhere.

I've been
looking for her everywhere.

I've been",0.0,Where is Sandra? 
422,bathroom, Sandra is in the office.,0.0,Where is Sandra? 
423,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
424,bedroom, Mary is in the bathroom.,0.0,Where is Mary? 
425,kitchen, John is in the kitchen.,1.0,Where is John? 
426,kitchen, John moved to the kitchen.,1.0,Where is John? 
427,office, John is in the office.,1.0,Where is John? 
428,bedroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
429,bedroom, The bedroom,1.0,Where is Sandra? 
430,office, John was in the office.  He had gone there to get a book on Africa. ,1.0,Where is John? 
431,kitchen, John is in the kitchen.,1.0,Where is John? 
432,kitchen, Mary is in the garden.,0.0,Where is Mary? 
433,kitchen, John went back to the kitchen.,1.0,Where is Mary? 
434,office, Daniel is in the office.,1.0,Where is Daniel? 
435,garden, Sandra went to the garden.,1.0,Where is Sandra? 
436,kitchen, The kitchen.,1.0,Where is Mary? 
