,target,output,result,question
37,kitchen, There is the football.,0.0,Where is the football? 
38,kitchen, John took the football there.,0.0,Where is the football? 
39,bedroom, Mary put it down in the kitchen.,0.0,Where is the milk? 
40,bedroom, Where is the milk?,0.0,Where is the milk? 
41,office, The milk is there.,0.0,Where is the milk? 
42,office, John put down the milk.,0.0,Where is the milk? 
43,office, The milk is there.,0.0,Where is the milk? 
44,kitchen, The apple is on the table.,0.0,Where is the apple? 
45,bedroom, The milk is at the bedroom.,1.0,Where is the milk? 
46,office, The football is in the garden.,0.0,Where is the football? 
47,bathroom," He resides
now in Bordentown in the Jerseys, and it is probable that I may",0.0,Where is the football? 
48,bathroom, Sandra took the football there.,0.0,Where is the football? 
49,bedroom, I drank it.,0.0,Where is the milk? 
50,bathroom, The milk is at the store.,0.0,Where is the milk? 
51,hallway," _Kajow_, the, i.

_Kajow_, the, i.

Where is",0.0,Where is the apple? 
52,kitchen, I don't know.  I haven't seen it.,0.0,Where is the football? 
53,kitchen," I cannot see it.

[_Exit._

 _Reg._ Where is the football?  I cannot",0.0,Where is the football? 
54,kitchen, The football is on the ground.,0.0,Where is the football? 
55,bathroom, John discarded the apple.,0.0,Where is the apple? 
56,bathroom," I have it here, in this tin basin, yonder.

Can it really be milking",0.0,Where is the milk? 
57,kitchen," It is, I believe, in the writing desk.",0.0,Where is the milk? 
58,kitchen, It is in the south-east corner of the front cellar.,0.0,Where is the milk? 
59,bedroom, The apple is on the table.,0.0,Where is the apple? 
60,garden,"1

“Where is the milk?” asked the Judge, puffing for breath, as he eyed",0.0,Where is the milk? 
61,garden, The milk is in the bucket.,0.0,Where is the milk? 
62,kitchen, John dropped the football.,0.0,Where is the football? 
63,kitchen, John dropped the football.,0.0,Where is the football? 
64,kitchen, John dropped the football.,0.0,Where is the football? 
65,kitchen," I have it here.

I have it here.

I have it here.

I have it here",0.0,Where is the football? 
66,kitchen," He was rather glad of the decision to send him there, for it promised absorbing sport.",0.0,Where is the football? 
67,bedroom," I have come for it.""

""Here it is,"" said Daniel, ""but it is not",0.0,Where is the milk? 
68,bedroom, There is a full account of him in Chalmers.,0.0,Where is the milk? 
69,bedroom, It is in the hands of Daniel.,0.0,Where is the football? 
70,garden, There.,0.0,Where is the apple? 
71,garden, The apple is on the ground.,0.0,Where is the apple? 
72,bathroom, Daniel dropped the apple.,0.0,Where is the apple? 
73,bathroom, The apple is on the ground.,0.0,Where is the apple? 
74,bathroom, The apple is there.,0.0,Where is the apple? 
75,office, The apple is in the bowl.,0.0,Where is the apple? 
76,hallway, The milk is on the right.,0.0,Where is the milk? 
77,hallway," It is in the milk house, and the
milk house is in the south-east corner",0.0,Where is the milk? 
78,hallway, It is in the south-east corner of the front cellar.,0.0,Where is the milk? 
79,hallway, Mary left the milk.,0.0,Where is the milk? 
80,bathroom, He sat inside the coach but we could see him looking out.,0.0,Where is the football? 
81,bathroom, There,0.0,Where is the football? 
82,kitchen, John discarded the football.,0.0,Where is the football? 
83,kitchen," The football is in Lord Street, almost in the centre of the town.",0.0,Where is the football? 
84,kitchen, The football is at the field.,0.0,Where is the football? 
85,bathroom, The milk is at the top landing.,0.0,Where is the milk? 
86,kitchen, There.,0.0,Where is the apple? 
87,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
88,bedroom, I have it here.,0.0,Where is the football? 
89,kitchen, The apple is on the table.,0.0,Where is the apple? 
90,kitchen, The milk is at the place where Mary picked it up.,0.0,Where is the milk? 
91,kitchen, Mary dropped the milk there.,0.0,Where is the milk? 
92,kitchen, The milk is there.,0.0,Where is the milk? 
93,kitchen, The milk is there.,0.0,Where is the milk? 
94,kitchen, The milk is there.,0.0,Where is the milk? 
95,bathroom," I don't know.  I thought you had it.

I have it here.

I thought",0.0,Where is the football? 
96,bathroom," The city lies in the centre of a square, at each corner of which is a lofty hill",0.0,Where is the football? 
97,bathroom, John put down the football.,0.0,Where is the football? 
98,bathroom, The football is at the tavern.,0.0,Where is the football? 
99,hallway, The milk is at the store.,0.0,Where is the milk? 
100,office, Mary drank the milk.,0.0,Where is the milk? 
101,office, John took the milk there.,0.0,Where is the milk? 
102,kitchen, John took the milk there.,0.0,Where is the milk? 
103,kitchen, The milk is in the fridge.,0.0,Where is the milk? 
104,bedroom, John left the football.,0.0,Where is the football? 
105,bathroom, under side of the beam that lay between the bulls,0.0,Where is the football? 
106,bedroom, Mary grabbed the milk there.,0.0,Where is the milk? 
107,bathroom, There.,0.0,Where is the apple? 
108,bedroom, Mary put it there.,0.0,Where is the milk? 
109,bathroom, The apple is in the lap of Charity.,0.0,Where is the apple? 
110,bedroom, John dropped the football.,0.0,Where is the football? 
111,bedroom, John dropped the football.,0.0,Where is the football? 
112,bedroom, John discarded the football.,0.0,Where is the football? 
113,bedroom, The football is there.,0.0,Where is the football? 
114,office, The apple is no longer there.,0.0,Where is the apple? 
115,office, It's in the chest of the player who caught it.,0.0,Where is the football? 
116,hallway, There is a football there.,0.0,Where is the football? 
117,office, The milk is in the barn.,0.0,Where is the milk? 
118,bedroom," I have not seen it.

I have not seen it.

I have not seen it.

I have",0.0,Where is the milk? 
119,bathroom," John
looked about him, but could not find it.

The
Prince awoke,",0.0,Where is the apple? 
120,hallway, I don't know.,0.0,Where is the apple? 
121,bedroom," There, beneath the stunted _algarroba_ tree, sat the child.",0.0,Where is the milk? 
122,garden, The apple is on the table.,0.0,Where is the apple? 
123,garden, The football is there.,0.0,Where is the football? 
124,garden, The football is there.,0.0,Where is the football? 
125,kitchen, Mary put down the football.,0.0,Where is the football? 
126,kitchen,93 ft. in the rear of the Rameseum at Thebes.,0.0,Where is the football? 
127,kitchen, Mary put the football down.,0.0,Where is the football? 
128,bedroom, Mary has the football.,0.0,Where is the football? 
129,bedroom, Mary discarded the football.,0.0,Where is the football? 
130,kitchen," I don't know.  I didn't see it.

[_Looking at TARVER._] You",0.0,Where is the football? 
131,kitchen, The football is in Bordentown in the Jerseys.,0.0,Where is the football? 
132,kitchen," Sandra moved to the kitchen.

[_Opening his eyes._] Where am I now?",1.0,Where is the milk? 
133,hallway, The football is there.,0.0,Where is the football? 
134,hallway, The football is there.,0.0,Where is the football? 
135,office," He was rather glad of the decision to send him there, for it promised
absorbing",0.0,Where is the football? 
136,office, I don't know.,0.0,Where is the milk? 
137,office, The football is there.,0.0,Where is the football? 
138,kitchen, The football is there.,0.0,Where is the football? 
139,bathroom, there,0.0,Where is the football? 
140,bedroom," Gallegher asked.

The sporting editor looked at him with a smile.

""Where is the",0.0,Where is the football? 
141,bedroom, I don't know.,0.0,Where is the football? 
142,bedroom, The football is on the ground.,0.0,Where is the football? 
143,bedroom, The football is on the ground.,0.0,Where is the football? 
144,garden," The football is at Howkins, W., Hillmorton Grounds, Rugby.",0.0,Where is the football? 
145,kitchen," The answer lies elsewhere, no one knows where.",0.0,Where is the apple? 
146,bathroom, Where is the milk?  Assistant I'll get it.  I'll get it. ,0.0,Where is the milk? 
147,garden, Mary left the milk.,0.0,Where is the milk? 
148,kitchen, There is the apple.,0.0,Where is the apple? 
149,kitchen, Where is the apple?,0.0,Where is the apple? 
150,bedroom, The apple is on the table.,0.0,Where is the apple? 
151,bedroom, The apple is on the table.,0.0,Where is the apple? 
152,bedroom, The apple is on the table.,0.0,Where is the apple? 
153,kitchen, I have it here.  I have it here.  I have it here.  I have,0.0,Where is the football? 
154,kitchen, There.,0.0,Where is the football? 
155,hallway, Sandra put down the football.,0.0,Where is the football? 
156,hallway, Sandra put down the football.,0.0,Where is the football? 
157,bedroom, The milk is at the bottom of the bathroom.,0.0,Where is the milk? 
158,bedroom, John dropped the milk.,0.0,Where is the milk? 
159,hallway, Sandra grabbed the football there.,0.0,Where is the football? 
160,garden, The apple is on the table.,0.0,Where is the apple? 
161,garden, The apple is on the table.,0.0,Where is the apple? 
162,garden, The apple is at home.,0.0,Where is the apple? 
163,garden, The apple is at the Privy Seal.,0.0,Where is the apple? 
164,bedroom, I dropped it.,0.0,Where is the football? 
165,garden, It is on the central resting-floor.,0.0,Where is the football? 
166,garden," I left it on the ground.

I have been walking for an hour, and I have not",0.0,Where is the football? 
167,hallway, There is the apple.,0.0,Where is the apple? 
168,hallway, There.,0.0,Where is the apple? 
169,office, Daniel grabbed the football there.,0.0,Where is the football? 
170,bedroom, It was in the dark shadow beneath the trees.,0.0,Where is the apple? 
171,bathroom, Under the tree.,0.0,Where is the apple? 
172,hallway, John took the milk there.,0.0,Where is the milk? 
173,hallway," I can't find it anywhere.

The milk is over there.

The milk is over there.

",0.0,Where is the milk? 
174,bathroom, The apple is on the table.,0.0,Where is the apple? 
175,kitchen," I have not seen it.

I have not seen it.

I have not seen it.

I have",0.0,Where is the milk? 
176,hallway," The apple is in the islands ""De Twee Gebroeders.""",0.0,Where is the apple? 
177,kitchen, Mary got the apple there.,0.0,Where is the apple? 
178,office, Mary got the milk there.,0.0,Where is the milk? 
179,office, Mary moved to the kitchen.,0.0,Where is the milk? 
180,garden, The milk is at the store.,0.0,Where is the milk? 
181,garden, Sandra took the milk there.,0.0,Where is the milk? 
182,garden, Sandra took the milk there.,0.0,Where is the milk? 
183,kitchen, The apple is on the table.,0.0,Where is the apple? 
184,kitchen,250,0.0,Where is the apple? 
185,office, The apple is in the basket.,0.0,Where is the apple? 
186,office, The apple is in the trash.,0.0,Where is the apple? 
187,kitchen, The milk is on the table.,0.0,Where is the milk? 
188,office, There.,0.0,Where is the apple? 
189,kitchen, Sandra dropped the milk there.,0.0,Where is the milk? 
190,garden, I don't know.,0.0,Where is the apple? 
191,garden, The apple is on the table.,0.0,Where is the apple? 
192,garden, The apple is in Daniel's hand.,0.0,Where is the apple? 
193,bedroom, It is in the tank.  Where is the tank?  It is in the press. ,0.0,Where is the milk? 
194,bedroom, The milk is there.,0.0,Where is the milk? 
195,bathroom, I don't know.,0.0,Where is the apple? 
196,bathroom, John grabbed the apple there.,0.0,Where is the apple? 
197,garden, I left it on the table.,0.0,Where is the milk? 
198,kitchen, The milk is at Bennett's little farmhouse.,0.0,Where is the milk? 
199,kitchen, I left it there.,0.0,Where is the milk? 
200,office, She picked it up there.,0.0,Where is the milk? 
201,office," Campbell asked.

""Where is the milk?"" Campbell asked.

""Where is the milk?"" Campbell",0.0,Where is the milk? 
202,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
203,garden, The milk is at the store.,0.0,Where is the milk? 
204,garden, The milk is at the store.,0.0,Where is the milk? 
205,office," he asked.

""Where is the milk?""  he asked.

""Where is the milk?"" ",0.0,Where is the milk? 
206,office, Mary got the apple there.,0.0,Where is the milk? 
207,garden, Mary put down the apple.,0.0,Where is the apple? 
208,bathroom, The milk is at the store.,0.0,Where is the milk? 
209,bathroom, It is there.,0.0,Where is the milk? 
210,kitchen, Mary dropped the football.,0.0,Where is the football? 
211,kitchen, Mary dropped the football.,0.0,Where is the football? 
212,kitchen, The football is there.,0.0,Where is the football? 
213,kitchen, Mary picked it up there.,0.0,Where is the milk? 
214,garden, The football is there.,0.0,Where is the football? 
215,office, The apple is there.,0.0,Where is the apple? 
216,office, The apple is on the table.,0.0,Where is the apple? 
217,office, The apple is there.,0.0,Where is the apple? 
218,bathroom, The milk is there.,0.0,Where is the milk? 
219,bathroom, Daniel left the milk.,0.0,Where is the milk? 
220,office, The apple is on the table.,0.0,Where is the apple? 
221,office, In the wagon box.,0.0,Where is the apple? 
222,office, The apple is on the table.,0.0,Where is the apple? 
223,bedroom, He eats his bread and milk very well now.,0.0,Where is the milk? 
224,bedroom, The apple is on the table.,0.0,Where is the apple? 
225,bedroom, The apple is on the table.,0.0,Where is the apple? 
226,kitchen, I don't know.,0.0,Where is the apple? 
227,garden, Mary left the football.,0.0,Where is the football? 
228,bathroom, Daniel put down the milk there.,0.0,Where is the milk? 
229,garden, Mary put down the football there.,0.0,Where is the football? 
230,bathroom, The football is there.,0.0,Where is the football? 
231,bathroom, The football is on the field.,0.0,Where is the football? 
232,bathroom, Sandra grabbed the football there.,0.0,Where is the football? 
233,garden, The apple is on the table.,0.0,Where is the apple? 
234,bathroom, There.,0.0,Where is the football? 
235,bedroom, The apple is on the ground.,0.0,Where is the apple? 
236,bedroom, The apple is on the ground.,0.0,Where is the apple? 
237,kitchen, Sandra grabbed the football there.,0.0,Where is the football? 
238,office, The apple is on the table.,0.0,Where is the apple? 
239,garden," LAGARD

_Softly._

It's all right, Maurice.  I'll get",0.0,Where is the milk? 
240,hallway, Mary put down the apple there.,0.0,Where is the apple? 
241,hallway, The apple is on the table.,0.0,Where is the apple? 
242,kitchen, The apple is there.,0.0,Where is the apple? 
243,bathroom, The apple is there.,0.0,Where is the apple? 
244,bathroom, The apple is there.,0.0,Where is the apple? 
245,hallway," I
don't know.

I'll look for it.

I'll look for it.

I'll",0.0,Where is the milk? 
246,garden, The milk is there.,0.0,Where is the milk? 
247,garden," I have a good mind to go back to the
house and tell them I have been wounded",0.0,Where is the milk? 
248,garden, Daniel has the football.,0.0,Where is the football? 
249,garden," I have it here.

I have it here.

I have it here.

I have it here.

",0.0,Where is the football? 
250,bathroom, Daniel grabbed the apple there.,0.0,Where is the apple? 
251,hallway, Underneath our feet.,0.0,Where is the apple? 
252,hallway," It is said that Adam eat of the forbidden fruit, commonly called an apple, and thereby subjected",0.0,Where is the apple? 
253,hallway, Daniel left the apple.,0.0,Where is the apple? 
254,hallway, Underneath our feet.,0.0,Where is the apple? 
255,bathroom, The milk is in the fridge.,0.0,Where is the milk? 
256,kitchen, Macloud and Davila were in the south-east corner.,0.0,Where is the apple? 
257,hallway, The apple is on the table.,0.0,Where is the apple? 
258,hallway, Sandra put it down.,0.0,Where is the apple? 
259,hallway, The apple is on the table.,0.0,Where is the apple? 
260,garden," I'll get it, if you'll
stand by the goal-post.

I'll kick it to",0.0,Where is the football? 
261,garden, Sandra put down the football.,0.0,Where is the football? 
262,garden, Sandra took the football there.,0.0,Where is the football? 
263,bathroom, John left the apple there.,0.0,Where is the apple? 
264,hallway, The apple is there.,0.0,Where is the apple? 
265,garden, The apple is there.,0.0,Where is the apple? 
266,garden, The apple is there.,0.0,Where is the apple? 
267,bathroom, The apple is there.,0.0,Where is the apple? 
268,bathroom, The apple is there.,0.0,Where is the apple? 
269,garden, The apple is there.,0.0,Where is the apple? 
270,kitchen," asked the reporter.

John put down the football.

At Birmingham, therefore, they remained.

But",0.0,Where is the football? 
271,office, Where is the apple?,0.0,Where is the apple? 
272,office, The apple is in the murderess's hand.,0.0,Where is the apple? 
273,kitchen, Mary left the football.,0.0,Where is the football? 
274,office, The apple is left.,0.0,Where is the apple? 
275,hallway, The milk is in the fridge.,0.0,Where is the milk? 
276,hallway, The milk is in the fridge.,0.0,Where is the milk? 
277,hallway, Sandra took the milk there.,0.0,Where is the milk? 
278,kitchen, There's a great apple tree right in front of the gate.,0.0,Where is the apple? 
279,kitchen, The apple is on the ground.,0.0,Where is the apple? 
280,bathroom, There.,0.0,Where is the football? 
281,bathroom, I left it there.,0.0,Where is the football? 
282,office, The milk is in the basement.,0.0,Where is the milk? 
283,office," He put down the milk-pails and, going over to her, put a hand on her",0.0,Where is the milk? 
284,office, Daniel put down the milk.,0.0,Where is the milk? 
285,bedroom, The football is on the field.,0.0,Where is the football? 
286,bedroom," I dropped it.

[_Looking at TARVER._] You dropped it?

[_Looking at TARVER",0.0,Where is the football? 
287,bedroom, I don't know.  I can't see it.  It's not there. ,0.0,Where is the football? 
288,bedroom, The football is there.,0.0,Where is the football? 
289,bedroom, The football is there.,0.0,Where is the football? 
290,office, There is no apple.,0.0,Where is the apple? 
291,office, I have it here.,0.0,Where is the apple? 
292,office, Daniel dropped the apple there.,0.0,Where is the apple? 
293,office, There.,0.0,Where is the apple? 
294,bedroom, It is on the table.,0.0,Where is the milk? 
295,hallway," There's your soup, old Coddle.",0.0,Where is the milk? 
296,hallway, The football is there.,0.0,Where is the football? 
297,hallway, John discarded the milk there.,0.0,Where is the milk? 
298,bathroom, Mary put down the apple.,0.0,Where is the apple? 
299,bathroom, Mary put down the apple.,0.0,Where is the apple? 
300,bedroom," He resides
now in Bordentown in the Jerseys, and it is probable that I may",0.0,Where is the football? 
301,bedroom, There is the football.,0.0,Where is the football? 
302,office, There.,0.0,Where is the football? 
303,bedroom, The football is on the side of the hill.,0.0,Where is the football? 
304,bedroom, John dropped the football.,0.0,Where is the football? 
305,bathroom, The milk is in the fridge.,0.0,Where is the milk? 
306,bathroom, Mary left the milk.,0.0,Where is the milk? 
307,bathroom, The milk is in the fridge.,0.0,Where is the milk? 
308,bathroom, Mary left the milk.,0.0,Where is the milk? 
309,bathroom, Mary left the milk.,0.0,Where is the milk? 
310,kitchen, Mary picked up the milk there.,0.0,Where is the milk? 
311,kitchen, The milk is at the store.,0.0,Where is the milk? 
312,kitchen, Mary dropped the milk.,0.0,Where is the milk? 
313,kitchen, Mary dropped the milk.,0.0,Where is the milk? 
314,kitchen, John got the milk there.,0.0,Where is the milk? 
315,bathroom, Daniel left the football.,0.0,Where is the football? 
316,bathroom, Daniel had it.,0.0,Where is the football? 
317,bathroom, Daniel left the football.,0.0,Where is the football? 
318,office, There.,0.0,Where is the milk? 
319,kitchen, Daniel got the football there.,0.0,Where is the football? 
320,bathroom, I've got it here.,0.0,Where is the football? 
321,bathroom, John had the football there.,0.0,Where is the football? 
322,bathroom, John left the football.,0.0,Where is the football? 
323,bathroom, The football is there.,0.0,Where is the football? 
324,bathroom, John grabbed the football there.,0.0,Where is the football? 
325,bathroom, The apple is in Europe.,0.0,Where is the apple? 
326,bathroom, The apple is on the table.,0.0,Where is the apple? 
327,garden, Daniel took the football there.,0.0,Where is the football? 
328,garden, I don't know.,0.0,Where is the football? 
329,garden, I don't know.,0.0,Where is the football? 
330,garden, The football is under the beam that lies between the bulls.,0.0,Where is the football? 
331,bathroom, The apple is on the rock in the centre of the church.,0.0,Where is the apple? 
332,bathroom, The apple is on the table.,0.0,Where is the apple? 
333,hallway, I don't know.  I didn't see it.,0.0,Where is the football? 
334,hallway, There.,0.0,Where is the football? 
335,hallway, I don't know.  I lost it.,0.0,Where is the football? 
336,hallway," I have it here.

I have the football here.

I have the football here.

I have",0.0,Where is the football? 
337,hallway," There's still the possibility, you know, that Mr. Sandra put down the football.",0.0,Where is the football? 
338,hallway, Mary put it there.,0.0,Where is the football? 
339,bedroom, Mary left the milk there.,0.0,Where is the milk? 
340,garden," Where is the cream?

[_THE DEAN, in the Library, is
searching for the",0.0,Where is the milk? 
341,garden, I put it down.,0.0,Where is the milk? 
342,hallway, Mary left the football there.,0.0,Where is the football? 
343,hallway, Daniel put the football there.,0.0,Where is the football? 
344,hallway, The milk is at the farm.,0.0,Where is the milk? 
345,garden, It is in the thigh of a gentleman who is standing in the rear.,0.0,Where is the football? 
346,garden, I don't know.,0.0,Where is the football? 
347,garden, The apple is discarded.,0.0,Where is the apple? 
348,garden, The apple is on the table.,0.0,Where is the apple? 
349,garden, The apple is on the floor.,0.0,Where is the apple? 
350,bedroom, I'll get it.  I'll get it.  I'll get it.  I,0.0,Where is the milk? 
351,office, I don't know.,0.0,Where is the milk? 
352,office, Where is the milk?  Where is the milk?  Where is the milk?  Where,0.0,Where is the milk? 
353,office, I left it there.,0.0,Where is the milk? 
354,kitchen, Mary put it down.,0.0,Where is the football? 
355,hallway," Bell asks.

Sandra points to the ground.

Bell picks up the football and examines it.

",0.0,Where is the football? 
356,hallway, Sandra put down the football.,0.0,Where is the football? 
357,office," They had a pint of milk every day, chiefly for the boy's sake--that came to",0.0,Where is the milk? 
358,hallway, Where are the eggs?  Where are the chickens?  Where are the ducks?  Where are,0.0,Where is the milk? 
359,hallway, The milk is at the doctor's house.,0.0,Where is the milk? 
360,bedroom, John discarded the football.,0.0,Where is the football? 
361,bedroom, John grabbed the football there.,0.0,Where is the football? 
362,bedroom,1,0.0,Where is the apple? 
363,bedroom, The apple is on the table.,0.0,Where is the apple? 
364,bedroom, The football is there.,0.0,Where is the football? 
365,kitchen, Where is the apple?  Where is the apple?  Where is the apple?  Where,0.0,Where is the apple? 
366,kitchen," There is an old tree opposite Cook's
     office at Jerusalem in Toppet, belonging",0.0,Where is the apple? 
367,garden, In the fridge.,0.0,Where is the milk? 
368,bedroom, The apple is on the table.,0.0,Where is the apple? 
369,bedroom, The apple is on the table.,0.0,Where is the apple? 
370,kitchen, There,0.0,Where is the football? 
371,kitchen, There.,0.0,Where is the apple? 
372,kitchen,157.,0.0,Where is the apple? 
373,kitchen, The apple is on the ground.,0.0,Where is the apple? 
374,hallway, I drank it.,0.0,Where is the milk? 
375,kitchen,157.,0.0,Where is the milk? 
376,kitchen, The milk is there.,0.0,Where is the milk? 
377,kitchen, The milk is there.,0.0,Where is the milk? 
378,office," There, beneath the stunted algarroba tree, sat the child.",0.0,Where is the apple? 
379,office, There,0.0,Where is the apple? 
380,bathroom," I thought you had it.”

“I did have it, but I gave it to the man who",0.0,Where is the football? 
381,bathroom, The football is there.,0.0,Where is the football? 
382,bathroom, The football is there.,0.0,Where is the football? 
383,bedroom, Mary discarded the milk.,0.0,Where is the milk? 
384,bedroom, The milk is in the fridge.,0.0,Where is the milk? 
385,bathroom," ""I left it there,"" she said.

""Where is the milk?"" he
asked.

",0.0,Where is the milk? 
386,bathroom, There,0.0,Where is the football? 
387,bathroom, John.,0.0,Where is the football? 
388,hallway, Mary dropped the apple.,0.0,Where is the apple? 
389,hallway, At the Ann.,0.0,Where is the apple? 
390,hallway,1.  The milk is in the fridge. 2.  The milk is in the cupboard,0.0,Where is the milk? 
391,garden, There.,0.0,Where is the milk? 
392,garden, I put it there.,0.0,Where is the milk? 
393,garden, Sandra dropped the milk there.,0.0,Where is the milk? 
394,kitchen, Mary took the football there.,0.0,Where is the football? 
395,bedroom, The apple is not there.,0.0,Where is the apple? 
396,bedroom, The apple is on the table.,0.0,Where is the apple? 
397,bedroom, At the Ann.,0.0,Where is the apple? 
398,garden, John left the football.,0.0,Where is the football? 
399,garden, The football is in the upper room of the building.,0.0,Where is the football? 
400,bathroom," I'll get it.

Maurice

_Sitting at the window._

Where is the milk?

",0.0,Where is the milk? 
401,bathroom, Where is the milk?  Where is the milk?  Where is the milk?  Where is,0.0,Where is the milk? 
402,garden, Sandra discarded the football.,0.0,Where is the football? 
403,garden, Sandra grabbed the football there.,0.0,Where is the football? 
404,garden, The football is on the ground.,0.0,Where is the football? 
405,hallway, The football is on the table.,0.0,Where is the football? 
406,bathroom, The football is there.,0.0,Where is the football? 
407,bathroom, The football is in the south-east corner.,0.0,Where is the football? 
408,bathroom, The football is there.,0.0,Where is the football? 
409,bathroom, The football is on the table.,0.0,Where is the football? 
410,garden, The milk is in the fridge.,0.0,Where is the milk? 
411,garden, It's over there.,0.0,Where is the milk? 
412,bedroom, The apple is there.,0.0,Where is the apple? 
413,bedroom, The apple is there.,0.0,Where is the apple? 
414,bedroom, The apple is there.,0.0,Where is the apple? 
415,bedroom, I don't know.  I lost it.,0.0,Where is the football? 
416,bedroom," The football is at Howkins, W., Hillmorton Grounds, Rugby.",0.0,Where is the football? 
417,hallway, The apple is on the table.,0.0,Where is the apple? 
418,hallway, The apple is on the table.,0.0,Where is the apple? 
419,office, There is a football there.,0.0,Where is the football? 
420,kitchen," He had not gone far when he saw a little girl, with a very red face, and",0.0,Where is the apple? 
421,kitchen,266,0.0,Where is the apple? 
422,kitchen, The apple is there.,0.0,Where is the apple? 
423,kitchen, The apple is there.,0.0,Where is the apple? 
424,kitchen, John got the milk there.,0.0,Where is the milk? 
425,bathroom," Pepper's intelligent diligence had sent every cow home to its milking, and so, making his",0.0,Where is the milk? 
426,bathroom, Sandra left the milk there.,0.0,Where is the milk? 
427,kitchen, There.,0.0,Where is the milk? 
428,kitchen, It's there.,0.0,Where is the milk? 
429,kitchen, The milk is in the fridge.,0.0,Where is the milk? 
430,bedroom," The city lies in the centre of a square, at each corner of which is a lofty hill",0.0,Where is the football? 
431,bedroom," I
don't know.

The _North China Herald_ is a weekly paper published in Shanghai,",0.0,Where is the football? 
432,office, The apple is in the orchard.,0.0,Where is the apple? 
433,hallway, The apple is in the Eastern Market.,0.0,Where is the apple? 
434,bedroom, There is an apple on the table.,0.0,Where is the apple? 
435,kitchen, There.,0.0,Where is the apple? 
436,kitchen," I
put it down.

Where is the football?  I put it
down.

Where",0.0,Where is the football? 
437,kitchen, I don't know.,0.0,Where is the football? 
438,hallway, Mary took the milk there.,0.0,Where is the milk? 
439,hallway, Mary took the milk there.,0.0,Where is the milk? 
440,bathroom, In the fridge.,0.0,Where is the milk? 
441,hallway, The milk is in the fridge.,0.0,Where is the milk? 
442,hallway, The milk is there.,0.0,Where is the milk? 
443,garden, The apple is on the ground.,0.0,Where is the apple? 
444,garden, I ate it.,0.0,Where is the apple? 
445,hallway, There.,0.0,Where is the football? 
446,hallway, The football is at Lloyds.,0.0,Where is the football? 
447,hallway," Daniel got the football there.

Where is the football?  Daniel put down the football there.

",0.0,Where is the football? 
448,bathroom, The milk is in the fridge.,0.0,Where is the milk? 
449,kitchen, The apple is on the table.,0.0,Where is the apple? 
450,garden," The milk is in the refrigerator.

Where is the meat?  The meat is in the freezer",0.0,Where is the milk? 
451,hallway, Mary took the football there.,0.0,Where is the football? 
452,hallway," I
don't know.

Where is the football?  I don't
know.

Where",0.0,Where is the football? 
453,garden, The milk is on the table.,0.0,Where is the milk? 
454,garden, The milk is there.,0.0,Where is the milk? 
455,bedroom, Daniel left the milk.,0.0,Where is the milk? 
