,target,output,result,question
350,bedroom," In the grass of the carriage yard, half-way from the kitchen door to the street.",0.0,Where is the milk? 
351,office, The milk is in the bedroom.,0.0,Where is the milk? 
352,office, Daniel went to the kitchen.,0.0,Where is the milk? 
353,office, The milk is in the kitchen.,0.0,Where is the milk? 
354,kitchen, The football is in the kitchen.,1.0,Where is the football? 
355,hallway, John moved to the garden.,0.0,Where is the football? 
356,hallway, Sandra put down the football.,0.0,Where is the football? 
357,office, The milk is in the office.,1.0,Where is the milk? 
358,hallway," I want to make some tea.

CODDLE.

(_Sobs._)

JANE.

Where",0.0,Where is the milk? 
359,hallway, Mary took the milk there.,0.0,Where is the milk? 
360,bedroom, John discarded the football.,0.0,Where is the football? 
361,bedroom, John discarded the football.,0.0,Where is the football? 
362,bedroom, The apple is on the table.,0.0,Where is the apple? 
363,bedroom, The apple is in the kitchen.,0.0,Where is the apple? 
364,bedroom, John discarded the football there.,0.0,Where is the football? 
365,kitchen, It's on the table.,0.0,Where is the apple? 
366,kitchen, The apple is in the orchard.,0.0,Where is the apple? 
367,garden, The milk is in the fridge.,0.0,Where is the milk? 
368,bedroom, The apple is on the table.,0.0,Where is the apple? 
369,bedroom, The apple is on the table.,0.0,Where is the apple? 
370,kitchen, I can't find it.,0.0,Where is the football? 
371,kitchen, The apple is in the kitchen.,1.0,Where is the apple? 
372,kitchen, The apple is on the table.,0.0,Where is the apple? 
373,kitchen, The apple is with the poor woman.,0.0,Where is the apple? 
374,hallway, It is there.,0.0,Where is the milk? 
375,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
376,kitchen, It is there.,0.0,Where is the milk? 
377,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
378,office, The apple is in the kitchen.,0.0,Where is the apple? 
379,office, The apple is on the table.,0.0,Where is the apple? 
380,bathroom, Mary took the football.,0.0,Where is the football? 
381,bathroom, The football is there.,0.0,Where is the football? 
382,bathroom, The football is there.,0.0,Where is the football? 
383,bedroom, Mary grabbed the milk there.,0.0,Where is the milk? 
384,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
385,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
386,bathroom, The football is there.,0.0,Where is the football? 
387,bathroom, John discarded the football.,0.0,Where is the football? 
388,hallway, The apple is on the table.,0.0,Where is the apple? 
389,hallway, John got the apple there.,0.0,Where is the apple? 
390,hallway, The milk is in the office.,0.0,Where is the milk? 
391,garden, The milk is in the office.,0.0,Where is the milk? 
392,garden, The milk is in the kitchen.,0.0,Where is the milk? 
393,garden, Mary found the milk.,0.0,Where is the milk? 
394,kitchen, The football is in the garden.,0.0,Where is the football? 
395,bedroom, It is on the table.,0.0,Where is the apple? 
396,bedroom, The apple is in the garden.,0.0,Where is the apple? 
397,bedroom, The apple is in the garden.,0.0,Where is the apple? 
398,garden, The football is there.,0.0,Where is the football? 
399,garden, The football is there.,0.0,Where is the football? 
400,bathroom, John got the milk there.,0.0,Where is the milk? 
401,bathroom, Daniel got the milk there.,0.0,Where is the milk? 
402,garden, The football is on the ground.,0.0,Where is the football? 
403,garden, John has the football.,0.0,Where is the football? 
404,garden, The football is in the garden.,1.0,Where is the football? 
405,hallway, The football is at the park.,0.0,Where is the football? 
406,bathroom, The football is there.,0.0,Where is the football? 
407,bathroom, The football is on the ground.,0.0,Where is the football? 
408,bathroom, The football is at the park.,0.0,Where is the football? 
409,bathroom, The football is at the park.,0.0,Where is the football? 
410,garden, The milk is there.,0.0,Where is the milk? 
411,garden, The milk is there.,0.0,Where is the milk? 
412,bedroom, The apple is in the garden.,0.0,Where is the apple? 
413,bedroom, The apple is there.,0.0,Where is the apple? 
414,bedroom, The apple is there.,0.0,Where is the apple? 
415,bedroom, The football is in the bedroom.,1.0,Where is the football? 
416,bedroom, Mary moved it to the office.,0.0,Where is the football? 
417,hallway, Mary put down the apple.,0.0,Where is the apple? 
418,hallway, Mary put it down.,0.0,Where is the apple? 
419,office, It's in the corner.,0.0,Where is the football? 
420,kitchen," There must be whole troops of good folk somewhere whom she could know
with pleasure and gain--",0.0,Where is the apple? 
421,kitchen, John grabbed the apple there.,0.0,Where is the apple? 
422,kitchen, The apple is on the table.,0.0,Where is the apple? 
423,kitchen, The apple is there.,0.0,Where is the apple? 
424,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
425,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
426,bathroom, The milk is there.,0.0,Where is the milk? 
427,kitchen, The milk is there.,0.0,Where is the milk? 
428,kitchen, The milk is there.,0.0,Where is the milk? 
429,kitchen, The milk is there.,0.0,Where is the milk? 
430,bedroom, In the bedroom.,1.0,Where is the football? 
431,bedroom, There.,0.0,Where is the football? 
432,office, The apple is on the table.,0.0,Where is the apple? 
433,hallway, Where is the football?  Where is the office?  Where is the garden?,0.0,Where is the apple? 
434,bedroom, The apple is on the table.,0.0,Where is the apple? 
435,kitchen, I ate it.,0.0,Where is the apple? 
436,kitchen, I put it there.,0.0,Where is the football? 
437,kitchen, It is in the hallway.,0.0,Where is the football? 
438,hallway, Sandra put down the apple.,0.0,Where is the milk? 
439,hallway, Mary put down the milk.,0.0,Where is the milk? 
440,bathroom, The milk is in the fridge.,0.0,Where is the milk? 
441,hallway, The milk is there.,0.0,Where is the milk? 
442,hallway, The milk is on the table.,0.0,Where is the milk? 
443,garden, Daniel grabbed the milk there.,0.0,Where is the apple? 
444,garden, John ate the apple.,0.0,Where is the apple? 
445,hallway, The football is in the office.,0.0,Where is the football? 
446,hallway, The football is there.,0.0,Where is the football? 
447,hallway, The football is there.,0.0,Where is the football? 
448,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
449,kitchen, The apple is in the kitchen.,1.0,Where is the apple? 
450,garden, The milk is in the kitchen.,0.0,Where is the milk? 
451,hallway, The football is in the garden.,0.0,Where is the football? 
452,hallway, Mary took the football there.,0.0,Where is the football? 
453,garden, The milk is there.,0.0,Where is the milk? 
454,garden, The milk is there.,0.0,Where is the milk? 
455,bedroom, Daniel left the milk.,0.0,Where is the milk? 
456,bedroom, The milk is in the fridge.,0.0,Where is the milk? 
457,hallway, The milk is there.,0.0,Where is the milk? 
458,office, The milk is there.,0.0,Where is the milk? 
459,office, The milk is in the bedroom.,0.0,Where is the milk? 
460,bathroom, The apple is in the bedroom.,0.0,Where is the apple? 
461,bathroom, John grabbed the apple there.,0.0,Where is the apple? 
462,bathroom, Mary left the football there.,0.0,Where is the football? 
463,bedroom, Mary left the football there.,0.0,Where is the football? 
464,hallway, The milk is at the store.,0.0,Where is the milk? 
465,garden, The milk is in the fridge.,0.0,Where is the milk? 
466,garden, The milk is in the kitchen.,0.0,Where is the milk? 
467,hallway, Daniel dropped the football.,0.0,Where is the football? 
468,hallway, Daniel grabbed the football there.,0.0,Where is the football? 
469,hallway, Daniel put down the football.,0.0,Where is the football? 
470,garden, John kicked the ball into the garden.,1.0,Where is the football? 
471,garden, Sandra grabbed the football there.,0.0,Where is the football? 
472,garden, I don't know.  I don't know.  I don't know.  I,0.0,Where is the football? 
473,garden, Sandra put it down.,0.0,Where is the milk? 
474,garden," I don't know.  I'll go look for it.

MARY

You're not going",0.0,Where is the milk? 
475,hallway," There is _only one position_ of the feet in the
Boston--the 4th",0.0,Where is the football? 
476,hallway, John asked Mary.,0.0,Where is the football? 
477,hallway, Mary discarded the football.,0.0,Where is the football? 
478,hallway, Mary discarded the football.,0.0,Where is the football? 
