,target,output,result,question
138,bathroom, Daniel journeyed to the office.,0.0,Where is Sandra? 
139,bathroom, Daniel moved to the kitchen.,0.0,Where is John? 
140,office, She is at the office.,1.0,Where is Mary? 
141,hallway, She is in the office.,0.0,Where is Mary? 
142,hallway, Mary is in the hallway.,1.0,Where is Mary? 
143,office, Sandra is in the office.,1.0,Where is Sandra? 
144,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
145,kitchen, Daniel went to the bedroom.,0.0,Where is Sandra? 
146,kitchen, Daniel,0.0,Where is Sandra? 
147,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
148,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
149,kitchen, Daniel moved to the kitchen.,1.0,Where is Daniel? 
150,garden," I don't know.  I haven't seen him since he went back to the garden.

I",1.0,Where is Daniel? 
151,garden, Sandra moved to the garden.,1.0,Where is Sandra? 
152,bathroom, Daniel went back to the garden.,0.0,Where is Daniel? 
153,office, Daniel went back to the garden.,0.0,Where is Daniel? 
154,bedroom, John is in the office.,0.0,Where is John? 
155,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
156,garden, Daniel is in the garden.,1.0,Where is Daniel? 
157,bedroom, John is in the bedroom.,1.0,Where is John? 
158,office, John went to the bedroom.,0.0,Where is John? 
159,hallway,"1. in the bathroom
2. in the office",0.0,Where is Mary? 
160,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
161,bedroom," I asked.  ""In the bedroom, sir.""  ""Then
send him to the kitchen",1.0,Where is Daniel? 
162,bedroom, The bathroom,0.0,Where is Mary? 
163,garden, Mary is in the garden.,1.0,Where is Mary? 
164,bathroom, Daniel is in the bedroom.,0.0,Where is Daniel? 
165,garden, Mary?,0.0,Where is Sandra? 
166,garden, Sandra is in the garden.,1.0,Where is Sandra? 
167,garden, Daniel is in the garden.,1.0,Where is Daniel? 
168,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
169,bedroom, John moved to the hallway.,0.0,Where is Mary? 
170,office, Daniel is in the office.,1.0,Where is Daniel? 
171,office, Daniel is in the office.,1.0,Where is Daniel? 
172,garden, John is in the garden.,1.0,Where is John? 
173,bathroom, Daniel journeyed to the hallway.,0.0,Where is Sandra? 
174,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
175,office," Sandra went to the office.

Where is Ethel?  Ethel slid softly from the couch",1.0,Where is Sandra? 
176,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
177,bedroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
178,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
179,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
180,hallway, Mary is in the office.,0.0,Where is Mary? 
181,hallway," John asked.

I don't know, Mary said.  I'm here.

John saw Mary lying",0.0,Where is Mary? 
182,hallway," Where is the man who loved you,
        Who loved you, and who loved you well?

Where",0.0,Where is Daniel? 
183,hallway, Mary is in the hallway.,1.0,Where is Mary? 
184,bedroom, In the bedroom.,1.0,Where is Sandra? 
185,bathroom, John is in the bathroom.,1.0,Where is John? 
186,office, Daniel is in the office.,1.0,Where is Daniel? 
187,garden, Mary moved to the garden.,1.0,Where is Mary? 
188,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
189,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
190,hallway, The hallway,1.0,Where is Mary? 
191,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
192,garden, Sandra is in the garden.,1.0,Where is Sandra? 
193,hallway, Sandra is in the garden.,0.0,Where is Sandra? 
194,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
195,garden, Mary is in the garden.,1.0,Where is Mary? 
196,office, He is in the office.,1.0,Where is John? 
197,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
198,bathroom, She's in the garden.,0.0,Where is Mary? 
199,bedroom, He's in the kitchen.,0.0,Where is John? 
200,hallway, Mary moved to the hallway.,1.0,Where is Mary? 
201,office, John is in the office.,1.0,Where is John? 
202,office, Daniel is in the office.,1.0,Where is Daniel? 
203,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
204,hallway, Sandra is in the bedroom.,0.0,Where is Sandra? 
205,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
206,kitchen, Mary is in the hallway.,0.0,Where is Mary? 
207,hallway, The garden,0.0,Where is Sandra? 
208,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
209,hallway, In the hallway.,1.0,Where is John? 
210,bathroom," I have not heard from him since he left
    home.  I am in McGraw",0.0,Where is John? 
211,bedroom,1,0.0,Where is John? 
212,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
213,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
214,bathroom,1,0.0,Where is Sandra? 
215,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
216,bathroom, John is in the bathroom.,1.0,Where is John? 
217,hallway, John is in the bathroom.,0.0,Where is John? 
218,hallway," Sandra moved to the hallway.

Where is Daniel?  Daniel moved to the kitchen.

Where is",1.0,Where is Sandra? 
219,bathroom, John is in the bathroom.,1.0,Where is John? 
220,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
221,hallway, Daniel went back to the hallway.,1.0,Where is Daniel? 
222,kitchen, Daniel went back to the hallway.,0.0,Where is Daniel? 
223,hallway, Sandra is in the office.,0.0,Where is Sandra? 
224,bedroom, Daniel went to the bedroom.,1.0,Where is John? 
225,office," He's here, sir.

_Man._  (_to Publius._)  What, is",0.0,Where is John? 
226,hallway, Daniel travelled to the hallway.,1.0,Where is Daniel? 
227,garden, Daniel travelled to the hallway.,0.0,Where is Sandra? 
228,bathroom, John is in the bathroom.,1.0,Where is John? 
229,bathroom, John is in the bathroom.,1.0,Where is John? 
230,office, Daniel is in the office.,1.0,Where is Daniel? 
231,garden, The garden,1.0,Where is Mary? 
232,hallway, Daniel is in the office.,0.0,Where is Daniel? 
233,office, Daniel is in the office.,1.0,Where is Daniel? 
234,hallway, John is in the kitchen.,0.0,Where is John? 
235,bedroom, Mary moved to the bedroom.,1.0,Where is Mary? 
236,bedroom," Daniel asked.

In the bedroom, she replied.

Daniel went to the bedroom and found Mary sitting",1.0,Where is Mary? 
237,bedroom, She is in the bedroom.,1.0,Where is Mary? 
238,bedroom, Daniel is in the bathroom.,0.0,Where is Daniel? 
239,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
240,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
241,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
242,garden, Mary is in the kitchen.,0.0,Where is Mary? 
243,garden, Mary went back to the hallway.,0.0,Where is Mary? 
244,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
245,kitchen, John is in the kitchen.,1.0,Where is John? 
246,garden,"1. Sandra went to the garden.
2. Sandra moved to the kitchen.
3. Daniel travelled",1.0,Where is Sandra? 
247,garden, Sandra is in the garden.,1.0,Where is Sandra? 
248,garden, In the garden.,1.0,Where is Sandra? 
249,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
250,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
251,office,9.30?,0.0,Where is Mary? 
252,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
253,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
254,bedroom, John is in the office.,0.0,Where is John? 
255,bedroom, John journeyed to the bedroom.,1.0,Where is John? 
256,office, Sandra is at the office.,1.0,Where is Sandra? 
257,office, Dan asked.,0.0,Where is Sandra? 
258,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
259,garden, Mary is in the bedroom.,0.0,Where is Mary? 
260,garden, Sandra moved to the garden.,1.0,Where is Sandra? 
261,office, Mary is in the bedroom.,0.0,Where is Mary? 
262,hallway, Sandra is in the garden.,0.0,Where is Sandra? 
263,office, John is in the garden.,0.0,Where is John? 
264,office, John is in the garden.,0.0,Where is John? 
265,bathroom," John asked.

""she is in the garden,"" I replied.

""she is in the garden",0.0,Where is Sandra? 
266,garden, Daniel?  Lee?  Cowan?,0.0,Where is Sandra? 
267,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
268,bathroom, John is in the garden.,0.0,Where is John? 
269,bedroom, Daniel moved to the kitchen.,0.0,Where is Daniel? 
270,kitchen, John went to the bathroom.,0.0,Where is Daniel? 
271,office,"1. in the office
2. in the kitchen
3. in the bathroom",1.0,Where is Sandra? 
272,office, Sandra is in the office.,1.0,Where is Sandra? 
273,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
274,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
275,office, Daniel moved to the kitchen.,0.0,Where is Sandra? 
276,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
277,hallway, The hallway,1.0,Where is Mary? 
278,office, John is in the bedroom.,0.0,Where is John? 
279,bathroom, John is in the bathroom.,1.0,Where is John? 
280,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
281,garden, Daniel is in the bedroom.,0.0,Where is Daniel? 
282,office, Sandra is in the office.,1.0,Where is Sandra? 
283,office, Sandra is in the bathroom.,0.0,Where is Sandra? 
284,garden, John is in the garden.,1.0,Where is John? 
285,office, John went back to the office.,1.0,Where is John? 
286,bathroom, She is in the bedroom.,0.0,Where is Sandra? 
287,office, John is in the office.,1.0,Where is John? 
288,garden, Daniel is in the garden.,1.0,Where is Daniel? 
289,bathroom, Sandra is in the bedroom.,0.0,Where is Sandra? 
290,kitchen, The kitchen,1.0,Where is Mary? 
291,kitchen, John is in the kitchen.,1.0,Where is John? 
292,bedroom, John is in the kitchen.,0.0,Where is John? 
293,kitchen, Mary is in the garden.,0.0,Where is Mary? 
294,kitchen, John is in the bedroom.,0.0,Where is John? 
295,garden,"35"" 30', W.",0.0,Where is Sandra? 
296,garden, Daniel is in the garden.,1.0,Where is Daniel? 
297,hallway, John is in the hallway.,1.0,Where is John? 
298,hallway, Mary is in the bathroom.,0.0,Where is Mary? 
299,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
300,bathroom, Mary?  Mary?  Mary?  Mary?  Mary?  Mary?  Mary,0.0,Where is Mary? 
301,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
302,bathroom, She is in the kitchen.,0.0,Where is Mary? 
303,office," John is in the garden.

Where is John going?  John is going to the office.",1.0,Where is John? 
304,hallway, John moved to the hallway.,1.0,Where is Mary? 
305,garden, Daniel is in the garden.,1.0,Where is Daniel? 
306,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
307,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
308,office, Daniel is in the garden.,0.0,Where is Daniel? 
309,kitchen, John is in the kitchen.,1.0,Where is John? 
310,garden, Daniel journeyed to the garden.,1.0,Where is Daniel? 
311,garden," Bridget, with whom I remained, as long as I was in the White
Nunn",0.0,Where is Sandra? 
312,office, Daniel is in the garden.,0.0,Where is Daniel? 
313,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
314,garden, John is in the garden.,1.0,Where is John? 
315,office, Mary went back to the office.,1.0,Where is Mary? 
316,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
317,office, Mary is in the office.,1.0,Where is Mary? 
318,office," John went back to the kitchen.

Sandra went back to the office.

(""Hear,",1.0,Where is Mary? 
319,garden, Daniel is in the garden.,1.0,Where is Daniel? 
320,garden," I have not heard from him for a long time.  I
    wrote to him at the",0.0,Where is John? 
321,kitchen, Sandra is in the garden.,0.0,Where is Sandra? 
322,kitchen, Sandra is in the garden.,0.0,Where is Sandra? 
323,garden, Daniel is in the garden.,1.0,Where is Daniel? 
324,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
325,bathroom, Daniel asked.,0.0,Where is Sandra? 
326,bedroom, John is in the bedroom.,1.0,Where is John? 
327,garden, Sandra is in the bathroom.,0.0,Where is Sandra? 
328,garden, Sandra is in the garden.,1.0,Where is Sandra? 
329,bedroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
330,kitchen, Daniel asked.,0.0,Where is Sandra? 
331,office, Daniel?,0.0,Where is John? 
332,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
333,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
334,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
335,office, John is in the office.,1.0,Where is John? 
336,hallway, Where is Pierre?  Where is Henrietta?  Where is Sandra?  Where is Lonua,0.0,Where is Daniel? 
337,office, Sandra moved to the office.,1.0,Where is Sandra? 
338,hallway, Sandra is in the kitchen.,0.0,Where is Sandra? 
339,hallway, Daniel moved to the kitchen.,0.0,Where is Sandra? 
340,hallway, Mary is in the bathroom.,0.0,Where is Mary? 
341,garden, Mary is in the bathroom.,0.0,Where is Mary? 
342,office, Daniel travelled to the office.,1.0,Where is Daniel? 
343,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
344,garden, Sandra is in the kitchen.,0.0,Where is Sandra? 
345,office, Mary went back to the office.,1.0,Where is Mary? 
346,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
347,hallway, John is in the hallway.,1.0,Where is John? 
348,kitchen, Pauline went to the garden.,0.0,Where is Mary? 
349,kitchen, John moved to the kitchen.,1.0,Where is John? 
350,bedroom," I want to see her.

MIRANDA.

She's in the bedroom.

SHAW.

",1.0,Where is Sandra? 
351,garden," John Williams at an alehouse, where we staid till past nine at
night, in",0.0,Where is John? 
352,garden, Sandra is in the kitchen.,0.0,Where is Sandra? 
353,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
354,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
355,bathroom," I want to see her."" ""She is in the bathroom."" ""I will wait for her",1.0,Where is Sandra? 
356,office, John is in the office.,1.0,Where is John? 
357,hallway, John moved to the office.,0.0,Where is Mary? 
358,garden,1.  In the garden. 2.  In the office. 3.  In,1.0,Where is Mary? 
359,hallway, Mary is in the garden.,0.0,Where is Mary? 
360,garden, Daniel is in the garden.,1.0,Where is Daniel? 
361,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
362,garden, Mary is in the bathroom.,0.0,Where is Mary? 
363,garden, John is in the kitchen.,0.0,Where is John? 
364,garden, Daniel is in the garden.,1.0,Where is Daniel? 
365,garden, Sandra is in the garden.,1.0,Where is Sandra? 
366,garden, The garden,1.0,Where is Sandra? 
367,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
368,hallway,1,0.0,Where is Mary? 
369,hallway, Daniel went to the kitchen.,0.0,Where is Daniel? 
370,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
371,hallway," Daniel is in the office.

Where is Sandra?  Sandra is in the bathroom.",0.0,Where is Daniel? 
372,garden," Frank asked.

""Where is Mary?"" Frank asked.

""Where is Mary?"" Frank asked.

",0.0,Where is Mary? 
373,garden, Mary is in the garden.,1.0,Where is Mary? 
374,office, The garden,0.0,Where is Mary? 
375,bedroom, Mary journeyed to the bedroom.,1.0,Where is Mary? 
376,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
377,bathroom, Sandra is in the garden.,0.0,Where is Sandra? 
378,bathroom,1,0.0,Where is Sandra? 
379,bedroom, John is in the bedroom.,1.0,Where is John? 
380,bathroom, She is in the bathroom.,1.0,Where is Mary? 
381,bedroom, John is in the bedroom.,1.0,Where is John? 
382,bedroom, Mary is in the bathroom.,0.0,Where is Mary? 
383,office, Sandra is in the office.,1.0,Where is Sandra? 
384,office, Mary is in the bathroom.,0.0,Where is Mary? 
385,kitchen, Daniel journeyed to the bathroom.,0.0,Where is Sandra? 
386,office, Mary is in the office.,1.0,Where is Mary? 
387,office, John is in the office.,1.0,Where is John? 
388,office, She is in the office.,1.0,Where is Mary? 
389,kitchen,1,0.0,Where is Sandra? 
390,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
391,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
392,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
393,bedroom, Mary is in the bathroom.,0.0,Where is Mary? 
394,office, Sandra is in the hallway.,0.0,Where is Sandra? 
395,office, Daniel went back to the kitchen.,0.0,Where is Daniel? 
396,bedroom, Daniel is in the office.,0.0,Where is Daniel? 
397,office, Daniel is in the office.,1.0,Where is Daniel? 
398,bathroom, In the bathroom,1.0,Where is Sandra? 
399,garden, In the garden.,1.0,Where is Sandra? 
400,bedroom," Heywood asked himself.  He had
not seen him since the night before.

He had
",0.0,Where is John? 
401,garden, John is in the bedroom.,0.0,Where is John? 
402,bedroom, John is in the bedroom.,1.0,Where is John? 
403,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
404,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
405,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
406,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
407,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
408,garden, The Capital.,0.0,Where is Mary? 
409,kitchen,1,0.0,Where is Sandra? 
410,bedroom,"1. bedroom
2. bathroom",1.0,Where is John? 
411,garden, Sandra is in the garden.,1.0,Where is Sandra? 
412,bathroom, Sandra journeyed to the garden.,0.0,Where is Sandra? 
413,hallway, Daniel is in the bathroom.,0.0,Where is Daniel? 
414,office, Sandra is in the garden.,0.0,Where is Sandra? 
415,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
416,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
417,kitchen, John is in the garden.,0.0,Where is John? 
418,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
419,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
420,hallway," I thought she was with you.

She was, but she went back to the hallway.

I",1.0,Where is Sandra? 
421,hallway, Sandra is in the kitchen.,0.0,Where is Sandra? 
422,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
423,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
424,bedroom, Mary is in the kitchen.,0.0,Where is Mary? 
425,kitchen," John, John, where are you?

[_To NOAH._] He's gone to the",0.0,Where is John? 
426,kitchen," John, where are you?

[_He looks round._] I don't know.  I",0.0,Where is John? 
427,office, John is in the kitchen.,0.0,Where is John? 
428,bedroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
429,bedroom, The bedroom,1.0,Where is Sandra? 
430,office, John is at the office.,1.0,Where is John? 
431,kitchen, He is in the office.,0.0,Where is John? 
432,kitchen, Mary is in the garden.,0.0,Where is Mary? 
433,kitchen,"1. Mary is in the garden.
2. Mary is in the kitchen.",1.0,Where is Mary? 
434,office, Daniel is in the office.,1.0,Where is Daniel? 
435,garden, Sandra is in the garden.,1.0,Where is Sandra? 
436,kitchen," I have not seen her since she went to the kitchen.

The
first thing I did was to",1.0,Where is Mary? 
437,bathroom," Daniel called out.

""Ah, yes, the _Agamemnon_--that was",0.0,Where is John? 
438,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
