,target,output,result,question
33,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
34,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
35,office, Mary is in the bedroom.,0.0,Where is Mary? 
36,bathroom, Where is Mary?,0.0,Where is Mary? 
37,garden, Mary is in the office.,0.0,Where is Mary? 
38,kitchen, She is in the hallway.,0.0,Where is Sandra? 
39,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
40,bathroom," I thought she was with you.

She was, but she went to the
bathroom. ",1.0,Where is Sandra? 
41,garden, Daniel moved to the garden.,1.0,Where is Daniel? 
42,bathroom," Where is she?

""Where is she?""  repeated the man, in a voice that was almost",0.0,Where is Sandra? 
43,hallway, Daniel is in the garden.,0.0,Where is Daniel? 
44,garden, Daniel is in the garden.,1.0,Where is Daniel? 
45,kitchen, She is in the kitchen.,1.0,Where is Mary? 
46,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
47,bathroom, Sandra moved to the bathroom.,1.0,Where is Sandra? 
48,office, John is in the office.,1.0,Where is John? 
49,bedroom, John is in the bedroom.,1.0,Where is John? 
50,bedroom, John is in the bedroom.,1.0,Where is John? 
51,office, John is in the hallway.,0.0,Where is John? 
52,garden, John is in the garden.,1.0,Where is John? 
53,garden, John is in the garden.,1.0,Where is John? 
54,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
55,bedroom, Where is the animal?  Where is Mary?  Where is the animal?  Where is,0.0,Where is Mary? 
56,kitchen," Mary, Mary, where are you?",0.0,Where is Mary? 
57,hallway, Mary is in the bedroom.,0.0,Where is Mary? 
58,garden, Daniel is in the bathroom.,0.0,Where is Daniel? 
59,hallway, Sandra is in the office.,0.0,Where is Sandra? 
60,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
61,office," Where is Diego?  Where is the
money?  Where is the girl?  Where is",0.0,Where is Daniel? 
62,bathroom, Sandra went back to the bathroom.,1.0,Where is Sandra? 
63,garden, Daniel is in the garden.,1.0,Where is Daniel? 
64,garden," Daniel still lives in New York, and attends Dr. Larned's school, where he",0.0,Where is Daniel? 
65,kitchen, He is in the kitchen.,1.0,Where is John? 
66,kitchen, John is in the kitchen.,1.0,Where is John? 
67,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
68,office, Daniel is in the kitchen.,0.0,Where is Daniel? 
69,office,"1.  bathroom
2.  kitchen",0.0,Where is Daniel? 
70,garden, Mary is in the garden.,1.0,Where is Mary? 
71,hallway, She is in the hallway.,1.0,Where is Sandra? 
72,garden, Mary is in the garden.,1.0,Where is Mary? 
73,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
74,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
75,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
76,kitchen, John is in the kitchen.,1.0,Where is John? 
77,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
78,hallway, Daniel is in the office.,0.0,Where is Daniel? 
79,office, Daniel is in the kitchen.,0.0,Where is Daniel? 
80,garden, John is in the garden.,1.0,Where is John? 
81,bathroom, John is in the bathroom.,1.0,Where is John? 
82,bedroom, Where is she?  Where is she?  Where is she?  Where is she?,0.0,Where is Sandra? 
83,garden, Mary is in the garden.,1.0,Where is Mary? 
84,office, Where is the animal?  Where is the animal?  Where is the animal?  Where is,0.0,Where is Daniel? 
85,garden, She's in the garden.,1.0,Where is Sandra? 
86,garden, She is in the garden.,1.0,Where is Mary? 
87,hallway,"1 answer

John Hall to a friend in England:

""London, Nov.

Born
at Th",0.0,Where is John? 
88,kitchen, Sandra is in the garden.,0.0,Where is Sandra? 
89,kitchen, Dan was in the kitchen.,1.0,Where is Daniel? 
90,bathroom, Sandra moved to the kitchen.,0.0,Where is Sandra? 
91,bathroom, John is in the bathroom.,1.0,Where is John? 
92,hallway, I don't know.  I don't know.  I don't know.  I,0.0,Where is Sandra? 
93,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
94,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
95,kitchen, He is in the kitchen.,1.0,Where is John? 
96,kitchen, Sandra moved to the kitchen.,1.0,Where is Sandra? 
97,kitchen, Mary is in the bedroom.,0.0,Where is Mary? 
98,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
99,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
100,bedroom," Where is
the dog?

Where is the
cat?

Where is the
bird?

Where",0.0,Where is Mary? 
101,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
102,office," I thought she was in the garden.

MIRIAM.  She was, but she's gone",0.0,Where is Mary? 
103,garden, Where is the garden?  Where is the bathroom?  Where is the hallway?  Where,1.0,Where is Daniel? 
104,garden, Daniel is in the hallway.,0.0,Where is Daniel? 
105,hallway, Mary is in the hallway.,1.0,Where is Mary? 
106,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
107,bathroom, Daniel is in the bedroom.,0.0,Where is Daniel? 
108,office," asked the man.

In the bedroom, replied the other.

The man sprang to his feet and",0.0,Where is Daniel? 
109,bedroom, John is in the kitchen.,0.0,Where is John? 
110,bathroom, Where is Regulus?  Where is Manlius?  Where is Regulus?  Where is,0.0,Where is Daniel? 
111,bathroom, Daniel is in the office.,0.0,Where is Daniel? 
112,kitchen, John is in the kitchen.,1.0,Where is John? 
113,hallway, John is in the kitchen.,0.0,Where is John? 
114,kitchen,1.  In the house.  2.  In the kitchen.  3.,1.0,Where is Mary? 
115,garden, Sandra went back to the garden.,1.0,Where is Sandra? 
116,office, John is in the office.,1.0,Where is John? 
117,kitchen, She is in the kitchen.,1.0,Where is Mary? 
118,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
119,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
120,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
121,bathroom,88.,0.0,Where is Mary? 
122,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
123,hallway," Daniel is in the office.

Where is Daniel?  Daniel is in the hallway.

Where is",1.0,Where is Daniel? 
124,bedroom, She's in the kitchen.,0.0,Where is Mary? 
125,office, Sandra is at the office.,1.0,Where is Sandra? 
126,garden, John is in the kitchen.,0.0,Where is John? 
127,garden, Where is Manlius?,0.0,Where is Daniel? 
128,garden, Sandra is in the garden.,1.0,Where is Sandra? 
129,bathroom, In the office.,0.0,Where is Sandra? 
130,garden, Sandra is in the garden.,1.0,Where is Sandra? 
131,hallway,1863.,0.0,Where is Mary? 
132,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
133,garden, Sandra is in the garden.,1.0,Where is Sandra? 
134,kitchen, He is in the kitchen.,1.0,Where is John? 
135,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
136,office, She is in the bathroom.,0.0,Where is Sandra? 
137,kitchen, John is in the kitchen.,1.0,Where is John? 
138,bathroom, Sandra travelled to the office.,0.0,Where is Sandra? 
139,bathroom," John, John, where are you?  I want you to come and see the
new",0.0,Where is John? 
140,office, Mary is in the office.,1.0,Where is Mary? 
141,hallway,"1. in the office
2. in the garden",0.0,Where is Mary? 
142,hallway, Mary is in the hallway.,1.0,Where is Mary? 
143,office," She was the only one who could have told me what to do.

She was the only one",0.0,Where is Sandra? 
144,bedroom," I thought she was with you.

""Where's Jude?"" she asked.

""Where's Jude?""",0.0,Where is Sandra? 
145,kitchen," Arne asked.

The
man was a stranger to me, but I knew his face.

",0.0,Where is Sandra? 
146,kitchen, Daniel:  She's in the kitchen.,1.0,Where is Sandra? 
147,kitchen, Daniel is in the bedroom.,0.0,Where is Daniel? 
148,kitchen, Sandra went back to the bathroom.,0.0,Where is Sandra? 
149,kitchen, Daniel is in the bedroom.,0.0,Where is Daniel? 
150,garden, Daniel is in the lions’ den.  Daniel is in the lions’ den.  Daniel,0.0,Where is Daniel? 
151,garden, Daniel asked.,0.0,Where is Sandra? 
152,bathroom, Edmond and I are going to find another place.,0.0,Where is Daniel? 
153,office, Daniel went back to the garden.,0.0,Where is Daniel? 
154,bedroom," I want to see him.

(_Enter JOHN, C._)

JANE.

(_Looking at him",0.0,Where is John? 
155,bathroom," Pauline asked.

""Where is Mary?"" Pauline asked.

""Where is Mary?"" Paul",0.0,Where is Mary? 
156,garden, Daniel is in the garden.,1.0,Where is Daniel? 
157,bedroom," He's in Rochester, but he couldn't come.",0.0,Where is John? 
158,office,1.  In the bedroom. 2.  In the office. 3.  In,1.0,Where is John? 
159,hallway, Mary is in the bathroom.,0.0,Where is Mary? 
160,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
161,bedroom," I want to see him.

I want to see Daniel.

I want to see Daniel.

I want",0.0,Where is Daniel? 
162,bedroom,1,0.0,Where is Mary? 
163,garden, Mary is in the garden.,1.0,Where is Mary? 
164,bathroom, Daniel is in the bedroom.,0.0,Where is Daniel? 
165,garden," Where is the fair-haired girl?

Where is the youth that was reared in the house?

Where",0.0,Where is Sandra? 
166,garden, Sandra went back to the garden.,1.0,Where is Sandra? 
167,garden, Daniel travelled to the garden.,1.0,Where is Daniel? 
168,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
169,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
170,office, Daniel journeyed to the office.,1.0,Where is Daniel? 
171,office," Daniel, I need you!""

""Here, Rosendo,"" said Daniel, stepping out of the",0.0,Where is Daniel? 
172,garden, John is in the garden.,1.0,Where is John? 
173,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
174,bathroom, Sandra went back to the bathroom.,1.0,Where is Sandra? 
175,office," SHEBA.

SALOME.

SHEBA.

SALOME.

SHEBA.

S",0.0,Where is Sandra? 
176,kitchen," Where is she?

SALOME.

She's in the kitchen.

GEORGIANA.

I",1.0,Where is Sandra? 
177,bedroom, The kitchen,0.0,Where is Sandra? 
178,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
179,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
180,hallway, Mary is in the kitchen.,0.0,Where is Mary? 
181,hallway,"1;
    the office, i. 2;
    the hall, i. 3;
",0.0,Where is Mary? 
182,hallway, I want to thank Coningsby; I never shall rest till I have thanked Coningsby.',0.0,Where is Daniel? 
183,hallway, Mary is in the office.,0.0,Where is Mary? 
184,bedroom," She is gone;
    And Allan sits on the gray stone
    Fast by the cave, and",0.0,Where is Sandra? 
185,bathroom," asked Harry, without giving John time to inquire why
he had left the stable.

""John is",0.0,Where is John? 
186,office, Daniel is at the office.,1.0,Where is Daniel? 
187,garden, Mary is in the garden.,1.0,Where is Mary? 
188,kitchen," Daniel asked.

Sandra went to the bedroom.

Sandra went to the kitchen.

Sandra",1.0,Where is Sandra? 
189,office, Daniel went to the office.,1.0,Where is Sandra? 
190,hallway, Mary is in the hallway.,1.0,Where is Mary? 
191,kitchen, Sandra journeyed to the kitchen.,1.0,Where is Sandra? 
192,garden, Sandra is in the garden.,1.0,Where is Sandra? 
193,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
194,hallway,"1. garden
2. hallway
3. kitchen",1.0,Where is Sandra? 
195,garden, Mary is in the garden.,1.0,Where is Mary? 
196,office, John is at the office.,1.0,Where is John? 
197,kitchen, Where is Daniel?  Where is Daniel?  Where is Daniel?  Where is Daniel?,0.0,Where is Daniel? 
198,bathroom,"1. garden
2. bathroom
3. bedroom
4. office",1.0,Where is Mary? 
199,bedroom, John is in the office.,0.0,Where is John? 
200,hallway, Where is Edith?  Where is the Major?  Where is the Captain?  Where is,0.0,Where is Mary? 
201,office, John is in the office.,1.0,Where is John? 
202,office," And where is Donogh, King Brian’s worthy son?

[1]
    And where are",0.0,Where is Daniel? 
203,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
204,hallway, Daniel?  Mary?  Alison?,0.0,Where is Sandra? 
205,bathroom, She is in the bathroom.,1.0,Where is Sandra? 
206,kitchen, Mary is in the hallway.,0.0,Where is Mary? 
207,hallway, Where is Miguel?,0.0,Where is Sandra? 
208,bathroom, Daniel went to the bathroom.,1.0,Where is Daniel? 
209,hallway, John is in the hallway.,1.0,Where is John? 
210,bathroom, John is in the bathroom.,1.0,Where is John? 
211,bedroom, John is in the bedroom.,1.0,Where is John? 
212,hallway, Daniel moved to the hallway.,1.0,Where is Daniel? 
213,bedroom,"1

   2

   3

   4

   5

   ",0.0,Where is Mary? 
214,bathroom, Daniel went back to the bathroom.,1.0,Where is Sandra? 
215,bedroom," Mary's gone to Helstone, ladies; her would have been delighted, but her's gone",0.0,Where is Mary? 
216,bathroom, I have not seen him for a long time.,0.0,Where is John? 
217,hallway, John is in the bathroom.,0.0,Where is John? 
218,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
219,bathroom, John is in the bathroom.,1.0,Where is John? 
220,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
221,hallway," Daniel was in the hallway, and he was looking for the boys.  He was looking for",1.0,Where is Daniel? 
222,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
223,hallway, Sandra went back to the hallway.,1.0,Where is Sandra? 
224,bedroom, John moved to the kitchen.,0.0,Where is John? 
225,office,2.,0.0,Where is John? 
226,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
227,garden, Sandra is in the garden.,1.0,Where is Sandra? 
228,bathroom, John is in the bathroom.,1.0,Where is John? 
229,bathroom, John travelled to the kitchen.,0.0,Where is John? 
230,office," Where is the Consul?  Where, oh, where is Manlius?",0.0,Where is Daniel? 
231,garden,"0.0
    Ambelewanner                                     150.

Where is Mary?  She",0.0,Where is Mary? 
232,hallway, Daniel moved to the hallway.,1.0,Where is Daniel? 
233,office, Daniel is in the hallway.,0.0,Where is Daniel? 
234,hallway,"1.  the kitchen
2.  the hallway",1.0,Where is John? 
235,bedroom,"1.  Mt. Hope Nurseries, Rochester, N. Y.
2.  Dumf",0.0,Where is Mary? 
236,bedroom, She is in the bedroom.,1.0,Where is Mary? 
237,bedroom," She is in the bedroom, where she moved to.",1.0,Where is Mary? 
238,bedroom, Daniel is in the hallway.,0.0,Where is Daniel? 
239,office,"1. Sandra moved to the office.
2. Sandra journeyed to the bathroom.
3. Sandra",1.0,Where is Sandra? 
240,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
241,kitchen, Mary went back to the kitchen.,1.0,Where is Mary? 
242,garden, Mary is in the kitchen.,0.0,Where is Mary? 
243,garden, Mary is in the kitchen.,0.0,Where is Mary? 
244,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
245,kitchen, John journeyed to the kitchen.,1.0,Where is John? 
246,garden," I asked.

""Where is she?"" I asked.

""Where is she?"" I asked.

",0.0,Where is Sandra? 
247,garden, Daniel went to the bathroom.,0.0,Where is Sandra? 
248,garden, Daniel?  Nora?  Maggie?,0.0,Where is Sandra? 
249,garden, Daniel is in the garden.,1.0,Where is Daniel? 
250,bedroom," I want to see him.

I want to see him.

I want to see him.

I want",0.0,Where is Daniel? 
251,office, Mary is in the office.,1.0,Where is Mary? 
252,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
253,bathroom, Daniel is in the bathroom.,1.0,Where is Daniel? 
254,bedroom, John is in the bedroom.,1.0,Where is John? 
255,bedroom, John is in the bedroom.,1.0,Where is John? 
256,office, Sandra is in the office.,1.0,Where is Sandra? 
257,office, Sandra moved to the garden.,0.0,Where is Sandra? 
258,kitchen, Mary went back to the bedroom.,0.0,Where is Mary? 
259,garden, Mary is in the kitchen.,0.0,Where is Mary? 
260,garden," I thought she was coming with you.

She's in the garden, I think.

I'll go",1.0,Where is Sandra? 
261,office, Mary is in the bedroom.,0.0,Where is Mary? 
262,hallway, Sandra moved to the garden.,0.0,Where is Sandra? 
263,office, John is in the garden.,0.0,Where is John? 
264,office," Where is Pierre?  Where is the child?  Where is the
reporter? ",0.0,Where is John? 
265,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
266,garden, Sandra went back to the garden.,1.0,Where is Sandra? 
267,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
268,bathroom, John is in the garden.,0.0,Where is John? 
269,bedroom, Daniel is in the bathroom.,0.0,Where is Daniel? 
270,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
271,office," Dan, I need to talk to you about something.

Dan, I need to talk to you",0.0,Where is Sandra? 
272,office, She is at the office.,1.0,Where is Sandra? 
273,kitchen," asked the man.

In the kitchen, replied the woman.

The man went to the kitchen and found",1.0,Where is Daniel? 
274,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
275,office, I don't know.  I think she's in the kitchen.,0.0,Where is Sandra? 
276,kitchen, Where is the book of Daniel?  It is in the Old Testament.  It is a book,0.0,Where is Daniel? 
277,hallway," I want to see her.

JEANNE

She's in the garden.

JEANNE

",0.0,Where is Mary? 
278,office, John is in the bedroom.,0.0,Where is John? 
279,bathroom, John is in the bathroom.,1.0,Where is John? 
280,bathroom," Sandra is in the bathroom, _Caramba_!  She is not permitted to leave",1.0,Where is Sandra? 
281,garden,1,0.0,Where is Daniel? 
282,office, She is in the office.,1.0,Where is Sandra? 
283,office, Daniel moved to the bedroom.,0.0,Where is Sandra? 
284,garden, John is in the garden.,1.0,Where is John? 
285,office," Johnnie, absorbed in her Christmas preparations, had not been to see him for a long time",0.0,Where is John? 
286,bathroom, Sandra is in the bedroom.,0.0,Where is Sandra? 
287,office, Where is John?  Where is John?  Where is John?  Where is John?,0.0,Where is John? 
288,garden, Daniel is in the garden.,1.0,Where is Daniel? 
289,bathroom, Daniel moved to the garden.,0.0,Where is Sandra? 
290,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
291,kitchen, John is in the kitchen.,1.0,Where is John? 
292,bedroom, John travelled to the kitchen.,0.0,Where is John? 
293,kitchen, Mary is in the garden.,0.0,Where is Mary? 
294,kitchen, The kitchen.,1.0,Where is John? 
295,garden, Daniel went to the garden.,1.0,Where is Sandra? 
296,garden, Daniel is in the garden.,1.0,Where is Daniel? 
297,hallway," I thought he was
in the kitchen.

John Smith to
the assembled group on the veranda",0.0,Where is John? 
298,hallway, Where is Miguel?,0.0,Where is Mary? 
299,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
300,bathroom,"1

The
Queen's
Garden

The
Queen's
Garden

The
",0.0,Where is Mary? 
301,bathroom,1. In the bathroom.,1.0,Where is Mary? 
302,bathroom, Where is the sun?  Where is the moon?  Where is the wind?  Where is,0.0,Where is Mary? 
303,office, John is in the garden.,0.0,Where is John? 
304,hallway, Mary journeyed to the bathroom.,0.0,Where is Mary? 
305,garden, Daniel is in the garden.,1.0,Where is Daniel? 
306,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
307,office, Daniel is in the bathroom.,0.0,Where is Daniel? 
308,office, Daniel is in the garden.,0.0,Where is Daniel? 
309,kitchen, John is in the garden.,0.0,Where is John? 
310,garden, Daniel journeyed to the garden.,1.0,Where is Daniel? 
311,garden," Where is Donogh, King Brian’s worthy son?",0.0,Where is Sandra? 
312,office, Daniel is in the garden.,0.0,Where is Daniel? 
313,bedroom, Sandra is in the hallway.,0.0,Where is Sandra? 
314,garden, John is in the garden.,1.0,Where is John? 
315,office, Mary went back to the office.,1.0,Where is Mary? 
316,bedroom," I have
not the slightest idea.

""Where is Daniel?""

""Where is Daniel?""

""Where",0.0,Where is Daniel? 
317,office, Mary went back to the office.,1.0,Where is Mary? 
318,office,1. Mary went to the office. 2. Mary went back to the office. 3,1.0,Where is Mary? 
319,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
320,garden, John is in the garden.,1.0,Where is John? 
321,kitchen, Sandra went to the garden.,0.0,Where is Sandra? 
322,kitchen," Nora asked.

She's in the garden, Reid said.

Nora went to the garden. ",0.0,Where is Sandra? 
323,garden, Daniel is in the kitchen.,0.0,Where is Daniel? 
324,garden, Daniel lives in New York.,0.0,Where is Daniel? 
325,bathroom,"1

Where is Sandra? 2

Where is Sandra? 3

Where is Sandra?",0.0,Where is Sandra? 
326,bedroom, John is in South America.,0.0,Where is John? 
327,garden, Sandra moved to the garden.,1.0,Where is Sandra? 
328,garden, Sandra is in the garden.,1.0,Where is Sandra? 
329,bedroom, Daniel went to the kitchen.,0.0,Where is Daniel? 
330,kitchen, Where is Pierre?  Where is Sandra?  Where is Pierre?  Where is Sandra? ,0.0,Where is Sandra? 
331,office, John is in the kitchen.,0.0,Where is John? 
332,kitchen, Sandra went to the kitchen.,1.0,Where is Sandra? 
333,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
334,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
335,office, John is at the office.,1.0,Where is John? 
336,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
337,office," I asked Easter where Jinny was, and I found her--""

""You found her--?""",0.0,Where is Sandra? 
338,hallway, Sandra is in the office.,0.0,Where is Sandra? 
339,hallway, The hallway,1.0,Where is Sandra? 
340,hallway, Mary is in the bathroom.,0.0,Where is Mary? 
341,garden, Mary is in the bathroom.,0.0,Where is Mary? 
342,office, Daniel is in the office.,1.0,Where is Daniel? 
343,kitchen, Sandra went back to the kitchen.,1.0,Where is Sandra? 
344,garden, She is in the garden.,1.0,Where is Sandra? 
345,office,"1. In the
office. 2. In the office. 3. In the office",1.0,Where is Mary? 
346,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
347,hallway, John is in the hallway.,1.0,Where is John? 
348,kitchen, Mary went to the garden.,0.0,Where is Mary? 
349,kitchen, John journeyed to the bathroom.,0.0,Where is John? 
350,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
351,garden, John is in the garden.,1.0,Where is John? 
352,garden, Sandra went to the kitchen.,0.0,Where is Sandra? 
353,bedroom, Sandra is in the bedroom.,1.0,Where is Sandra? 
354,bedroom, Sandra moved to the bedroom.,1.0,Where is Sandra? 
355,bathroom," I thought she was in the
bathroom.

I'll go and see if I can find",1.0,Where is Sandra? 
356,office, John is in the office.,1.0,Where is John? 
357,hallway, Mary is in the hallway.,1.0,Where is Mary? 
358,garden, Mary is in the garden.,1.0,Where is Mary? 
359,hallway, Mary is in the garden.,0.0,Where is Mary? 
360,garden, Daniel is in the garden.,1.0,Where is Daniel? 
361,bathroom, Daniel is in the kitchen.,0.0,Where is Daniel? 
362,garden, Mary is in the garden.,1.0,Where is Mary? 
363,garden, John is in the garden.,1.0,Where is John? 
364,garden, Daniel is in the garden.,1.0,Where is Daniel? 
365,garden, She is in the garden.,1.0,Where is Sandra? 
366,garden,"1

Where is Agnese?  2",0.0,Where is Sandra? 
367,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
368,hallway, Mary is in the bedroom.,0.0,Where is Mary? 
369,hallway, Daniel went to the kitchen.,0.0,Where is Daniel? 
370,hallway, Daniel is in the office.,0.0,Where is Daniel? 
371,hallway," I thought he was coming with us.""

""He's not coming.""

""Then why did he come",0.0,Where is Daniel? 
372,garden, Mary is in the garden.,1.0,Where is Mary? 
373,garden," I want to see her.

She is in the garden.

I will go to her.

[_",1.0,Where is Mary? 
374,office," I have not seen her since she went to the office.

JEANNE

She is not in",1.0,Where is Mary? 
375,bedroom," I have not
    seen Mary Humphrey yet.

Where is Mary?",0.0,Where is Mary? 
376,kitchen,1,0.0,Where is Sandra? 
377,bathroom, She is in the garden.,0.0,Where is Sandra? 
378,bathroom, I'm in the garden.  I'm in the kitchen.  I'm in the garden,0.0,Where is Sandra? 
379,bedroom, John went to the bedroom.,1.0,Where is John? 
380,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
381,bedroom, John is three miles from the squire's house.,0.0,Where is John? 
382,bedroom, Mary is in the bathroom.,0.0,Where is Mary? 
383,office," I don't know.  I'll go and see.

Maurice.

Maurice",0.0,Where is Sandra? 
384,office, She's in the bathroom.,0.0,Where is Mary? 
385,kitchen," I want to see her.

I am not sure that I can tell you where I am.

",0.0,Where is Sandra? 
386,office, She has gone to the office.,1.0,Where is Mary? 
387,office, The consular agent at Johannesburg is John C. J. J. J.,0.0,Where is John? 
388,office,1. garden,0.0,Where is Mary? 
389,kitchen, Sandra journeyed to the kitchen.,1.0,Where is Sandra? 
390,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
391,hallway," Daniel, where are you?""

The two men looked at each other, then at the lowd",0.0,Where is Daniel? 
392,bathroom, She is in the bathroom.,1.0,Where is Mary? 
393,bedroom, She is in the bathroom.,0.0,Where is Mary? 
394,office, Sandra is in the office.,1.0,Where is Sandra? 
395,office," I thought he was with you.

I'm here, too, Ned.

I'm here, too",0.0,Where is Daniel? 
396,bedroom, Daniel is in the office.,0.0,Where is Daniel? 
397,office, Daniel is in the office.,1.0,Where is Daniel? 
398,bathroom, Sandra is in the bathroom.,1.0,Where is Sandra? 
399,garden," Sandra is in the garden.

Where did Sandra go?  Sandra went to the bathroom.",1.0,Where is Sandra? 
400,bedroom, John is in the bedroom.,1.0,Where is John? 
401,garden, John went to the garden.,1.0,Where is John? 
402,bedroom, John is in the bedroom.,1.0,Where is John? 
403,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
404,office, Sandra is in the bathroom.,0.0,Where is Sandra? 
405,kitchen," Daniel is in Thessaly now, a boy nearly six years old.",0.0,Where is Daniel? 
406,hallway, Daniel is in the kitchen.,0.0,Where is Daniel? 
407,bedroom, Daniel went back to the hallway.,0.0,Where is Sandra? 
408,garden, Mary is in the garden.,1.0,Where is Mary? 
409,kitchen, She is in the bedroom.,0.0,Where is Sandra? 
410,bedroom, He is in the bedroom.,1.0,Where is John? 
411,garden, Sandra journeyed to the garden.,1.0,Where is Sandra? 
