,target,output,result,question
67,bedroom, Mary is in the kitchen.,0.0,Where is Mary? 
68,garden, Sandra is in the garden.,1.0,Where is Sandra? 
69,bathroom, She's in the garden.,0.0,Where is Sandra? 
70,office, John is in the garden.,0.0,Where is John? 
71,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
72,bedroom," John is in London.

When did Anna come to England?  Anna came to England on September",0.0,Where is John? 
73,office, I have not seen him for a long time.  I hope he is well.  I have,0.0,Where is Daniel? 
74,bathroom, I don't know.,0.0,Where is Sandra? 
75,office,3 miles from the squire's house,0.0,Where is John? 
76,hallway, Mary is in the hallway.,1.0,Where is Mary? 
77,office, He's at home any place there's a tree.,0.0,Where is John? 
78,office, She's in the hallway.,0.0,Where is Sandra? 
79,bathroom, John is in the kitchen.,0.0,Where is John? 
80,hallway," John is in the entry of John L. Banks, and John C. At the President's",0.0,Where is John? 
81,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
82,hallway, Daniel is in the office.,0.0,Where is Daniel? 
83,bathroom," NOAH:  He's in Rochester, but he couldn't come.

[_HANNAH",0.0,Where is Daniel? 
84,bathroom, John is in the bathroom.,1.0,Where is John? 
85,bathroom, Daniel is in the garden.,0.0,Where is Daniel? 
86,garden, John went back to the garden.,1.0,Where is John? 
87,bedroom," John is in the bedroom.

Where did John go?  John went back to the garden.",1.0,Where is John? 
88,office, She is at the office.,1.0,Where is Mary? 
89,garden, Sandra is in the garden.,1.0,Where is Sandra? 
90,office," John went back to the office.

""Stephen,"" he said, ""I have been searching the",1.0,Where is John? 
91,bedroom, Daniel is in the bathroom.,0.0,Where is Daniel? 
92,hallway, John is in the garden.,0.0,Where is John? 
93,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
94,bedroom," [_Looking round._] Where is he?

[_Looking round._] Where is he?

[_Looking",0.0,Where is Daniel? 
95,hallway," I want to see her.

SALOME.

She's in the garden.

GEORGIAN",0.0,Where is Sandra? 
96,garden, Sandra went back to the bathroom.,0.0,Where is Sandra? 
97,bedroom, John is in the kitchen.,0.0,Where is John? 
98,office," I have not seen him this morning.

[_Aside._] I'll be hanged if I don",0.0,Where is John? 
99,garden," I asked.

She's in the garden, she replied.

I went out to the garden and found",1.0,Where is Sandra? 
