,target,output,result,question
54,garden, The apple was in Sandra's hand before she moved to the office.,0.0,Where was the apple before the office? 
55,garden, The football was in the kitchen before Sandra picked it up.,0.0,Where was the football before the kitchen? 
56,office, The milk was in the kitchen before it was moved to the hallway.,0.0,Where was the milk before the hallway? 
57,bathroom, Daniel left the milk.,0.0,Where was the milk before the office? 
58,bedroom, The football was in the office before it was picked up by Mary.,0.0,Where was the football before the office? 
59,garden, The milk was at the store before it was brought to the office.,0.0,Where was the milk before the office? 
60,garden," Before the office, the milk was in the fridge.",0.0,Where was the milk before the office? 
61,garden, The milk was in the hallway.,0.0,Where was the milk before the hallway? 
62,hallway, The football was in the kitchen.,0.0,Where was the football before the kitchen? 
63,bathroom," Before the hallway, the apple was in the hand of John.",0.0,Where was the apple before the hallway? 
64,bathroom," Before the kitchen, the milk was in the fridge.",0.0,Where was the milk before the kitchen? 
65,bathroom, The milk was in the kitchen.,0.0,Where was the milk before the kitchen? 
66,office, In the store.,0.0,Where was the milk before the garden? 
67,hallway, The milk was in the kitchen before the bedroom.,0.0,Where was the milk before the bedroom? 
68,kitchen, The milk was in the kitchen.,1.0,Where was the milk before the bedroom? 
69,kitchen, The milk was in the Church.,0.0,Where was the milk before the office? 
70,garden, The milk was in the kitchen.,0.0,Where was the milk before the bathroom? 
71,bedroom, The milk was in the milkmaid's pails.,0.0,Where was the milk before the kitchen? 
72,hallway, The apple was in the office.,0.0,Where was the apple before the office? 
73,office, The milk was at the store before it was brought to the kitchen.,0.0,Where was the milk before the kitchen? 
74,bedroom, The milk was in the fridge.,0.0,Where was the milk before the garden? 
75,bedroom," Before Mary moved to the bathroom, the apple was not mentioned in the context, so it is",0.0,Where was the apple before the bathroom? 
76,bathroom, The apple was in the room.,0.0,Where was the apple before the hallway? 
77,bedroom," Before the kitchen, the milk was in the fridge.",0.0,Where was the milk before the kitchen? 
78,bathroom, The apple was in the kitchen.,0.0,Where was the apple before the hallway? 
79,kitchen, The apple was on the table.,0.0,Where was the apple before the bathroom? 
80,garden, The apple was in the kitchen.,0.0,Where was the apple before the bedroom? 
81,office, The apple was in the house.,0.0,Where was the apple before the garden? 
82,kitchen, The apple was in the garden.,0.0,Where was the apple before the garden? 
83,hallway, The apple was in the hand of Sandra.,0.0,Where was the apple before the bedroom? 
84,garden," Before the hallway, the milk was in the kitchen.",0.0,Where was the milk before the hallway? 
85,kitchen, The milk was in the fridge before it was taken out by Daniel.,0.0,Where was the milk before the bedroom? 
86,bedroom," Before the hallway, the milk was in the kitchen.",0.0,Where was the milk before the hallway? 
87,garden, The football was in the bathroom before Sandra got it.,0.0,Where was the football before the bathroom? 
88,garden, The football was in the hallway.,0.0,Where was the football before the hallway? 
89,bathroom," Before the garden, the football was in the house.",0.0,Where was the football before the garden? 
90,office," Before the bathroom, the apple was in the kitchen.",0.0,Where was the apple before the bathroom? 
91,kitchen, The apple was in the office before the office.,0.0,Where was the apple before the office? 
92,bathroom, The football was in the office before it was grabbed by Sandra.,0.0,Where was the football before the office? 
93,garden, The milk was in the kitchen.,0.0,Where was the milk before the kitchen? 
94,office, In Mary's hands.,0.0,Where was the football before the hallway? 
95,bathroom, The apple was in the kitchen before the kitchen.,0.0,Where was the apple before the kitchen? 
96,office, The apple was in the kitchen.,0.0,Where was the apple before the kitchen? 
97,bedroom," Before John moved it to the bathroom, the apple was sitting on the kitchen counter.",0.0,Where was the apple before the bathroom? 
98,garden," Before the hallway, the football was with Mary.",0.0,Where was the football before the hallway? 
99,bathroom, The football was in the garden before it was picked up by Mary.,0.0,Where was the football before the garden? 
