,target,output,result,question
87,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
88,hallway, The apple is in the Privy Seal.,0.0,Where is the apple? 
89,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
90,bedroom, The apple is in the there.,0.0,Where is the apple? 
91,bathroom, The football is in the Sandra's house.,0.0,Where is the football? 
92,bedroom, The football is in the church.,0.0,Where is the football? 
93,bedroom, The football is in the location where John dropped it.,0.0,Where is the football? 
94,bedroom, The apple is in the garbage.,0.0,Where is the apple? 
95,kitchen, The football is there.,0.0,Where is the football? 
96,garden, The milk is in the kitchen.,0.0,Where is the milk? 
97,office, The milk is in the kitchen.,0.0,Where is the milk? 
98,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
99,kitchen, The apple is in the Mint.,0.0,Where is the apple? 
