,target,output,question
31,Bill,"Answer: Bill

Question: Who gave the milk?

Answer: Fred

Question: Who gave",Who gave the milk? 
32,Bill,"Answer: Mary

Question: Who gave the milk to Mary?

Answer: Mary

Question:",Who gave the milk to Mary? 
33,milk,"Answer: apple

Example:

Fred picked up the apple there. Fred handed the apple to Bill.",What did Bill give to Mary? 
34,apple,"Answer: the apple

Example:

Fred gave the apple to Mary.

Question: What did",What did Mary give to Fred? 
35,Jeff,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Fred. Fred",Who did Fred give the milk to? 
36,Jeff,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Fred. Fred went",Who did Fred give the milk to? 
37,milk,"Answer: milk

Question: What did Mary give to Bill?

Answer: milk

Question:",What did Jeff give to Mary? 
38,milk,"Answer: apple

Question: What did Mary give to Jeff?

Answer: apple

Question:",What did Jeff give to Mary? 
39,Fred,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill",Who gave the apple? 
40,Mary,"Answer: Fred

Example:

Fred picked up the football there. Fred handed the
football to Mary.",Who gave the milk? 
41,milk,"Answer: milk

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",What did Mary give to Fred? 
42,Jeff,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Fred. Fred",Who gave the milk? 
43,Fred,"Answer: Mary

Example:

Fred took the milk from Mary. Fred gave it to Mary. Mary",Who received the milk? 
44,Mary,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",Who gave the milk? 
45,Bill,"Answer: Mrs. Fred

Example:

Mary went back to the kitchen. Fred took the apple there.",Who did Mary give the milk to? 
46,milk,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not",What did Mary give to Bill? 
47,Mary,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill",Who gave the milk? 
48,Mary,"Answer: the officer of the guard

Example:

Fred took the apple there. The officer of the",Who did Bill give the milk to? 
49,Bill,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill",Who gave the milk to Mary? 
50,Mary,"Answer: Fred

Example:

Mary picked up the apple there. Mary gave the apple to Fred.",Who gave the apple to Fred? 
51,Fred,"Answer: Bill

Example:

Fred

Example:

Bill

Example:",Who gave the apple to Mary? 
52,apple,"Answer: apple

Question: What did Fred give to Mary?

Answer: apple

Question:",What did Fred give to Mary? 
53,apple,"Answer: apple

Question: What did Mary give to Fred?

Answer: apple

Question:",What did Mary give to Jeff? 
54,apple,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not",What did Mary give to Jeff? 
55,Fred,"Answer: Fred

Example:

Fred took the football to Fred. Fred passed the football to",Who received the football? 
56,football,"Answer: apple

Example:

Fred gave the apple to Bill. Bill went to the bedroom. Fred",What did Bill give to Fred? 
57,Bill,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill",Who gave the apple? 
58,Bill,"Answer: Fred

Question: What did Mary give the apple to?

Answer: Mary

Question",Who did Mary give the apple to? 
59,Jeff,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill travelled",Who did Bill give the apple to? 
60,Jeff,"Answer: Fred

Example:

Fred took the apple to Bill. Bill took the milk there. Bill",Who did Bill give the apple to? 
61,Bill,"Answer: Mary

Example:

Fred took the apple to Fred. Fred gave the apple to Bill.",Who gave the apple to Jeff? 
62,Jeff,"Answer: Fred

Example:

Fred took the football there. Fred gave the apple to Bill. Bill passed",Who gave the apple to Bill? 
63,Bill,"Answer: Mary

Question: What did you do to get it?

Answer: Mary

Question",Who received the apple? 
64,Mary,"Answer: Fred

Example:

Fred took the football there. Fred gave the apple to Bill. Bill",Who gave the milk? 
65,Mary,"Answer: Bill

Example:

Fred took the apple to Bill. Bill passed the apple to
Fred.",Who gave the apple to Bill? 
66,Bill,"Answer: Fred

Example:

Mary gave the apple to Fred. Fred gave the apple to Mary.",Who did Mary give the apple to? 
67,Mary,"Answer: Croyden

Example:

Fred took the apple there. Fred handed the apple to Bill",Who did Bill give the apple to? 
68,apple,"Answer: apple

Example:

Mary picked up the apple there. Mary gave the apple to Fred.",What did Bill give to Mary? 
69,Mary,"Answer: Bill

Example:

Bill gave the apple to Mary. Mary gave the apple to Fred.",Who did Bill give the apple to? 
70,apple,"Answer: apple

Question: What did Fred give to Jeff?

Answer: apple

Question:",What did Fred give to Jeff? 
71,Jeff,"Answer: John

Example:

Jeff took the football there. Jeff passed the football to John. John took the",Who gave the football? 
72,Jeff,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who gave the football? 
73,apple,"Answer: apple

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill",What did Fred give to Bill? 
74,apple,"Answer: apple

Question: What did Fred give to Bill?

Answer: apple

Question:",What did Fred give to Bill? 
75,Fred,"Answer: Fred

Example:

Fred took the football to Mary. Mary gave the football to Fred.",Who gave the football? 
76,Fred,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who gave the football? 
77,Mary,"Answer: Fred

Example:

Fred took the football to Mary. Mary gave the football to Fred.",Who received the football? 
78,Mary,"Answer: Fred

Example:

Fred took the football to Mary. Mary gave the football to Fred.",Who gave the football? 
79,football,"Answer: apple

Example:

Fred took the apple there. Fred gave the apple to Fred. Fred",What did Mary give to Fred? 
80,milk,"Answer: milk

Question: What did Fred give to Jeff?

Answer: milk

Question:",What did Fred give to Jeff? 
81,milk,"Answer: milk

Question: What did Fred give to Jeff?

Answer: milk

Question:",What did Fred give to Jeff? 
82,Fred,"Answer: Fred

Example:

Fred took the football there. Fred gave the milk to Fred. Fred went",Who did Jeff give the milk to? 
83,milk,"Answer: apple

Question: What did Fred give to Bill?

Answer: apple

Question:",What did Jeff give to Fred? 
84,Jeff,"Answer: Fred

Example:

Fred took the football there. Fred took the milk there. Fred went to",Who gave the milk to Fred? 
85,Fred,"Answer: Mary

Example:

Fred took the apple to Mary. Mary gave the apple to
Fred.",Who did Mary give the apple to? 
86,Fred,"Answer: Mary

Example:

Fred gave the apple to Mary. Mary gave the apple to Fred.",Who gave the apple to Mary? 
87,Mary,"Answer: Fred

Example:

Fred gave the apple to Mary. Mary gave the apple to Fred.",Who gave the apple? 
88,Jeff,"Answer: Fred

Example:

Mary gave the apple to Fred. Fred gave the apple to Mary.",Who did Mary give the apple to? 
89,Jeff,"Answer: Fred

Example:

Fred took the football to Mary.

Question: What did you",Who received the football? 
90,football,"Answer: apple

Question: What did Mary give to Jeff?

Answer: apple

Question:",What did Mary give to Jeff? 
91,Mary,"Answer: Mrs.

Example:

Mrs.

Example:

Mrs.

Example:",Who received the football? 
92,Mary,"Answer: Mr.

Example:

Mr.

Example:

Mr.

Example:",Who gave the football? 
93,Jeff,"Answer: Mary

Example:

Fred took the football to Mary. Mary gave the football to Fred. Fred",Who did Mary give the football to? 
94,Bill,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill",Who did Fred give the apple to? 
95,Jeff,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill travelled",Who did Mary give the apple to? 
96,Mary,"Answer: Fred

Example:

Fred gave the apple to Mary. Mary gave the apple to Fred.",Who gave the apple to Jeff? 
97,apple,"Answer: apple

Question: What did Jeff give to Fred?

Answer: apple

Question:",What did Jeff give to Fred? 
98,Fred,"Answer: Fred

Example:

Fred took the apple to Fred. Fred passed the apple to",Who did Jeff give the apple to? 
99,milk,"Answer: apple

Example:

Mary picked up the apple there. Mary gave the apple to Fred. Mary",What did Bill give to Mary? 
100,Bill,"Answer: Fred

Example:

Fred gave the apple to Bill. Bill went to the bedroom. Fred gave",Who did Mary give the apple to? 
101,Bill,"Answer: Fred

Example:

Fred

Example:

Fred

Example:

Fred",Who received the apple? 
102,Fred,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill",Who gave the apple? 
103,Bill,"Answer: Fred

Example:

Fred

Example:

Fred

Example:",Who gave the apple? 
104,apple,"Answer: apple

Question: What did Mary give to Bill?

Answer: apple

Question: What",What did Mary give to Bill? 
105,Jeff,"Answer: Mary

Question: Who received the milk? Answer: Mary

Question: Who received the milk? Answer",Who received the milk? 
106,Mary,"Answer: Fred

Example:

Fred gave the milk to Wendover. Fred went to the garden. Fred",Who gave the milk? 
107,Jeff,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",Who did Mary give the milk to? 
108,football,"Answer: the football

Question: What did Mary give to Bill?

Answer: the football",What did Bill give to Mary? 
109,Mary,"Answer: Fred

Example:

Fred gave the football to Mary. Mary gave the football to Bill.",Who gave the football? 
110,apple,"Answer: apple

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary moved",What did Jeff give to Mary? 
111,apple,"Answer: apple

Question: What did Jeff give to Mary? Answer: apple

Question: What did Jeff give",What did Jeff give to Mary? 
112,Mary,"Answer: Mary

Question: What did you give to Jeff?

Answer: apple

Question:",Who gave the apple? 
113,Mary,"Answer: John W. Hutchinson

Example:

John W. Hutchinson

Question: Who gave the",Who gave the apple? 
114,Mary,"Answer: John

Example:

John gave the apple to Mary. Mary gave the apple to John.",Who received the apple? 
115,Bill,"Answer: Fred

Example:

Fred gave the milk to Mary. Mary gave the milk to Bill. Bill",Who gave the milk? 
116,milk,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not",What did Mary give to Bill? 
117,Bill,"Answer: Mary

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",Who did Mary give the milk to? 
118,milk,"Answer: milk

Question: What did Fred give to Mary?

Answer: milk

Question: What",What did Bill give to Mary? 
119,Mary,"Answer: Mary

Question: Who did Fred give the milk to?

Answer: Fred

Question",Who did Bill give the milk to? 
120,milk,"Answer: apple

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill",What did Mary give to Bill? 
121,Mary,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill",Who gave the milk? 
122,Mary,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill",Who gave the milk? 
123,Jeff,"Answer: Fred

Example:

Fred gave the football to Bill. Bill went to the bedroom. Fred handed",Who did Bill give the football to? 
124,Bill,"Answer: Bill

Example:

Bill went back to the kitchen. Jeff passed the football to Bill. Bill went",Who gave the football to Jeff? 
125,Jeff,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who received the football? 
126,Jeff,"Answer: Fred

Example:

Fred took the football to Bill. Bill passed the football to Fred. Fred",Who gave the football to Bill? 
127,football,"Answer: apple

Question: What did Jeff give to Bill?

Answer: apple

Question:",What did Jeff give to Bill? 
128,football,"Answer: apple

Example:

Fred took the apple to Bill. Bill took the milk there. Fred",What did Jeff give to Bill? 
129,apple,"Answer: apple

Question: What did Fred give to Mary?

Answer: apple

Question:",What did Fred give to Mary? 
130,Bill,"Answer: Bill

Question: What did you do to it?

Answer: Bill

Question:",Who received the apple? 
131,apple,"Answer: Bill

Example:

Mary gave the apple to Bill. Bill passed the apple to Mary.",What did Mary give to Bill? 
132,apple,"Answer: apple

Question: What did Mary give to Fred?

Answer: apple

Question:",What did Mary give to Bill? 
133,apple,"Answer: apple

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",What did Jeff give to Mary? 
134,Fred,"Answer: Fred

Example:

Fred gave the apple to Mary. Mary gave the apple to Bill.",Who gave the apple? 
135,football,"Answer: apple

Example:

Fred took the football there. Fred gave the apple to Jeff. Jeff passed",What did Fred give to Jeff? 
136,football,"Answer: apple

The answer should contain only one word. Do not write anything else after that. Do not",What did Fred give to Jeff? 
137,Jeff,"Answer: Fred

Example:

Fred took the football to Fred. Fred gave the football to Fred.",Who gave the football? 
138,Fred,"Answer: Fred

Example:

Fred took the football to Fred. Fred gave the football to Fred.",Who did Jeff give the football to? 
139,football,"Answer: milk

Question: What did Fred give to Mary?

Answer: milk

Question:",What did Fred give to Mary? 
140,football,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Jeff give to Mary? 
141,Mary,"Answer: Fred

Example:

Fred handed the football to Mary. Mary gave it to Fred. Fred",Who received the football? 
142,football,"Answer: apple

Example:

Fred took the apple to Mary. Mary gave the apple to Fred. Fred",What did Mary give to Jeff? 
143,Jeff,"Answer: Fred

Example:

Fred handed the football to Mary. Mary gave the football to Fred.",Who gave the football? 
144,Bill,"Answer: the apple

Example:

Fred took the apple to Bill. Bill took the apple to Fred",Who received the apple? 
145,Fred,"Answer: Mary

Example:

Fred picked up the apple there. Fred gave the apple to Mary.",Who received the apple? 
146,Fred,"Answer: Mary

Question: Who gave the apple to Fred?

Answer: Fred

Question:",Who received the apple? 
147,Mary,"Answer: Fred

Example:

Fred gave the football to Mary. Mary gave it to Fred. Fred went",Who did Bill give the football to? 
148,Bill,"Answer: Fred

Example:

Fred

Example:

Fred

Example:",Who gave the football to Mary? 
149,Fred,"Answer: Fred

Example:

Fred took the football there. Fred gave the football to Mary. Mary",Who received the football? 
150,Bill,"Answer: Fred

Example:

Fred took the apple to Bill. Bill passed the apple to Fred.",Who received the apple? 
151,Jeff,"Answer: Bill

Example:

Fred took the apple to Bill. Fred gave the apple to Fred.",Who gave the apple to Bill? 
152,Bill,"Answer: Fred

Example:

Mary picked up the apple there. Mary gave the apple to Fred.",Who received the apple? 
153,Bill,"Answer: Elsie

Example:

Fred took the apple to Bill. Bill passed the apple to El",Who gave the apple to Jeff? 
154,apple,"Answer: apple

Question: What did you give to Jeff?

Answer: apple

Question:",What did Bill give to Jeff? 
155,football,"Answer: apple

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill travelled",What did Mary give to Bill? 
156,football,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not",What did Mary give to Bill? 
157,Mary,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who did Bill give the football to? 
158,football,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not",What did Bill give to Mary? 
159,Bill,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill",Who received the apple? 
160,Bill,"Answer: Fred

Example:

Fred took the apple to Bill. Bill took the milk there. Fred moved",Who did Fred give the apple to? 
161,apple,"Answer: apple

Question: What did Fred give to Bill?

Answer: apple

Question:",What did Fred give to Bill? 
162,apple,"Answer: apple

Question: What did Fred give to Bill?

Answer: apple

Question:",What did Fred give to Bill? 
163,Fred,"Answer: Fred

Example:

Fred took the apple to Bill. Bill passed the apple to Fred.",Who gave the apple? 
164,Jeff,"Answer: Fred

Example:

Fred took the apple. Fred gave the apple to Bill. Bill went",Who received the apple? 
165,Jeff,"Answer: The apple

Example:

Fred took the apple there. Fred gave the apple to Bill.",Who received the apple? 
166,Jeff,"Answer: the apple.

Example:

Fred took the apple there. Fred gave the apple to Fred",Who received the apple? 
167,Jeff,"Answer: Cousin Cæsar

Question: Who gave the apple to Fred?

Answer: Fred",Who received the apple? 
168,apple,"Answer: apple

Question: What did Mary give to Jeff?

Answer: apple

Question:",What did Mary give to Jeff? 
169,Bill,"Answer: Fred

Example:

Fred

Example:

Fred

Example:",Who gave the milk to Fred? 
170,football,"Answer: apple

The answer should contain only one word. Do not write anything else after that. Do not",What did Mary give to Bill? 
171,Bill,"Answer: Bill

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who did Mary give the football to? 
172,football,"Answer: apple

Example:

Fred took the football there. Fred gave the football to Bill. Bill",What did Bill give to Mary? 
173,football,"”

“I’d like to know how they learned of the revival of the hunt for Redf",What did Bill give to Mary? 
174,Mary,"Answer: Fred

Example:

Fred took the football to Bill. Bill went to the bedroom. Fred",Who did Bill give the football to? 
175,football,"Answer: apple

Question: What did you give to Bill?

Answer: apple

Question:",What did Jeff give to Bill? 
176,football,"Answer: apple

Question: What did you give to Mary?

Answer: apple

Question:",What did Bill give to Mary? 
177,Mary,"Answer: Dandy Dick.

Example:

Dandy Dick.

Example:

D",Who received the football? 
178,Bill,"Answer: Fred

Example:

Mary picked up the apple there. Mary gave the apple to Fred.",Who gave the football? 
179,football,"Answer: apple

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill",What did Bill give to Fred? 
180,Fred,"Answer: Fred

Example:

Fred took the milk there. Fred gave the milk to

Jeff",Who gave the milk to Jeff? 
181,milk,"Answer: milk

Example:

Fred took the milk there. Fred gave the milk to Mary. Mary gave",What did Jeff give to Mary? 
182,Mary,"Answer: Fred

Example:

Fred took the milk from Mary. Fred gave it to Mary. Mary",Who received the milk? 
183,Mary,"Answer: Fred

Example:

Fred took the milk there. Fred gave the milk to Mary. Mary gave",Who gave the milk? 
184,Fred,"Answer: Fred

Example:

Fred took the milk from the man who had been

in the",Who received the milk? 
185,football,"Answer: Bill

Example:

Mary gave the apple to Bill. Bill passed the apple to Fred.",What did Mary give to Bill? 
186,football,"Answer: Bill

Example:

Mary gave the apple to Bill. Bill passed the apple to Mary.",What did Mary give to Bill? 
187,football,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not",What did Mary give to Bill? 
188,Bill,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill went",Who gave the football? 
189,football,"Answer: Mary

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill travelled",What did Bill give to Mary? 
190,Fred,"Answer: Fred

Question: Who gave the football to Fred?

Answer: Fred

Question: Who",Who gave the football? 
191,Fred,"Answer: Fred

Question: Who gave the football to Fred?

Answer: Fred

Question:",Who gave the football to Jeff? 
192,football,"Answer: apple

Example:

Fred took the football there. Fred gave the apple to Jeff. Jeff",What did Fred give to Jeff? 
193,apple,"Answer: apple

Example:

Fred took the football there. Fred handed the football to Bill. Bill",What did Bill give to Fred? 
194,Bill,"Answer: Fred

Example:

Fred took the apple to Fred. Fred gave the apple to Fred.",Who gave the apple to Fred? 
195,milk,"Answer: milk

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill",What did Mary give to Bill? 
196,Mary,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Bill. Bill",Who gave the milk? 
197,Bill,"Answer: Mary

Example:

Fred took the apple there. Fred gave the apple to Fred. Fred",Who gave the milk? 
198,milk,"Answer: milk

Example:

Mary took the apple there. Mary gave the apple to Fred. Mary moved",What did Bill give to Mary? 
199,Mary,"Answer: Fred

Example:

Fred picked up the milk there. Fred gave the milk to Bill.",Who gave the milk? 
200,milk,"Answer: apple

Answer: milk

Answer: milk

Answer: milk

Answer: milk",What did Jeff give to Bill? 
201,milk,"Answer: apple

_The girl ran away.

_The girl ran away.

_The",What did Jeff give to Bill? 
202,milk,"Answer: apple

Example:

Fred took the football there. Fred handed the football to Bill. Bill went",What did Jeff give to Bill? 
203,Mary,"Answer: Fred

Example:

Fred took the football to the kitchen. Fred gave the football to Bill",Who gave the football? 
204,Fred,"Answer: Bill

Example:

Fred took the football there. Fred gave the football to Mary. Mary",Who did Mary give the football to? 
205,Fred,"Answer: Mary

Example:

Fred took the football there. Fred gave the football to Bill. Bill",Who received the football? 
206,Fred,"Answer: Fred

Example:
Mary took the football there. Mary gave the football to Fred. Fred went to",Who did Mary give the football to? 
207,Jeff,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who did Fred give the football to? 
208,Fred,"Answer: Fred

Example:

Fred took the football there. Fred gave the football to Fred. Fred passed",Who gave the football to Jeff? 
209,Jeff,"Answer: Fred

Example:

Fred took the football there. Fred gave the football to Fred. Fred went",Who gave the football to Fred? 
210,Fred,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill",Who gave the milk to Jeff? 
211,Fred,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill travelled",Who gave the milk? 
212,Jeff,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Bill. Bill went",Who gave the milk to Fred? 
213,Jeff,"Answer: Fred

Example:

Fred

Example:

Fred

Example:",Who gave the milk to Fred? 
214,Fred,"Answer: Fred

Example:

Fred gave the milk to Bill. Bill went to the bathroom. Fred",Who gave the milk? 
215,Fred,"Answer: Fred

Example:

Fred took the apple there. Fred handed the apple to Mary. Mary",Who gave the apple to Mary? 
216,Mary,"Answer: Mary

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",Who received the apple? 
217,Bill,"Answer: Mary

Question: What did Mary give to Bill?

Answer: Bill

Question:",Who received the apple? 
218,Mary,"Answer: Mary

Example:

Fred

Example:

Fred

Example:",Who did Fred give the milk to? 
219,Mary,"Answer: Fred

Example:

Mary picked up the apple there. Mary gave the apple to Fred.",Who gave the apple? 
220,Bill,"Answer: Mary

Question: Who gave the apple to Fred?

Answer: Fred

Question:",Who gave the apple to Mary? 
221,Bill,"Answer: Fred

Example:

Mary picked up the apple there. Mary gave the apple to Fred.",Who gave the apple to Mary? 
222,Mary,"Answer: Fred

Example:

Fred gave the apple to Bill. Bill went to the kitchen. Fred",Who gave the apple to Bill? 
223,Bill,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",Who did Mary give the apple to? 
224,apple,"Answer: Mary

Question: What did Fred give to Mary?

Answer: Fred

Question:",What did Bill give to Mary? 
225,football,"Answer: apple

Example:

Fred handed the football to Fred. Fred passed the football to Bill.",What did Jeff give to Fred? 
226,Jeff,"Answer: Fred

Example:

Fred took the football to Fred. Fred passed the football to Fred. Fred",Who gave the football to Fred? 
227,football,"Answer: apple

Example:

Fred gave the apple to Fred. Fred passed the apple to Fred. Fred",What did Jeff give to Fred? 
228,football,"Answer: apple

The question was: What did Jeff give to Fred?

The answer was: apple",What did Jeff give to Fred? 
229,football,"Answer: apple

Question: What did Jeff give to Fred?

Answer: apple

Question: What",What did Jeff give to Fred? 
230,apple,"Answer: apple

The question is: What did Fred give to Bill?

Example:

Fred",What did Fred give to Bill? 
231,Bill,"Answer: Fred

Example:

Fred gave the apple to Fred. Fred passed the apple to Bill.",Who did Fred give the apple to? 
232,Fred,"Answer: Fred

Example:

Fred gave the apple to Bill. Bill passed the apple to Fred.",Who gave the apple to Bill? 
233,Fred,"Answer: Fred

Question: What did Fred give to Bill?

Answer: apple

Question:",Who gave the apple to Bill? 
234,Fred,"Answer: Fred

Example:

Fred gave the apple to Bill. Bill passed the apple to Fred.",Who gave the apple? 
235,Bill,"Answer: Fred

Example:

Fred picked up the football there. Fred gave the football to Mary.",Who gave the football to Mary? 
236,Bill,"Answer: Fred

Example:

Fred took the football there. Fred gave the football to Bill. Bill",Who gave the football? 
237,football,"Answer: apple

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",What did Bill give to Mary? 
238,Bill,"Answer: Fred

Example:

Fred took the football to Mary. Fred gave the football to Bill.",Who gave the football to Mary? 
239,Bill,"Answer: Fred

Example:

Fred took the football. Fred handed the football to Mary. Mary travelled",Who gave the football? 
240,Fred,"Answer: Fred

Example:

Fred went to the bathroom. Fred gave the football to Bill. Bill",Who gave the football to Bill? 
241,Fred,"Answer: Fred

Question: Who gave the football to Fred?

Answer: Fred

Question: Who",Who gave the football? 
242,Fred,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill went to",Who gave the football to Bill? 
243,Bill,"Answer: Fred

Question: What did Fred give to Bill?

Answer: Bill

Question:",Who gave the football to Fred? 
244,football,"Answer: Fred

Example:

Fred took the football there. Fred gave the football to Bill. Bill",What did Bill give to Fred? 
245,football,"Answer: apple

Example:

Fred took the apple to Mary. Mary gave the apple to Fred.",What did Jeff give to Mary? 
246,Mary,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to
Bill. Bill",Who gave the football? 
247,Mary,"Answer: Fred

Example:

Fred took the football. Fred gave the apple to Bill. Bill went",Who gave the football? 
248,Bill,"Answer: Fred

Example:

Fred took the apple to Bill. Bill took the milk there. Fred",Who gave the apple? 
249,Mary,"Answer: Mary

Example:

Fred took the football there. Fred gave the apple to Bill. Bill went",Who gave the apple to Bill? 
250,apple,"Answer: apple

Example:

Fred gave the apple to Mary. Mary gave the apple to Fred.",What did Mary give to Fred? 
251,Fred,"Answer: Mary

Example:

Fred took the apple to Mary. Mary gave it to Bill. Bill went",Who received the apple? 
252,Mary,"Answer: Fred

Example:

Fred took the apple there. Fred gave the apple to Mary. Mary",Who gave the apple? 
253,Jeff,"Answer: Fred

Question: Who gave the apple to Fred?

Answer: Fred

Question:",Who received the apple? 
