,target,output,question
92,kitchen,"Label: bedroom

<context>
A: The milk was in the bed",Where is the milk? 
93,kitchen,"Label: bedroom



<context>",Where is the milk? 
94,kitchen,"Label: hallway





<context>

Answer: Mary",Where is the milk? 
95,bathroom,"Label: bedroom



<context>

The boys had been in",Where is the football? 
96,bathroom,"Output: hallway


Question: What is the name of the man who was",Where is the football? 
97,bathroom,Label: The hallway,Where is the football? 
98,bathroom,"Label: bedroom


Question: What is the name of the person who is",Where is the football? 
99,hallway,"Label: hallway

<context>
She had sat down right in the",Where is the milk? 
100,office,"Output: the way around the office


Question: What is the name of the",Where is the milk? 
101,office,"Label: bathroom


Question: What is the name of the person who is",Where is the milk? 
102,kitchen,Label: office,Where is the milk? 
103,kitchen,"Label: office

<context>

Answer: The milk was in the office",Where is the milk? 
104,bedroom,"Label: garden

<context>
Mary moved to the bathroom. Pap",Where is the football? 
105,bathroom,Output: the bathroom,Where is the football? 
106,bedroom,Context: Daniel journeyed to the bathroom. Daniel journeyed to the bathroom.,Where is the milk? 
107,bathroom,"Label: bathroom

<context>
I was told by a
responsible",Where is the apple? 
108,bedroom,"Label: bedroom

Context: The young man had taken them to his father’",Where is the milk? 
109,bathroom,"Label: hallway

<context>
“I’m as transparent as plate",Where is the apple? 
110,bedroom,Context: The young man’s cultured sense of beauty and breeding was caressed,Where is the football? 
111,bedroom,"Label: hallway

<context>
In conversing with
animals,",Where is the football? 
112,bedroom,"Context: The man who had been watching the house from the corner of the street, and",Where is the football? 
113,bedroom,"Label: hallway

<context>
Mary went back to the hallway",Where is the football? 
114,office,"Context: The mollusc is a very useful illustration, and I have used it",Where is the apple? 
115,office,"Label: in the garden

<context>

Answer: The King and his",Where is the football? 
116,hallway,Context: The King was then asked if he had anything to say in his defence. He,Where is the football? 
117,office,"Context: The King's breakfast was served as usual; but, being a fast-",Where is the milk? 
118,bedroom,Output: the office.,Where is the milk? 
119,bathroom,"Label: hallway


Question: Where is the milk?

Label:",Where is the apple? 
120,hallway,"Label: hallway

<context>
""Come along, old fellow,"" said",Where is the apple? 
121,bedroom,"Output: the hallway.

<context>
On coming back again from Tun",Where is the milk? 
122,garden,"Label: hallway

<context>
It was

Answer: a curious",Where is the apple? 
123,garden,Label: garden,Where is the football? 
124,garden,Label: garden,Where is the football? 
125,kitchen,"Context: The two men were standing on the balcony of the pagoda, looking",Where is the football? 
126,kitchen,Output: the very trap they thought to set for their opponents. Daniel went to the,Where is the football? 
127,kitchen,Context: The Mahdi's power was not confined to the Soudan.,Where is the football? 
128,bedroom,"Label: bedroom

<prompter> What are the key points across these",Where is the football? 
129,bedroom,"Label: The bathroom





<context>",Where is the football? 
130,kitchen,"Label: ward

<context>
I have lived
around--in different",Where is the football? 
131,kitchen,"Output: the hallway




/Chap. XXXII./--",Where is the football? 
132,kitchen,"Label: hallway




/Chap. LXXX./--_",Where is the milk? 
133,hallway,"Output: the hallway




/Chap. XCVIII./",Where is the football? 
134,hallway,Context: Daniel went to the hallway. Daniel went to the hallway. Daniel went,Where is the football? 
135,office,"Context: ""I have just received a telegram from General Gordon, who is
le",Where is the football? 
136,office,"Label: hallway

<context>
's Government would
     permit them",Where is the milk? 
137,office,"Label: bedroom




[Illustration]




CH",Where is the football? 
138,kitchen,"Label: hallway

<context>",Where is the football? 
139,bathroom,"Context: ""I am a son of Mars who have been in many wars,",Where is the football? 
140,bedroom,"Label: hallway





Context: Daniel journeyed to the hall",Where is the football? 
141,bedroom,"Output: the hallway


Question: What is the name of the person who",Where is the football? 
142,bedroom,"Label: hallway




/Chap. LXXXVI./--",Where is the football? 
143,bedroom,"Output: bedroom




/Chap. LXXXVI./--",Where is the football? 
144,garden,"Context: The doctor was a man of about forty, with a long, narrow face,",Where is the football? 
145,kitchen,"Label: bathroom




<context>
John got the football there",Where is the apple? 
146,bathroom,"Label: bathroom

<context>",Where is the milk? 
147,garden,"Label: garden

Answer: the garden

Question: Where is the milk?",Where is the milk? 
148,kitchen,"Label: garden





<context>",Where is the apple? 
149,kitchen,"Output: hallway

<context>",Where is the apple? 
150,bedroom,"Label: bedroom



<context>
""I'm glad you",Where is the apple? 
151,bedroom,Output: in the garden,Where is the apple? 
152,bedroom,Label: bedroom,Where is the apple? 
153,kitchen,Label: hallway,Where is the football? 
154,kitchen,"Label: hallway

<context>
Title: The Wandering Romano",Where is the football? 
155,hallway,"Context: ""I am very ambitious of learning such a calling, sir, but",Where is the football? 
156,hallway,"Output: bedroom

<context>

Answer: Daniel went back to the",Where is the football? 
157,bedroom,"Label: bedroom

Question: What is the name of the person who is the",Where is the milk? 
158,bedroom,"Context: Daniel went back to the bedroom. In imitation of the
Cory",Where is the milk? 
159,hallway,"Label: bedroom

<context>

Answer: The knight left the",Where is the football? 
160,garden,"Label: garden


Far different had been the fate of the misguided",Where is the apple? 
161,garden,"Label: bedroom

<context>

Answer: Daniel went to the office",Where is the apple? 
162,garden,"Label: bedroom

<context>

Answer: Mary journeyed to the",Where is the apple? 
163,garden,"Label: bedroom




THE PROFESSIONS. If what are",Where is the apple? 
164,bedroom,"Label: hallway

<context>

Answer: Daniel went to the garden",Where is the football? 
165,garden,Label: The bathroom,Where is the football? 
166,garden,"Label: garden





<context>",Where is the football? 
167,hallway,"Label: hallway

<context>
The road of deliverance has
its",Where is the apple? 
168,hallway,"Label: hallway

<context>

Answer: The office

</",Where is the apple? 
169,office,"Label: hallway


Context: The next day, with 15,",Where is the football? 
170,bedroom,"Label: bedroom

<context>
John went back to the bedroom.",Where is the apple? 
171,bathroom,Label: bedroom,Where is the apple? 
172,hallway,Label: hallway,Where is the milk? 
173,hallway,"Context: ANS: The hallway



Question: Where is the milk",Where is the milk? 
174,bathroom,"Output: hallway

Question: What is the name of the person who is the",Where is the apple? 
175,kitchen,Output: kitchen.,Where is the milk? 
176,hallway,"Output: hallway

<context>
Sure I am there will not return",Where is the apple? 
177,kitchen,"Context: The story of Pocahontas is a romantic one, and the",Where is the apple? 
178,office,"Label: bedroom

<context>
It was a beautiful morning, and the",Where is the milk? 
179,office,"Label: bathroom

<context>

Answer: The milk is in the",Where is the milk? 
180,garden,"Context: ""I vos retty to gone righd avay queek.""",Where is the milk? 
181,garden,"Label: bathroom

<context>
""I am not afraid to bid,",Where is the milk? 
182,garden,"Label: garden

<context>
""I'm going to take a little",Where is the milk? 
183,kitchen,Label: garden,Where is the apple? 
184,kitchen,"Label: office

<prompter> What is the name of the person who",Where is the apple? 
185,office,"Output: in the greenhouse


_Sunday, March 20",Where is the apple? 
186,office,Label: The office,Where is the apple? 
187,kitchen,"Output: bedroom

Question: What is the name of the person who is reading",Where is the milk? 
188,office,Label: hallway,Where is the apple? 
189,kitchen,"Label: hallway

Context: The _kanoon_ is likewise still",Where is the milk? 
190,garden,"Context: ""I'm sure you're very kind, ladies, to be so",Where is the apple? 
191,garden,"Label: The apple is in the garden.

Context: The old man was sitting",Where is the apple? 
192,garden,"Output: the garden.


Sandra went to the office. Daniel journeyed",Where is the apple? 
193,bedroom,"Answer: Daniel took the milk there.





End of the Project",Where is the milk? 
194,bedroom,"Label: hallway


Question: Where is the milk?

Label:",Where is the milk? 
195,bathroom,Label: bathroom,Where is the apple? 
196,bathroom,"Label: garden

<context>",Where is the apple? 
197,garden,"Label: garden

<context>

Answer: The milk was in the garden",Where is the milk? 
198,kitchen,"Output: in the garden



<context>",Where is the milk? 
199,kitchen,"Context: ""I have been thinking,"" said the squire, ""that I will give",Where is the milk? 
200,office,Context: John went to the office. He had been in the woods but a few,Where is the milk? 
201,office,"Label: office

<context>",Where is the milk? 
202,hallway,Label: hallway,Where is the milk? 
203,garden,"Label: hallway




                               DRAWING. I./",Where is the milk? 
204,garden,"Label: hallway


/Chap. Daniel journeyed to the hallway",Where is the milk? 
205,office,"Label: office

<context>

Answer: The milk is in the office",Where is the milk? 
206,office,"Context: The girl was a little shy, but she was not afraid of him.",Where is the milk? 
207,garden,"Output: the garden

<context>

Answer: The office

</",Where is the apple? 
208,bathroom,"Label: office

<prompter> What is the name of the person who",Where is the milk? 
209,bathroom,"Label: office

<context>

Answer: Daniel got the milk there.",Where is the milk? 
210,kitchen,"Label: The bathroom


Question: What is the name of the person who",Where is the football? 
211,kitchen,"Label: window-seat



<context>",Where is the football? 
212,kitchen,"Label: bedroom





<context>",Where is the football? 
213,kitchen,"Label: office

<context>
John journeyed to the office. Daniel journey",Where is the milk? 
214,garden,"Label: hallway

<context>
Title: The Life of a Slave",Where is the football? 
215,office,Context: John went to the office. John went to the office. John went to the,Where is the apple? 
216,office,"Label: bedroom

<context>

Answer: John went back to the",Where is the apple? 
217,office,"Label: garden

<context>",Where is the apple? 
218,bathroom,"Label: bedroom




172. The man who has succeeded",Where is the milk? 
219,bathroom,"Label: bedroom




196. The Church and the Bible",Where is the milk? 
220,office,"Context: 'I have never seen it; indeed, I was much surprised that papa became",Where is the apple? 
221,office,"Label: Rue de Rivoli

<context>

Answer: Rue",Where is the apple? 
222,office,"Answer: the office




II

THE STOCK MARK",Where is the apple? 
223,bedroom,Label: bedroom,Where is the milk? 
224,bedroom,Label: hallway,Where is the apple? 
225,bedroom,"Label: bedroom

<prompter> What is the name of the person",Where is the apple? 
226,kitchen,Context: The promise of Amendment is an essential part of Penance. It is,Where is the apple? 
227,garden,"Context: ""I am, as you see by my card, Mr. O'B",Where is the football? 
228,bathroom,"Label: garden


<context>

Answer: Daniel put down the milk",Where is the milk? 
229,garden,Label: garden,Where is the football? 
230,bathroom,Label: garden,Where is the football? 
231,bathroom,"Label: garden


Question: What is the name of the person who is in",Where is the football? 
232,bathroom,"Answer: hallway



SCENE VI


_N",Where is the football? 
233,garden,"Context: The man who had been sitting on the bench opposite the door, and who",Where is the apple? 
234,bathroom,Context: The football was kicked to the goal. The football was kicked to the,Where is the football? 
235,bedroom,"Label: The dining-room door




[Illustration]",Where is the apple? 
236,bedroom,"Context: ""Jack,"" Ruby says very soberly, ""I want you to do",Where is the apple? 
237,kitchen,Label: the hallway,Where is the football? 
238,office,Output: Daniel's hand,Where is the apple? 
239,garden,Label: bedroom,Where is the milk? 
240,hallway,"Label: hallway

<prompter> What is the name of the person",Where is the apple? 
241,hallway,"Label: bedroom


<context>
EGGS--Four, of",Where is the apple? 
242,kitchen,"Label: hallway




THE PROFESSIONS. Mary took the",Where is the apple? 
243,bathroom,"Output: the garden


Context:

<context>

The following",Where is the apple? 
244,bathroom,"Label: hallway


Question: What is the name of the person who is",Where is the apple? 
245,hallway,Output: hallway.,Where is the milk? 
246,garden,Context: 1ST POLICEMAN. [Coming in through door at left,Where is the milk? 
247,garden,"Label: The office

<context>

Answer: The office
</context",Where is the milk? 
248,garden,"Label: Daniel discarded the football.

<context>",Where is the football? 
249,garden,"Label: The garden

Context: I to the office, and there sat all the",Where is the football? 
250,bathroom,"Label: The apple is in the garden.

<context>

""I",Where is the apple? 
251,hallway,"Output: the bathroom

<context>

Answer: The bathroom",Where is the apple? 
252,hallway,Label: bedroom,Where is the apple? 
253,hallway,"Context: ""I'm going to take a little walk,"" said Sam. ""I",Where is the apple? 
254,hallway,"Label: The table




                              CHAPTER XV. Sam Weller was",Where is the apple? 
255,bathroom,"Output: hallway

Question: What is the name of the person who is in",Where is the milk? 
256,kitchen,"Label: office





End of the Project Gutenberg EBook",Where is the apple? 
257,hallway,Label: hallway,Where is the apple? 
258,hallway,"Label: The office

<context>",Where is the apple? 
259,hallway,"Output: hallway

Question: Where is the football?

Output: hall",Where is the apple? 
260,garden,"Label: The football is in the garden.



<context>",Where is the football? 
261,garden,Output: bathroom,Where is the football? 
262,garden,"Label: bathroom





<context>",Where is the football? 
263,bathroom,Label: bathroom,Where is the apple? 
264,hallway,"Label: hallway

<context>
""O, the truculent",Where is the apple? 
265,garden,"Output: hallway




                               CHAPTER XII. ––––",Where is the apple? 
266,garden,Label: hallway,Where is the apple? 
267,bathroom,"Label: hallway




                             CHAPTER XIV. ––––",Where is the apple? 
268,bathroom,Label: hallway,Where is the apple? 
269,garden,"Output: hallway

Question: Where is the football?

Output: garden",Where is the apple? 
270,kitchen,"Output: The Brownies' Garden

[Illustration]

[Illustration]",Where is the football? 
271,office,"Output: hallway




THE BROWNIES' CELEBR",Where is the apple? 
272,office,"Output: hallway




THE BROWNIES' PICN",Where is the apple? 
273,kitchen,"Label: hallway


Context: The man who had been shot was a cool",Where is the football? 
274,office,Output: bedroom,Where is the apple? 
275,hallway,"Label: The kitchen

<context>
""And then their
bad marksm",Where is the milk? 
276,hallway,"Output: the hallway.

<context>

Answer: The milk is",Where is the milk? 
277,hallway,"Output: hallway

Question: Where is the milk?

Output: hall",Where is the milk? 
278,kitchen,"Label: office



<context>

Answer: Mary went to the",Where is the apple? 
279,kitchen,Label: hallway,Where is the apple? 
280,bathroom,"Label: the office





<context>",Where is the football? 
281,bathroom,"Context: ""I'm going to have a bath,"" said Mary, and left the",Where is the football? 
282,office,"Label: office


Context:

<prompter> What is the",Where is the milk? 
283,office,Label: office,Where is the milk? 
284,office,"Label: hallway

<context>

Answer: Daniel journeyed to the",Where is the milk? 
285,bedroom,"Label: bedroom

Context: The morning and early afternoon were occupied with many Confeder",Where is the football? 
286,bedroom,Label: garden,Where is the football? 
287,bedroom,"Label: garden

<context>

Answer: garden

</context>",Where is the football? 
288,bedroom,Label: garden,Where is the football? 
289,bedroom,Label: garden,Where is the football? 
290,office,"Label: bedroom


Context: The patient was a woman of 35",Where is the apple? 
291,office,"Label: hallway

<context>
Sandra took the football there. At",Where is the apple? 
292,office,Context: Daniel went back to the office. I had not yet been able to find out,Where is the apple? 
293,office,"Label: hallway

<context>
John went to the hallway. John",Where is the apple? 
294,bedroom,"Label: bathroom





Context:",Where is the milk? 
295,hallway,"Label: hallway





<context>",Where is the milk? 
296,hallway,"Label: hallway

<context>",Where is the football? 
297,hallway,"Label: garden



Context: The following article is a part of the article",Where is the milk? 
298,bathroom,Label: hallway,Where is the apple? 
299,bathroom,"A: hallway
<prompter> What are the key details about the person",Where is the apple? 
300,bedroom,"Output: hallway




                              CHAPTER X. ––––",Where is the football? 
301,bedroom,Label: garden,Where is the football? 
302,office,"Label: garden




                              CHAPTER XIII. –––––",Where is the football? 
303,bedroom,"Label: bedroom

<prompter> What is the name of the person",Where is the football? 
304,bedroom,Label: garden,Where is the football? 
305,bathroom,"Output: the Mitre

<context>",Where is the milk? 
306,bathroom,Label: The kitchen,Where is the milk? 
307,bathroom,"Context: The milk was in the fridge.

Answer: The fridge was",Where is the milk? 
308,bathroom,"Label: bedroom

<context>
Mary went to the bathroom.",Where is the milk? 
309,bathroom,Label: bedroom,Where is the milk? 
310,kitchen,Label: The milk is in the kitchen.,Where is the milk? 
311,kitchen,"Label: bathroom





<context>
""No more at",Where is the milk? 
312,kitchen,"Label: bedroom


Question: What is the name of the person who is",Where is the milk? 
313,kitchen,"Label: hallway

<context>
This is our secret council-cham",Where is the milk? 
314,kitchen,"Label: hallway

<context>
Sandra moved to the bathroom.",Where is the milk? 
315,bathroom,"Label: bathroom

Context:

<prompter> What is the",Where is the football? 
316,bathroom,"Label: garden

<context>

Answer: Daniel went back to the office",Where is the football? 
317,bathroom,"Label: garden


Question: What is the name of the person who was the",Where is the football? 
318,office,Output: the garden,Where is the milk? 
319,kitchen,"Label: office





<context>",Where is the football? 
320,bathroom,"Label: The football is in the hands of Daniel.


Question: What is",Where is the football? 
321,bathroom,"Answer: in the bedroom.


The ""trailer"" for the green",Where is the football? 
322,bathroom,"Label: Daniel's bedroom

<context>",Where is the football? 
323,bathroom,"Label: bathroom


Context:",Where is the football? 
324,bathroom,"Label: the hallway





Context:

_The scene",Where is the football? 
325,bathroom,Output: garden,Where is the apple? 
326,bathroom,Label: hallway,Where is the apple? 
327,garden,Label: hallway,Where is the football? 
328,garden,"Label: hallway

<context>
A: The blacksmith was about",Where is the football? 
329,garden,Label: garden,Where is the football? 
330,garden,Label: garden,Where is the football? 
331,bathroom,"Label: garden

<context>

Answer: The smith journeyed to",Where is the apple? 
332,bathroom,Label: bedroom,Where is the apple? 
333,hallway,"Label: hallway

<context>
I'll tell you what I do",Where is the football? 
334,hallway,"Answer: in the garden
</context>

Question: What is the name of",Where is the football? 
335,hallway,"Label: hallway

<context>
""I'd just as lief",Where is the football? 
336,hallway,"Context: '[13]

It is very important to remember this constant solic",Where is the football? 
337,hallway,"Label: hallway

<context>
John went back to the office. Do",Where is the football? 
338,hallway,"Label: hallway

<context>
Its likewise very
remarkable",Where is the football? 
339,bedroom,"Context: The major was a kind man, and Harry was grateful to him for his",Where is the milk? 
340,garden,"Output: the room

<context>
It was a great triumph,
es",Where is the milk? 
341,garden,"Output: the hallway

<context>

Answer: the hallway",Where is the milk? 
342,hallway,"Answer: hallway
<context>
John journeyed to the office. The",Where is the football? 
343,hallway,"A: Daniel journeyed to the hallway.




CHAPTER",Where is the football? 
344,hallway,"Output: hallway


Context: John went to the office. Daniel went to",Where is the milk? 
345,garden,"Context: The ball was kicked to the other team.

Output: other team",Where is the football? 
346,garden,Context: Mary went back to the garden. Instead of slaves we see men and women and,Where is the football? 
347,garden,Label: garden,Where is the apple? 
348,garden,"Label: garden

<context>

Answer: Mary went back to the garden",Where is the apple? 
349,garden,Label: garden,Where is the apple? 
350,bedroom,"Label: bedroom

<context>
""I'm going to take the",Where is the milk? 
351,office,Label: bedroom,Where is the milk? 
352,office,Label: the garden,Where is the milk? 
353,office,Label: bedroom,Where is the milk? 
354,kitchen,"Context: ""I've no time,"" she replied, without looking up. She moved",Where is the football? 
355,hallway,Label: the boat about.,Where is the football? 
356,hallway,Output: hallway,Where is the football? 
357,office,Context: Daniel went to the bathroom. Daniel went to the bathroom. Daniel went,Where is the milk? 
358,hallway,"Label: hallway

Context: <context>",Where is the milk? 
359,hallway,"Context: ""I'm not sure I'm ready to go back to the office",Where is the milk? 
360,bedroom,"Label: bedroom

<context>

Answer: John grabbed the",Where is the football? 
361,bedroom,"Answer: the bathroom




THE TURKEY TROT",Where is the football? 
362,bedroom,Label: bedroom,Where is the apple? 
363,bedroom,"Label: bedroom

<context>",Where is the apple? 
364,bedroom,"Options:
- The garden
- The hallway
- The bedroom
-",Where is the football? 
365,kitchen,"Answer: The gatekeeper's house



SCENE IV",Where is the apple? 
366,kitchen,"Label: garden

<context>
SECOND WOMAN

Y",Where is the apple? 
367,garden,Label: garden,Where is the milk? 
368,bedroom,"Label: hallway

<context>
I looked roun', an' there",Where is the apple? 
369,bedroom,Label: hallway,Where is the apple? 
370,kitchen,"Label: the other end of town


<context>",Where is the football? 
371,kitchen,Label: bathroom,Where is the apple? 
372,kitchen,"A: The bathroom


Context: ""I'm afraid I am",Where is the apple? 
373,kitchen,"Label: hallway

Output: The apple is in the hallway.",Where is the apple? 
374,hallway,"Label: hallway

<context>",Where is the milk? 
375,kitchen,"Output: in the basin




ROCKET AMMUNITION",Where is the milk? 
376,kitchen,Output: The office.,Where is the milk? 
377,kitchen,"Label: office

<context>
John grabbed the milk there. Calcul",Where is the milk? 
378,office,Label: garden,Where is the apple? 
379,office,Output: hallway,Where is the apple? 
380,bathroom,Label: the office,Where is the football? 
381,bathroom,Context: _Pub._,Where is the football? 
382,bathroom,"Label: the steward, the excellent Dupont, one of your old friends,",Where is the football? 
383,bedroom,"Label: bedroom

<prompter> What is the name of the person",Where is the milk? 
384,bedroom,"Output: in the bathroom


Question: Where is the bathroom?",Where is the milk? 
385,bathroom,"Label: bathroom

<context>
This time we travelled five hundred miles",Where is the milk? 
386,bathroom,Label: bathroom,Where is the football? 
387,bathroom,"Label: John discarded the football.


Question: Where is the milk?",Where is the football? 
388,hallway,Label: hallway,Where is the apple? 
389,hallway,Label: hallway,Where is the apple? 
390,hallway,"Output: in the house




                             CHAPTER XIV. The Halls",Where is the milk? 
391,garden,"Context: The milk was dropped there. In the year 1864, when",Where is the milk? 
392,garden,Output: the office,Where is the milk? 
393,garden,Context: Daniel journeyed to the hallway. Daniel journeyed to the hallway.,Where is the milk? 
394,kitchen,"Context: Mary journeyed to the hallway. ""Oh, I'm so glad",Where is the football? 
395,bedroom,"Label: garden

<context>
Just such a one, Nils, the",Where is the apple? 
396,bedroom,Label: garden,Where is the apple? 
397,bedroom,"Label: garden

<context>
THE JEST-BOOK",Where is the apple? 
398,garden,"Label: garden

<context>
""I've been thinking,"" he said",Where is the football? 
399,garden,"Label: garden





<context>",Where is the football? 
400,bathroom,"Label: bedroom





<context>",Where is the milk? 
401,bathroom,Label: bedroom,Where is the milk? 
402,garden,"Label: the hallway





<context>",Where is the football? 
403,garden,"Label: hallway





<context>",Where is the football? 
404,garden,"Label: garden

<context>

Answer: Daniel went back to the hall",Where is the football? 
405,hallway,"Label: The bar-room

<context>
""So she calls this woman",Where is the football? 
406,bathroom,"Context: ""I'm not going to be a fool, am I?"" he asked",Where is the football? 
407,bathroom,"Label: the garden-gate




[Illustration]",Where is the football? 
408,bathroom,Context: Daniel moved to the bathroom. The old man’s tired eyes are u,Where is the football? 
409,bathroom,"Label: bathroom


Question: What is the name of the little girl?",Where is the football? 
410,garden,"Output: the bathroom

<context>

Answer: John went to the",Where is the milk? 
411,garden,Label: bathroom,Where is the milk? 
412,bedroom,"Label: garden

<context>",Where is the apple? 
413,bedroom,"Label: garden


Context: <context>
Mary journeyed to the",Where is the apple? 
414,bedroom,"Label: garden

<context>

Answer: The apple was in the garden",Where is the apple? 
415,bedroom,Output: in the bedroom,Where is the football? 
416,bedroom,"Context: ""I was now in the midst of the Inquisition, and I was in",Where is the football? 
