,target,output,question
198,bathroom,Answer: Before the office the apple was in the kitchen.,Where was the apple before the office? 
199,kitchen,,Where was the milk before the garden? 
200,garden,,Where was the milk before the bedroom? 
201,bedroom,,Where was the milk before the garden? 
202,bedroom,,Where was the milk before the garden? 
203,bedroom,,Where was the milk before the garden? 
204,bathroom,,Where was the football before the bedroom? 
205,bedroom,,Where was the apple before the garden? 
206,kitchen,,Where was the apple before the hallway? 
207,kitchen,,Where was the apple before the hallway? 
208,kitchen,,Where was the milk before the office? 
209,garden,,Where was the milk before the kitchen? 
210,bathroom,,Where was the football before the hallway? 
211,hallway,,Where was the football before the kitchen? 
212,hallway,,Where was the football before the kitchen? 
213,kitchen,,Where was the milk before the garden? 
214,kitchen,,Where was the milk before the bathroom? 
215,office,Answer: Before the hallway the football was in the garden.,Where was the football before the hallway? 
216,hallway,,Where was the apple before the bedroom? 
217,hallway,,Where was the apple before the bedroom? 
218,hallway,,Where was the apple before the bedroom? 
219,kitchen,,Where was the apple before the garden? 
220,bedroom,,Where was the milk before the garden? 
221,bedroom,,Where was the milk before the garden? 
222,bedroom,,Where was the milk before the garden? 
223,bedroom,,Where was the milk before the office? 
224,bedroom,,Where was the milk before the office? 
225,bedroom,,Where was the milk before the hallway? 
226,bedroom,,Where was the milk before the hallway? 
227,bedroom,,Where was the milk before the hallway? 
228,hallway,,Where was the apple before the bedroom? 
229,hallway,,Where was the football before the bedroom? 
230,kitchen,,Where was the apple before the garden? 
231,kitchen,,Where was the apple before the garden? 
232,garden,,Where was the football before the bedroom? 
233,hallway,,Where was the milk before the kitchen? 
234,kitchen,,Where was the milk before the hallway? 
235,bedroom,,Where was the milk before the office? 
236,bedroom,Answer: Before the office the milk was in the bedroom.,Where was the milk before the office? 
237,bedroom,,Where was the milk before the office? 
238,bedroom,,Where was the milk before the office? 
239,kitchen,,Where was the football before the bedroom? 
240,bathroom,,Where was the football before the bedroom? 
241,bathroom,,Where was the football before the bedroom? 
242,bathroom,Answer: Before the garden the football was in the living room.,Where was the football before the garden? 
243,kitchen,,Where was the milk before the garden? 
244,office,,Where was the milk before the kitchen? 
245,bedroom,,Where was the milk before the office? 
246,bedroom,,Where was the milk before the office? 
247,bedroom,Answer: Before the office the milk was in the bedroom.,Where was the milk before the office? 
248,kitchen,,Where was the milk before the garden? 
249,kitchen,,Where was the milk before the garden? 
250,hallway,,Where was the football before the bathroom? 
251,hallway,,Where was the football before the bathroom? 
252,hallway,Answer: Before the bathroom the football was in the garden.,Where was the football before the bathroom? 
253,bathroom,,Where was the milk before the kitchen? 
254,garden,,Where was the football before the hallway? 
255,bedroom,,Where was the apple before the kitchen? 
256,bathroom,Answer: Before the hallway the apple was in the bedroom,Where was the apple before the hallway? 
257,bathroom,Answer: Before the hallway the apple was in the kitchen.,Where was the apple before the hallway? 
258,bathroom,,Where was the apple before the hallway? 
259,bathroom,,Where was the apple before the hallway? 
260,hallway,,Where was the apple before the bathroom? 
261,office,,Where was the milk before the garden? 
262,bathroom,,Where was the milk before the office? 
263,bathroom,,Where was the milk before the office? 
264,hallway,,Where was the football before the bedroom? 
265,bathroom,Answer: Before the office the milk was in the kitchen.,Where was the milk before the office? 
266,bathroom,,Where was the apple before the garden? 
267,bathroom,,Where was the apple before the garden? 
268,bathroom,,Where was the apple before the garden? 
269,garden,,Where was the football before the hallway? 
270,garden,,Where was the football before the kitchen? 
271,garden,,Where was the football before the kitchen? 
272,kitchen,,Where was the apple before the bathroom? 
273,bathroom,,Where was the apple before the hallway? 
274,bathroom,,Where was the apple before the office? 
275,office,,Where was the football before the bedroom? 
276,kitchen,,Where was the football before the garden? 
277,bedroom,,Where was the football before the hallway? 
278,bathroom,,Where was the apple before the garden? 
279,office,,Where was the apple before the bathroom? 
280,kitchen,,Where was the apple before the bedroom? 
281,kitchen,,Where was the apple before the bedroom? 
282,kitchen,,Where was the apple before the bedroom? 
283,hallway,,Where was the apple before the kitchen? 
284,office,,Where was the football before the kitchen? 
285,office,,Where was the apple before the bathroom? 
286,office,,Where was the apple before the bathroom? 
287,bathroom,,Where was the apple before the office? 
288,office,,Where was the milk before the bedroom? 
289,office,,Where was the milk before the bedroom? 
290,garden,Answer: Before the kitchen the football was in the hallway.,Where was the football before the kitchen? 
291,garden,,Where was the football before the bathroom? 
292,garden,,Where was the football before the bathroom? 
293,hallway,,Where was the football before the bedroom? 
294,bedroom,,Where was the football before the hallway? 
295,bedroom,Answer: Before the garden the apple was in the office.,Where was the apple before the garden? 
296,garden,,Where was the apple before the kitchen? 
297,kitchen,,Where was the milk before the bathroom? 
298,garden,,Where was the football before the bathroom? 
299,garden,Answer: Before the bathroom the apple was in the kitchen.,Where was the apple before the bathroom? 
300,hallway,,Where was the milk before the office? 
301,office,,Where was the milk before the bathroom? 
302,office,,Where was the milk before the bathroom? 
303,office,Answer: Before the bathroom the milk was in the hallway.,Where was the milk before the bathroom? 
304,bedroom,,Where was the football before the office? 
305,hallway,,Where was the football before the bathroom? 
306,hallway,,Where was the football before the bathroom? 
307,hallway,,Where was the football before the bathroom? 
308,bathroom,,Where was the milk before the hallway? 
309,garden,,Where was the apple before the hallway? 
310,office,,Where was the football before the bathroom? 
311,office,,Where was the football before the bathroom? 
312,bathroom,,Where was the football before the garden? 
313,hallway,,Where was the football before the bedroom? 
314,hallway,,Where was the football before the bedroom? 
315,office,,Where was the milk before the hallway? 
316,office,,Where was the milk before the hallway? 
317,kitchen,,Where was the milk before the garden? 
318,kitchen,,Where was the milk before the garden? 
319,bedroom,,Where was the milk before the office? 
320,garden,Answer: Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
321,bedroom,,Where was the football before the bathroom? 
322,hallway,,Where was the milk before the bedroom? 
323,bedroom,,Where was the football before the bathroom? 
324,hallway,Answer: Before the bedroom the apple was in the kitchen.,Where was the apple before the bedroom? 
325,bedroom,Answer: Before the bathroom the milk was in the kitchen.,Where was the milk before the bathroom? 
326,bedroom,,Where was the milk before the bathroom? 
327,office,,Where was the apple before the bathroom? 
328,office,,Where was the apple before the bathroom? 
329,office,,Where was the apple before the bathroom? 
330,garden,,Where was the football before the bedroom? 
331,garden,,Where was the milk before the bedroom? 
332,garden,,Where was the milk before the bedroom? 
333,garden,Answer: Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
334,garden,,Where was the football before the bedroom? 
335,office,,Where was the milk before the garden? 
336,office,,Where was the milk before the garden? 
337,office,,Where was the apple before the kitchen? 
338,kitchen,,Where was the apple before the hallway? 
339,hallway,,Where was the apple before the office? 
340,bathroom,,Where was the apple before the garden? 
341,bathroom,,Where was the apple before the garden? 
342,kitchen,,Where was the milk before the garden? 
343,garden,,Where was the milk before the bathroom? 
344,kitchen,,Where was the milk before the garden? 
345,bedroom,,Where was the milk before the hallway? 
346,bedroom,,Where was the milk before the garden? 
347,bedroom,,Where was the milk before the garden? 
348,bedroom,,Where was the milk before the garden? 
349,hallway,,Where was the milk before the bathroom? 
350,garden,Answer: Before the office the apple was in the garden.,Where was the apple before the office? 
351,bathroom,,Where was the football before the garden? 
352,hallway,,Where was the football before the bedroom? 
353,hallway,Answer: Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
354,hallway,,Where was the football before the garden? 
355,kitchen,,Where was the milk before the office? 
356,kitchen,,Where was the milk before the office? 
357,kitchen,,Where was the milk before the office? 
358,hallway,,Where was the football before the garden? 
359,bathroom,,Where was the football before the garden? 
360,bathroom,,Where was the apple before the garden? 
361,bathroom,,Where was the milk before the bedroom? 
362,bathroom,,Where was the apple before the bedroom? 
363,office,,Where was the apple before the garden? 
364,office,,Where was the milk before the bedroom? 
365,bathroom,,Where was the milk before the kitchen? 
366,hallway,,Where was the apple before the bedroom? 
367,kitchen,,Where was the football before the garden? 
368,kitchen,,Where was the milk before the garden? 
369,kitchen,,Where was the milk before the garden? 
370,hallway,,Where was the apple before the bathroom? 
371,hallway,,Where was the apple before the bathroom? 
372,hallway,,Where was the apple before the bathroom? 
373,bedroom,,Where was the football before the kitchen? 
374,garden,,Where was the apple before the hallway? 
375,office,,Where was the milk before the bedroom? 
376,office,Answer: Before the bedroom the milk was in the kitchen.,Where was the milk before the bedroom? 
377,office,,Where was the milk before the bedroom? 
378,bedroom,,Where was the milk before the office? 
379,bathroom,,Where was the football before the hallway? 
380,bedroom,,Where was the milk before the hallway? 
381,bathroom,,Where was the milk before the hallway? 
382,bathroom,,Where was the milk before the hallway? 
383,hallway,,Where was the football before the bathroom? 
384,office,,Where was the milk before the bathroom? 
385,office,,Where was the milk before the bathroom? 
386,office,,Where was the football before the bathroom? 
387,office,,Where was the football before the bathroom? 
388,bathroom,,Where was the football before the kitchen? 
389,office,,Where was the football before the bedroom? 
390,garden,,Where was the milk before the kitchen? 
391,kitchen,Answer: Before the garden the milk was in the kitchen.,Where was the milk before the garden? 
392,office,,Where was the milk before the garden? 
393,garden,,Where was the football before the bedroom? 
394,office,,Where was the milk before the garden? 
395,kitchen,,Where was the apple before the garden? 
396,kitchen,,Where was the apple before the garden? 
397,kitchen,,Where was the apple before the garden? 
398,bathroom,,Where was the apple before the kitchen? 
399,office,,Where was the milk before the bathroom? 
400,hallway,,Where was the apple before the garden? 
401,garden,,Where was the apple before the bathroom? 
402,hallway,,Where was the apple before the office? 
403,bathroom,,Where was the milk before the bedroom? 
404,bedroom,,Where was the apple before the bathroom? 
405,hallway,,Where was the football before the bathroom? 
406,bedroom,,Where was the apple before the kitchen? 
407,bedroom,,Where was the apple before the kitchen? 
408,kitchen,,Where was the apple before the garden? 
409,kitchen,,Where was the apple before the garden? 
410,hallway,,Where was the football before the garden? 
411,kitchen,,Where was the football before the office? 
412,kitchen,,Where was the football before the office? 
413,kitchen,,Where was the football before the garden? 
414,hallway,,Where was the football before the kitchen? 
415,garden,,Where was the milk before the hallway? 
416,garden,,Where was the milk before the hallway? 
417,garden,Answer: Before the hallway the milk was in the garden.,Where was the milk before the hallway? 
418,garden,Answer: Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
419,hallway,,Where was the apple before the garden? 
420,bathroom,,Where was the football before the bedroom? 
421,bathroom,,Where was the football before the bedroom? 
422,hallway,,Where was the apple before the garden? 
423,bathroom,,Where was the apple before the hallway? 
424,garden,,Where was the football before the hallway? 
425,garden,,Where was the football before the bedroom? 
426,bathroom,,Where was the milk before the hallway? 
427,hallway,,Where was the milk before the office? 
428,hallway,,Where was the milk before the office? 
429,bathroom,,Where was the milk before the hallway? 
430,office,,Where was the milk before the kitchen? 
431,kitchen,,Where was the milk before the garden? 
432,office,,Where was the milk before the kitchen? 
433,bathroom,,Where was the apple before the kitchen? 
434,kitchen,,Where was the apple before the office? 
435,hallway,,Where was the milk before the kitchen? 
436,bathroom,Answer: Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
437,bedroom,,Where was the milk before the office? 
438,bedroom,,Where was the milk before the office? 
439,hallway,,Where was the apple before the bedroom? 
440,garden,,Where was the milk before the office? 
441,garden,,Where was the milk before the office? 
442,garden,,Where was the milk before the office? 
443,garden,,Where was the milk before the office? 
444,hallway,,Where was the football before the office? 
445,bedroom,,Where was the milk before the kitchen? 
446,bedroom,,Where was the milk before the kitchen? 
447,garden,,Where was the football before the bathroom? 
448,hallway,,Where was the football before the garden? 
449,bathroom,,Where was the milk before the hallway? 
450,bedroom,,Where was the football before the office? 
451,bedroom,Answer: Before the office the football was in the garden.,Where was the football before the office? 
452,bedroom,,Where was the football before the office? 
453,bathroom,,Where was the milk before the bedroom? 
454,hallway,,Where was the apple before the bedroom? 
455,hallway,,Where was the apple before the bedroom? 
456,garden,,Where was the milk before the bedroom? 
457,garden,,Where was the milk before the bedroom? 
458,garden,,Where was the milk before the bedroom? 
459,garden,,Where was the milk before the bedroom? 
460,garden,,Where was the apple before the kitchen? 
461,office,,Where was the milk before the hallway? 
462,hallway,,Where was the football before the bathroom? 
463,hallway,,Where was the football before the bathroom? 
464,bedroom,,Where was the football before the hallway? 
465,hallway,Answer: Before the bedroom the milk was in the kitchen.,Where was the milk before the bedroom? 
466,hallway,,Where was the milk before the bedroom? 
467,bedroom,,Where was the milk before the kitchen? 
468,kitchen,,Where was the apple before the bedroom? 
469,kitchen,,Where was the apple before the bedroom? 
470,office,,Where was the football before the garden? 
471,garden,,Where was the football before the hallway? 
472,garden,,Where was the milk before the office? 
473,office,,Where was the milk before the kitchen? 
474,kitchen,,Where was the football before the garden? 
475,bedroom,,Where was the apple before the bathroom? 
476,office,,Where was the apple before the bedroom? 
477,garden,,Where was the apple before the office? 
478,garden,,Where was the apple before the office? 
479,garden,,Where was the apple before the office? 
480,hallway,,Where was the apple before the bathroom? 
481,bedroom,,Where was the football before the kitchen? 
482,hallway,Answer: Before the bathroom the apple was in the garden.,Where was the apple before the bathroom? 
483,bathroom,Answer: Before the hallway the apple was in the kitchen.,Where was the apple before the hallway? 
484,office,,Where was the apple before the kitchen? 
485,garden,Answer: Before the hallway the football was in the garden.,Where was the football before the hallway? 
486,garden,,Where was the football before the hallway? 
487,garden,,Where was the apple before the office? 
488,garden,,Where was the apple before the office? 
489,garden,Answer: Before the office the apple was in the garden.,Where was the apple before the office? 
490,bedroom,Answer: Before the garden the apple was in the office.,Where was the apple before the garden? 
491,bedroom,,Where was the apple before the garden? 
492,kitchen,,Where was the apple before the bedroom? 
493,office,,Where was the apple before the bedroom? 
494,office,,Where was the apple before the bedroom? 
495,garden,,Where was the apple before the bathroom? 
496,garden,,Where was the apple before the bathroom? 
497,bathroom,,Where was the apple before the kitchen? 
498,bathroom,,Where was the apple before the kitchen? 
499,office,,Where was the football before the bedroom? 
500,bathroom,,Where was the milk before the bedroom? 
501,bathroom,,Where was the milk before the bedroom? 
502,bathroom,Answer: Before the bedroom the milk was in the kitchen.,Where was the milk before the bedroom? 
503,bathroom,,Where was the apple before the garden? 
504,garden,,Where was the apple before the bedroom? 
505,garden,,Where was the apple before the kitchen? 
506,office,,Where was the football before the garden? 
507,garden,,Where was the football before the kitchen? 
508,garden,,Where was the football before the kitchen? 
509,garden,,Where was the apple before the bathroom? 
510,kitchen,,Where was the apple before the bedroom? 
511,garden,Answer: Before the hallway the apple was in the kitchen.,Where was the apple before the hallway? 
512,bathroom,,Where was the apple before the kitchen? 
513,kitchen,,Where was the apple before the bathroom? 
514,bathroom,,Where was the apple before the kitchen? 
515,bathroom,,Where was the football before the office? 
516,bathroom,,Where was the football before the office? 
517,bedroom,,Where was the football before the kitchen? 
518,bedroom,,Where was the football before the kitchen? 
519,bedroom,,Where was the football before the kitchen? 
520,garden,,Where was the football before the bedroom? 
521,garden,,Where was the football before the bedroom? 
522,garden,,Where was the football before the bedroom? 
523,garden,,Where was the football before the bedroom? 
524,bedroom,,Where was the apple before the bathroom? 
525,garden,,Where was the milk before the bedroom? 
526,garden,,Where was the milk before the bedroom? 
527,garden,,Where was the milk before the bedroom? 
528,garden,,Where was the milk before the bedroom? 
529,garden,,Where was the football before the bedroom? 
530,bathroom,,Where was the milk before the hallway? 
531,garden,Answer: Before the office the apple was in the garden.,Where was the apple before the office? 
532,garden,Answer: Before the office the apple was in the garden.,Where was the apple before the office? 
533,garden,Answer: Before the office the apple was in the garden.,Where was the apple before the office? 
534,office,,Where was the apple before the hallway? 
535,garden,,Where was the football before the kitchen? 
536,garden,,Where was the football before the kitchen? 
537,garden,,Where was the football before the kitchen? 
538,hallway,,Where was the milk before the office? 
539,office,Answer: Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
540,office,,Where was the football before the bathroom? 
541,kitchen,Answer: Before the garden the apple was in the hallway.,Where was the apple before the garden? 
542,kitchen,Answer: Before the garden the apple was in the hallway.,Where was the apple before the garden? 
543,bedroom,,Where was the football before the kitchen? 
544,kitchen,,Where was the apple before the garden? 
545,bathroom,,Where was the milk before the office? 
546,bathroom,,Where was the football before the garden? 
547,bedroom,,Where was the football before the office? 
548,bedroom,,Where was the football before the office? 
549,bedroom,,Where was the milk before the office? 
550,office,,Where was the milk before the bedroom? 
551,bathroom,,Where was the football before the hallway? 
552,bathroom,,Where was the apple before the hallway? 
553,office,,Where was the football before the hallway? 
554,office,,Where was the football before the hallway? 
555,office,,Where was the milk before the hallway? 
556,garden,,Where was the apple before the bedroom? 
557,bathroom,,Where was the football before the kitchen? 
558,bathroom,,Where was the apple before the garden? 
559,garden,,Where was the milk before the office? 
560,garden,,Where was the football before the bedroom? 
561,garden,,Where was the football before the bedroom? 
562,garden,,Where was the football before the bedroom? 
563,garden,,Where was the milk before the bedroom? 
564,garden,,Where was the milk before the bedroom? 
565,garden,,Where was the milk before the office? 
566,garden,Answer: Before the office the milk was in the kitchen.,Where was the milk before the office? 
567,garden,,Where was the milk before the office? 
568,garden,,Where was the football before the bathroom? 
569,bathroom,,Where was the football before the office? 
570,garden,,Where was the milk before the hallway? 
571,garden,,Where was the milk before the hallway? 
572,garden,,Where was the milk before the hallway? 
573,hallway,,Where was the football before the garden? 
574,garden,,Where was the football before the office? 
575,hallway,,Where was the football before the kitchen? 
576,hallway,,Where was the football before the kitchen? 
577,kitchen,,Where was the football before the hallway? 
578,hallway,,Where was the milk before the kitchen? 
579,bedroom,,Where was the milk before the office? 
580,garden,,Where was the football before the bedroom? 
581,garden,,Where was the football before the bedroom? 
582,garden,,Where was the football before the bedroom? 
583,garden,,Where was the football before the bedroom? 
584,office,,Where was the apple before the bathroom? 
585,bathroom,,Where was the football before the garden? 
586,bathroom,,Where was the football before the garden? 
587,bathroom,,Where was the football before the garden? 
588,bathroom,,Where was the football before the garden? 
589,kitchen,,Where was the apple before the office? 
590,office,,Where was the football before the kitchen? 
591,office,,Where was the football before the kitchen? 
592,office,Answer: Before the kitchen the apple was in the hallway.,Where was the apple before the kitchen? 
593,bathroom,,Where was the apple before the hallway? 
594,hallway,,Where was the apple before the office? 
595,kitchen,,Where was the milk before the office? 
596,kitchen,,Where was the milk before the office? 
597,bathroom,,Where was the milk before the hallway? 
598,bathroom,,Where was the milk before the hallway? 
599,bathroom,,Where was the apple before the hallway? 
600,bathroom,,Where was the apple before the kitchen? 
601,garden,,Where was the apple before the kitchen? 
602,bedroom,,Where was the milk before the bathroom? 
603,bedroom,,Where was the milk before the bathroom? 
604,garden,,Where was the football before the bedroom? 
605,garden,,Where was the apple before the bathroom? 
606,office,,Where was the apple before the hallway? 
607,hallway,,Where was the apple before the kitchen? 
608,bathroom,,Where was the milk before the office? 
609,bathroom,,Where was the milk before the office? 
610,bathroom,Answer: Before the hallway the football was in the kitchen.,Where was the football before the hallway? 
611,bathroom,,Where was the football before the hallway? 
612,hallway,,Where was the milk before the bedroom? 
613,hallway,,Where was the milk before the bedroom? 
614,hallway,,Where was the milk before the bedroom? 
615,kitchen,,Where was the apple before the hallway? 
616,garden,,Where was the milk before the office? 
617,office,,Where was the milk before the garden? 
618,hallway,,Where was the football before the garden? 
