,target,output,question
74,yes,yes,Is John in the garden? 
75,yes,yes,Is Sandra in the kitchen? 
76,no,no,Is Daniel in the hallway? 
77,yes,yes,Is Daniel in the office? 
78,no,no,Is Mary in the bedroom? 
79,no,no,Is Sandra in the kitchen? 
80,yes,yes,Is Sandra in the hallway? 
81,no,no,Is John in the garden? 
82,no,no,Is Daniel in the garden? 
83,no,no,Is Daniel in the garden? 
84,yes,no,Is Sandra in the bathroom? 
85,no,no,Is Sandra in the garden? 
86,yes,yes,Is Sandra in the office? 
87,no,no,Is Sandra in the bedroom? 
88,no,no,Is Daniel in the hallway? 
89,no,no,Is Daniel in the kitchen? 
90,yes,yes,Is Mary in the bedroom? 
91,no,no,Is Sandra in the office? 
92,no,no,Is John in the kitchen? 
93,no,no,Is Sandra in the office? 
94,yes,yes,Is John in the bathroom? 
95,no,no,Is Mary in the hallway? 
96,no,no,Is Sandra in the hallway? 
97,yes,yes,Is John in the bedroom? 
98,yes,yes,Is Sandra in the bedroom? 
99,yes,no,Is Sandra in the bathroom? 
100,yes,yes,Is John in the office? 
101,no,no,Is Daniel in the kitchen? 
102,no,no,Is Daniel in the office? 
103,no,no,Is Daniel in the hallway? 
104,yes,yes,Is Daniel in the kitchen? 
105,no,no,Is Mary in the kitchen? 
106,no,no,Is Mary in the kitchen? 
107,yes,yes,Is Mary in the hallway? 
108,no,no,Is Mary in the garden? 
109,yes,yes,Is Sandra in the kitchen? 
110,no,no,Is Sandra in the bathroom? 
111,no,no,Is Sandra in the bathroom? 
112,no,no,Is Mary in the bedroom? 
113,no,yes,Is Daniel in the bathroom? 
114,no,no,Is John in the garden? 
115,no,yes,Is John in the kitchen? 
116,no,no,Is Sandra in the kitchen? 
117,yes,yes,Is John in the bathroom? 
118,yes,yes,Is John in the garden? 
119,yes,yes,Is John in the garden? 
120,no,no,Is Daniel in the hallway? 
121,no,no,Is Sandra in the bathroom? 
122,no,no,Is Sandra in the bedroom? 
123,yes,yes,Is John in the office? 
124,no,no,Is Daniel in the bedroom? 
125,no,no,Is Mary in the hallway? 
126,yes,yes,Is Mary in the garden? 
127,yes,yes,Is John in the hallway? 
128,yes,yes,Is John in the garden? 
129,no,no,Is Mary in the kitchen? 
130,no,no,Is Daniel in the hallway? 
131,no,no,Is Daniel in the bathroom? 
132,no,no,Is Mary in the garden? 
133,no,no,Is Sandra in the bedroom? 
134,no,yes,Is John in the hallway? 
135,no,no,Is Mary in the office? 
136,no,no,Is John in the kitchen? 
137,no,no,Is Sandra in the kitchen? 
138,yes,yes,Is Mary in the office? 
139,no,no,Is Daniel in the kitchen? 
140,yes,yes,Is John in the garden? 
141,yes,yes,Is John in the office? 
142,yes,yes,Is John in the hallway? 
143,no,no,Is Daniel in the bathroom? 
144,yes,yes,Is Sandra in the office? 
145,no,no,Is Mary in the garden? 
146,no,no,Is Mary in the bedroom? 
147,no,no,Is Daniel in the bedroom? 
148,no,no,Is Mary in the office? 
149,no,no,Is Mary in the garden? 
150,no,no,Is Sandra in the bedroom? 
151,yes,no,Is Sandra in the bathroom? 
152,no,no,Is John in the bathroom? 
153,no,no,Is Mary in the garden? 
154,no,no,Is Mary in the hallway? 
155,no,no,Is Daniel in the bedroom? 
156,no,no,Is Daniel in the bathroom? 
157,no,no,Is Daniel in the bathroom? 
158,yes,yes,Is Sandra in the garden? 
159,yes,yes,Is Mary in the kitchen? 
160,no,no,Is Sandra in the office? 
161,yes,yes,Is Mary in the bathroom? 
162,no,no,Is Mary in the hallway? 
163,no,no,Is Daniel in the office? 
164,no,no,Is John in the bedroom? 
165,no,no,Is Mary in the garden? 
166,no,no,Is John in the hallway? 
167,yes,yes,Is Daniel in the office? 
168,yes,yes,Is Sandra in the kitchen? 
169,yes,yes,Is Sandra in the office? 
170,no,no,Is Mary in the bathroom? 
171,no,no,Is Mary in the bathroom? 
172,no,no,Is Daniel in the bedroom? 
173,no,no,Is John in the bedroom? 
174,no,no,Is Mary in the bathroom? 
175,yes,yes,Is John in the office? 
176,no,yes,Is Sandra in the bathroom? 
177,no,no,Is Sandra in the hallway? 
178,no,no,Is Sandra in the hallway? 
179,no,no,Is Sandra in the kitchen? 
180,no,no,Is Daniel in the bedroom? 
181,yes,yes,Is Daniel in the garden? 
182,no,no,Is Daniel in the hallway? 
183,yes,yes,Is John in the garden? 
184,no,no,Is Mary in the hallway? 
185,yes,yes,Is Sandra in the hallway? 
186,no,no,Is Daniel in the bedroom? 
187,yes,yes,Is Sandra in the garden? 
188,no,no,Is Daniel in the hallway? 
189,no,no,Is John in the kitchen? 
190,yes,yes,Is Sandra in the bathroom? 
191,no,no,Is Mary in the hallway? 
192,no,no,Is Sandra in the bedroom? 
193,yes,yes,Is John in the hallway? 
194,yes,yes,Is Mary in the bedroom? 
195,yes,yes,Is Sandra in the office? 
196,no,no,Is Daniel in the garden? 
197,no,no,Is Daniel in the kitchen? 
198,no,no,Is Daniel in the hallway? 
199,no,no,Is John in the bathroom? 
200,yes,yes,Is John in the hallway? 
201,no,no,Is John in the hallway? 
202,yes,yes,Is Daniel in the garden? 
203,no,no,Is Sandra in the kitchen? 
204,no,no,Is Daniel in the bedroom? 
205,yes,yes,Is Sandra in the hallway? 
206,no,no,Is Sandra in the hallway? 
207,yes,yes,Is Sandra in the garden? 
208,no,no,Is Daniel in the bathroom? 
209,yes,yes,Is John in the garden? 
210,yes,yes,Is Sandra in the kitchen? 
211,yes,yes,Is Mary in the bedroom? 
212,no,no,Is Mary in the bedroom? 
213,yes,yes,Is Mary in the bedroom? 
214,yes,no,Is John in the office? 
215,no,yes,Is Mary in the garden? 
216,yes,yes,Is Mary in the bathroom? 
217,no,yes,Is Mary in the garden? 
218,yes,yes,Is Mary in the bathroom? 
219,no,yes,Is Sandra in the garden? 
220,no,no,Is Daniel in the hallway? 
221,no,no,Is Mary in the kitchen? 
222,no,no,Is Daniel in the kitchen? 
223,no,no,Is Daniel in the kitchen? 
224,no,no,Is John in the garden? 
225,yes,yes,Is Sandra in the office? 
226,no,no,Is Sandra in the office? 
227,no,yes,Is Sandra in the bedroom? 
228,yes,yes,Is Daniel in the bedroom? 
229,yes,yes,Is Daniel in the bedroom? 
230,no,no,Is John in the hallway? 
231,no,no,Is Daniel in the bedroom? 
232,yes,yes,Is John in the kitchen? 
233,no,no,Is Mary in the garden? 
234,no,no,Is Sandra in the hallway? 
235,no,no,Is John in the garden? 
236,yes,yes,Is Mary in the hallway? 
237,no,no,Is Sandra in the garden? 
238,no,no,Is Sandra in the bathroom? 
239,no,no,Is John in the office? 
240,yes,yes,Is John in the bedroom? 
241,no,no,Is John in the bedroom? 
242,no,no,Is Daniel in the kitchen? 
243,no,no,Is Daniel in the bathroom? 
244,no,no,Is Daniel in the hallway? 
245,no,no,Is Sandra in the bedroom? 
246,yes,yes,Is Daniel in the garden? 
247,no,no,Is Daniel in the office? 
248,yes,yes,Is Daniel in the garden? 
249,no,no,Is Daniel in the garden? 
250,no,no,Is Mary in the bedroom? 
251,no,no,Is Mary in the garden? 
252,yes,yes,Is Daniel in the office? 
253,no,no,Is Mary in the hallway? 
254,yes,yes,Is Daniel in the bedroom? 
255,yes,yes,Is John in the bedroom? 
256,yes,yes,Is John in the bedroom? 
257,yes,yes,Is John in the kitchen? 
258,no,no,Is Mary in the garden? 
259,yes,yes,Is Mary in the kitchen? 
260,no,no,Is Mary in the bedroom? 
261,yes,yes,Is Daniel in the garden? 
262,no,no,Is Sandra in the bathroom? 
263,yes,yes,Is Sandra in the kitchen? 
264,no,no,Is John in the office? 
265,no,no,Is Daniel in the office? 
266,yes,yes,Is Daniel in the office? 
267,no,no,Is Daniel in the bedroom? 
268,yes,yes,Is Daniel in the hallway? 
269,yes,yes,Is John in the hallway? 
270,no,no,Is Sandra in the hallway? 
271,no,no,Is Sandra in the bathroom? 
272,no,no,Is Sandra in the office? 
273,yes,no,Is Daniel in the bedroom? 
274,yes,yes,Is John in the hallway? 
275,yes,yes,Is Daniel in the garden? 
276,no,no,Is Sandra in the hallway? 
277,yes,yes,Is Mary in the hallway? 
278,yes,yes,Is Daniel in the kitchen? 
279,no,no,Is Sandra in the bathroom? 
280,yes,yes,Is Daniel in the kitchen? 
281,yes,yes,Is Sandra in the bathroom? 
282,no,no,Is Sandra in the hallway? 
283,no,no,Is Daniel in the bathroom? 
284,no,no,Is Mary in the office? 
285,no,no,Is Sandra in the bedroom? 
286,yes,yes,Is Mary in the bedroom? 
287,no,no,Is Daniel in the hallway? 
288,yes,yes,Is Sandra in the bathroom? 
289,yes,yes,Is John in the office? 
290,no,no,Is Sandra in the garden? 
291,no,no,Is Sandra in the kitchen? 
292,no,no,Is Sandra in the garden? 
293,no,no,Is Mary in the kitchen? 
294,no,no,Is John in the bedroom? 
295,no,no,Is Sandra in the bedroom? 
296,yes,yes,Is Sandra in the hallway? 
297,yes,no,Is Daniel in the kitchen? 
298,yes,yes,Is Mary in the bathroom? 
299,no,no,Is John in the hallway? 
300,no,no,Is John in the hallway? 
301,yes,yes,Is John in the office? 
302,no,no,Is Sandra in the hallway? 
303,yes,yes,Is Sandra in the bedroom? 
304,yes,yes,Is Sandra in the kitchen? 
305,yes,yes,Is John in the hallway? 
306,no,no,Is John in the office? 
307,yes,yes,Is Sandra in the garden? 
308,no,no,Is Daniel in the bedroom? 
309,no,no,Is John in the hallway? 
310,no,no,Is Daniel in the bathroom? 
311,no,no,Is Daniel in the bathroom? 
312,no,no,Is Sandra in the bedroom? 
313,no,no,Is Sandra in the bathroom? 
314,yes,yes,Is Sandra in the bedroom? 
315,no,no,Is John in the garden? 
316,no,no,Is John in the bedroom? 
317,no,no,Is Daniel in the kitchen? 
318,yes,yes,Is John in the bathroom? 
319,no,no,Is John in the kitchen? 
320,no,no,Is Mary in the bathroom? 
321,yes,yes,Is Sandra in the bathroom? 
322,yes,yes,Is Sandra in the bathroom? 
323,yes,yes,Is Mary in the bathroom? 
324,no,no,Is John in the garden? 
325,no,no,Is John in the bathroom? 
326,no,no,Is John in the bathroom? 
327,no,no,Is John in the hallway? 
328,no,no,Is Sandra in the hallway? 
329,yes,yes,Is Mary in the bathroom? 
330,yes,yes,Is Mary in the hallway? 
331,no,no,Is Daniel in the kitchen? 
332,no,no,Is Daniel in the bedroom? 
333,no,no,Is Daniel in the bedroom? 
334,no,no,Is Sandra in the bathroom? 
335,yes,yes,Is Mary in the bedroom? 
336,yes,yes,Is John in the hallway? 
337,yes,yes,Is Mary in the bathroom? 
338,no,no,Is Daniel in the office? 
339,no,no,Is Mary in the bedroom? 
340,yes,yes,Is Daniel in the office? 
341,yes,yes,Is Sandra in the kitchen? 
342,yes,yes,Is Daniel in the hallway? 
343,yes,yes,Is John in the office? 
344,no,no,Is Daniel in the hallway? 
345,no,no,Is Sandra in the bedroom? 
346,yes,yes,Is Sandra in the kitchen? 
347,no,no,Is Sandra in the bedroom? 
348,no,no,Is Daniel in the garden? 
349,no,no,Is John in the office? 
350,yes,yes,Is Daniel in the bathroom? 
351,no,no,Is Sandra in the bedroom? 
352,no,no,Is Daniel in the bathroom? 
353,yes,yes,Is John in the hallway? 
354,yes,yes,Is Mary in the hallway? 
355,no,no,Is Daniel in the bathroom? 
356,no,no,Is John in the garden? 
357,yes,yes,Is Daniel in the bathroom? 
358,yes,yes,Is Sandra in the office? 
359,no,yes,Is Mary in the bathroom? 
360,no,no,Is John in the kitchen? 
361,no,no,Is John in the bedroom? 
362,yes,yes,Is John in the hallway? 
363,no,no,Is John in the bedroom? 
364,no,no,Is John in the bedroom? 
365,no,no,Is John in the office? 
366,no,no,Is Sandra in the garden? 
367,no,no,Is John in the bedroom? 
368,no,no,Is Daniel in the hallway? 
369,no,no,Is Sandra in the bedroom? 
370,no,no,Is Mary in the bathroom? 
371,no,no,Is Daniel in the kitchen? 
372,no,no,Is Daniel in the hallway? 
373,no,no,Is Daniel in the office? 
374,yes,yes,Is Mary in the kitchen? 
375,no,no,Is Mary in the bathroom? 
376,yes,yes,Is Daniel in the office? 
377,no,no,Is John in the bathroom? 
378,no,no,Is Daniel in the kitchen? 
379,no,no,Is John in the bedroom? 
380,no,no,Is Sandra in the kitchen? 
381,yes,yes,Is Mary in the bathroom? 
382,no,no,Is Sandra in the hallway? 
383,yes,yes,Is Mary in the hallway? 
384,yes,yes,Is John in the hallway? 
385,no,no,Is Daniel in the kitchen? 
386,no,no,Is Sandra in the kitchen? 
387,yes,yes,Is Sandra in the hallway? 
388,no,yes,Is Sandra in the bedroom? 
389,no,no,Is Sandra in the kitchen? 
390,no,no,Is Mary in the bathroom? 
391,yes,yes,Is John in the garden? 
392,yes,yes,Is Daniel in the bathroom? 
393,yes,yes,Is John in the kitchen? 
394,no,no,Is John in the hallway? 
395,yes,yes,Is Sandra in the office? 
396,yes,yes,Is Mary in the garden? 
397,no,yes,Is Mary in the garden? 
398,no,no,Is John in the garden? 
399,no,no,Is John in the bathroom? 
400,yes,yes,Is John in the kitchen? 
401,no,no,Is Mary in the kitchen? 
402,yes,yes,Is John in the bedroom? 
403,yes,no,Is Mary in the office? 
404,yes,yes,Is Sandra in the hallway? 
405,no,no,Is John in the kitchen? 
406,no,no,Is Daniel in the hallway? 
407,yes,yes,Is John in the bedroom? 
408,yes,yes,Is Daniel in the kitchen? 
409,no,no,Is Mary in the bedroom? 
410,yes,yes,Is John in the hallway? 
411,no,no,Is Daniel in the bedroom? 
412,yes,yes,Is Daniel in the hallway? 
413,no,no,Is Daniel in the hallway? 
414,yes,yes,Is Daniel in the hallway? 
415,yes,yes,Is John in the garden? 
416,no,no,Is John in the garden? 
417,no,no,Is John in the bathroom? 
418,no,yes,Is John in the bedroom? 
419,yes,yes,Is Daniel in the bathroom? 
420,no,no,Is Mary in the bathroom? 
421,no,no,Is Mary in the garden? 
422,no,no,Is John in the hallway? 
423,yes,no,Is Daniel in the office? 
424,no,no,Is Daniel in the bedroom? 
425,no,no,Is Mary in the bathroom? 
426,yes,yes,Is Mary in the bathroom? 
427,yes,yes,Is John in the bedroom? 
428,no,no,Is Daniel in the bedroom? 
429,yes,yes,Is Daniel in the kitchen? 
430,yes,yes,Is John in the kitchen? 
431,no,no,Is John in the office? 
432,yes,yes,Is Sandra in the bathroom? 
433,no,no,Is Sandra in the garden? 
434,yes,yes,Is Sandra in the hallway? 
435,no,no,Is John in the bedroom? 
436,yes,yes,Is John in the bedroom? 
437,no,no,Is John in the garden? 
438,no,no,Is Mary in the garden? 
439,yes,yes,Is Sandra in the hallway? 
440,no,no,Is Sandra in the office? 
441,no,no,Is Daniel in the bathroom? 
442,no,no,Is Sandra in the office? 
443,no,no,Is Mary in the kitchen? 
444,no,no,Is Mary in the office? 
445,no,no,Is John in the kitchen? 
446,no,no,Is Daniel in the bedroom? 
447,no,no,Is Daniel in the office? 
448,no,no,Is Mary in the office? 
449,no,no,Is Mary in the bedroom? 
450,no,no,Is Daniel in the kitchen? 
451,yes,yes,Is Daniel in the hallway? 
452,no,no,Is Mary in the hallway? 
453,no,no,Is Sandra in the hallway? 
454,yes,yes,Is Mary in the bathroom? 
455,yes,yes,Is John in the bedroom? 
456,no,no,Is Mary in the garden? 
457,yes,yes,Is John in the hallway? 
458,no,no,Is Mary in the hallway? 
459,yes,yes,Is Mary in the garden? 
460,no,no,Is Mary in the garden? 
461,yes,yes,Is Sandra in the garden? 
462,no,no,Is John in the office? 
463,no,no,Is Sandra in the garden? 
464,no,no,Is John in the hallway? 
465,yes,yes,Is Daniel in the garden? 
466,yes,yes,Is Sandra in the garden? 
467,no,yes,Is Daniel in the garden? 
468,no,no,Is Sandra in the kitchen? 
469,no,no,Is Daniel in the office? 
470,no,no,Is Daniel in the kitchen? 
471,no,no,Is Daniel in the hallway? 
472,yes,yes,Is Mary in the kitchen? 
473,no,no,Is Daniel in the office? 
474,yes,yes,Is Daniel in the bedroom? 
475,no,no,Is Daniel in the bathroom? 
476,no,no,Is Sandra in the kitchen? 
477,no,no,Is John in the bedroom? 
478,no,no,Is John in the bedroom? 
479,no,no,Is Mary in the bathroom? 
480,no,no,Is Mary in the garden? 
481,no,no,Is Mary in the garden? 
482,yes,yes,Is John in the hallway? 
483,no,no,Is Daniel in the office? 
484,no,no,Is Daniel in the bathroom? 
485,no,no,Is Daniel in the bedroom? 
486,no,no,Is Daniel in the bathroom? 
487,yes,yes,Is John in the office? 
488,yes,yes,Is Daniel in the office? 
489,no,no,Is Daniel in the bedroom? 
490,no,no,Is Sandra in the garden? 
491,no,no,Is Sandra in the kitchen? 
492,no,no,Is Daniel in the bathroom? 
493,no,no,Is Daniel in the bathroom? 
494,no,no,Is John in the hallway? 
495,yes,yes,Is John in the bathroom? 
496,yes,yes,Is Daniel in the garden? 
497,no,no,Is Sandra in the bathroom? 
498,yes,yes,Is Sandra in the hallway? 
499,no,no,Is Daniel in the hallway? 
500,no,no,Is John in the garden? 
501,no,no,Is John in the hallway? 
502,no,no,Is John in the bathroom? 
503,no,no,Is John in the hallway? 
504,no,no,Is John in the garden? 
505,yes,yes,Is Daniel in the bedroom? 
506,yes,yes,Is Sandra in the kitchen? 
507,yes,yes,Is John in the bedroom? 
508,yes,yes,Is John in the bedroom? 
509,no,no,Is John in the office? 
510,no,no,Is Sandra in the kitchen? 
511,no,no,Is Sandra in the bathroom? 
512,no,no,Is Sandra in the bathroom? 
513,yes,yes,Is Mary in the bathroom? 
514,yes,yes,Is Daniel in the bedroom? 
515,no,no,Is Sandra in the office? 
516,yes,yes,Is John in the kitchen? 
517,yes,yes,Is Sandra in the hallway? 
518,no,no,Is Sandra in the office? 
519,yes,yes,Is John in the hallway? 
520,no,no,Is Daniel in the hallway? 
521,no,no,Is Daniel in the hallway? 
522,yes,yes,Is Sandra in the bathroom? 
523,no,no,Is Sandra in the office? 
524,no,yes,Is Sandra in the bathroom? 
525,no,no,Is Sandra in the kitchen? 
526,no,no,Is John in the bathroom? 
527,no,no,Is Mary in the office? 
528,no,no,Is Mary in the office? 
529,yes,yes,Is John in the hallway? 
530,no,no,Is Daniel in the office? 
531,no,no,Is Daniel in the kitchen? 
532,yes,yes,Is Mary in the kitchen? 
533,no,no,Is John in the bedroom? 
534,yes,yes,Is Mary in the garden? 
535,no,no,Is Daniel in the kitchen? 
536,no,no,Is Daniel in the bedroom? 
537,no,no,Is Daniel in the bedroom? 
538,yes,yes,Is John in the kitchen? 
539,no,yes,Is Daniel in the office? 
540,no,no,Is Daniel in the kitchen? 
541,no,no,Is Sandra in the hallway? 
542,no,no,Is John in the hallway? 
543,no,no,Is John in the bathroom? 
544,no,no,Is John in the bathroom? 
545,no,no,Is Daniel in the bathroom? 
546,no,no,Is John in the office? 
547,yes,yes,Is Daniel in the bedroom? 
548,no,no,Is John in the bedroom? 
549,yes,yes,Is Daniel in the kitchen? 
550,no,no,Is Mary in the kitchen? 
551,no,no,Is Daniel in the garden? 
552,yes,yes,Is Daniel in the bathroom? 
553,yes,yes,Is Sandra in the bathroom? 
554,yes,yes,Is Sandra in the bathroom? 
555,yes,yes,Is John in the kitchen? 
556,yes,yes,Is Daniel in the hallway? 
557,no,no,Is Sandra in the hallway? 
558,yes,yes,Is Sandra in the garden? 
559,yes,yes,Is Sandra in the kitchen? 
560,yes,yes,Is Mary in the office? 
561,yes,yes,Is Sandra in the hallway? 
562,no,no,Is John in the garden? 
563,no,no,Is John in the garden? 
564,no,no,Is Sandra in the hallway? 
565,yes,yes,Is Daniel in the garden? 
566,no,no,Is Daniel in the garden? 
567,no,no,Is Mary in the bedroom? 
568,no,no,Is John in the kitchen? 
569,yes,yes,Is Daniel in the bedroom? 
570,no,no,Is John in the bedroom? 
571,yes,yes,Is Mary in the hallway? 
572,yes,yes,Is Daniel in the bedroom? 
573,yes,yes,Is Sandra in the kitchen? 
574,no,no,Is Daniel in the bathroom? 
575,no,no,Is Mary in the office? 
576,no,no,Is Mary in the bedroom? 
577,no,no,Is Daniel in the bedroom? 
578,no,no,Is Sandra in the hallway? 
579,no,no,Is Mary in the kitchen? 
580,no,no,Is Daniel in the office? 
581,no,no,Is Sandra in the office? 
582,no,no,Is Sandra in the kitchen? 
583,yes,yes,Is John in the bathroom? 
584,no,no,Is John in the garden? 
585,no,no,Is Sandra in the bedroom? 
586,yes,yes,Is Mary in the office? 
587,yes,yes,Is Mary in the office? 
588,yes,yes,Is Daniel in the kitchen? 
589,yes,yes,Is Daniel in the kitchen? 
590,yes,yes,Is Daniel in the kitchen? 
591,yes,yes,Is Daniel in the office? 
592,no,no,Is Mary in the bathroom? 
593,no,no,Is Mary in the hallway? 
594,no,no,Is Sandra in the kitchen? 
595,no,no,Is Sandra in the bedroom? 
596,yes,yes,Is Mary in the bathroom? 
597,yes,no,Is Sandra in the bedroom? 
598,yes,yes,Is Mary in the bathroom? 
599,no,no,Is John in the bedroom? 
600,no,no,Is John in the hallway? 
601,no,no,Is Sandra in the office? 
602,no,no,Is Sandra in the kitchen? 
603,no,no,Is Sandra in the bedroom? 
604,no,no,Is Daniel in the kitchen? 
605,no,no,Is John in the kitchen? 
606,no,no,Is Sandra in the hallway? 
607,yes,yes,Is Daniel in the garden? 
608,no,no,Is Mary in the kitchen? 
609,no,no,Is Daniel in the office? 
610,no,no,Is John in the bathroom? 
611,yes,yes,Is Mary in the kitchen? 
612,no,no,Is Sandra in the bathroom? 
613,yes,no,Is Sandra in the bathroom? 
614,no,no,Is Mary in the garden? 
615,no,no,Is John in the bathroom? 
616,no,no,Is John in the bathroom? 
617,no,no,Is Mary in the hallway? 
618,yes,yes,Is Sandra in the bedroom? 
619,yes,yes,Is Daniel in the kitchen? 
620,yes,yes,Is John in the garden? 
621,no,no,Is John in the bathroom? 
622,yes,yes,Is Mary in the bathroom? 
623,no,no,Is Mary in the bathroom? 
624,yes,yes,Is Mary in the office? 
625,no,no,Is Mary in the office? 
626,no,no,Is Mary in the bathroom? 
627,yes,yes,Is Daniel in the bedroom? 
628,no,no,Is Mary in the kitchen? 
629,no,no,Is Sandra in the garden? 
630,no,no,Is John in the bedroom? 
631,yes,yes,Is John in the hallway? 
632,no,no,Is Daniel in the hallway? 
633,yes,yes,Is John in the bedroom? 
634,no,no,Is Mary in the bathroom? 
635,yes,yes,Is Mary in the bedroom? 
636,no,no,Is Sandra in the bathroom? 
637,no,no,Is Sandra in the bathroom? 
638,yes,yes,Is John in the office? 
639,no,no,Is Mary in the bathroom? 
640,no,no,Is John in the bedroom? 
641,no,no,Is Mary in the kitchen? 
642,no,no,Is Mary in the hallway? 
643,no,no,Is John in the bathroom? 
644,no,no,Is Sandra in the hallway? 
645,no,no,Is Sandra in the hallway? 
646,no,no,Is John in the bathroom? 
647,no,no,Is John in the bathroom? 
648,no,no,Is John in the bathroom? 
649,no,no,Is Daniel in the bedroom? 
650,no,no,Is Daniel in the kitchen? 
651,no,no,Is Daniel in the hallway? 
652,yes,yes,Is Sandra in the office? 
653,yes,yes,Is Sandra in the garden? 
654,yes,yes,Is Daniel in the bedroom? 
655,no,no,Is Daniel in the hallway? 
656,no,no,Is John in the office? 
657,yes,yes,Is Mary in the hallway? 
658,no,no,Is Mary in the hallway? 
659,yes,yes,Is John in the hallway? 
660,yes,yes,Is John in the hallway? 
661,yes,yes,Is John in the kitchen? 
662,yes,yes,Is Daniel in the bathroom? 
663,no,no,Is Daniel in the hallway? 
664,yes,yes,Is Daniel in the hallway? 
665,yes,yes,Is Mary in the kitchen? 
666,yes,yes,Is Mary in the garden? 
667,no,no,Is Mary in the hallway? 
668,no,no,Is Mary in the kitchen? 
669,no,no,Is Daniel in the kitchen? 
670,no,no,Is John in the bedroom? 
671,yes,yes,Is Mary in the kitchen? 
672,no,no,Is Mary in the kitchen? 
673,no,no,Is Mary in the office? 
674,no,no,Is Daniel in the garden? 
675,yes,yes,Is Mary in the hallway? 
676,yes,yes,Is Mary in the hallway? 
677,yes,yes,Is Daniel in the hallway? 
678,yes,yes,Is Daniel in the kitchen? 
679,no,no,Is John in the bathroom? 
680,no,no,Is Sandra in the garden? 
681,no,no,Is Sandra in the garden? 
682,no,no,Is Sandra in the bathroom? 
683,yes,yes,Is Sandra in the kitchen? 
684,yes,yes,Is Daniel in the office? 
685,no,yes,Is Mary in the kitchen? 
686,no,no,Is Mary in the bedroom? 
687,yes,yes,Is Sandra in the hallway? 
688,no,no,Is Mary in the hallway? 
689,no,no,Is Daniel in the bedroom? 
690,yes,yes,Is Sandra in the hallway? 
691,yes,yes,Is Sandra in the hallway? 
692,yes,yes,Is Mary in the bedroom? 
693,no,no,Is Mary in the kitchen? 
694,no,no,Is John in the kitchen? 
695,no,no,Is Sandra in the hallway? 
696,no,no,Is John in the hallway? 
697,no,no,Is Mary in the hallway? 
698,no,no,Is Daniel in the office? 
699,yes,yes,Is Daniel in the bathroom? 
700,no,no,Is John in the bathroom? 
701,yes,yes,Is John in the kitchen? 
702,yes,yes,Is John in the kitchen? 
703,no,no,Is John in the hallway? 
