from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,lr_scheduler,max_n_segments,num_mem_tokens,model_path,num_steps,exact_match,k2,freeze_model_weights
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,4,linear,16,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_qs_from_cpt_8-16/run_3,10000.0,0.902999997138977,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,6,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_from_cpt_4-6/run_2,10000.0,0.7645290493965149,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,6,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_from_cpt_4-6/run_3,10000.0,0.7670000195503235,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_from_cpt_16-32/run_2,10000.0,0.6880000233650208,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_from_cpt_16-32/run_3,10000.0,0.7059999704360962,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_qs_from_cpt_1-2/run_2,10000.0,0.937158465385437,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_qs_from_cpt_1-2/run_3,10000.0,0.9330601096153259,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,4,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_qs_from_cpt_2-4/run_2,10000.0,0.8658536672592163,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,4,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_qs_from_cpt_2-4/run_3,10000.0,0.8678861856460571,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,4,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_2,10000.0,0.7678207755088806,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,4,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_3,10000.0,0.7469512224197388,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,6,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_qs_from_cpt_4-6/run_2,10000.0,0.9079999923706055,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,6,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_qs_from_cpt_4-6/run_3,10000.0,0.8970000147819519,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_qs_from_cpt_16-32/run_2,10000.0,0.4000000059604645,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,2,linear,32,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_qs_from_cpt_16-32/run_3,10000.0,0.8999999761581421,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,4,linear,16,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_from_cpt_8-16/run_2,10000.0,0.7160000205039978,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,4,linear,16,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_from_cpt_8-16/run_3,10000.0,0.7179999947547913,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_qs_from_cpt_6-8/run_2,10000.0,0.9179999828338623,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_qs_from_cpt_6-8/run_3,10000.0,0.9010000228881836,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_from_cpt_6-8/run_2,10000.0,0.7540000081062317,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,8,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_from_cpt_6-8/run_3,10000.0,0.7680000066757202,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_2,800.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_2,10000.0,0.8278688788414001,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_3,10000.0,0.8606557250022888,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_3,300.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_3,2500.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_3,10000.0,0.8415300250053406,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1/run_2,15000.0,0.9624183177947998,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1/run_3,15000.0,0.9493464231491089,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1/run_2,15000.0,0.8682634830474854,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16,/home/booydar/rmt/runs/babilong_multitask/qa1-10/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1/run_3,15000.0,0.8892215490341187,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.9159159064292908,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.2112112045288086,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.20720720291137695,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.5955955982208252,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.5055055022239685,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.7867867946624756,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1024,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1024x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.24624624848365784,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2048,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2048x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.23423422873020172,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,512,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_512x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.2602602541446686,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.8548548817634583,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.7357357144355774,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.9759759902954102,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.8938938975334167,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.6636636853218079,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.26626625657081604,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.9639639854431152,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.7227227091789246,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2048,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2048x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.20920920372009277,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1024,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1024x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.23023022711277008,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,4,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.9449449181556702,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.3343343436717987,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,512,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_512x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.24824824929237366,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,4,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.8408408164978027,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16,/home/booydar/rmt/runs/babilong_multitask/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.8628628849983215,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/booydar/rmt/runs/babilong_multitask/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.7907907962799072,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong_multitask/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.18918919563293457,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,19532,16,/home/booydar/rmt/runs/babilong_multitask/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_19532x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_3,,0.19019019603729248,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/booydar/rmt/runs/babilong_multitask/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_from_cpt_32x512_long_from_dataset_qa12-10/run_2,,0.42942944169044495,-1,False
