,target,output,question
26,bathroom,"Answer: In the milkman’s hand.









End of Project",Where was the milk before the office? 
27,office,,Where was the football before the bedroom? 
28,bedroom,Answer: In the hallway.,Where was the football before the hallway? 
29,kitchen,,Where was the apple before the bedroom? 
30,hallway,"Answer: In the kitchen.

Question: Where was the milk before the bathroom?

Answer: In",Where was the football before the bathroom? 
31,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the garden?

Answer: In",Where was the milk before the garden? 
32,office,,Where was the milk before the garden? 
33,bedroom,"J.

Jaundice, 975
  in amyloid liver,",Where was the milk before the garden? 
34,hallway,,Where was the football before the bedroom? 
35,hallway,"BOOK 4


           The world is full of magic things,
           Waiting",Where was the apple before the bathroom? 
36,office,"Answer: In the kitchen.

Question: Where was the milk after the bathroom?

Answer: In",Where was the milk before the bathroom? 
37,garden,CHAPTER XXXIV.--THE MOB.,Where was the football before the bedroom? 
38,office,,Where was the milk before the kitchen? 
39,garden,"Answer: In the kitchen.

Question: Where was the football before the kitchen?

Answer: In",Where was the milk before the bedroom? 
40,hallway,"Answer: In the hallway.





End of the Project Gutenberg EBook of Red",Where was the football before the bathroom? 
41,kitchen,,Where was the apple before the bedroom? 
42,garden,"Answer: In the kitchen.

Question: Where was the office before the kitchen?

Answer: In",Where was the apple before the office? 
43,bedroom,"Answer: In the kitchen.

Question: Where was the milk before the kitchen?

Answer: In",Where was the apple before the garden? 
44,kitchen,,Where was the apple before the bedroom? 
45,garden,,Where was the apple before the bathroom? 
46,office,"Answer: In the office.

Question: Where was the football before the office?

Answer: In",Where was the football before the bedroom? 
47,office,"Answer: In the garden.

Question: Where was the football after the garden?

Answer: In",Where was the football before the garden? 
48,bathroom,End of the Project Gutenberg EBook of Scientific American Supplement,Where was the apple before the kitchen? 
49,bathroom,"End of Project Gutenberg's Oh, Money! The wish came",Where was the football before the office? 
50,bedroom,,Where was the football before the kitchen? 
51,bedroom,,Where was the football before the kitchen? 
52,garden,"Answer: In the kitchen.

Question: Where was the milk after the bedroom?

Answer: In",Where was the milk before the bedroom? 
53,bathroom,"Answer: In the refrigerator.

Question: Where was the refrigerator before the hallway?

Answer: In",Where was the milk before the hallway? 
54,garden,,Where was the apple before the office? 
55,garden,,Where was the football before the kitchen? 
56,office,"Answer: In the kitchen.

Question: Where is the milk now?

Answer: In the hallway",Where was the milk before the hallway? 
57,bathroom,"Answer: In the office.

Question: Where was the milk after the office?

Answer: In",Where was the milk before the office? 
58,bedroom,,Where was the football before the office? 
59,garden,,Where was the milk before the office? 
60,garden,"Answer: In the kitchen.

Question: Where is the milk now?

Answer: In the office",Where was the milk before the office? 
61,garden,,Where was the milk before the hallway? 
62,hallway,"Answer: In the hallway.

Question: Where was the football before the hallway?

Answer: In",Where was the football before the kitchen? 
63,bathroom,Answer: In the kitchen.,Where was the apple before the hallway? 
64,bathroom,"Answer: In the refrigerator.

Question: Where was the milk before the refrigerator?

Answer: In",Where was the milk before the kitchen? 
65,bathroom,"Answer: In the refrigerator.

Question: What is the difference between a cow and a bull?",Where was the milk before the kitchen? 
66,office,,Where was the milk before the garden? 
67,hallway,"Answer: In the kitchen.

Question: Where was the milk after the bedroom?

Answer: In",Where was the milk before the bedroom? 
68,kitchen,"Answer: In the kitchen.

Question: Where was the milk before the kitchen?

Answer: In",Where was the milk before the bedroom? 
69,kitchen,THE BROWNIES' [Illustration] BALL-POLE. [Illustration],Where was the milk before the office? 
70,garden,,Where was the milk before the bathroom? 
71,bedroom,,Where was the milk before the kitchen? 
72,hallway,,Where was the apple before the office? 
73,office,"Answer: In the cow.

Question: Where was the cow before the kitchen?

Answer: In",Where was the milk before the kitchen? 
74,bedroom,,Where was the milk before the garden? 
75,bedroom,"Answer: In the garden.

Question: Where was the milk before the bathroom?

Answer: In",Where was the apple before the bathroom? 
76,bathroom,"OLD MORTALITY

By Walter Scott


[Illustration:",Where was the apple before the hallway? 
77,bedroom,"Answer: In the kitchen.

Question: Where was the milk after the kitchen?

Answer: In",Where was the milk before the kitchen? 
78,bathroom,"Answer: In the kitchen.

Question: Where was the apple before the kitchen?

Answer: In",Where was the apple before the hallway? 
79,kitchen,"Answer: In the kitchen.




CHAPTER XXVI.--OVERWHELMING",Where was the apple before the bathroom? 
80,garden,"BOOK VII.


CHAPTER I.


The first day of the",Where was the apple before the bedroom? 
81,office,,Where was the apple before the garden? 
82,kitchen,,Where was the apple before the garden? 
83,hallway,"Answer: In the kitchen.

Question: Where was the football before the bathroom?

Answer: In",Where was the apple before the bedroom? 
84,garden,"Answer: In the kitchen.

Question: Where was the milk after the hallway?

Answer: In",Where was the milk before the hallway? 
85,kitchen,"Answer: The milk was in the kitchen.

Question: Where was the football before the bedroom?",Where was the milk before the bedroom? 
86,bedroom,"Answer: In the
parlor. Question: Where was the milk before the parlor? Answer: In the
hall",Where was the milk before the hallway? 
87,garden,,Where was the football before the bathroom? 
88,garden,,Where was the football before the hallway? 
89,bathroom,"Answer: In the garden.

Question: Where was the football before the office?

Answer: In",Where was the football before the garden? 
90,office,"BOOK 5


                The Lord is my shepherd; I shall not want.",Where was the apple before the bathroom? 
91,kitchen,,Where was the apple before the office? 
92,bathroom,,Where was the football before the office? 
93,garden,Answer: In the kitchen.,Where was the milk before the kitchen? 
94,office,,Where was the football before the hallway? 
95,bathroom,"Answer: In the orchard.

Question: Where was the apple after the kitchen?

Answer:",Where was the apple before the kitchen? 
96,office,"Answer: In the orchard. Question: Where was the cabbage before the kitchen? Answer: In the
orchard",Where was the apple before the kitchen? 
97,bedroom,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the apple before the bathroom? 
98,garden,,Where was the football before the hallway? 
99,bathroom,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the garden? 
