,target,output,question
41,kitchen,Answer: The most recent location of Sandra is kitchen.,Where is Sandra? 
42,office,Answer: The most recent location of Mary is garden.,Where is Mary? 
43,bedroom,Answer: The most recent location of Mary is bathroom.,Where is Mary? 
44,office,Answer: The most recent location of Daniel is office.,Where is Daniel? 
45,office,Answer: The most recent location of Sandra is office.,Where is Sandra? 
46,bathroom,The most recent location of Sandra is hallway.,Where is Sandra? 
47,bedroom,The most recent location of Sandra is garden.,Where is Sandra? 
48,office,The most recent location of Daniel is office.,Where is Daniel? 
49,bedroom,The most recent location of Sandra is bedroom.,Where is Sandra? 
50,hallway,The most recent location of Daniel is hallway.,Where is Daniel? 
51,bedroom,Answer: The most recent location of Sandra is bedroom.,Where is Sandra? 
52,office,The most recent location of John is office.,Where is John? 
53,garden,Answer: The most recent location of John is garden.,Where is John? 
54,kitchen,Answer: The most recent location of Daniel is the kitchen.,Where is Daniel? 
55,hallway,Answer: The most recent location of 'Mary' is 'Ames mansion'.,Where is Mary? 
56,hallway,The most recent location of ’Sandra’ is ’bathroom’.,Where is Sandra? 
57,hallway,Answer: The most recent location of John is hallway.,Where is John? 
58,bedroom,The most recent location of Mary is bathroom.,Where is Mary? 
59,bedroom,The most recent location of Sandra is bedroom.,Where is Sandra? 
60,bedroom,The most recent location of Daniel is bedroom.,Where is Daniel? 
61,kitchen,The most recent location of Sandra is kitchen.,Where is Sandra? 
62,bedroom,Answer: The most recent location of Daniel is hallway.,Where is Daniel? 
63,garden,The most recent location of John is garden.,Where is John? 
64,bathroom,Answer: The most recent location of Sandra is bathroom.,Where is Sandra? 
65,garden,Answer: The most recent location of Sandra is bedroom.,Where is Sandra? 
66,office,The most recent location of Daniel is office.,Where is Daniel? 
67,bedroom,The most recent location of Mary is the kitchen.,Where is Mary? 
68,garden,The most recent location of ’Sandra’ is ’garden’.,Where is Sandra? 
69,bathroom,Answer: The most recent location of Sandra is garden.,Where is Sandra? 
70,office,The most recent location of John is garden.,Where is John? 
71,kitchen,The most recent location of Daniel is kitchen.,Where is Daniel? 
72,bedroom,Answer: The most recent location of John is the bedroom.,Where is John? 
73,office,Answer: The most recent location of Daniel is office.,Where is Daniel? 
74,bathroom,The most recent location of Sandra is garden.,Where is Sandra? 
75,office,Answer: The most recent location of John is hallway.,Where is John? 
76,hallway,The most recent location of Mary is bedroom.,Where is Mary? 
77,office,The most recent location of John is office.,Where is John? 
78,office,The most recent location of Sandra is hallway.,Where is Sandra? 
79,bathroom,The most recent location of John is garden.,Where is John? 
80,hallway,Answer: The most recent location of John is bedroom.,Where is John? 
81,hallway,The most recent location of Daniel is hallway.,Where is Daniel? 
82,hallway,The most recent location of Daniel is office.,Where is Daniel? 
83,bathroom,The most recent location of Daniel is bathroom.,Where is Daniel? 
84,bathroom,Answer: The most recent location of John is kitchen.,Where is John? 
85,bathroom,The most recent location of Daniel is bathroom.,Where is Daniel? 
86,garden,The most recent location of John is London.,Where is John? 
87,bedroom,The most recent location of ’John’ is ’bedroom’.,Where is John? 
88,office,The most recent location of Mary is office.,Where is Mary? 
89,garden,Answer: The most recent location of Sandra is garden.,Where is Sandra? 
90,office,The most recent location of John is office.,Where is John? 
91,bedroom,The most recent location of Daniel is bedroom.,Where is Daniel? 
92,hallway,The most recent location of John is kitchen.,Where is John? 
93,kitchen,Answer: The most recent location of Daniel is the bathroom.,Where is Daniel? 
94,bedroom,The most recent location of Daniel is bedroom.,Where is Daniel? 
95,hallway,Answer: The most recent location of Sandra is hallway.,Where is Sandra? 
96,garden,The most recent location of Sandra is garden.,Where is Sandra? 
97,bedroom,Answer: The most recent location of John is bedroom.,Where is John? 
98,office,Answer: The most recent location of John is Fife.,Where is John? 
99,garden,Answer: The most recent location of Sandra is garden.,Where is Sandra? 
