,target,output,question
34,hallway,The football was in the hallway before the bedroom.,Where was the football before the bedroom? 
35,hallway,Answer: The apple was in the hallway before the bathroom.,Where was the apple before the bathroom? 
36,office,The milk was in the kitchen before the bathroom.,Where was the milk before the bathroom? 
37,garden,The football was in the kitchen before the bedroom.,Where was the football before the bedroom? 
38,office,The milk was in the bedroom.,Where was the milk before the kitchen? 
39,garden,The milk was in the kitchen.,Where was the milk before the bedroom? 
40,hallway,The football was in the office before the bathroom.,Where was the football before the bathroom? 
41,kitchen,The apple was in the kitchen before the bedroom.,Where was the apple before the bedroom? 
42,garden,The apple was in the kitchen before the office.,Where was the apple before the office? 
43,bedroom,The apple was in the kitchen before the garden.,Where was the apple before the garden? 
44,kitchen,The apple was in the kitchen before the bedroom.,Where was the apple before the bedroom? 
45,garden,The apple was in the kitchen before the bathroom.,Where was the apple before the bathroom? 
46,office,The football was in the kitchen before the bedroom.,Where was the football before the bedroom? 
47,office,Answer: The football was in the bedroom.,Where was the football before the garden? 
48,bathroom,The apple was in the bathroom before the kitchen.,Where was the apple before the kitchen? 
49,bathroom,Answer: The football was in the bedroom before the office.,Where was the football before the office? 
50,bedroom,The football was in the bedroom.,Where was the football before the kitchen? 
51,bedroom,The football was in the garden before the kitchen.,Where was the football before the kitchen? 
52,garden,The milk was in the kitchen before the bedroom.,Where was the milk before the bedroom? 
53,bathroom,Answer: The milk was in the kitchen.,Where was the milk before the hallway? 
54,garden,The apple was in the garden before the office.,Where was the apple before the office? 
55,garden,The football was in the garden before the kitchen.,Where was the football before the kitchen? 
56,office,The milk was in the kitchen before the hallway.,Where was the milk before the hallway? 
57,bathroom,The milk was in the kitchen before the office.,Where was the milk before the office? 
58,bedroom,"Answer: Before the office the football was in the garden.

Question: Where was the apple before the office?",Where was the football before the office? 
59,garden,The milk was in the kitchen before the office.,Where was the milk before the office? 
60,garden,Answer: The milk was in the kitchen before the office.,Where was the milk before the office? 
61,garden,The milk was in the kitchen before the hallway.,Where was the milk before the hallway? 
62,hallway,The football was in the garden before the kitchen.,Where was the football before the kitchen? 
63,bathroom,Answer: The apple was in the kitchen before the hallway.,Where was the apple before the hallway? 
64,bathroom,The milk was in the refrigerator before the kitchen.,Where was the milk before the kitchen? 
65,bathroom,The milk was in the refrigerator before the kitchen.,Where was the milk before the kitchen? 
66,office,Answer: The milk was in the kitchen before the garden.,Where was the milk before the garden? 
67,hallway,The milk was in the kitchen before the bedroom.,Where was the milk before the bedroom? 
68,kitchen,Answer: The milk was in the kitchen before the bedroom.,Where was the milk before the bedroom? 
69,kitchen,The milk was in the kitchen before the office.,Where was the milk before the office? 
70,garden,The milk was in the kitchen before the bathroom.,Where was the milk before the bathroom? 
71,bedroom,The milk was in the kitchen before the hallway.,Where was the milk before the kitchen? 
72,hallway,The apple was in the bathroom before the office.,Where was the apple before the office? 
73,office,The milk was in the office before the kitchen.,Where was the milk before the kitchen? 
74,bedroom,The milk was in the kitchen before the garden.,Where was the milk before the garden? 
75,bedroom,The apple was in the bedroom before the bathroom.,Where was the apple before the bathroom? 
76,bathroom,The apple was in the office before the hallway.,Where was the apple before the hallway? 
77,bedroom,The milk was in the garden.,Where was the milk before the kitchen? 
78,bathroom,The apple was in the kitchen before the hallway.,Where was the apple before the hallway? 
79,kitchen,The apple was in the bedroom before the bathroom.,Where was the apple before the bathroom? 
80,garden,The apple was in the kitchen before the bedroom.,Where was the apple before the bedroom? 
81,office,Answer: The apple was in the kitchen before the garden.,Where was the apple before the garden? 
82,kitchen,The apple was in the bedroom before the garden.,Where was the apple before the garden? 
83,hallway,The apple was in the bathroom before the bedroom.,Where was the apple before the bedroom? 
84,garden,Answer: The milk was in the kitchen before the hallway.,Where was the milk before the hallway? 
85,kitchen,The milk was in the kitchen before the bedroom.,Where was the milk before the bedroom? 
86,bedroom,The milk was in the kitchen before the hallway.,Where was the milk before the hallway? 
87,garden,The football was in the office before the bathroom.,Where was the football before the bathroom? 
88,garden,The football was in the garden.,Where was the football before the hallway? 
89,bathroom,The football was in the kitchen before the garden.,Where was the football before the garden? 
90,office,The apple was in the bedroom before the bathroom.,Where was the apple before the bathroom? 
91,kitchen,The apple was in the bedroom before the office.,Where was the apple before the office? 
92,bathroom,The football was in the hallway before the office.,Where was the football before the office? 
93,garden,The milk was in the refrigerator before the kitchen.,Where was the milk before the kitchen? 
94,office,The football was in the garden before the hallway.,Where was the football before the hallway? 
95,bathroom,The apple was in the bedroom before the kitchen.,Where was the apple before the kitchen? 
96,office,Answer: The apple was in the bedroom before the kitchen.,Where was the apple before the kitchen? 
97,bedroom,Answer: The apple was in the kitchen before the bathroom.,Where was the apple before the bathroom? 
98,garden,The football was in the garden.,Where was the football before the hallway? 
99,bathroom,The football was in the hallway before the garden.,Where was the football before the garden? 
