,target,output,question
158,bedroom,"the bathroom (Document[159]):""Mary moved to the kitchen",Where is the milk? 
159,hallway,"the hallway (Document[11]):""John moved to the bedroom .",Where is the football? 
160,garden,"garden (Document[11]):""Daniel went to the office . Sometimes with",Where is the apple? 
161,garden,"the garden (Document[119]):""Daniel went to the garden . Daniel",Where is the apple? 
162,garden,"Daniel went back to the garden (Document[10]):""Daniel went back to",Where is the apple? 
163,garden,"the garden (Document[119]):""The Jews of the Atlas formed the",Where is the apple? 
164,bedroom,"the hallway (Document[119]):""Rudolph journeyed to",Where is the football? 
165,garden,"the garden (Document[119]):""Rudolph's chair j",Where is the football? 
166,garden,"the garden (Document[119]):""Rudolph went to the garden",Where is the football? 
167,hallway,"the hallway (Document[119]):""Ruby goes about her work",Where is the apple? 
168,hallway,"the hallway (Document[10]):""John journeyed to the hallway",Where is the apple? 
169,office,"the hallway (Document[10]):""The football is a round, infl",Where is the football? 
170,bedroom,"bedroom (Document[119]):""The apple is a symbol of tempt",Where is the apple? 
171,bathroom,"the hallway (Document[119]):""Maurice is trying to",Where is the apple? 
172,hallway,"hallway (Document[119]):""John went back to the hallway",Where is the milk? 
173,hallway,"hallway (Document[119]):""John went back to the hallway",Where is the milk? 
174,bathroom,"hallway (Document[11]):""Daniel went back to the hallway .",Where is the apple? 
175,kitchen,"the bathroom (Document[159]):""Mary went back to the",Where is the milk? 
176,hallway,"hallway (Document[15]):""Mary moved to the hallway.""",Where is the apple? 
177,kitchen,"the bathroom (Document[119]):""Mary went back to the",Where is the apple? 
178,office,"the bathroom (Document[109]):""Mary went back to the",Where is the milk? 
179,office,"the hallway (Document[15]):""Mary journeyed to the hall",Where is the milk? 
180,garden,"the garden (Document[159]):""Sandra journeyed to the garden",Where is the milk? 
181,garden,"the bathroom (Document[129]):""Sandra journeyed to the",Where is the milk? 
182,garden,"Sandra (Document[129]):""Sandra journeyed to the garden",Where is the milk? 
183,kitchen,"the garden (Document[159]):""John went to the garden . The",Where is the apple? 
184,kitchen,"John journeyed to the garden (Document[119]):""John journeyed",Where is the apple? 
185,office,"Mary's office (Document[119]):""Mary went back",Where is the apple? 
186,office,"Sandra journeyed to the bathroom (Document[119]):""S",Where is the apple? 
187,kitchen,"on the floor (Document[119]):""A moment later something falling on",Where is the milk? 
188,office,"on the table (Document[159]):""Mary brought the apple to",Where is the apple? 
189,kitchen,"the office (Document[11]):""Mary went back to the office .",Where is the milk? 
190,garden,"Daniel grabbed the apple there (Document[109]):""Daniel gra",Where is the apple? 
191,garden,"bedroom (Document[119]):""Mary travelled to the bed",Where is the apple? 
192,garden,"Daniel left the apple (Document[109]):""Daniel left the apple""",Where is the apple? 
193,bedroom,"the hallway (Document[11]):""Alice Hutchison went to",Where is the milk? 
194,bedroom,"the hallway (Document[119]):""The dread of the renewal",Where is the milk? 
195,bathroom,"the bathroom (Document[25th October 1813]):""",Where is the apple? 
196,bathroom,"the garden (Document[119]):""John journeyed to the garden .",Where is the apple? 
197,garden,"the garden (Document[119]):""Sandra got the milk there .",Where is the milk? 
198,kitchen,"the bedroom (Document[186]):""Sandra got the milk there",Where is the milk? 
199,kitchen,"garden (Document[9]):""Sandra went back to the garden . An",Where is the milk? 
200,office,"bathroom (Document[12]):""Sandra picked up the milk there",Where is the milk? 
201,office,"bathroom (Document[2]):""Sandra picked up the milk there.""",Where is the milk? 
202,hallway,"hallway (Document[15]):""Sandra put down the milk . Sand",Where is the milk? 
203,garden,"the hallway (Document[11]):""Mary went to the office .",Where is the milk? 
204,garden,"the hallway (Document[119]):""Mary went to the office",Where is the milk? 
205,office,"the office (Document[159]):""Mary went back to the office",Where is the milk? 
206,office,"the office (Document[11]):""Mary went back to the office .",Where is the milk? 
207,garden,"the hallway (Document[119]):""Daniel went to the hallway",Where is the apple? 
208,bathroom,"the bathroom (Document[10]):""John went to the bathroom .",Where is the milk? 
209,bathroom,"bathroom (Document[15]):""John travelled to the bathroom",Where is the milk? 
210,kitchen,"Mary dropped the football (Document[59]):""We may think of them",Where is the football? 
211,kitchen,"bathroom (Document[68]):""Mary went to the bathroom",Where is the football? 
212,kitchen,"the bedroom (Document[10]):""Daniel journeyed to the bedroom",Where is the football? 
213,kitchen,"the garden (Document[119]):""Mary went to the garden .",Where is the milk? 
214,garden,"Daniel journeyed to the bedroom (Document[119]):""Daniel journey",Where is the football? 
215,office,"the office (Document[119]):""Mary went back to the office",Where is the apple? 
216,office,"bathroom (Document[11]):""Sandra put down the apple .",Where is the apple? 
217,office,"the office (Document[11]):""Daniel went to the office . Mary took",Where is the apple? 
218,bathroom,"bathroom (Document[39]):""Mary went back to the bath",Where is the milk? 
219,bathroom,"bathroom (Document[53]):""Mary went back to the bath",Where is the milk? 
220,office,"on the table (Document[55]):""The narrator, who is also",Where is the apple? 
221,office,"Joan of Arcs have been as numerous in the Boer
armies as they",Where is the apple? 
222,office,"the office (Document[129]):""John picked up the apple there .",Where is the apple? 
223,bedroom,"the bedroom (Document[119]):""Mary went to the office",Where is the milk? 
224,bedroom,"the office (Document[46]):""John picked up the apple there . John",Where is the apple? 
225,bedroom,"the rocky isle (Document[63]):""The stranger smiled:--""",Where is the apple? 
226,kitchen,"Sandra's hand (Document[72]):""Sandra picked up the",Where is the apple? 
227,garden,"the bathroom (Document[80]):""Mary journeyed to the bath",Where is the football? 
228,bathroom,"bathroom (Document[109]):""Daniel went to the bathroom",Where is the milk? 
229,garden,"the garden (Document[119]):""Mary grabbed the football",Where is the football? 
230,bathroom,"the hallway (Document[159]):""Sandra went to the hall",Where is the football? 
231,bathroom,"Sandra journeyed to the bathroom (Document[159]):""S",Where is the football? 
232,bathroom,"discarded (Document[159]):""Sandra journeyed to the",Where is the football? 
233,garden,"the garden (Document[119]):""Mary went to the garden .",Where is the apple? 
234,bathroom,"the garden (Document[24]):""Daniel put down the apple there . Daniel",Where is the football? 
235,bedroom,"bedroom (Document[11]):""John moved to the bedroom . The",Where is the apple? 
236,bedroom,"John grabbed the apple there (Document[11]):""John grabb",Where is the apple? 
237,kitchen,"the hallway (Document[119]):""Sandra went to the hall",Where is the football? 
238,office,"the office (Document[119]):""Daniel went to the office . Mary",Where is the apple? 
239,garden,"garden (Document[129]):""Sandra went to the garden .",Where is the milk? 
240,hallway,"on the table (Document[159]):""Mary moved to the hall",Where is the apple? 
241,hallway,"Mary put down the apple there (Document[109]):""Mary",Where is the apple? 
242,kitchen,"hallway (Document[2]):""Mary put down the apple there . Mary",Where is the apple? 
243,bathroom,"hallway (Document[119]):""Mary put down the apple there",Where is the apple? 
244,bathroom,"the hallway (Document[119]):""Mary put down the apple",Where is the apple? 
245,hallway,"the hallway (Document[129]):""The voice of history and the",Where is the milk? 
246,garden,"the hallway (Document[119]):""Daniel went back to the hall",Where is the milk? 
247,garden,"Daniel (Document[119]):""Daniel went back to the hallway .",Where is the milk? 
248,garden,"Daniel discarded the football (Document[119]):""Daniel discarded the",Where is the football? 
249,garden,"Daniel (Document[129]):""Daniel journeyed to the garden . John",Where is the football? 
250,bathroom,"Daniel's pocket (Document[129]):""Daniel had intended to go",Where is the apple? 
251,hallway,"Daniel grabbed the apple there (Document[109]):""It arrived",Where is the apple? 
252,hallway,"the hallway (Document[12]):""The family consists of Mr. Hor",Where is the apple? 
253,hallway,"Evans Mills (Document[4th]):""It is now four weeks",Where is the apple? 
254,hallway,"the hallway (Document[129]):""Daniel went back to the hall",Where is the apple? 
255,bathroom,"bathroom (Document[11]):""Daniel grabbed the milk there",Where is the milk? 
256,kitchen,"the office (Document[15]):""Mary went to the office . The",Where is the apple? 
257,hallway,"hallway (Document[15]):""Sandra went back to the hallway",Where is the apple? 
258,hallway,"hallway (Document[119]):""Mary went to the office .",Where is the apple? 
259,hallway,"the office (Document[119]):""Sandra journeyed to the hall",Where is the apple? 
260,garden,"garden (Document[129]):""Sandra went to the garden .",Where is the football? 
261,garden,"the garden (Document[129]):""Sandra went back to the garden",Where is the football? 
262,garden,"the garden (Document[119]):""Sandra went back to the garden",Where is the football? 
263,bathroom,"bathroom (Document[109]):""John went to the bathroom",Where is the apple? 
264,hallway,"the hallway (Document[119]):""Daniel journeyed to the hall",Where is the apple? 
265,garden,"bathroom (Document[119]):""John picked up the apple there",Where is the apple? 
266,garden,"the hallway (Document[109]):""When there were none of the",Where is the apple? 
267,bathroom,"hallway (Document[119]):""The next day, Captain Flint",Where is the apple? 
268,bathroom,"hallway (Document[119]):""John moved to the hallway .",Where is the apple? 
269,garden,"hallway (Document[129]):""John went back to the garden .",Where is the apple? 
270,kitchen,"the night nurse's desk (Document[27]):""K.",Where is the football? 
271,office,"under his pillow (Document[129]):""When he disclaimed it",Where is the apple? 
272,office,"Johnny Rosenfeld (Document[615]):""Johnny Rosenfeld was",Where is the apple? 
273,kitchen,"the hallway (Document[633]):""Mary journeyed to the",Where is the football? 
274,office,"bedroom (Document[656]):""Mary journeyed to the bed",Where is the apple? 
275,hallway,"Sandra's house (Document[655]):""Sandra's",Where is the milk? 
276,hallway,"the hallway (Document[11]):""Sandra moved to the hallway",Where is the milk? 
277,hallway,"the back room (Document[119]):""This house, her father'",Where is the milk? 
278,kitchen,"Sandra (Document[159]):""In the morning to church, and",Where is the apple? 
279,kitchen,"the hallway (Document[152]):""Mary grabbed the",Where is the apple? 
280,bathroom,"the hallway (Document[129]):""Clifford, but I",Where is the football? 
281,bathroom,"the hallway (Document[119]):""Amy and Burt are",Where is the football? 
282,office,"office (Document[159]):""Daniel journeyed to the office . The",Where is the milk? 
283,office,"the hallway (Document[119]):""Daniel journeyed to the hall",Where is the milk? 
284,office,"the office (Document[129]):""Daniel journeyed to the hallway",Where is the milk? 
285,bedroom,"bedroom (Document[119]):""Geert is the youngest of",Where is the football? 
286,bedroom,"bedroom (Document[119]):""John went back to the bedroom",Where is the football? 
287,bedroom,"Sandra put down the football (Document[8]):""It was about five months",Where is the football? 
288,bedroom,"bedroom (Document[12]):""Mellicent--poor little",Where is the football? 
289,bedroom,"the hallway (Document[129]):""Mary went back to the",Where is the football? 
290,office,"hallway (Document[11]):""The only other occupant of the cave",Where is the apple? 
291,office,"the hallway (Document[129]):""Eli soon began to sit",Where is the apple? 
292,office,"the hallway (Document[119]):""John journeyed to the bed",Where is the apple? 
293,office,"hallway (Document[15]):""The Raccoon is a noct",Where is the apple? 
294,bedroom,"hallway (Document[11]):""No sooner had the twilight settled",Where is the milk? 
295,hallway,"hallway (Document[12]):""John went back to the hallway .",Where is the milk? 
296,hallway,"Sandra's garden (Document[119]):""Sandra's",Where is the football? 
297,hallway,"hallway (Document[129]):""John journeyed to the hallway",Where is the milk? 
298,bathroom,"the office (Document[119]):""Mary went to the office .",Where is the apple? 
299,bathroom,"the garden (Document[10]):""Mary went to the garden . John",Where is the apple? 
300,bedroom,"the garden (Document[100]):""John went to the garden . Mary",Where is the football? 
301,bedroom,"hallway (Document[159]):""Sandra went back to the hall",Where is the football? 
302,office,"the office (Document[11]):""Mary went to the office . The",Where is the football? 
303,bedroom,"garden (Document[15]):""John went back to the bedroom .",Where is the football? 
304,bedroom,"the garden (Document[129]):""Mary went to the bedroom",Where is the football? 
305,bathroom,"the museum at Lima (Document[55]):""This interesting relic is now",Where is the milk? 
306,bathroom,"(Document[63]):""Mary grabbed the milk there . Can there exist",Where is the milk? 
307,bathroom,"the bathroom (Document[129]):""Mary grabbed the",Where is the milk? 
308,bathroom,"the bathroom (Document[119]):""Mary grabbed the",Where is the milk? 
309,bathroom,"the bathroom (Document[119]):""Mary went to the bath",Where is the milk? 
310,kitchen,"bathroom (Document[119]):""Sandra moved to the bath",Where is the milk? 
311,kitchen,"the bathroom (Document[119]):""Sandra moved to the bath",Where is the milk? 
312,kitchen,"bedroom (Document[119]):""Mary picked up the milk there",Where is the milk? 
313,kitchen,"the hallway (Document[119]):""Mary picked up the milk",Where is the milk? 
314,kitchen,"the hallway (Document[159]):""Mary went to the hall",Where is the milk? 
315,bathroom,"the office (Document[129]):""Frank and Barney linger",Where is the football? 
316,bathroom,"the garden (Document[119]):""Fleming was too old a",Where is the football? 
317,bathroom,"the office (Document[159]):""Daniel went back to the office .",Where is the football? 
318,office,"the garden (Document[9]):""Mary journeyed to the garden . Mary",Where is the milk? 
319,kitchen,"the office (Document[129]):""Harry West went to the office",Where is the football? 
320,bathroom,"the ground (Document[159]):""The football is a round ball made",Where is the football? 
321,bathroom,"the bedroom (Document[11]):""John dropped the football there.""",Where is the football? 
322,bathroom,"Daniel grabbed the football there (Document[10]):""Daniel grabb",Where is the football? 
323,bathroom,"bedroom (Document[10]):""John went to the bedroom . John",Where is the football? 
324,bathroom,"the hallway (Document[119]):""Daniel travelled to the hall",Where is the football? 
325,bathroom,"garden (Document[4]):""Mary went to the garden . Mary went",Where is the apple? 
326,bathroom,"the garden (Document[119]):""Mary went to the garden .",Where is the apple? 
327,garden,"Daniel took the football there (Document[6]):""Daniel took the football there""",Where is the football? 
328,garden,"the garden (Document[10]):""Daniel took the football there . It is",Where is the football? 
329,garden,"Daniel took the football there (Document[10]):""Jack Kirke’s",Where is the football? 
330,garden,"the office (Document[129]):""The boys took to their heels",Where is the football? 
331,bathroom,"the garden (Document[11]):""Mary journeyed to the garden .",Where is the apple? 
332,bathroom,"the hallway (Document[15]):""The ostlers laughed at him when",Where is the apple? 
333,hallway,"hallway (Document[15]):""The Gulf, Colorado and Santa Fe",Where is the football? 
334,hallway,"the office (Document[10]):""March 18, 1",Where is the football? 
335,hallway,"the office (Document[119]):""John went back to the office .",Where is the football? 
336,hallway,"hallway (Document[10]):""Sandra went back to the hallway",Where is the football? 
337,hallway,"the garden (Document[109]):""Mary went to the garden .",Where is the football? 
338,hallway,"hallway (Document[15]):""Mary went back to the hallway",Where is the football? 
339,bedroom,"hallway (Document[10]):""Mary went back to the hallway",Where is the milk? 
340,garden,"the garden (Document[119]):""Mary journeyed to the garden",Where is the milk? 
341,garden,"bedroom (Document[12]):""John moved to the bedroom . How",Where is the milk? 
342,hallway,"the garden (Document[129]):""Mary got the football there .",Where is the football? 
343,hallway,"the garden (Document[11]):""Mary went to the garden . Daniel",Where is the football? 
344,hallway,"the hallway (Document[119]):""Mary journeyed to the",Where is the milk? 
345,garden,"the garden (Document[159]):""Mary went back to the garden",Where is the football? 
346,garden,"the garden (Document[37]):""Mary went back to the garden .",Where is the football? 
347,garden,"garden (Document[37]):""Sandra went back to the garden .",Where is the apple? 
348,garden,"Sandra discarded the apple (Document[119]):""Sandra disc",Where is the apple? 
349,garden,"the garden (Document[129]):""Mary went back to the garden",Where is the apple? 
350,bedroom,"the next room (Document[10]):""Leavenworth's body had",Where is the milk? 
351,office,"the bedroom (Document[119]):""Sandra went back to the",Where is the milk? 
352,office,"the kitchen (Document[119]):""Mary picked up the football there",Where is the milk? 
353,office,"the office (Document[29]):""Sandra went to the office""",Where is the milk? 
354,kitchen,"Mary picked it up there (Document[119]):""Mary picked",Where is the football? 
355,hallway,"Sandra put down the football (Document[10]):""Sandra moved to",Where is the football? 
356,hallway,"the garden (Document[3]):""John went to the bedroom . With this",Where is the football? 
357,office,"hallway (Document[11]):""Mrs. Briggs of the P",Where is the milk? 
358,hallway,"hallway (Document[11]):""Mary went to the hallway .",Where is the milk? 
359,hallway,"the hallway (Document[11]):""JANE. Mary went to",Where is the milk? 
360,bedroom,"the bedroom (Document[11]):""John went back to the bedroom",Where is the football? 
361,bedroom,"the bedroom (Document[109]):""John went to the bedroom",Where is the football? 
362,bedroom,"bedroom (Document[125]):""The variations in size observed are probably",Where is the apple? 
363,bedroom,"the garden (Document[1026]):""Mary went back to the",Where is the apple? 
364,bedroom,"the bedroom (Document[129]):""John went back to the bed",Where is the football? 
365,kitchen,"the garden (Document[129]):""Sandra journeyed to the garden",Where is the apple? 
366,kitchen,"the hallway (Document[14]):""John travelled to the hallway",Where is the apple? 
