from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,lr_scheduler,max_n_segments,num_mem_tokens,model_path,num_steps,exact_match,k2,freeze_model_weights
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8324786424636841,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.6974359154701233,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_1,,0.8118118047714233,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_2,,0.8098098039627075,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_3,,0.7967967987060547,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8068068027496338,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8068068027496338,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.7467467188835144,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.826826810836792,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa4_two-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.7917917966842651,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa5_three-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_1,,0.9863013625144958,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa5_three-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_2,,0.9757639765739441,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa5_three-arg-relations/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_3,,0.9820864200592041,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa5_three-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9620653390884399,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa5_three-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9631190896034241,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa5_three-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9009483456611633,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa5_three-arg-relations/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9641728401184082,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa5_three-arg-relations/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9272918701171875,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_1,,0.9939939975738525,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_2,,0.9769769906997681,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_3,,0.9809809923171997,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9219219088554382,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9209209084510803,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.826826810836792,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.977977991104126,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8568568825721741,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa7_counting/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_1,,0.9419419169425964,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa7_counting/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_2,,0.9029029011726379,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa7_counting/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_3,,0.9209209084510803,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa7_counting/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8828828930854797,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa7_counting/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8828828930854797,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa7_counting/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8508508801460266,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa7_counting/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9309309124946594,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa7_counting/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8398398160934448,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa8_lists-sets/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_qs_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_1,,0.9368104338645935,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa8_lists-sets/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_2,,0.9338014125823975,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,1,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa8_lists-sets/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1_eval_mf50_from_dataset_qa1-10/run_3,,0.9438315033912659,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa8_lists-sets/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8756268620491028,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa8_lists-sets/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.8766298890113831,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa8_lists-sets/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.7873620986938477,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,4,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa8_lists-sets/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_from_cpt_4x512_eval_mf50_from_dataset_qa1-10/run_1,,0.7813440561294556,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,64,linear,2,16,/home/jovyan/rmt/runs/babilong_multitask/cross_task/qa8_lists-sets/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_2x512_eval_mf50_from_dataset_qa1-10/run_1,,0.9317953586578369,-1,False
