from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,lr_scheduler,max_n_segments,num_mem_tokens,model_path,exact_match,k2,freeze_model_weights
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa2_two-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.9889668822288513,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,4,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa2_two-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.9539539813995361,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa2_two-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.9219219088554382,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa2_two-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.8168168067932129,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa2_two-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.6556556820869446,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa2_two-supporting-facts/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.5235235095024109,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,128,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa2_two-supporting-facts/gpt2/linear_adamw_wd1e-03_128x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.32932934165000916,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,256,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa2_two-supporting-facts/gpt2/linear_adamw_wd1e-03_256x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.25525525212287903,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,1,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,1.0,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,2,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.5720984935760498,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,4,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.5784708261489868,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,8,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.6026026010513306,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,16,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.5905905961990356,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,32,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.47047045826911926,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,64,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.391391396522522,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,128,linear,128,16,/home/jovyan/rmt/runs/babilong_no_dist_repeat_facts/qa3_three-supporting-facts/gpt2/linear_adamw_wd1e-03_128x512_mem16_bs64_bptt--1_eval_qs_from_cpt_32x512_longfrom_dataset_qa12-10/run_1,0.28628629446029663,-1,False
